accumulation_count,base_fidelity_raw,base_fidelity_weighted,base_gradient_norm,clipping_triggered,diagnostic_current_upstream_h1_raw,diagnostic_h1_mode,epoch,h1_gradient_norm,h1_to_base_gradient_ratio_at_optimizer_step,h1_to_base_value_ratio,learning_rate,loss.components.base_fidelity_raw,loss.components.base_fidelity_weighted,loss.components.bounds_press_raw,loss.components.bounds_rho_raw,loss.components.bounds_weighted,loss.components.dissipation_raw,loss.components.dissipation_weighted,loss.components.envelope_press_raw,loss.components.envelope_rho_raw,loss.components.envelope_weighted,loss.components.h1_raw,loss.components.h1_weighted,loss.components.roi_ramp,loss.components.roi_raw,loss.components.roi_weighted,loss.components.total,loss.diagnostics.base_channel_raw.Bcc1,loss.diagnostics.base_channel_raw.Bcc2,loss.diagnostics.base_channel_raw.Bcc3,loss.diagnostics.base_channel_raw.press,loss.diagnostics.base_channel_raw.rho,loss.diagnostics.base_channel_raw.vel1,loss.diagnostics.base_channel_raw.vel2,loss.diagnostics.base_channel_raw.vel3,loss.diagnostics.bounds_violation_fraction.press_above,loss.diagnostics.bounds_violation_fraction.press_below,loss.diagnostics.bounds_violation_fraction.rho_above,loss.diagnostics.bounds_violation_fraction.rho_below,loss.diagnostics.canonical_raw_roi_jaccard,loss.diagnostics.diagnostic_current_upstream_h1_raw,loss.diagnostics.dissipation_gate_max,loss.diagnostics.dissipation_gate_mean,loss.diagnostics.dissipation_gate_min,loss.diagnostics.envelope_violation_fraction.press,loss.diagnostics.envelope_violation_fraction.rho,loss.diagnostics.fraction_above_Rin,loss.diagnostics.fraction_above_Rout,loss.diagnostics.input_norm_mean,loss.diagnostics.model_bound_clamp_fraction.combined,loss.diagnostics.model_bound_clamp_fraction.press,loss.diagnostics.model_bound_clamp_fraction.rho,loss.diagnostics.model_clamp_fraction_by_channel.Bcc1,loss.diagnostics.model_clamp_fraction_by_channel.Bcc2,loss.diagnostics.model_clamp_fraction_by_channel.Bcc3,loss.diagnostics.model_clamp_fraction_by_channel.press,loss.diagnostics.model_clamp_fraction_by_channel.rho,loss.diagnostics.model_clamp_fraction_by_channel.vel1,loss.diagnostics.model_clamp_fraction_by_channel.vel2,loss.diagnostics.model_clamp_fraction_by_channel.vel3,loss.diagnostics.prediction_norm_mean,loss.diagnostics.roi_clamp_overlap,loss.diagnostics.roi_voxel_fraction,loss.diagnostics.selected_h1_metadata.diagnostic_proxy_only,loss.diagnostics.selected_h1_metadata.enabled,loss.diagnostics.selected_h1_metadata.extension_reason,loss.diagnostics.selected_h1_metadata.mode,loss.diagnostics.selected_h1_metadata.paper_reference_weight,loss.diagnostics.selected_h1_metadata.weighted_contribution,loss.diagnostics.selected_h1_per_channel,loss.diagnostics.selected_h1_per_direction.phi,loss.diagnostics.selected_h1_per_direction.r,loss.diagnostics.selected_h1_per_direction.theta,loss.diagnostics.selected_h1_per_shell,loss.diagnostics.target_bound_clamp_fraction.combined,loss.diagnostics.target_bound_clamp_fraction.press,loss.diagnostics.target_bound_clamp_fraction.rho,loss.diagnostics.target_clamp_fraction_by_channel.Bcc1,loss.diagnostics.target_clamp_fraction_by_channel.Bcc2,loss.diagnostics.target_clamp_fraction_by_channel.Bcc3,loss.diagnostics.target_clamp_fraction_by_channel.press,loss.diagnostics.target_clamp_fraction_by_channel.rho,loss.diagnostics.target_clamp_fraction_by_channel.vel1,loss.diagnostics.target_clamp_fraction_by_channel.vel2,loss.diagnostics.target_clamp_fraction_by_channel.vel3,loss.metadata.bounds_weights.press_high,loss.metadata.bounds_weights.press_low,loss.metadata.bounds_weights.rho_high,loss.metadata.bounds_weights.rho_low,loss.metadata.component_weights.Bcc1,loss.metadata.component_weights.Bcc2,loss.metadata.component_weights.Bcc3,loss.metadata.component_weights.press,loss.metadata.component_weights.rho,loss.metadata.component_weights.vel1,loss.metadata.component_weights.vel2,loss.metadata.component_weights.vel3,loss.metadata.diagnostic_h1.current_upstream_h1_logged_detached,loss.metadata.diagnostic_h1.mode,loss.metadata.diagnostic_h1.paper_reference_weight,loss.metadata.dissipation_alpha,loss.metadata.envelope_delta.press,loss.metadata.envelope_delta.rho,loss.metadata.envelope_weights.press,loss.metadata.envelope_weights.rho,loss.metadata.extension_reason,loss.metadata.forbidden_extensions,loss.metadata.gamma,loss.metadata.h1.computational_grid_H1_adaptation,loss.metadata.h1.spherical_metric_H1,loss.metadata.h1.upstream_absolute_squared_minus_l2,loss.metadata.h1_weight,loss.metadata.inverse_clamp_fraction,loss.metadata.paper_faithful_full,loss.metadata.protocol_name,loss.metadata.radial_mode,loss.metadata.reproduction_level,loss.metadata.roi_kappa,loss.metadata.roi_ramp_epochs,loss.metadata.schema_version,loss.metadata.space,loss_finite,microbatch,mode,nonfinite,optimizer_seconds,optimizer_update,other_prior_weighted,pair_index,parameter_update_norm,roi_ramp,selected_h1_gradient_norm,selected_h1_raw,selected_h1_weighted,source_snapshot,target_snapshot,total_gradient_norm_clipped,total_gradient_norm_unclipped,total_loss
4,6.848411560058594,7.378293037414551,20.451616287231445,False,3917.440185546875,no_h1,4,0.0,,,0.0009719697234890297,6.848411560058594,7.378293037414551,0.0,0.0,0.0,0.0,0.0,0.01476198434829712,0.34405356645584106,0.01794077828526497,0.0,0.0,0.01066666655242443,0.29066652059555054,0.024803543463349342,7.421037673950195,0.22101861238479614,1.9828884601593018,0.4454997777938843,0.744439959526062,1.03400719165802,0.561924397945404,0.975128173828125,0.8835049867630005,0.012939453125,0.0,0.0,0.0,0.634804571179121,3917.440185546875,1.0,1.0,1.0,0.130126953125,0.7069015502929688,0.0,0.0,3416.257080078125,0.0064697265625,0.012939453125,0.0,0.0,0.00537109375,0.159912109375,0.0,0.0,0.0,0.021728515625,0.144287109375,2984.3779296875,0.6494115591049194,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00048828125,0.0009765625,0.0,0.0,0.0,0.2919921875,0.0,0.0,0.0,0.034423828125,0.277587890625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,69,full,False,0.0,False,0.04274432361125946,63,,0.010666666666666666,0.0,0.0,0.0,74,75,7.0327019691467285,7.0327019691467285,7.421037673950195
4,7.8712944984436035,8.266796112060547,17.045543670654297,False,4381.5810546875,no_h1,4,0.0,,,0.0009719697234890297,7.8712944984436035,8.266796112060547,0.0,0.0,0.0,0.0,0.0,0.0085575757548213,0.3736409544944763,0.019109927117824554,0.0,0.0,0.01066666655242443,0.42047545313835144,0.035880573093891144,8.321786880493164,0.09744565933942795,1.582676649093628,0.2973840832710266,0.6334813237190247,0.9426418542861938,0.6930673122406006,3.0778656005859375,0.5467323064804077,0.0,0.0,0.0,0.0,0.7613424487259167,4381.5810546875,1.0,1.0,1.0,0.185791015625,0.71533203125,0.0,0.0,2755.1953125,0.0,0.0,0.0,0.0,0.0,0.081298828125,0.0,0.0,0.0,0.0,0.06463623046875,2361.7177734375,0.33594003319740295,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0020751953125,0.004150390625,0.0,0.0,0.0,0.166748046875,0.0,0.0,0.0,0.0068359375,0.152587890625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,70,full,False,0.0,False,0.0549905002117157,2,,0.010666666666666666,0.0,0.0,0.0,13,14,8.161377906799316,8.161377906799316,8.321786880493164
4,5.37539005279541,5.678366661071777,11.443863868713379,True,2971.66943359375,no_h1,4,0.0,,,0.0009719697234890297,5.37539005279541,5.678366661071777,0.0,0.0,0.0,0.0,0.0,0.014763415791094303,0.3388563394546509,0.01768098771572113,0.0,0.0,0.01066666655242443,0.29002103209495544,0.024748461320996284,5.72079610824585,0.1758221685886383,1.069606065750122,0.26945456862449646,0.7296638488769531,0.9645509719848633,0.4692826271057129,0.9563460946083069,0.7406635284423828,0.005859375,0.0,0.0,0.0,0.6953597413096201,2971.66943359375,1.0,1.0,1.0,0.133056640625,0.702392578125,0.0,0.0,3258.15478515625,0.0029296875,0.005859375,0.0,0.0,0.003662109375,0.15087890625,0.0,0.0,0.0,0.020263671875,0.14990234375,2946.278076171875,0.5773903727531433,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.000244140625,0.00048828125,0.0,0.0,0.0,0.2333984375,0.0,0.0,0.0,0.03271484375,0.22314453125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,71,full,False,0.012135941000451567,True,0.042429447174072266,51,0.4948548972606659,0.010666666666666666,0.0,0.0,0.0,62,63,0.9999999403953552,10.652273178100586,5.72079610824585
4,5.6599321365356445,5.941376686096191,17.151643753051758,False,4581.3203125,no_h1,4,0.0,,,0.0009719697234890297,5.6599321365356445,5.941376686096191,0.0,0.0,0.0,0.0,0.0,0.014201110228896141,0.34000006318092346,0.017710058018565178,0.0,0.0,0.01066666655242443,0.3765372335910797,0.03213117644190788,5.991218090057373,0.10134685039520264,1.0259047746658325,0.27997028827667236,0.6324857473373413,0.872270941734314,0.7100480198860168,1.6414525508880615,0.39645302295684814,0.0,0.0,0.0,0.0,0.6957161569933858,4581.3203125,1.0,1.0,1.0,0.151611328125,0.70556640625,0.0,0.0,3033.8251953125,0.0,0.0,0.0,0.0,0.0,0.13525390625,0.0,0.0,0.0,3.814697265625e-06,0.10302734375,2756.463623046875,0.5297831296920776,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0025634765625,0.004638671875,0.00048828125,0.0,0.0,0.24462890625,0.0,0.0,0.0,0.032470703125,0.22802734375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,72,full,False,0.0,False,0.04984123259782791,10,,0.010666666666666666,0.0,0.0,0.0,21,22,4.29800271987915,4.29800271987915,5.991218090057373
4,13.584835052490234,14.454197883605957,19.515859603881836,False,12729.521484375,no_h1,4,0.0,,,0.0009719697234890297,13.584835052490234,14.454197883605957,0.0,0.0,0.0,0.0,0.0,0.005632969085127115,0.3578064441680908,0.018171971663832664,0.0,0.0,0.01066666655242443,0.714605450630188,0.06097966432571411,14.533349990844727,0.17899200320243835,2.3546128273010254,1.813211441040039,0.5743521451950073,0.8933070302009583,0.7407211065292358,6.410242080688477,0.6193960905075073,0.001708984375,0.0,0.0,0.0,0.7828142002176278,12729.521484375,1.0,1.0,1.0,0.14453125,0.72900390625,0.0,0.0,3077.57177734375,0.0008544921875,0.001708984375,0.0,0.0,0.0,0.076171875,0.0,0.0,0.0,0.0,0.08466339111328125,2453.30322265625,0.3493677079677582,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00244140625,0.0048828125,0.0,0.0,0.0,0.18798828125,0.0,0.0,0.0,0.05859375,0.173095703125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,73,full,False,0.0,False,0.07915163785219193,7,,0.010666666666666666,0.0,0.0,0.0,18,19,6.691770553588867,6.691770553588867,14.533349990844727
4,4.770872116088867,5.003863334655762,10.064408302307129,False,2840.114013671875,no_h1,4,0.0,,,0.0009719697234890297,4.770872116088867,5.003863334655762,0.0,0.0,0.0,0.0,0.0,0.014292540028691292,0.3301984369754791,0.017224548384547234,0.0,0.0,0.01066666655242443,0.28627657890319824,0.02442893385887146,5.045516490936279,0.15517732501029968,0.7599238157272339,0.2498551607131958,0.6889146566390991,0.9335317611694336,0.45921123027801514,0.9223792552947998,0.601878821849823,0.000732421875,0.0,0.0,0.0,0.7352264641149117,2840.114013671875,1.0,1.0,1.0,0.1454620361328125,0.699462890625,0.0,0.0,3119.568603515625,0.0003662109375,0.000732421875,0.0,0.0,0.002685546875,0.134765625,0.0,0.0,0.0,0.01611328125,0.130126953125,2853.658935546875,0.5288103818893433,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.20703125,0.0,0.0,0.0,0.0341796875,0.194091796875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,74,full,False,0.0,False,0.04165348410606384,41,,0.010666666666666666,0.0,0.0,0.0,52,53,8.504337310791016,8.504337310791016,5.045516490936279
4,5.729523658752441,6.105356216430664,14.46882438659668,True,3229.046630859375,no_h1,4,0.0,,,0.0009719697234890297,5.729523658752441,6.105356216430664,0.0,0.0,0.0,0.0,0.0,0.014249713160097599,0.3328918218612671,0.017357077449560165,0.0,0.0,0.01066666655242443,0.27851220965385437,0.023766374215483665,6.146479606628418,0.19654640555381775,1.3564541339874268,0.32616251707077026,0.7415626645088196,0.9863144159317017,0.5030026435852051,0.8434523940086365,0.7760285139083862,0.008544921875,0.0,0.0,0.0,0.6509430991592405,3229.046630859375,1.0,1.0,1.0,0.13134765625,0.699951171875,0.0,0.0,3346.130615234375,0.0042724609375,0.008544921875,0.0,0.0,0.004150390625,0.15673828125,0.0,0.0,0.0,0.019775390625,0.13818359375,2980.987060546875,0.6335424780845642,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0003662109375,0.000732421875,0.0,0.0,0.0,0.26171875,0.0,0.0,0.0,0.033935546875,0.2548828125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,75,full,False,0.011300983000182896,True,0.04112344980239868,58,0.4944024980068207,0.010666666666666666,0.0,0.0,0.0,69,70,0.9999998211860657,8.705371856689453,6.146479606628418
3,12.254270553588867,13.58897590637207,45.260677337646484,False,8676.3056640625,no_h1,4,0.0,,,0.0009719697234890297,12.254270553588867,13.58897590637207,0.0,0.0,0.0,0.0,0.0,0.012194003909826279,0.332536906003952,0.01723654568195343,0.0,0.0,0.01066666655242443,0.36932358145713806,0.031515613198280334,13.637728691101074,0.40542978048324585,4.50439453125,1.7637057304382324,0.7113197445869446,1.2266645431518555,0.8684215545654297,1.3815109729766846,1.3928232192993164,0.020168304443359375,0.0,0.0,0.0,0.6110189282202556,8676.3056640625,1.0,1.0,1.0,0.1396484375,0.716552734375,0.0,0.0,3637.572265625,0.010084152221679688,0.020168304443359375,0.0,0.0,0.006591796875,0.12432861328125,0.0,0.0,0.0,0.017822265625,0.09733200073242188,2940.158447265625,0.5935074090957642,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0018310546875,0.002197265625,0.00146484375,0.0,0.0048828125,0.31884765625,0.0,0.0,0.0,0.05516815185546875,0.279296875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,76,full,False,0.0,False,0.048752158880233765,74,,0.010666666666666666,0.0,0.0,0.0,85,86,15.089320182800293,15.089320182800293,13.637728691101074
3,10.406488418579102,11.471415519714355,38.99639129638672,False,6866.8203125,no_h1,4,0.0,,,0.0009719697234890297,10.406488418579102,11.471415519714355,0.0,0.0,0.0,0.0,0.0,0.01239139586687088,0.3333033323287964,0.017284736037254333,0.0,0.0,0.01066666655242443,0.34188610315322876,0.029174281284213066,11.517873764038086,0.3422664403915405,3.751492500305176,1.2308781147003174,0.7148523926734924,1.1576776504516602,0.7820245027542114,1.1848955154418945,1.2424012422561646,0.01806640625,0.0,0.0,0.0,0.6138703769257999,6866.8203125,1.0,1.0,1.0,0.13623428344726562,0.711669921875,0.0,0.0,3578.131103515625,0.009033203125,0.01806640625,0.0,0.0,0.00634765625,0.14206314086914062,0.0,0.0,0.0,0.017822265625,0.109710693359375,2954.76708984375,0.6215834617614746,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0009765625,0.001708984375,0.000244140625,0.0,0.00341796875,0.307861328125,0.0,0.0,0.0,0.04638671875,0.2861671447753906,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,77,full,False,0.0,False,0.04645901918411255,72,,0.010666666666666666,0.0,0.0,0.0,83,84,28.070478439331055,28.070478439331055,11.517873764038086
3,4.788122177124023,5.043639659881592,20.087373733520508,True,2988.79248046875,no_h1,4,0.0,,,0.0009719697234890297,4.788122177124023,5.043639659881592,0.0,0.0,0.0,0.0,0.0,0.014301389455795288,0.3221434950828552,0.016822244971990585,0.0,0.0,0.01066666655242443,0.3257844150066376,0.027800269424915314,5.08826208114624,0.11353278160095215,0.7574584484100342,0.4065955877304077,0.680810272693634,0.885138988494873,0.5983654856681824,0.9046318531036377,0.44158878922462463,0.0,0.0,0.0,0.0,0.7242694818542088,2988.79248046875,1.0,1.0,1.0,0.131591796875,0.69775390625,0.0,0.0,3133.03271484375,0.0,0.0,0.0,0.0,0.0009765625,0.15595245361328125,0.0,0.0,0.0,0.00685882568359375,0.11359786987304688,2928.19482421875,0.5163554549217224,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.2236328125,0.0,0.0,0.0,0.033203125,0.21533203125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,78,full,False,0.011532599999554805,True,0.0446225143969059,22,0.4892137348651886,0.010666666666666666,0.0,0.0,0.0,33,34,0.9999998807907104,23.12070083618164,5.08826208114624
4,11.298711776733398,11.77546215057373,24.62527084350586,False,6901.2734375,no_h1,5,0.0,,,0.0009505339495172584,11.298711776733398,11.77546215057373,0.0,0.0,0.0,0.0,0.0,0.015256211161613464,0.3545982539653778,0.018492724746465683,0.0,0.0,0.013333333656191826,0.413658082485199,0.04412353038787842,11.838078498840332,0.14523938298225403,1.819143295288086,0.41936516761779785,0.5888910293579102,0.8783835172653198,0.8252376914024353,5.685871124267578,0.9365814924240112,0.0,0.0,0.0,0.0,0.7770132863340564,6901.2734375,1.0,1.0,1.0,0.1767578125,0.717529296875,0.0,0.0,2841.615478515625,0.0,0.0,0.0,0.0,0.0,0.07470703125,0.0,0.0,0.0,0.0,0.088134765625,2469.27197265625,0.40185776352882385,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0020751953125,0.004150390625,0.0,0.0,0.0,0.17919921875,0.0,0.0,0.0,0.00634765625,0.157470703125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,0,full,False,0.0,False,0.0626162588596344,5,,0.013333333333333334,0.0,0.0,0.0,16,17,6.1636061668396,6.1636061668396,11.838078498840332
4,4.860936164855957,5.12631893157959,10.347582817077637,False,2809.42138671875,no_h1,5,0.0,,,0.0009505339495172584,4.860936164855957,5.12631893157959,0.0,0.0,0.0,0.0,0.0,0.01299761701375246,0.3185715675354004,0.01657846011221409,0.0,0.0,0.013333333656191826,0.2648443877696991,0.028250068426132202,5.17114782333374,0.1809007227420807,0.8784070014953613,0.267605721950531,0.722533106803894,0.9401888847351074,0.4590190052986145,0.7111415863037109,0.7011401653289795,0.0009765625,0.0,0.0,0.0,0.68525096028672,2809.42138671875,1.0,1.0,1.0,0.13246917724609375,0.696044921875,0.0,0.0,3288.83056640625,0.00048828125,0.0009765625,0.0,0.0,0.003662109375,0.15789794921875,0.0,0.0,0.0,0.0126953125,0.138427734375,2991.700439453125,0.5944801568984985,0.20000076293945312,True,False,spherical_grid_H1_adaptation_diagnosis,no_h1,0.05,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.000244140625,0.00048828125,0.0,0.0,0.0,0.23779296875,0.0,0.0,0.0,0.032958984375,0.22998046875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,True,no_h1,0.05,0.0005,1.5,1.5,0.05,0.05,spherical_grid_H1_adaptation_diagnosis,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,False,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,diagnostic_extension,8.0,375,paper-h1-diagnostic-extension-loss-v1,canonical_normalized_state,True,1,full,False,0.0,False,0.04482852667570114,53,,0.013333333333333334,0.0,0.0,0.0,64,65,7.350710868835449,7.350710868835449,5.17114782333374
