checkpoint,completed_epoch,continuous_coordinate_channels,cosine,device,left_r,left_r_index,left_region,left_response_sha256,radial_position_identifiability,record_type,right_r,right_r_index,right_region,right_response_sha256,shell_count,shell_edges_json,shell_mode,shell_off_max_distance,shell_on_min_distance,shell_on_to_off_min_ratio,symmetric_relative_distance,training_performed
,,,0.9999991707089245,,3.0389818404236975,12,inner,debae1e3e302c44c1de9f04d0277202e7f8ccf0475f7f4d395a7833f0e3adec2,,pair_response,15.447733251866454,32,middle,35b7d776663dbf8ac36c8922690afb0dca61ccf7b93fe45a2a79955a1008c7f0,,,shell_off,,,,0.0012878595471922385,
,,,0.8463898549970579,,3.0389818404236975,12,inner,c029e1bfd5139f81a020de092494a746638e5f3a8baa7bd0152e6fb2a82e1028,,pair_response,15.447733251866454,32,middle,fe1d474a85018208b26090f73343aed97cb96f0559ee79061d05039c4601b63e,,,shell_on,,,,0.5712350163251952,
,,,0.9999993815734164,,3.0389818404236975,12,inner,debae1e3e302c44c1de9f04d0277202e7f8ccf0475f7f4d395a7833f0e3adec2,,pair_response,72.39266843980191,51,outer,1813f519c7a429d8e2965782e9a7e400e7f104ba8bf50adb142413854fb49134,,,shell_off,,,,0.0011121390182123785,
,,,0.6742029340237529,,3.0389818404236975,12,inner,c029e1bfd5139f81a020de092494a746638e5f3a8baa7bd0152e6fb2a82e1028,,pair_response,72.39266843980191,51,outer,aafa6007ff2c44f4afe1a9415528ecc428677766eb5a6789126d6f67e2b8b604,,,shell_on,,,,1.0098982948529907,
,,,0.9999993007269441,,15.447733251866454,32,middle,35b7d776663dbf8ac36c8922690afb0dca61ccf7b93fe45a2a79955a1008c7f0,,pair_response,72.39266843980191,51,outer,1813f519c7a429d8e2965782e9a7e400e7f104ba8bf50adb142413854fb49134,,,shell_off,,,,0.001182601419805851,
,,,0.554191667478544,,15.447733251866454,32,middle,fe1d474a85018208b26090f73343aed97cb96f0559ee79061d05039c4601b63e,,pair_response,72.39266843980191,51,outer,aafa6007ff2c44f4afe1a9415528ecc428677766eb5a6789126d6f67e2b8b604,,,shell_on,,,,1.1303662747018084,
artifacts/stage_t/full_long/checkpoints/epoch_0150.pt,150,False,,NVIDIA GeForce RTX 5070,,,,,PARTIAL,classification,,,,,8,"[1.1456345721309733, 2.1731385678184307, 4.122196859122056, 7.819338903185626, 14.832397134933096, 28.135371479901284, 53.36960176502269, 101.23606843406442, 192.03331509030292]",paired,0.0012878595471922385,0.5712350163251952,443.55381576398497,,False
