clipping_fraction,cumulative_runtime_seconds,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_max,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,train_loss_max,train_loss_mean,train_loss_min
1.0,303.0466420910052,16,18.738304077000066,1049.00146484375,1202.0,1.0000001192092896,0.9999999361378806,230.3798370361328,56.33283084630966,0.00021333333333333336,0.00020031746031746032,2688,168,0,672,42,847.8054573535919,82.92550170501428,0.7935837879776955
1.0,321.77034304900735,17,18.723700958002155,1049.00146484375,1202.0,1.0000001192092896,0.9999999489103045,195.32835388183594,62.99896289053417,0.00022666666666666666,0.00021365079365079367,2856,168,0,714,42,637.4593517780304,77.72183281875083,1.9760422855615616
1.0,340.4157352680086,18,18.645392219001224,1049.00146484375,1202.0,1.0000001192092896,0.9999999120121911,205.67381286621094,56.373420508134934,0.00024,0.00022698412698412697,3024,168,0,756,42,636.0433870777488,73.37683679096934,1.1652798503637314
1.0,359.2857807750079,19,18.870045506999304,1049.00146484375,1202.0,1.0000001192092896,0.9999999432336717,258.6517333984375,53.22430271761758,0.00025333333333333333,0.00024031746031746032,3192,168,0,798,42,783.9013682603836,68.49295659132656,0.9456919990479946
1.0,378.01773747500556,20,18.73195669999768,1049.00146484375,1202.0,1.0,0.9999999290420896,179.78024291992188,48.30550821622213,0.0002666666666666667,0.00025365079365079364,3360,168,0,840,42,646.5232339203358,64.29287158555928,1.4604967534542084
1.0,397.0572879640058,21,19.03955048900025,1049.00146484375,1202.0,1.0,0.9999999176888239,210.2815399169922,50.19464043492363,0.00028,0.000266984126984127,3528,168,0,882,42,635.7880991697311,60.798920364429556,1.0271350555121899
1.0,415.8387705930072,22,18.781482629001403,1049.00146484375,1202.0,1.0000001192092896,0.9999999262037731,240.4375457763672,48.78681554680779,0.0002933333333333333,0.00028031746031746034,3696,168,0,924,42,632.573437159881,57.874139043945995,1.3820153698325157
1.0,434.54341091200695,23,18.704640318999736,1049.00146484375,1202.0,1.0000001192092896,0.999999924784615,250.7001190185547,57.20435184524173,0.0003066666666666667,0.00029365079365079364,3864,168,0,966,42,635.9451642632484,55.71146946019005,1.0933777168393135
1.0,453.1540180800075,24,18.61060716800057,1049.00146484375,1202.0,1.0000001192092896,0.9999999361378806,274.8883361816406,50.81693323453268,0.00032,0.000306984126984127,4032,168,0,1008,42,635.112301915884,54.216348070296505,2.6510745510458946
1.0,472.0125702210062,25,18.858552140998654,1049.00146484375,1202.0,1.0000001192092896,0.9999999304612478,305.9620666503906,54.2977002064387,0.0003333333333333333,0.00032031746031746034,4200,168,0,1050,42,650.1527856439352,52.38108815013298,1.1520144529640675
