absolute_residual_error,model,radial_absolute_error,radial_skill,residual_cosine,residual_l2,shell_absolute_error,shell_skill,source_snapshot,state_l2,target_snapshot
0.7820494692967723,Anisotropic spherical DISCO3D LocalNO,0.15463101079666006,0.2548719375014372,0.8316485363219072,0.8215502059559056,0.2090595889591786,0.255395128650831,174,0.21602707542793934,175
1.1624921741059138,Persistence,0.040035306810375454,-5.695537310668186e-07,0.0,1.0,0.008125354745913046,-1.6860364162596397e-06,175,0.27734347783902913,176
0.999749490584056,FNO,0.0972808527043715,-0.8027570095643366,0.800858504941111,0.9179496539358698,0.037184487735610255,0.3611003058266211,175,0.226391426249405,176
0.8535864177562645,3D CNN/U-Net,0.2563325798307342,-0.2077817289385382,0.8342962480094411,0.7939563316744637,4.282170505388044,-15.78972586600355,175,0.20453373888502696,176
0.820155021746229,Differential LocalNO,0.07192028821731933,-0.005356819266864932,0.8208594776621155,0.8038312285917779,0.14044805483921638,-1.261527470800921,175,0.20704928709474735,176
0.7964477228151551,Index-space DISCO3D LocalNO,0.13274568185412844,-0.544169093935869,0.8353858966224186,0.802576078711656,0.2350554046213922,-2.305690674350958,175,0.20842961051843317,176
0.7736395728924731,Anisotropic spherical DISCO3D LocalNO,0.09611568363978865,-0.35798643011847875,0.8338787139606909,0.8219715536606149,0.16941029433070012,-0.45849905273476543,175,0.20875470921414424,176
1.0286551630706813,Persistence,0.09682418153529541,1.510649971780964e-08,0.0,1.0,0.004507795850637146,-9.790117803110121e-06,176,0.25072822257713345,177
0.9299222811013912,FNO,0.04031210647709007,0.183297186219341,0.769406939852805,0.9434229780304947,0.0278872343917389,-3.673441651163084,176,0.2101175732177163,177
0.8466496910074417,3D CNN/U-Net,0.35867732289620674,-1.8061461740455123,0.7495650970902742,0.8612799861868352,3.0305396645977436,-5.079903907457587,176,0.20405383904916508,177
0.816165024232522,Differential LocalNO,0.1343499466688276,-0.3875687772292713,0.7376788148143084,0.8564768959314872,0.6964581392301941,-0.8612065045089781,176,0.20429232936510627,177
0.8176601853239265,Index-space DISCO3D LocalNO,0.1368034315201388,-0.41290841494030217,0.7605504280583643,0.8728758214233301,0.417929621599157,-13.011209853169094,176,0.20909160689155082,177
0.7795775630620089,Anisotropic spherical DISCO3D LocalNO,0.0918073609987372,0.13939575748074273,0.7608343216636954,0.8814949358548947,0.38643388043553284,-2.114068084338359,176,0.20525347000097538,177
0.8517159944331595,Persistence,0.055417180021235704,-3.521933840122671e-07,0.0,1.0,0.018154424030179143,1.4979920391899881e-06,177,0.2216473735033668,178
0.8012287645823123,FNO,0.048395910590383104,0.1266957724729567,0.7691974674051337,0.9483865302466357,0.039343880192616164,-0.19938567706871368,177,0.19091008306486423,178
0.7216016265912356,3D CNN/U-Net,0.29972251258851235,-1.3871602556639662,0.7842809601361136,0.8429613799339323,3.008853576727988,-0.1426902755811743,177,0.17700815628751476,178
0.6793493041972364,Differential LocalNO,0.07359135571674116,-0.34494829141543804,0.7574636355041523,0.847951155464186,0.09863030027666653,-0.06995339555684943,177,0.1818954768318511,178
0.6962127674064975,Index-space DISCO3D LocalNO,0.1279891742287991,-0.3402378819375005,0.7751337956791552,0.8691127632325352,0.23904917033264977,0.11210551761115362,177,0.18680666760243836,178
0.6612826480656175,Anisotropic spherical DISCO3D LocalNO,0.06738585420617242,-0.21597776828410997,0.7761893617997652,0.8693583185055933,0.1604617479053042,0.15542012964019591,177,0.18302133513854196,178
0.6455031047145106,Persistence,0.11995442420281263,-1.7203571456292366e-07,0.0,1.0,0.009865775971472568,5.634710173341162e-06,178,0.17056365440674937,179
0.7101644528469427,FNO,0.04280398056025676,-0.029575122437223156,0.6177921244298109,1.0422589914924947,0.03748053628031771,-0.18776442750809474,178,0.16489637058641843,179
0.698196713515987,3D CNN/U-Net,0.3091409660272758,-1.5771577785442723,0.6505912367276014,1.003879601497377,0.6561831443406808,-1.4787360331533876,178,0.16868492595087403,179
0.6026905746932494,Differential LocalNO,0.11422117912655133,-0.49553078684998475,0.6317987673201799,0.9384714272371507,0.06817226928631942,-0.27799175332888315,178,0.1592098970688322,179
0.6456593634064534,Index-space DISCO3D LocalNO,0.10456954678082044,0.05292130868621803,0.6556217313509288,1.0039105881425696,0.12623965565802195,-0.5813656817703536,178,0.16893898719830852,179
