decoder_tail_fraction_max,finite,formal_epoch,geometry,model,params,persistence_ratio,physical_l2,physical_range_ratio_max,press_physical_l2,radial_absolute_error,radial_skill,residual_cosine,residual_l2,rho_physical_l2,rho_press_positive,shell_absolute_error,shell_skill,state_l2
0.5691640036446708,True,0,none,Persistence,0,1.0,0.571583742525456,1.6830566970810692,1.1224135838966094,0.07693169195242912,0.0,0.0,1.0,1.0826374162400625,True,0.019754269982138403,0.0,0.31028247627581884
0.5777764093308222,True,75,tensor spectral,FNO,330648,0.9379893311014942,72119137.99094303,64540279349.4008,22.568071095521816,0.18868992935123352,-0.9834334480908367,0.6515083870224684,1.0210803540464743,576953077.6065854,True,0.06644144813186995,-0.5392603667808402,0.29104165237447055
0.5709050496419271,True,300,tensor CNN,3D CNN/U-Net,346488,0.7816297863727081,3875642.1925031594,3031642201.398774,31005131.44951268,0.09728365626438529,-0.3537179465330912,0.7682840987138267,0.8436913699725298,2.9465433978616082,True,0.37117997011805814,-2.145730248701677,0.24252602564666315
0.5680696396600633,True,150,tensor spectral+FD,Differential LocalNO,358296,0.8595758366324685,297.77736896854765,169842.98547758494,2362.2280680027666,0.11888738306625359,-0.3480888795195025,0.7406020960063326,0.8918514314288021,13.97939120824721,True,0.6842435553120538,-1.6794721761992293,0.26671131913718105
0.5694425673711867,True,300,index-space local integral,Index-space DISCO3D LocalNO,363480,0.8510374832692024,2997251795739.784,888859352597433.2,23978014365907.695,0.17382175344942585,-0.3903524219100264,0.7574677153827317,0.8916399507268957,3.356356810146616,True,0.9396870890805022,-4.354481183203323,0.26406201771230886
0.5689052400134859,True,300,anisotropic spherical tangent proxy,Anisotropic spherical DISCO3D LocalNO,363480,0.8774693127436316,1602030142711.5176,888859352597433.2,12816241141682.26,0.14754841337979835,-0.3018460773318642,0.7475828598380836,0.9168055648525191,1.2297216515816023,True,0.5509689348371535,-1.5937097940239773,0.2722633512141349
