accumulation_count,clipping_triggered,gradient_norm_after_clip,gradient_norm_before_clip,interval,learning_rate,mean_microbatch_loss,microbatches_seen,nonfinite,optimizer_update
4,True,0.9999999403953552,9.310723304748535,1,1.1904761904761905e-05,9.096233397722244,4,False,1
4,True,0.9999998211860657,8.830787658691406,1,2.380952380952381e-05,16.945438891649246,8,False,2
4,True,0.9999998807907104,7.452833652496338,1,3.571428571428572e-05,294.401930809021,12,False,3
4,True,0.9999999403953552,6.641451835632324,1,4.761904761904762e-05,224.90552932024002,16,False,4
4,True,0.9999998211860657,4.817502021789551,1,5.9523809523809524e-05,10.647837474942207,20,False,5
4,True,1.0,14.39580249786377,1,7.142857142857143e-05,391.5282918214798,24,False,6
4,True,0.9999998211860657,7.785660743713379,1,8.333333333333333e-05,362.2653415463865,28,False,7
4,True,0.9999997615814209,4.298364162445068,1,9.523809523809524e-05,10.243158295750618,32,False,8
4,True,0.9999999403953552,10.604839324951172,1,0.00010714285714285715,194.65285176038742,36,False,9
4,True,0.9999998211860657,7.417030334472656,1,0.00011904761904761905,17.3774678632617,40,False,10
4,True,0.9999997615814209,3.819066047668457,1,0.00013095238095238096,8.81981474161148,44,False,11
4,True,0.9999998807907104,6.6834397315979,1,0.00014285714285714287,16.422527320683002,48,False,12
4,True,0.9999999403953552,11.203049659729004,1,0.00015476190476190478,374.5792055130005,52,False,13
4,True,0.9999998211860657,5.75214147567749,1,0.00016666666666666666,13.247988820075989,56,False,14
4,True,0.9999997019767761,3.5461459159851074,1,0.00017857142857142857,9.51913571357727,60,False,15
4,True,1.0,10.53348445892334,1,0.00019047619047619048,66.92868259549141,64,False,16
4,True,0.9999998211860657,7.202807903289795,1,0.0002023809523809524,172.27128958702087,68,False,17
4,True,0.9999999403953552,35.82869338989258,1,0.0002142857142857143,659.7742666080594,72,False,18
4,True,0.9999997615814209,5.698902606964111,1,0.00022619047619047618,27.99442410469055,76,False,19
4,True,0.9999997615814209,4.935631275177002,1,0.0002380952380952381,7.337476849555969,80,False,20
4,True,0.9999996423721313,3.429312229156494,1,0.00025,30.982785999774933,84,False,21
4,True,0.9999998211860657,6.299331188201904,1,0.0002619047619047619,318.9103953242302,88,False,22
4,True,0.9999998211860657,8.067115783691406,1,0.0002738095238095238,391.22600370645523,92,False,23
4,True,0.999999463558197,1.7408113479614258,1,0.00028571428571428574,3.810285434126854,96,False,24
4,True,0.9999995231628418,2.0188066959381104,1,0.00029761904761904765,11.151049610227346,100,False,25
4,True,0.9999998211860657,6.642801284790039,1,0.00030952380952380956,161.50328743457794,104,False,26
4,True,0.9999991655349731,1.1513311862945557,1,0.0003214285714285714,4.275939114391804,108,False,27
4,True,0.9999998211860657,4.652986526489258,1,0.0003333333333333333,38.52962686493993,112,False,28
4,True,0.9999995827674866,2.7482104301452637,1,0.00034523809523809523,49.59760807454586,116,False,29
4,False,0.9726973176002502,0.9726973176002502,1,0.00035714285714285714,9.719311594963074,120,False,30
4,True,0.9999992847442627,1.356553554534912,1,0.00036904761904761905,4.406224176287651,124,False,31
4,True,0.9999997615814209,10.183109283447266,1,0.00038095238095238096,349.10263808071613,128,False,32
4,True,0.9999994039535522,1.4959220886230469,1,0.0003928571428571429,15.341006144881248,132,False,33
4,True,0.9999989867210388,1.0042097568511963,1,0.0004047619047619048,8.309366784989834,136,False,34
4,True,0.9999991655349731,1.3402737379074097,1,0.0004166666666666667,6.1901771277189255,140,False,35
4,True,0.9999994039535522,1.4525072574615479,1,0.0004285714285714286,9.24946340918541,144,False,36
4,True,0.9999998211860657,6.454272747039795,1,0.00044047619047619046,95.49294292926788,148,False,37
4,False,0.6103653311729431,0.6103653311729431,1,0.00045238095238095237,13.199559651315212,152,False,38
4,True,0.9999997615814209,5.737697601318359,1,0.0004642857142857143,74.00768768787384,156,False,39
4,True,0.9999996423721313,2.4697351455688477,1,0.0004761904761904762,14.517332151532173,160,False,40
4,True,0.9999996423721313,2.353296995162964,1,0.0004880952380952381,7.584425270557404,164,False,41
4,True,0.9999997019767761,2.9637787342071533,1,0.0005,14.835393995046616,168,False,42
4,True,0.9999995231628418,1.861622929573059,2,0.0005119047619047619,2.345601238310337,172,False,43
4,True,0.9999998807907104,10.919575691223145,2,0.0005238095238095238,103.4964076243341,176,False,44
4,True,0.9999998807907104,29.979021072387695,2,0.0005357142857142857,672.3745095729828,180,False,45
4,True,0.9999995827674866,2.2799861431121826,2,0.0005476190476190477,9.506390430033207,184,False,46
4,True,0.9999997615814209,4.31624174118042,2,0.0005595238095238096,13.154320351779461,188,False,47
4,True,0.9999999403953552,21.4212646484375,2,0.0005714285714285715,353.78414941579103,192,False,48
4,True,0.9999999403953552,59.04060363769531,2,0.0005833333333333334,872.0215644538403,196,False,49
4,True,0.9999995231628418,2.152600049972534,2,0.0005952380952380953,11.524068258702755,200,False,50
4,True,0.9999997019767761,3.0942435264587402,2,0.0006071428571428572,11.591863095760345,204,False,51
4,True,0.9999996423721313,2.5781352519989014,2,0.0006190476190476191,11.634617753326893,208,False,52
4,True,0.9999997019767761,3.7388126850128174,2,0.0006309523809523809,7.385975666344166,212,False,53
4,True,0.9999999403953552,32.35701370239258,2,0.0006428571428571428,255.496035695076,216,False,54
4,True,0.9999998211860657,8.456056594848633,2,0.0006547619047619047,34.99307045340538,220,False,55
4,True,0.9999998807907104,5.934812068939209,2,0.0006666666666666666,14.771277770400047,224,False,56
4,True,0.9999997019767761,2.9356400966644287,2,0.0006785714285714286,21.99481090903282,228,False,57
4,True,0.9999999403953552,39.016780853271484,2,0.0006904761904761905,371.6277764812112,232,False,58
4,True,0.9999998807907104,6.41900634765625,2,0.0007023809523809524,40.11128880828619,236,False,59
4,True,0.9999997019767761,4.178815841674805,2,0.0007142857142857143,1.4219958186149597,240,False,60
4,True,0.9999997615814209,3.0209879875183105,2,0.0007261904761904762,24.152995478361845,244,False,61
4,True,1.0,12.78657341003418,2,0.0007380952380952381,22.503301337361336,248,False,62
4,True,0.9999998211860657,5.481745719909668,2,0.00075,8.926708554849029,252,False,63
4,True,0.9999993443489075,1.4254637956619263,2,0.0007619047619047619,3.0327941961586475,256,False,64
4,True,0.9999997019767761,4.5924553871154785,2,0.0007738095238095238,7.648468390107155,260,False,65
4,True,0.9999996423721313,2.9155890941619873,2,0.0007857142857142857,4.186727702617645,264,False,66
4,True,0.9999998807907104,9.9453763961792,2,0.0007976190476190477,11.30404645204544,268,False,67
4,True,0.9999997019767761,3.0214343070983887,2,0.0008095238095238096,6.212175387889147,272,False,68
4,True,0.9999998807907104,8.493191719055176,2,0.0008214285714285715,7.819169521331787,276,False,69
4,True,0.9999997019767761,4.457559108734131,2,0.0008333333333333334,6.452577210962772,280,False,70
4,True,1.0,65.66825866699219,2,0.0008452380952380953,290.23045682907104,284,False,71
4,False,0.5382577776908875,0.5382577776908875,2,0.0008571428571428572,1.30194653570652,288,False,72
4,True,0.9999998211860657,17.049087524414062,2,0.000869047619047619,7.705098398029804,292,False,73
4,True,1.0,64.88378143310547,2,0.0008809523809523809,308.8026942014694,296,False,74
4,True,1.0,34.807830810546875,2,0.0008928571428571428,132.53509860485792,300,False,75
4,True,0.9999998807907104,22.820735931396484,2,0.0009047619047619047,5.861470445990562,304,False,76
4,False,0.6089343428611755,0.6089343428611755,2,0.0009166666666666666,1.2442771717905998,308,False,77
4,True,0.9999998807907104,19.00941276550293,2,0.0009285714285714286,126.46926689147949,312,False,78
4,True,0.9999998211860657,7.638783931732178,2,0.0009404761904761905,27.436330437660217,316,False,79
4,True,1.0,73.99388122558594,2,0.0009523809523809524,342.26450107991695,320,False,80
4,True,0.9999999403953552,6.786770343780518,2,0.0009642857142857143,22.764605224132538,324,False,81
4,True,0.9999997019767761,3.857053518295288,2,0.0009761904761904762,4.770064473152161,328,False,82
4,True,0.9999994039535522,1.690712571144104,2,0.0009880952380952382,1.0874420180916786,332,False,83
4,True,0.9999999403953552,69.3259048461914,2,0.001,210.1210584565997,336,False,84
