full,full_minus_ablation,full_minus_disco,metric
0.26406201771230886,-0.23803941197381906,0.5021014296861279,state_l2
0.8916399507268957,-0.5953981411910505,1.4870380919179462,residual_l2
0.7574677153827317,0.6423895054017589,0.11507820998097286,cosine
-4.354481183203323,388.9332107422165,-393.28769192541984,shell_skill
-0.3903524219100264,21.417146479868844,-21.80749890177887,radial_skill
2997251795739.784,-82912765635155.69,85910017430895.47,physical_l2
22317.86328125,22317.86328125,0.0,probe_residual_disco_contribution_norm
