E_model_oracle,E_model_raw,E_norm,E_norm_Bcc1,E_norm_Bcc2,E_norm_Bcc3,E_norm_press,E_norm_rho,E_norm_vel1,E_norm_vel2,E_norm_vel3,E_oracle_raw,above_rin,above_rout,artifact_flag_count,evaluation_bound_clamp_fraction,finite,model_only_saturation_mean,prediction_global_norm,rho_press_positive,step
0.613807842572294,0.8252521020074499,0.3899719518318785,0.4857466692709783,0.26503530461484087,0.39872619896264366,0.43549408619246555,0.48023369624981566,0.4827526817303555,0.3213696128643431,0.2504173647695852,0.4003378552452749,False,False,3,0.005126953125,True,0.006333351135253906,3670.3564453125,True,1
0.7341348048304814,0.886761486815241,0.557334593341051,0.5268234691465853,0.388349856849336,0.7091077096436282,0.5311817599391059,0.5828781047458409,0.6376474371957014,0.6202826048837825,0.46240580432442724,0.43902090694493034,False,False,6,0.0017147064208984375,True,0.008251667022705078,3558.3779296875,True,2
0.9131233609645948,0.9264852948315362,0.757463094115042,0.5585734682598624,0.8189531656690536,0.9179442364353295,0.560691554863047,0.6641117873364445,0.6619706047532594,1.3704211120864598,0.5070388235168799,0.38306088363676666,False,False,7,0.0001220703125,True,0.013951301574707031,3508.229248046875,True,3
0.946152915276866,0.9404718732759401,0.7981952412101342,0.5804334557275777,1.0305567776168048,0.9279689138726686,0.5853002920496365,0.6881150846182105,0.5784431585841678,1.4656512700626037,0.5290929771494045,0.39051390875552233,False,False,6,0.0,True,0.013759136199951172,3479.516357421875,True,4
0.9615398584205758,0.9461067248467928,0.8101022572632262,0.6032900916601207,0.9958737543502785,0.9381260929755337,0.6071613185363979,0.7106970081352415,0.6133830973333396,1.4749655664131684,0.5373211287017283,0.3924685541174242,False,False,6,0.0,True,0.014119625091552734,3461.5693359375,True,5
0.9815121189414452,0.9554806551343873,0.823064082755292,0.6230383031140484,1.0445904667349526,0.9491121360808535,0.6173200946852568,0.7234895606034599,0.6651464800692091,1.4206375407157312,0.5411780800388238,0.39137890651244966,False,False,6,0.0,True,0.01413583755493164,3450.092041015625,True,6
0.9952836869271958,0.9652664899221239,0.8398423292424269,0.6402762729741781,1.0641804403514237,0.9602684859955406,0.6348647853151658,0.7336653828433171,0.709645694126533,1.43338144011972,0.5424561322135366,0.39045259877193783,False,False,6,0.0,True,0.013986587524414062,3442.480712890625,True,7
1.0079598823455305,0.9732962560762228,0.855968701528012,0.6572256972144507,1.080022363312999,0.9709993408073744,0.6602087003277948,0.7423886329254852,0.7424445897138674,1.4522478319041223,0.5422124560180023,0.39044701132793636,False,False,6,0.0,True,0.013107776641845703,3436.623291015625,True,8
1.0215561425471413,0.9812768525556386,0.8724823130828172,0.6744501316264321,1.1024579937267116,0.9815523354410551,0.6870705247167203,0.7499237231366038,0.7685082172758605,1.4750388354727788,0.5408567432663757,0.3903270852215107,False,False,6,0.0,True,0.012705802917480469,3431.9033203125,True,9
1.0319648243333823,0.987780633586063,0.8863556959473964,0.6918433674325796,1.1239563539441013,0.9922127765886377,0.7131675356219278,0.755905710138178,0.7898077057480558,1.4866032288854765,0.5373488892202144,0.39024927493140305,False,False,8,0.0,True,0.012295722961425781,3427.68359375,True,10
1.0382159932004342,0.99249447837355,0.8979878431032,0.7090189900771107,1.1443158202425479,1.0030441888812907,0.7329986503347782,0.7609935207293408,0.8076202921690495,1.4928814098952385,0.5330298724962435,0.39033456944648365,False,False,6,0.0,True,0.012005329132080078,3423.292236328125,True,11
1.0426167339249994,0.9973017690753299,0.9094115652800544,0.7257812552097705,1.1625225263526087,1.0139378153854208,0.7531041203081797,0.766367917675408,0.8233351956626558,1.5011414151497504,0.5291022764966414,0.3896964528687618,False,False,9,0.0,True,0.011753559112548828,3417.980224609375,True,12
1.0448554610079412,1.000929618197998,0.919294621547367,0.742344291670464,1.1791068130868627,1.0249026889010429,0.7651857567903987,0.7729266545560391,0.8381231633121683,1.5058468229139153,0.5259207811480456,0.38993489208850984,False,False,6,0.0,True,0.011658668518066406,3411.697265625,True,13
1.0458831692415025,1.00466910470162,0.9291978007342312,0.7594449091965753,1.1944432597169456,1.0364602263374953,0.7773193726334827,0.7814443056492237,0.8519081749791448,1.5093163786675636,0.5232457786934187,0.38971765900616495,False,False,7,0.0,True,0.011440277099609375,3404.79931640625,True,14
1.0472061366183438,1.0073520854479256,0.9383596460325716,0.7770131811026094,1.2054345971427918,1.0484975681292872,0.7874045887244466,0.7913654181695177,0.8652654975669959,1.510327301223223,0.5215690162017016,0.38976629954676945,False,False,8,0.0,True,0.011154651641845703,3397.419677734375,True,15
1.0462932847882382,1.010240756626255,0.9472295692890047,0.7943698181990577,1.2141966154065431,1.0603520077665167,0.7968482372898675,0.8017707816968934,0.8779994237391567,1.5111308781326278,0.5211687920813747,0.38926343457779855,False,False,8,0.0,True,0.010626792907714844,3388.8544921875,True,16
1.045676218281047,1.0127646844039222,0.9556249639554276,0.8108185261986569,1.2189051481968272,1.0723136965564493,0.8064529606129196,0.8129564044983947,0.8899737059191486,1.5117802462186674,0.5217990234423576,0.38851751834700365,False,False,8,0.0,True,0.010461807250976562,3380.31298828125,True,17
1.0466699880101265,1.0134676106374885,0.9627068365220959,0.825314391737177,1.2198960566107335,1.0839928132189227,0.816010373693874,0.824436383526842,0.9004706720690675,1.5090063202590327,0.5225276810611178,0.39002320765702747,False,False,8,0.0,True,0.010342597961425781,3372.61181640625,True,18
1.0481377159709158,1.0150219570817187,0.969456833468184,0.838802994233664,1.2205442364469328,1.0953344422042415,0.82387810663157,0.8375437711551713,0.9097391711837571,1.5061961876076289,0.5236157582825066,0.3906404871867953,False,False,8,0.0,True,0.010093212127685547,3366.49609375,True,19
