accumulation_count,clipping_triggered,epoch,learning_rate,loss.disabled_components,loss.metadata.channel_weights,loss.metadata.enabled_priors,loss.metadata.reduction,loss.metadata.schema_version,loss.metadata.space,loss.model_bound_clamp_fraction.combined,loss.model_bound_clamp_fraction.press,loss.model_bound_clamp_fraction.rho,loss.model_inverse_clamp_fraction_by_channel.Bcc1,loss.model_inverse_clamp_fraction_by_channel.Bcc2,loss.model_inverse_clamp_fraction_by_channel.Bcc3,loss.model_inverse_clamp_fraction_by_channel.press,loss.model_inverse_clamp_fraction_by_channel.rho,loss.model_inverse_clamp_fraction_by_channel.vel1,loss.model_inverse_clamp_fraction_by_channel.vel2,loss.model_inverse_clamp_fraction_by_channel.vel3,loss.normalized_per_channel_squared_error.Bcc1,loss.normalized_per_channel_squared_error.Bcc2,loss.normalized_per_channel_squared_error.Bcc3,loss.normalized_per_channel_squared_error.press,loss.normalized_per_channel_squared_error.rho,loss.normalized_per_channel_squared_error.vel1,loss.normalized_per_channel_squared_error.vel2,loss.normalized_per_channel_squared_error.vel3,loss.target_bound_clamp_fraction.combined,loss.target_bound_clamp_fraction.press,loss.target_bound_clamp_fraction.rho,loss.target_inverse_clamp_fraction_by_channel.Bcc1,loss.target_inverse_clamp_fraction_by_channel.Bcc2,loss.target_inverse_clamp_fraction_by_channel.Bcc3,loss.target_inverse_clamp_fraction_by_channel.press,loss.target_inverse_clamp_fraction_by_channel.rho,loss.target_inverse_clamp_fraction_by_channel.vel1,loss.target_inverse_clamp_fraction_by_channel.vel2,loss.target_inverse_clamp_fraction_by_channel.vel3,loss.total,loss_finite,microbatch,mode,optimizer_seconds,optimizer_update,pair_index,parameter_update_norm,source_snapshot,target_snapshot,total_gradient_norm_clipped,total_gradient_norm_unclipped,total_loss
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028109788894653,12.944177627563477,17.695131301879883,0.975975751876831,1.4770978689193726,1.7151362895965576,6.781628608703613,11.741785049438477,0.0069580078125,0.008544921875,0.00537109375,0.0,0.0078125,0.3603515625,0.0,0.0,0.0,0.074462890625,0.26522064208984375,54.433746337890625,True,10,plain,0.0,False,77,,88,89,4.790811538696289,4.790811538696289,54.433746337890625
4,True,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972383975982666,4.1422553062438965,10.4854736328125,0.8396784663200378,1.090034008026123,0.8270758390426636,7.039395332336426,11.040935516357422,0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.2001953125,0.0,0.0,0.0,0.03515625,0.1884765625,35.96208953857422,True,11,plain,0.008525048999217688,True,33,0.40222248435020447,44,45,0.9999997615814209,6.054426193237305,35.96208953857422
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890604019165039,3.8259642124176025,10.909035682678223,0.8097217679023743,1.0677452087402344,0.9302983283996582,6.045825004577637,12.64651870727539,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.2119140625,0.0,0.0,0.0,0.0341796875,0.21142578125,36.72417068481445,True,12,plain,0.0,False,25,,36,37,1.450474739074707,1.450474739074707,36.72417068481445
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737561225891113,7.964881896972656,13.146632194519043,0.8674819469451904,1.1805541515350342,1.1289916038513184,6.651711940765381,12.251028060913086,0.0003662109375,0.000732421875,0.0,0.0,0.0,0.277587890625,0.0,0.0,0.0,0.032958984375,0.268798828125,43.86503601074219,True,13,plain,0.0,False,61,,72,73,2.9103012084960938,2.9103012084960938,43.86503601074219
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489976167678833,4.6460065841674805,9.600332260131836,0.8343510627746582,1.0284240245819092,0.7779994010925293,9.384830474853516,9.653252601623535,0.00244140625,0.0048828125,0.0,0.0,0.0,0.18798828125,0.0,0.0,0.0,0.05859375,0.173095703125,36.4151725769043,True,14,plain,0.0,False,7,,18,19,4.228019714355469,4.228019714355469,36.4151725769043
4,True,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7610499262809753,9.680965423583984,13.656940460205078,0.8733611106872559,1.2262771129608154,1.3213005065917969,6.605110168457031,12.193016052246094,0.00048828125,0.0009765625,0.0,0.0,0.0,0.3109550476074219,0.0,0.0,0.0,0.037353515625,0.289306640625,46.31801986694336,True,15,plain,0.00831054199989012,True,67,0.40143969655036926,78,79,0.9999997615814209,5.81017541885376,46.31801986694336
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108202695846558,4.780664443969727,10.429238319396973,0.8436842560768127,1.0945988893508911,0.8010507822036743,7.098747253417969,10.659139633178711,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.1943359375,0.0,0.0,0.0,0.033203125,0.1826171875,36.21794128417969,True,16,plain,0.0,False,36,,47,48,1.3301382064819336,1.3301382064819336,36.21794128417969
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1615099906921387,13.055442810058594,18.2720947265625,1.0052907466888428,1.5282998085021973,1.7577452659606934,6.678177833557129,11.904016494750977,0.01025390625,0.011962890625,0.008544921875,0.0,0.053955078125,0.3876953125,0.0,0.0,0.0,0.081298828125,0.2607421875,55.362579345703125,True,17,plain,0.0,False,78,,89,90,3.271313428878784,3.271313428878784,55.362579345703125
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5868566632270813,6.223806381225586,12.131816864013672,0.862269937992096,1.1351476907730103,0.9211901426315308,7.118929862976074,11.721445083618164,0.000244140625,0.00048828125,0.0,0.0,0.0,0.2333984375,0.0,0.0,0.0,0.03271484375,0.22314453125,40.70146560668945,True,18,plain,0.0,False,51,,62,63,4.649835586547852,4.649835586547852,40.70146560668945
4,True,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255534529685974,9.037931442260742,13.427959442138672,0.8701300621032715,1.207016944885254,1.2469549179077148,6.603708267211914,12.217731475830078,0.00048828125,0.0009765625,0.0,0.0,0.0,0.3046875,0.0,0.0,0.0,0.035400390625,0.28466796875,45.33698654174805,True,19,plain,0.008891482000763062,True,65,0.4007600247859955,76,77,0.9999998211860657,6.229567527770996,45.33698654174805
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52183997631073,5.126832962036133,10.371124267578125,0.853671669960022,1.1035716533660889,0.8052466511726379,7.899059295654297,10.38112735748291,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.19580078125,0.0,0.0,0.0,0.039306640625,0.18359375,37.06247329711914,True,20,plain,0.0,False,39,,50,51,1.2988481521606445,1.2988481521606445,37.06247329711914
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48157817125320435,3.16298508644104,12.38629150390625,0.783031702041626,1.0240850448608398,1.2055325508117676,5.11039400100708,12.299471855163574,0.001953125,0.00341796875,0.00048828125,0.0,0.0,0.256591796875,0.0,0.0,0.0,0.032470703125,0.236328125,36.453369140625,True,21,plain,0.0,False,13,,24,25,2.676262140274048,2.676262140274048,36.453369140625
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183349847793579,5.0786027908325195,10.40484619140625,0.8502900004386902,1.1002662181854248,0.810107946395874,7.874697685241699,10.455364227294922,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.197265625,0.0,0.0,0.0,0.042724609375,0.184326171875,37.09251403808594,True,22,plain,0.0,False,38,,49,50,3.952533006668091,3.952533006668091,37.09251403808594
4,True,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6061433553695679,6.528931617736816,12.369384765625,0.8630691766738892,1.1445618867874146,0.9523588418960571,6.931299686431885,11.777790069580078,0.000244140625,0.00048828125,0.0,0.0,0.0,0.242431640625,0.0,0.0,0.0,0.032470703125,0.232177734375,41.17353820800781,True,23,plain,0.009171944000627263,True,54,0.3998991847038269,65,66,0.9999998211860657,5.344187259674072,41.17353820800781
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48308512568473816,3.4161863327026367,11.191289901733398,0.7975844740867615,1.059590458869934,0.9856677055358887,6.015578269958496,12.487071990966797,0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.2236328125,0.0,0.0,0.0,0.033203125,0.21533203125,36.43605422973633,True,24,plain,0.0,False,22,,33,34,1.479437232017517,1.479437232017517,36.43605422973633
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242717504501343,6.878473281860352,12.618328094482422,0.8628179430961609,1.1518782377243042,0.9957989454269409,6.76007080078125,11.913475036621094,0.000244140625,0.00048828125,0.0,0.0,0.0,0.251220703125,0.0,0.0,0.0,0.033203125,0.243896484375,41.80511474609375,True,25,plain,0.0,False,56,,67,68,2.8464996814727783,2.8464996814727783,41.80511474609375
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677530527114868,5.600855827331543,8.743947982788086,0.8674673438072205,1.0332777500152588,0.7329862117767334,9.492961883544922,8.867812156677246,0.0030517578125,0.006103515625,0.0,0.0,0.0,0.174560546875,0.0,0.0,0.0,0.123779296875,0.174560546875,35.80706024169922,True,26,plain,0.0,False,6,,17,18,4.137152671813965,4.137152671813965,35.80706024169922
4,True,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918216705322266,6.31640100479126,12.192180633544922,0.8613219261169434,1.136450171470642,0.9291046261787415,7.124796390533447,11.685274124145508,0.000244140625,0.00048828125,0.0,0.0,0.0,0.23388671875,0.0,0.0,0.0,0.032958984375,0.22509765625,40.83734893798828,True,27,plain,0.00875805099894933,True,52,0.39899611473083496,63,64,0.9999998211860657,5.532721996307373,40.83734893798828
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7769476175308228,9.948497772216797,13.766093254089355,0.8719946146011353,1.2289488315582275,1.3491337299346924,6.5769124031066895,12.06059741973877,0.0006103515625,0.001220703125,0.0,0.0,0.0,0.312469482421875,0.0,0.0,0.0,0.038330078125,0.28955078125,46.579124450683594,True,28,plain,0.0,False,68,,79,80,1.6334590911865234,1.6334590911865234,46.579124450683594
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592993915081024,2.2857351303100586,8.417359352111816,0.9245232343673706,1.0688765048980713,0.7563873529434204,6.131809234619141,8.480010032653809,0.001953125,0.00390625,0.0,0.0,0.0,0.163818359375,0.0,0.0,0.0,0.007568359375,0.151123046875,28.423999786376953,True,29,plain,0.0,False,1,,12,13,2.3402950763702393,2.3402950763702393,28.423999786376953
4,False,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585101246833801,5.495595932006836,11.607484817504883,0.8579405546188354,1.1184407472610474,0.874199390411377,7.129096031188965,11.36531925201416,0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.22705078125,0.0,0.0,0.0,0.0341796875,0.21484375,39.00658416748047,True,30,plain,0.0,False,46,,57,58,3.6675870418548584,3.6675870418548584,39.00658416748047
4,True,0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49399346113204956,4.003905296325684,10.512617111206055,0.8303670287132263,1.0825753211975098,0.8445230722427368,7.159531593322754,11.052309036254883,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.20654296875,0.0,0.0,0.0,0.03369140625,0.193603515625,35.979820251464844,True,31,plain,0.008648561000882182,True,31,0.3981150984764099,42,43,0.9999997615814209,4.99985933303833,35.979820251464844
