channel,model,model_center_region_variance,model_center_region_variance_undefined,model_clamp_fraction,model_dynamic_span_q99_q01,model_dynamic_span_q99_q01_undefined,model_gradient_energy,model_gradient_energy_undefined,model_only_saturation,model_outer_shell_region_variance,model_outer_shell_region_variance_undefined,model_polar_region_variance,model_polar_region_variance_undefined,model_retention_center_region_variance,model_retention_dynamic_span_q99_q01,model_retention_gradient_energy,model_retention_outer_shell_region_variance,model_retention_polar_region_variance,model_retention_std,model_retention_total_variation,model_retention_variance,model_std,model_std_undefined,model_total_variation,model_total_variation_undefined,model_variance,model_variance_undefined,model_vs_oracle_cosine_similarity,model_vs_oracle_pearson_correlation,model_vs_oracle_relative_l2,model_vs_oracle_sign_agreement,model_vs_raw_cosine_similarity,model_vs_raw_pearson_correlation,model_vs_raw_relative_l2,model_vs_raw_sign_agreement,oracle_center_region_variance,oracle_dynamic_span_q99_q01,oracle_gradient_energy,oracle_outer_shell_region_variance,oracle_polar_region_variance,oracle_std,oracle_total_variation,oracle_variance,oracle_vs_raw_cosine,oracle_vs_raw_pearson,oracle_vs_raw_sign_agreement,preprocessing_center_region_variance_undefined,preprocessing_dynamic_span_q99_q01_undefined,preprocessing_gradient_energy_undefined,preprocessing_outer_shell_region_variance_undefined,preprocessing_polar_region_variance_undefined,preprocessing_retention_center_region_variance,preprocessing_retention_dynamic_span_q99_q01,preprocessing_retention_gradient_energy,preprocessing_retention_outer_shell_region_variance,preprocessing_retention_polar_region_variance,preprocessing_retention_std,preprocessing_retention_total_variation,preprocessing_retention_variance,preprocessing_std_undefined,preprocessing_total_variation_undefined,preprocessing_variance_undefined,raw_center_region_variance,raw_dynamic_span_q99_q01,raw_gradient_energy,raw_outer_shell_region_variance,raw_polar_region_variance,raw_std,raw_total_variation,raw_variance,step,target_clamp_fraction,target_only_saturation,target_snapshot,total_center_region_variance_undefined,total_dynamic_span_q99_q01_undefined,total_gradient_energy_undefined,total_outer_shell_region_variance_undefined,total_polar_region_variance_undefined,total_retention_center_region_variance,total_retention_dynamic_span_q99_q01,total_retention_gradient_energy,total_retention_outer_shell_region_variance,total_retention_polar_region_variance,total_retention_std,total_retention_total_variation,total_retention_variance,total_std_undefined,total_total_variation_undefined,total_variance_undefined
Bcc3,persistence,2.8704769205897848e-05,False,0.40625,0.010797557421028614,False,3.0092367690261324e-06,False,0.0,5.465728247521463e-08,False,1.5886164142551995e-05,False,0.984833937728752,1.0,3.6896840207200357,0.7043779866108886,0.9159766588546958,0.9270561646322687,2.1832970295306913,0.8594331323826919,0.003615527313072465,False,0.00020281415560114793,False,1.3072037751572997e-05,False,0.48626279772207687,0.4862507740996617,0.9787008610178491,0.826904296875,0.41401105717959996,0.4140068479986534,0.998704750721644,0.826904296875,2.9146811565102524e-05,0.010797557421028614,8.155811587461858e-07,7.759652276783647e-08,1.7343415892731898e-05,0.003900008921796686,9.289352426991744e-05,1.5210069590093748e-05,0.4309488611768005,0.430944806220045,1.0,False,False,False,False,False,5.4943402439480175e-06,0.0013458710956020727,8.32806131918154e-06,1.0000000138114093,5.800571560711523e-06,0.003385292238184196,0.002525127194735907,1.1460203537910163e-05,False,False,False,5.3048792522828485,8.022727775573744,0.09793169472320107,7.759652169611914e-08,2.9899494750142313,1.1520449779214847,0.036787661415064996,1.3272076311541143,3,0.482421875,0.076171875,94,False,False,False,False,False,5.4110127376688785e-06,0.0013458710956020727,3.072791477296075e-05,0.7043779963393414,5.313188157628109e-06,0.0031383560384904293,0.005513102703454073,9.84927862432934e-06,False,False,False
Bcc3,fno_plain,1.8300799598989056e-05,False,0.248077392578125,0.010797557421028614,False,1.3342576886122385e-06,False,0.011474609375,6.841289115991673e-08,False,1.351075904824081e-05,False,0.6278834155877483,1.0,1.6359594312642383,0.8816489285815482,0.7790137266962941,0.7780757625992399,2.243424514644878,0.6054018923443887,0.0030345024159707957,False,0.00020839960959889172,False,9.208204912532596e-06,False,0.5998782589120816,0.6005132115000916,0.8199343684607722,0.6843605041503906,0.4520135449790995,0.4525434299579777,0.9988104761623298,0.6843605041503906,2.9146811565102524e-05,0.010797557421028614,8.155811587461858e-07,7.759652276783647e-08,1.7343415892731898e-05,0.003900008921796686,9.289352426991744e-05,1.5210069590093748e-05,0.4309488611768005,0.430944806220045,1.0,False,False,False,False,False,5.4943402439480175e-06,0.0013458710956020727,8.32806131918154e-06,1.0000000138114093,5.800571560711523e-06,0.003385292238184196,0.002525127194735907,1.1460203537910163e-05,False,False,False,5.3048792522828485,8.022727775573744,0.09793169472320107,7.759652169611914e-08,2.9899494750142313,1.1520449779214847,0.036787661415064996,1.3272076311541143,3,0.482421875,0.245819091796875,94,False,False,False,False,False,3.4498051187713032e-06,0.0013458710956020727,1.3624370459261934e-05,0.8816489407583624,4.5187248684784225e-06,0.002634013839846456,0.005664932251266984,6.9380289085026714e-06,False,False,False
Bcc3,fno_full,1.9024263796501254e-05,False,0.25313568115234375,0.010797557421028614,False,1.080483526409715e-06,False,0.01025390625,5.711801257295273e-07,False,1.4763790756610896e-05,False,0.6527047994257802,1.0,1.32480197074534,7.360898470134538,0.8512619917508842,0.7713934902565425,2.127310926071826,0.5950479168101706,0.0030084414942164006,False,0.0001976134091407137,False,9.05072022412301e-06,False,0.590877009625276,0.5928206957609169,0.8273714376033551,0.6805915832519531,0.40513653078058154,0.4065319544707932,0.9989407804805158,0.6805915832519531,2.9146811565102524e-05,0.010797557421028614,8.155811587461858e-07,7.759652276783647e-08,1.7343415892731898e-05,0.003900008921796686,9.289352426991744e-05,1.5210069590093748e-05,0.4309488611768005,0.430944806220045,1.0,False,False,False,False,False,5.4943402439480175e-06,0.0013458710956020727,8.32806131918154e-06,1.0000000138114093,5.800571560711523e-06,0.003385292238184196,0.002525127194735907,1.1460203537910163e-05,False,False,False,5.3048792522828485,8.022727775573744,0.09793169472320107,7.759652169611914e-08,2.9899494750142313,1.1520449779214847,0.036787661415064996,1.3272076311541143,3,0.482421875,0.23954010009765625,94,False,False,False,False,False,3.5861822469030835e-06,0.0013458710956020727,1.103303204813974e-05,7.36089857179892,4.937806100064826e-06,0.0026113923951512894,0.005371730671082794,6.8193702414539896e-06,False,False,False
Bcc3,localno_plain,7.523788021536808e-06,False,0.10705947875976562,0.010797557421028614,False,1.4805201559348809e-06,False,0.008056640625,5.9550053740198754e-08,False,7.2082149512480074e-06,False,0.2581341703442115,1.0,1.81529470127893,0.7674319881364848,0.41561679635836635,0.5696559711195062,2.921510268703366,0.32450792543210766,0.002221663369720829,False,0.00027138938505060915,False,4.93578812835931e-06,False,0.4847620039755318,0.48483115678963673,0.8787760194662145,0.701873779296875,0.3011552626334962,0.3012090580242521,0.9994207189258295,0.701873779296875,2.9146811565102524e-05,0.010797557421028614,8.155811587461858e-07,7.759652276783647e-08,1.7343415892731898e-05,0.003900008921796686,9.289352426991744e-05,1.5210069590093748e-05,0.4309488611768005,0.430944806220045,1.0,False,False,False,False,False,5.4943402439480175e-06,0.0013458710956020727,8.32806131918154e-06,1.0000000138114093,5.800571560711523e-06,0.003385292238184196,0.002525127194735907,1.1460203537910163e-05,False,False,False,5.3048792522828485,8.022727775573744,0.09793169472320107,7.759652169611914e-08,2.9899494750142313,1.1520449779214847,0.036787661415064996,1.3272076311541143,3,0.482421875,0.3834190368652344,94,False,False,False,False,False,1.4182769604603341e-06,0.0013458710956020727,1.5117885584636266e-05,0.7674319987358023,2.410814969110372e-06,0.0019284519374661447,0.007377185029203076,3.7189268751169272e-06,False,False,False
rho,persistence,3.202754007364925e-05,False,0.0,1.4963412804190739,False,0.054030108952789264,False,0.0,0.05518036236672572,False,4.786851743042516e-06,False,4.827772543087234e-07,0.11349897530337087,0.0063861489682895105,1.0139785732408757,0.002486864120916247,0.0877223273530002,0.13715563697635647,0.007695206716226925,0.3656864642176287,False,0.02059473376315653,False,0.133726590111991,False,0.08346858493704495,0.038937546468859094,0.9965397875709125,1.0,0.0834685851051731,0.038937546447669134,0.996539787559611,1.0,66.34020096806069,13.183742641019537,8.460514970927916,0.05441965325791687,0.0019248545599181643,4.16868173989597,0.15015594121521048,17.37790744854209,0.9999999999996529,0.9999999999996447,1.0,False,False,False,False,False,1.0000000121782875,0.9999999291096755,1.0000000407411334,1.0000001476119937,1.0000000119547199,1.0000000059164689,1.0000000124285275,1.0000000118329377,False,False,False,66.34020016015066,13.183743575619397,8.46051462623696,0.05441964522492453,0.0019248545369070673,4.168681715232094,0.15015593934899324,17.377907242910396,3,0.0,0.0,94,False,False,False,False,False,4.827772601881235e-07,0.11349896725739168,0.0063861492284684575,1.0139787229162747,0.0024868641506460114,0.08772232787200661,0.1371556386809991,0.007695206807283827,False,False,False
rho,fno_plain,1.1997065481076983e-06,False,0.0,0.8293965497787212,False,0.002380578749416921,False,0.0,0.06493430737279644,False,8.236732107995643e-07,False,1.8084156071298213e-08,0.06291055372987633,0.0002813751595023569,1.1932142798677228,0.0004279145177776876,0.034456642509135105,0.03998298031206491,0.0011872602130023366,0.14363877644595477,False,0.006003682041347336,False,0.020632098098890973,False,0.031417018475041816,-0.011612672592027319,0.9995145410707108,1.0,0.031417017814748496,-0.011612673471662213,0.9995145410949711,1.0,66.34020096806069,13.183742641019537,8.460514970927916,0.05441965325791687,0.0019248545599181643,4.16868173989597,0.15015594121521048,17.37790744854209,0.9999999999996529,0.9999999999996447,1.0,False,False,False,False,False,1.0000000121782875,0.9999999291096755,1.0000000407411334,1.0000001476119937,1.0000000119547199,1.0000000059164689,1.0000000124285275,1.0000000118329377,False,False,False,66.34020016015066,13.183743575619397,8.46051462623696,0.05441964522492453,0.0019248545369070673,4.168681715232094,0.15015593934899324,17.377907242910396,3,0.0,0.0,94,False,False,False,False,False,1.8084156291532265e-08,0.06291054927012676,0.0002813751709658998,1.1932144560004616,0.0004279145228932858,0.03445664271299676,0.039982980808994484,0.0011872602270511128,False,False,False
rho,fno_full,2.2353887321838815e-05,False,0.0,1.2092493143682077,False,0.0036834069296394047,False,0.0,0.12151568406905061,False,1.5166033461448058e-05,False,3.3695839017130855e-07,0.09172276395974102,0.0004353643888458746,2.2329374921434795,0.007879054229475315,0.046536414945600894,0.041539461161155616,0.0021656379159891467,0.19399550322394835,False,0.0062373968882260015,False,0.03763425527111296,False,0.025445348847564175,-0.015385067320263098,0.9999234131174874,1.0,0.02544534807283111,-0.015385068306401337,0.9999234131605972,1.0,66.34020096806069,13.183742641019537,8.460514970927916,0.05441965325791687,0.0019248545599181643,4.16868173989597,0.15015594121521048,17.37790744854209,0.9999999999996529,0.9999999999996447,1.0,False,False,False,False,False,1.0000000121782875,0.9999999291096755,1.0000000407411334,1.0000001476119937,1.0000000119547199,1.0000000059164689,1.0000000124285275,1.0000000118329377,False,False,False,66.34020016015066,13.183743575619397,8.46051462623696,0.05441964522492453,0.0019248545369070673,4.168681715232094,0.15015593934899324,17.377907242910396,3,0.0,0.0,94,False,False,False,False,False,3.369583942748847e-07,0.09172275745748452,0.00043536440658311325,2.2329378217518348,0.007879054323667202,0.046536415220932145,0.04153946167742996,0.002165637941615005,False,False,False
rho,localno_plain,5.7755689838581994e-05,False,0.0,0.14006115016823983,False,0.005284662377914526,False,0.0,0.0007067165106062227,False,1.0550718637558738e-05,False,8.705986565580095e-07,0.010623777631433535,0.0006246265618669456,0.012986420682557563,0.005481306929499809,0.016743084443411847,0.03146838442562334,0.00028033087667921985,0.06979659038878724,False,0.004725164881951543,False,0.004871564029900148,False,0.043315969561776385,0.01400614422553222,0.999411309724179,1.0,0.04331597135391807,0.01400614595030966,0.9994113096913246,1.0,66.34020096806069,13.183742641019537,8.460514970927916,0.05441965325791687,0.0019248545599181643,4.16868173989597,0.15015594121521048,17.37790744854209,0.9999999999996529,0.9999999999996447,1.0,False,False,False,False,False,1.0000000121782875,0.9999999291096755,1.0000000407411334,1.0000001476119937,1.0000000119547199,1.0000000059164689,1.0000000124285275,1.0000000118329377,False,False,False,66.34020016015066,13.183743575619397,8.46051462623696,0.05441964522492453,0.0019248545369070673,4.168681715232094,0.15015593934899324,17.377907242910396,3,0.0,0.0,94,False,False,False,False,False,8.705986671604102e-07,0.010623776878310492,0.0006246265873149397,0.012986422599509013,0.0054813069950272976,0.016743084542471785,0.03146838481672902,0.00028033087999635765,False,False,False
press,persistence,0.0001298539351822316,False,0.0,0.04100708624637721,False,3.9067824331058285e-05,False,0.0,7.659812110671188e-08,False,1.90828547778639e-06,False,0.000637136373015369,0.1307115200144203,0.0009262286253856822,1.0201841446973363,0.03688820034634808,0.037781476916745625,0.05778267237742466,0.001427439998010583,0.008642185633103299,False,0.00044037036708805466,False,7.468737251701708e-05,False,0.6713693515362826,0.6698479093737209,0.9744981655193539,1.0,0.6713693519242396,0.6698479097764378,0.9744981656538974,1.0,0.20380869886249497,0.3137220517507045,0.04217946116142806,7.508264219244132e-08,5.173159600818829e-05,0.22874133936444613,0.007621149195240487,0.05232260033424071,0.9999999999996273,0.9999999999996242,1.0,False,False,False,False,False,0.999999988034751,0.9999996200164208,0.9999999881833261,0.9999999211048912,1.0000000436129104,0.9999999940188671,1.0000000153347912,0.9999999880377343,False,False,False,0.20380870130111683,0.3137221709599779,0.042179461659849,7.5082648116095e-08,5.173159375202292e-05,0.22874134073257849,0.007621149078371758,0.052322600960137564,3,0.0,0.0,94,False,False,False,False,False,0.0006371363653918736,0.13071147034618907,0.0009262286144407407,1.0201840642097972,0.03688820195514986,0.03778147669076959,0.05778267326350987,0.0014274399809351664,False,False,False
press,fno_plain,2.4136515619933967e-06,False,0.0,0.004660340984194704,False,4.7195137747837896e-07,False,0.0,1.8163654759225682e-08,False,3.0423349947073634e-07,False,1.1842730832710098e-05,0.014854999698580285,1.1189127705357349e-05,0.24191549776140198,0.005880999678080317,0.00471509818231685,0.011920882822430432,2.223215086888766e-05,0.0010785378734580217,False,9.085082652872183e-05,False,1.1632439444833514e-06,False,0.44055477515985003,0.44730102281404405,0.9976875371020626,1.0,0.44055477074550126,0.4473010178354958,0.9976875371391604,1.0,0.20380869886249497,0.3137220517507045,0.04217946116142806,7.508264219244132e-08,5.173159600818829e-05,0.22874133936444613,0.007621149195240487,0.05232260033424071,0.9999999999996273,0.9999999999996242,1.0,False,False,False,False,False,0.999999988034751,0.9999996200164208,0.9999999881833261,0.9999999211048912,1.0000000436129104,0.9999999940188671,1.0000000153347912,0.9999999880377343,False,False,False,0.20380870130111683,0.3137221709599779,0.042179461659849,7.5082648116095e-08,5.173159375202292e-05,0.22874134073257849,0.007621149078371758,0.052322600960137564,3,0.0,0.0,94,False,False,False,False,False,1.1842730691008875e-05,0.01485499405392433,1.1189127573139075e-05,0.24191547867545246,0.00588099993456783,0.0047150981541152215,0.011920883005234681,2.2232150602940766e-05,False,False,False
press,fno_full,5.923743337023026e-06,False,0.0,0.005257433756166854,False,4.4121240137095463e-07,False,0.0,3.9139025311738133e-07,False,7.242828775230559e-07,False,2.9065213457938022e-05,0.016758253768991066,1.0460361256924521e-05,5.212792753273448,0.014000783532918904,0.0060054338546848786,0.010359995879396029,3.6065235782995275e-05,0.0013736909833852076,False,7.89550742589538e-05,False,1.8870269178338186e-06,False,0.13969448562391842,0.1129843101233674,0.9991270803168009,1.0,0.13969448519496677,0.11298430966777469,0.9991270803246449,1.0,0.20380869886249497,0.3137220517507045,0.04217946116142806,7.508264219244132e-08,5.173159600818829e-05,0.22874133936444613,0.007621149195240487,0.05232260033424071,0.9999999999996273,0.9999999999996242,1.0,False,False,False,False,False,0.999999988034751,0.9999996200164208,0.9999999881833261,0.9999999211048912,1.0000000436129104,0.9999999940188671,1.0000000153347912,0.9999999880377343,False,False,False,0.20380870130111683,0.3137221709599779,0.042179461659849,7.5082648116095e-08,5.173159375202292e-05,0.22874134073257849,0.007621149078371758,0.052322600960137564,3,0.0,0.0,94,False,False,False,False,False,2.9065213110165505e-05,0.016758247401129817,1.0460361133317843e-05,5.212792342009597,0.014000784143533822,0.006005433818765581,0.0103599960382644,3.606523535157334e-05,False,False,False
press,localno_plain,4.105943582238687e-06,False,0.0,0.0052016843872627425,False,1.4911369406669196e-06,False,0.0,3.1115224657242303e-09,False,6.31507726554793e-07,False,2.0146066410094068e-05,0.016580550707975733,3.5352204594555676e-05,0.04144130220869441,0.012207389202815923,0.004911686297925551,0.016491246859671176,2.4124662289229604e-05,0.0011235057023254885,False,0.00012568225273309517,False,1.262265063157889e-06,False,0.2917463662053928,0.27632447394606763,0.998504754101352,1.0,0.29174635280988204,0.276324459723533,0.9985047541795392,1.0,0.20380869886249497,0.3137220517507045,0.04217946116142806,7.508264219244132e-08,5.173159600818829e-05,0.22874133936444613,0.007621149195240487,0.05232260033424071,0.9999999999996273,0.9999999999996242,1.0,False,False,False,False,False,0.999999988034751,0.9999996200164208,0.9999999881833261,0.9999999211048912,1.0000000436129104,0.9999999940188671,1.0000000153347912,0.9999999880377343,False,False,False,0.20380870130111683,0.3137221709599779,0.042179461659849,7.5082648116095e-08,5.173159375202292e-05,0.22874134073257849,0.007621149078371758,0.052322600960137564,3,0.0,0.0,94,False,False,False,False,False,2.0146066169041366e-05,0.016580544407638727,3.53522041768102e-05,0.04144129893917836,0.012207389735215695,0.004911686268548102,0.016491247112561,2.412466200064398e-05,False,False,False
vel1,persistence,0.08367675181483236,False,0.0,1.1315292751789094,False,0.0034213391918713094,False,0.0,0.03693169682597299,False,0.02501978116803306,False,2.0213074340651795,1.4018054332105767,0.9304414025362288,0.8037910699272314,0.5696173701566655,1.123216050418958,0.918709634424387,1.261614295918763,0.2606285666889415,False,0.016893927773034428,False,0.06792724977433202,False,0.9571152013569657,0.9127305954792873,0.3278783620869712,0.952880859375,0.9571152013922739,0.9127305955403684,0.32787836195163284,0.952880859375,0.0413973403573472,0.8071942427754403,0.003677114090737264,0.045946886209268886,0.04392383813919107,0.2320377870239011,0.018388756512409097,0.05384153460694928,0.999999999999999,0.9999999999999977,1.0,False,False,False,False,False,0.9999999997932111,0.999999993688837,1.0000000000619822,1.000000001151325,0.999999999625727,1.0000000001359308,0.9999999982198194,1.0000000002718612,False,False,False,0.04139734036590771,0.8071942478697748,0.0036771140905093487,0.04594688615636909,0.04392383815563057,0.23203778699236002,0.018388756545144404,0.05384153459231185,3,0.0,0.0,94,False,False,False,False,False,2.0213074336471952,1.401805424363554,0.9304414025938995,0.8037910708526561,0.5696173699434731,1.1232160505716375,0.9187096327889179,1.2616142962617471,False,False,False
vel1,fno_plain,0.02256484540612724,False,0.0,0.8072989290952682,False,0.001793668695001498,False,0.0,0.02201774605537377,False,0.011733694804747149,False,0.5450795923444496,1.0001296916086369,0.4877925054106401,0.479199960473755,0.26713728357626726,0.8365028173268071,0.6963458196929229,0.6997369633956857,0.1941002625717709,False,0.012804933726767087,False,0.03767491193043041,False,0.8876394628733852,0.7509886444300994,0.46548527935750456,0.86181640625,0.8876394628656014,0.7509886443269624,0.46548527936927786,0.86181640625,0.0413973403573472,0.8071942427754403,0.003677114090737264,0.045946886209268886,0.04392383813919107,0.2320377870239011,0.018388756512409097,0.05384153460694928,0.999999999999999,0.9999999999999977,1.0,False,False,False,False,False,0.9999999997932111,0.999999993688837,1.0000000000619822,1.000000001151325,0.999999999625727,1.0000000001359308,0.9999999982198194,1.0000000002718612,False,False,False,0.04139734036590771,0.8071942478697748,0.0036771140905093487,0.04594688615636909,0.04392383815563057,0.23203778699236002,0.018388756545144404,0.05384153459231185,3,0.0,0.0,94,False,False,False,False,False,0.5450795922317331,1.0001296852966552,0.48779250544087455,0.47919996102546986,0.267137283476285,0.8365028174405136,0.6963458184533016,0.6997369635859171,False,False,False
vel1,fno_full,0.016577373917067886,False,0.0,0.7787281566858292,False,0.0015125360905371976,False,0.0,0.023455468927303415,False,0.01051349482637478,False,0.40044538547572983,0.9647345278482985,0.411337819065041,0.5104909355657649,0.23935738022388595,0.6739629157894808,0.7094300200956063,0.45422601185945877,0.15638486351596692,False,0.013045535902131597,False,0.024456225536907603,False,0.8465821607491991,0.6452939120050766,0.5352930196464454,0.8834800720214844,0.8465821608712876,0.6452939121843235,0.5352930194374704,0.8834800720214844,0.0413973403573472,0.8071942427754403,0.003677114090737264,0.045946886209268886,0.04392383813919107,0.2320377870239011,0.018388756512409097,0.05384153460694928,0.999999999999999,0.9999999999999977,1.0,False,False,False,False,False,0.9999999997932111,0.999999993688837,1.0000000000619822,1.000000001151325,0.999999999625727,1.0000000001359308,0.9999999982198194,1.0000000002718612,False,False,False,0.04139734036590771,0.8071942478697748,0.0036771140905093487,0.04594688615636909,0.04392383815563057,0.23203778699236002,0.018388756545144404,0.05384153459231185,3,0.0,0.0,94,False,False,False,False,False,0.4004453853929221,0.9647345217597015,0.4113378190905366,0.5104909361535058,0.23935738013430097,0.673962915881093,0.7094300188326927,0.45422601198294527,False,False,False
vel1,localno_plain,0.04001274840189929,False,0.0,0.9272173872590068,False,0.0075332355802087605,False,0.0,0.01001952092972195,False,0.006338864395422408,False,0.9665536011855851,1.1486917746971057,2.0486814916037432,0.21806746346394865,0.14431490197498367,0.8186387087600819,1.1681329201604909,0.6701693354803744,0.1899551143527933,False,0.02148051184296068,False,0.03608294546878278,False,0.8557077999436804,0.6803589395035623,0.5197457976653491,0.895751953125,0.8557077999008706,0.6803589393205415,0.5197457977372789,0.895751953125,0.0413973403573472,0.8071942427754403,0.003677114090737264,0.045946886209268886,0.04392383813919107,0.2320377870239011,0.018388756512409097,0.05384153460694928,0.999999999999999,0.9999999999999977,1.0,False,False,False,False,False,0.9999999997932111,0.999999993688837,1.0000000000619822,1.000000001151325,0.999999999625727,1.0000000001359308,0.9999999982198194,1.0000000002718612,False,False,False,0.04139734036590771,0.8071942478697748,0.0036771140905093487,0.04594688615636909,0.04392383815563057,0.23203778699236002,0.018388756545144404,0.05384153459231185,3,0.0,0.0,94,False,False,False,False,False,0.9665536009857125,1.1486917674475245,2.048681491730725,0.21806746371501518,0.14431490192097052,0.8186387088713601,1.1681329180810032,0.6701693356625675,False,False,False
vel2,persistence,0.0006262040506131031,False,0.08605575561523438,0.07146307080984116,False,2.973092579984544e-05,False,0.06969833374023438,4.117606194298882e-08,False,6.810906643659056e-05,False,1.77107716536764,1.0,2.5877907882554805,0.9403958956033474,0.9172839859321915,1.3263627791925718,1.5191309008169338,1.759238222027443,0.012668517257032169,False,0.0008106866401588281,False,0.00016049132949172185,False,0.21517235349499503,0.2151835962449248,1.4793171131403156,0.8007125854492188,0.3048600785016644,0.30487054765322297,1.096675717844546,0.8007125854492188,0.000353572426350557,0.07146307080984116,1.1488921722257186e-05,4.3785880112301766e-08,7.425079635220558e-05,0.009551321445211373,0.0005336516028492805,9.122774134975467e-05,0.923263341575218,0.9232608374689752,1.0,False,False,False,False,False,0.40174379535391685,0.5968048359120781,0.47974975358524363,1.0000000057255911,0.5584219428699009,0.6397941068165209,0.6649375382789471,0.4093364991171498,False,False,False,0.0008800943049763265,0.11974278107285505,2.3947738662497914e-05,4.378587986160172e-08,0.0001329653988355258,0.014928742455501368,0.0008025589955870547,0.000222867351302689,3,0.04103851318359375,0.02468109130859375,94,False,False,False,False,False,0.7115192622794523,0.5968048359120781,1.2414919929957302,0.9403959009876699,0.5122315055877013,0.8485990896281899,1.0101271615126912,0.7201204149177927,False,False,False
vel2,fno_plain,0.00021753510348393877,False,0.019287109375,0.05669947739690542,False,1.1245719458485275e-05,False,0.018707275390625,7.157529680889707e-07,False,4.071401637083707e-05,False,0.6152490614985313,0.7934094736535917,0.9788315849257845,16.346661669314667,0.548331039814197,0.8029275081366293,1.2314334806359635,0.6446925833224969,0.007669018727415516,False,0.0006571564507436503,False,5.881384824144991e-05,False,-0.03297837493417106,-0.033224200861679806,1.3032176016123405,0.5446319580078125,0.07708447217076637,0.07693647360758565,1.088551095090868,0.5446319580078125,0.000353572426350557,0.07146307080984116,1.1488921722257186e-05,4.3785880112301766e-08,7.425079635220558e-05,0.009551321445211373,0.0005336516028492805,9.122774134975467e-05,0.923263341575218,0.9232608374689752,1.0,False,False,False,False,False,0.40174379535391685,0.5968048359120781,0.47974975358524363,1.0000000057255911,0.5584219428699009,0.6397941068165209,0.6649375382789471,0.4093364991171498,False,False,False,0.0008800943049763265,0.11974278107285505,2.3947738662497914e-05,4.378587986160172e-08,0.0001329653988355258,0.014928742455501368,0.0008025589955870547,0.000222867351302689,3,0.04103851318359375,0.04045867919921875,94,False,False,False,False,False,0.24717249305435535,0.47351061073492007,0.4695942116695986,16.34666176290897,0.3062000845889169,0.5137082879066895,0.8188263471683529,0.2638962050640223,False,False,False
vel2,fno_full,0.0002844866511616542,False,0.0370635986328125,0.05772820960730314,False,1.864692217821718e-05,False,0.034912109375,3.5427431009060356e-06,False,7.069082864197915e-05,False,0.8046064397555531,0.8078047717948528,1.6230350096382835,80.9106289931738,0.952054821158552,0.9483681254120728,1.4880507280327053,0.8994021012976091,0.00905816881420324,False,0.000794100656135692,False,8.205042226660413e-05,False,-0.13533319953469788,-0.1364100550575132,1.4709129258503681,0.5628890991210938,-0.03482596957961669,-0.0354458478720475,1.188807390674891,0.5628890991210938,0.000353572426350557,0.07146307080984116,1.1488921722257186e-05,4.3785880112301766e-08,7.425079635220558e-05,0.009551321445211373,0.0005336516028492805,9.122774134975467e-05,0.923263341575218,0.9232608374689752,1.0,False,False,False,False,False,0.40174379535391685,0.5968048359120781,0.47974975358524363,1.0000000057255911,0.5584219428699009,0.6397941068165209,0.6649375382789471,0.4093364991171498,False,False,False,0.0008800943049763265,0.11974278107285505,2.3947738662497914e-05,4.378587986160172e-08,0.0001329653988355258,0.014928742455501368,0.0008025589955870547,0.000222867351302689,3,0.04103851318359375,0.03888702392578125,94,False,False,False,False,False,0.3232456448735986,0.48210179428002087,0.7786506459341901,80.91062945643499,0.5316483029500146,0.6067603377312755,0.989460787932262,0.3681581074437714,False,False,False
vel2,localno_plain,9.325295708152138e-05,False,0.003993988037109375,0.030895384401082998,False,1.043012172498228e-05,False,0.003993988037109375,1.1393754945640537e-06,False,1.7749104848298388e-05,False,0.263744992911477,0.43232657162597615,0.907841656260594,26.021527753736827,0.2390426193425084,0.5609382948907103,1.3866295664737551,0.3146517706748975,0.005357701965429943,False,0.0007399770907069223,False,2.8704970350371874e-05,False,0.02783974873044591,0.027372862700642858,1.133798320331805,0.6211280822753906,0.11006389864206152,0.10996989747029925,1.0249002194472163,0.6211280822753906,0.000353572426350557,0.07146307080984116,1.1488921722257186e-05,4.3785880112301766e-08,7.425079635220558e-05,0.009551321445211373,0.0005336516028492805,9.122774134975467e-05,0.923263341575218,0.9232608374689752,1.0,False,False,False,False,False,0.40174379535391685,0.5968048359120781,0.47974975358524363,1.0000000057255911,0.5584219428699009,0.6397941068165209,0.6649375382789471,0.4093364991171498,False,False,False,0.0008800943049763265,0.11974278107285505,2.3947738662497914e-05,4.378587986160172e-08,0.0001329653988355258,0.014928742455501368,0.0008025589955870547,0.000222867351302689,3,0.04103851318359375,0.04103851318359375,94,False,False,False,False,False,0.10595791445784868,0.258014588639672,0.43553681088543944,26.021527902725456,0.1334866439219537,0.35888501535878425,0.9220220504358622,0.12879845424907482,False,False,False
