channel,detector_flag,detector_std_ratio_oracle_over_same_raw,inverse_clamp_occupancy,oracle_combined_demeaned_high_k_energy,oracle_combined_demeaned_low_k_energy,oracle_combined_demeaned_mid_k_energy,oracle_combined_demeaned_total_nonzero_mode_energy,oracle_dynamic_span_q99_q01,oracle_gradient_energy,oracle_near_zero_occupancy,oracle_std,oracle_total_variation,oracle_variance,preprocessing_combined_demeaned_high_k_energy_undefined,preprocessing_combined_demeaned_low_k_energy_undefined,preprocessing_combined_demeaned_mid_k_energy_undefined,preprocessing_combined_demeaned_total_nonzero_mode_energy_undefined,preprocessing_dynamic_span_q99_q01_undefined,preprocessing_gradient_energy_undefined,preprocessing_retention_combined_demeaned_high_k_energy,preprocessing_retention_combined_demeaned_low_k_energy,preprocessing_retention_combined_demeaned_mid_k_energy,preprocessing_retention_combined_demeaned_total_nonzero_mode_energy,preprocessing_retention_dynamic_span_q99_q01,preprocessing_retention_gradient_energy,preprocessing_retention_std,preprocessing_retention_total_variation,preprocessing_retention_variance,preprocessing_std_undefined,preprocessing_total_variation_undefined,preprocessing_variance_undefined,radial_profile_variance_retention,radial_profile_variance_undefined,raw_combined_demeaned_high_k_energy,raw_combined_demeaned_low_k_energy,raw_combined_demeaned_mid_k_energy,raw_combined_demeaned_total_nonzero_mode_energy,raw_dynamic_span_q99_q01,raw_gradient_energy,raw_near_zero_occupancy,raw_oracle_sign_agreement,raw_oracle_sign_change_fraction,raw_std,raw_to_oracle_relative_l2,raw_total_variation,raw_variance,shell_variance_retention,shell_variance_retention_median,step,target_snapshot,transform_clamp_occupancy
vel2,False,0.7130367030940854,0.034023284912109375,0.9979213536962406,19.271254265338104,1.296999537261176,21.56617515629552,0.07146307080984116,1.103851503627607e-05,6.866455078125e-05,0.009070194562340454,0.0005233617817418826,8.226842939871033e-05,False,False,False,False,False,False,0.2712910362275772,0.5668783125427074,0.27339190931322827,0.5084213438794268,0.7147377222074643,0.5177455137080285,0.7130367058429931,0.7138342659246307,0.508421343879427,False,False,False,0.5065567267661756,False,3.678416240996318,33.9953987283404,4.744103585652159,42.41791855498888,0.09998502749949698,2.132034898230138e-05,8.0108642578125e-05,1.0,0.0,0.012720515631263538,0.39863648827895126,0.0007331698781144544,0.00016181151792522,"[0.47300363005332924,0.9999999983748226,0.9999999996865613,0.9999999985729698,0.9999999992044288,1.0000000023106919,0.9999999951265095,1.0000000027121245]",0.9999999988886994,4,95,0.034023284912109375
vel3,False,0.14870245806303953,0.39221954345703125,6.680310471033101,524.2328281513232,10.021777951935544,540.934916574292,0.10325975948944688,3.311237733468755e-05,0.0,0.04542579605397179,0.0011889651256866568,0.002063502947137039,False,False,False,False,False,False,0.005003947098539105,0.024515715910168805,0.005745132255248699,0.022112420688353524,0.07733176499000204,0.011267826033594667,0.1487024569008647,0.1093589281534058,0.022112420688353524,False,False,False,0.018840425026093007,False,1335.0082124136381,21383.54148303204,1744.3946469256198,24462.944342371302,1.335282590573188,0.0029386660067313823,0.0,1.0,0.0,0.3054811399939125,0.8599896762794753,0.010872135871876945,0.09331872689198037,"[0.0,4.171312731371217e-06,0.04120645558537912,0.3846850705672449,0.7324902659610325,0.9974785259466852,0.9999999952501127,0.9999999957922858]",0.5585876682641386,4,95,0.39221954345703125
Bcc1,False,1.0,0.0,28762.453000044785,407567.1431946013,38227.323977343774,474556.9201719898,9.560847668647769,0.04375467506193373,0.0,1.3454705443685904,0.036095680141711,1.810290985763511,False,False,False,False,False,False,1.0000000138756153,1.0000000034390841,0.9999999910607114,1.0000000030745086,0.999999758610181,0.9999999994072452,1.0000000015372543,1.000000008426569,1.0000000030745086,False,False,False,1.0000004616079416,False,28762.452600948054,407567.1417929436,38227.32431906886,474556.91871296044,9.560849976539615,0.043754675087869524,0.0,1.0,0.0,1.34547054230026,6.093820995423875e-07,0.036095679837548265,1.8102909801977556,"[1.0000000036166714,0.9999999986220022,0.9999999996079985,1.0000000035718162,1.0000000008642307,0.9999999893001785,1.000000069855214,1.0000000096671189]",1.0000000022180235,5,96,0.0
Bcc2,False,0.17203336532418095,0.09043502807617188,2.9661279570080263,124.24457728786588,5.040169313970765,132.25087455884466,0.13481904193758965,4.72803751918614e-05,0.003520965576171875,0.02246101176608346,0.0008274140636311201,0.0005044970495561396,False,False,False,False,False,False,0.007049007380165468,0.036597040784915276,0.007719712232099845,0.029595477510584067,0.1318427386825166,0.016244947452766733,0.17203336162089045,0.13941913891739013,0.029595477510584067,False,False,False,0.01906648117696147,False,420.7866153402154,3394.935071883668,652.8960099073258,4468.617697131209,1.0225746467709542,0.0029104664899244665,0.014331817626953125,1.0,0.0,0.1305619535330638,0.8874376649236664,0.005934723668903068,0.017046423710369907,"[0.025010170591030997,0.9228566309366883,1.0000000150395292,0.9999999810644941,0.9999999889203331,0.9999999603330254,0.9999998980565068,1.0000002058678736]",0.9999999706987597,5,96,0.09043502807617188
Bcc3,True,0.0019271784153454027,0.53173828125,0.09993339147236921,4.089176985497586,0.1458441732893729,4.334954550259328,0.010797557421028614,8.607990080397046e-07,0.0,0.004066514388205569,8.28003595535988e-05,1.6536539269482912e-05,False,False,False,False,False,False,8.433324862000272e-07,4.58917493998096e-06,9.25166165317582e-07,3.7140167463051e-06,0.0006888046933026498,2.233896533305962e-06,0.0019271784417393993,0.0011679685756436754,3.7140167463051e-06,False,False,False,1.5067390260790648e-06,False,118498.21168713563,891048.399544026,157641.05817608337,1167187.6694072448,15.675789561271674,0.385335218174049,0.031982421875,1.0,0.0,2.1100871098035348,0.9991562421935516,0.07089262612049897,4.452467610959034,"[8.325312984017938e-07,4.972281784822711e-05,0.0013481737725418864,0.03252671629326136,0.3245457029631571,0.9034082791634068,0.9999999027987652,1.0000000734349146]",0.17853620962820924,5,96,0.53173828125
rho,False,1.0,0.0,221184.2107099311,4524480.427506966,849600.8024430036,5595265.440659899,15.519393345457681,8.564184237883351,0.000732421875,4.619983092710554,0.16637563443782613,21.34424377693138,False,False,False,False,False,False,0.9999996394013388,1.0000000305464591,1.000000057090291,1.0000000191147405,1.0000009549414883,1.0000000697016291,1.0000000095573702,1.0000000494420047,1.0000000191147407,False,False,False,1.0000000328997556,False,221184.2904686901,4524480.289300113,849600.7539390494,5595265.333707854,15.519378525359254,8.5641836409458,0.000732421875,1.0,0.0,4.619983048555666,9.067962878897276e-07,0.16637562621188162,21.3442433689417,"[1.0000000244312208,0.9999999489428877,1.0000000006097138,1.000000019747786,0.9999999898967774,1.0000001968558323,1.0000000343721676,1.0000001410178876]",1.0000000220895036,5,96,0.0
press,False,0.9999999325308371,0.0,5737.6623566695025,33406.61214751141,12003.621176788432,51147.89568096935,0.7342982512054641,0.11954813046263237,0.03397369384765625,0.4417168072381517,0.014156355129144376,0.1951137377966665,False,False,False,False,False,False,0.9999999539704407,0.9999998836990004,0.9999997915718672,0.9999998699610835,1.0000004862220344,0.999999843653324,0.9999999349805395,0.9999999334366729,0.9999998699610835,False,False,False,0.9999999145735505,False,5737.662620771584,33406.61603273425,12003.623678681302,51147.90233218715,0.7342978941736481,0.1195481491535881,0.03397369384765625,1.0,0.0,0.44171683595834205,8.82574979802881e-07,0.014156356071438536,0.19511376316904885,"[0.9999998659926485,1.0000000571562202,1.0000000159969722,1.0000000165255145,0.9999999673025066,1.0000000894018706,0.9999998664490516,1.0000000593436593]",1.0000000162612435,5,96,0.0
vel1,False,1.0,0.0,958.7584062529602,25097.93427820914,1354.738777732235,27411.431462194338,1.3111978229880332,0.006184353579296906,0.0,0.3233671483711662,0.023460063073837162,0.10456631264569982,False,False,False,False,False,False,1.0000000074109467,1.0000000000972924,1.000000000458422,1.000000000370947,0.9999998969147467,1.0000000004175056,1.0000000001854734,0.9999999972933366,1.0000000003709468,False,False,False,1.0000000000475753,False,958.7583991476528,25097.9342757673,1354.7387771111928,27411.43145202615,1.311197958153207,0.006184353576714903,0.0,1.0,0.0,0.3233671483111902,6.209613389432929e-08,0.023460063137335656,0.10456631260691128,"[0.9999999996417046,1.0000000011245342,0.9999999988787767,1.0000000023619917,0.9999999995914813,1.0000000015919115,0.9999999971940857,1.0000000070209247]",1.0000000003831193,5,96,0.0
vel2,False,0.7243953865426436,0.03757476806640625,0.9423928426421383,21.987407259161426,1.4390259542799846,24.368826056083556,0.07146307080984116,1.1022410140841293e-05,0.0,0.009641560772127777,0.0005728283127802376,9.295969412263317e-05,False,False,False,False,False,False,0.25114574710855864,0.5842564243552174,0.28475696825826213,0.5247486654813817,0.7045935140817033,0.5233357289154321,0.7243953792518155,0.7257534799933608,0.5247486654813817,False,False,False,0.5890010662553058,False,3.752374282630339,37.63314589724302,5.053523230992019,46.439043410865374,0.1014245368167758,2.1061833793928578e-05,0.0,1.0,0.0,0.013309804353095082,0.3924355718852207,0.0007892877245114662,0.0001771508919176688,"[0.4777903899918239,0.9999999992022146,0.9999999990565199,1.000000001807203,1.0000000005670255,1.0000000011267343,0.9999999993297788,0.9999999924351204]",0.9999999992659967,5,96,0.03757476806640625
vel3,False,0.1473305866333156,0.4208259582519531,6.827631391234291,530.8757588885032,10.276126986531324,547.979517266269,0.10325978556647897,3.457575151236715e-05,0.0,0.04572062954656403,0.0011519667257815585,0.002090375966134144,False,False,False,False,False,False,0.004869842972535844,0.02414816494216206,0.005527611339675038,0.021706302392227324,0.075052204812474,0.010273323774007888,0.14733058878667163,0.09939114055306808,0.021706302392227327,False,False,False,0.018420148398105785,False,1402.0229049970744,21984.10356066469,1859.0538218150928,25245.18028747686,1.3758394683338702,0.003365585692903579,0.0,1.0,0.0,0.31032679583440437,0.8607151377244288,0.011590235501588664,0.09630272021284811,"[0.0,0.0,0.03373342591979739,0.37786340484388725,0.7358335138498224,0.9895750858186441,1.000000003004805,0.9999999998355796]",0.5568484593468548,5,96,0.4208259582519531
Bcc1,False,1.0,0.0,35724.656433166165,484195.2310824215,49118.47357376584,569038.3610893536,10.432649917602575,0.06786541949107967,0.0,1.4733326440703363,0.0407401739357228,2.170709080083288,False,False,False,False,False,False,0.9999999731163077,0.9999999865699755,0.9999999741620734,0.9999999846543144,0.9999997143361072,0.9999999620785456,0.9999999923271571,1.0000000128615785,0.999999984654314,False,False,False,0.9999980308097158,False,35724.65739357686,484195.23758517543,49118.474842885385,569038.3698216375,10.432652897834814,0.06786542206463518,0.0,1.0,0.0,1.4733326553749864,6.218574928475028e-07,0.04074017341173987,2.1707091133943086,"[0.9999999835411731,0.9999999944067031,0.9999999956967482,0.999999993159009,1.00000000707091,1.0000000074224096,1.0000000605349888,0.9999999642784551]",0.9999999950517257,6,97,0.0
Bcc2,False,0.16826893652287322,0.09156036376953125,2.6572415647134613,124.94804521494663,5.006535099395907,132.61182187905598,0.13481904193758965,4.773318534415052e-05,0.0025177001953125,0.022491641876741332,0.0009004170492486708,0.0005058739543115844,False,False,False,False,False,False,0.004544485513301239,0.03716919631075135,0.006791089487141911,0.02831443595120973,0.14511639230288242,0.018808659594804784,0.16826893935367196,0.15937455372747517,0.02831443595120974,False,False,False,0.013477328595160301,False,584.7177985133828,3361.6020150213703,737.2211938710516,4683.541007405805,0.9290407499670991,0.0025378302533230544,0.0149078369140625,1.0,0.0,0.13366484606804244,0.899797915441058,0.005649691423063384,0.01786629107439348,"[0.02530206193125271,0.9649891301167447,1.000000042752598,0.9999999904178493,1.0000000167257248,1.0000000102616868,1.0000001073348326,0.9999999611156184]",1.000000000339768,6,97,0.09156036376953125
Bcc3,True,0.0017440014395433902,0.548095703125,0.10260165306391256,4.200228109374812,0.14865746782856204,4.451487230267286,0.010797557421028614,8.924234809683445e-07,0.0,0.0041208101345809696,8.060442297181248e-05,1.698107616526523e-05,False,False,False,False,False,False,6.840955242749059e-07,3.7575997362178125e-06,7.59285292131718e-07,3.041541184475546e-06,0.0006185163192242546,1.9020769831588248e-06,0.0017440014863742367,0.0010215672493474092,3.041541184475547e-06,False,False,False,1.2027246144258618e-06,False,149981.4710418742,1117795.508896465,195786.04955088938,1463563.0294892285,17.457190837860107,0.4691836812442131,0.031494140625,1.0,0.0,2.3628478340050596,0.9992473532051109,0.07890270858164616,5.583049886662401,"[6.63862820262857e-07,4.002844418639983e-05,0.0010251003050507053,0.019686138376068255,0.24778541734487425,0.8755738734978534,0.9999999816868657,1.0000001311429136]",0.13373577786047125,6,97,0.548095703125
rho,False,1.0,0.0,386961.0734307837,2484831.1741633527,892974.8208063821,3764767.068400519,10.919827747838099,8.183191810801121,0.0,3.7896499365432827,0.1458651403073297,14.361446641542507,False,False,False,False,False,False,1.0000001863173826,1.0000000238123272,1.000000080631609,1.0000000539924971,0.9999992620267363,1.0000000897645274,1.0000000269962481,1.0000000139392884,1.0000000539924971,False,False,False,1.0000000393607946,False,386961.0013332227,2484831.1149937413,892974.7488043914,3764766.865131355,10.919835806384969,8.183191076240842,0.0,1.0,0.0,3.7896498342369553,8.575535635655672e-07,0.14586513827407346,14.361445866132183,"[1.0000000568211362,1.0000000442093384,1.0000000561262925,1.0000000564563998,0.9999999810604382,0.9999997487939651,0.9999999793934317,0.9999999411945026]",1.0000000126348882,6,97,0.0
press,False,1.0,0.0,8048.455601494663,18497.642290663927,12878.834563182818,39424.932455341404,0.3201711575637586,0.13715188432806047,0.026790618896484375,0.3878068875546709,0.01296427926376302,0.15039418203484117,False,False,False,False,False,False,0.9999997757012871,0.9999999649042295,0.9999999118300816,0.9999999089415502,0.9999996667646693,0.9999998325322509,0.999999954470774,0.9999999823307599,0.9999999089415502,False,False,False,0.9999999503498561,False,8048.4574067533,18497.642939852958,12878.83569870871,39424.936045314964,0.3201712642561357,0.13715190729658167,0.026790618896484375,1.0,0.0,0.38780690521121913,9.220775554933354e-07,0.012964279492831987,0.1503941957295035,"[0.9999999048814683,1.0000000176181523,0.9999999904021732,0.9999999640282111,1.0000000696558708,0.9999999708844179,1.0000001306822146,1.0000000242398235]",1.0000000040101629,6,97,0.0
vel1,False,1.0000000869428074,0.0,934.6215207993118,28491.73309184488,1375.0981229825331,30801.452735626735,1.3307688152790071,0.007379025375763574,0.0,0.342780130007375,0.025209022385309462,0.11749821752787293,False,False,False,False,False,False,0.9999999833529415,1.0000000008466654,1.0000000050709437,1.0000000005044347,0.999999916007201,0.9999999996220554,1.000000000252217,1.000000000285365,1.0000000005044343,False,False,False,0.9999999999904045,False,934.6215363580112,28491.733067721914,1375.098116009488,30801.452720089415,1.3307689270540142,0.007379025378552437,0.0,1.0,0.0,0.34278012992092005,6.253360198232452e-08,0.025209022378115686,0.11749821746860281,"[0.9999999976070593,1.0000000032101684,0.9999999989333757,1.0000000005061878,1.0000000030791931,0.9999999987194735,1.0000000020377768,1.0000000031219276]",1.0000000012719823,6,97,0.0
vel2,False,0.743730777773311,0.03391265869140625,1.1037173138282006,22.11884671485619,1.5313577959979239,24.753921824682315,0.07146307080984116,1.3242302254083837e-05,0.00048828125,0.009717444000255962,0.0006217068253339628,9.442871789811061e-05,False,False,False,False,False,False,0.29369345764272564,0.6127150285214585,0.31289103286661496,0.5531354310485762,0.713423540430957,0.5633760086289024,0.743730751716356,0.7530478006655855,0.5531354310485761,False,False,False,0.507323756872608,False,3.7580589049786006,36.09972937701746,4.894220783408452,44.752009065404515,0.10016920771449808,2.350526478099742e-05,0.00048828125,1.0,0.0,0.01306580906844363,0.372371233432303,0.0008255874657418344,0.0001707153666130238,"[0.4834575666225009,0.9999999980036612,0.999999999259667,0.9999999997759148,1.0000000022857978,0.9999999992439179,1.0000000006406684,1.000000007709812]",0.9999999995177908,6,97,0.03391265869140625
vel3,False,0.14769027826233413,0.4336814880371094,6.859922524175183,531.0255998220194,10.397428543098817,548.2829508892934,0.10325981210917234,3.4354165225285124e-05,0.0,0.045733286275383644,0.001139647895390753,0.002091533473546194,False,False,False,False,False,False,0.005053044567535361,0.024155508449332154,0.00579221566664887,0.021812418804014976,0.07789322028394886,0.010483961599186799,0.1476902799916602,0.09774723458831226,0.021812418804014987,False,False,False,0.018237246548297198,False,1357.582034452772,21983.62336010779,1795.0693036114671,25136.274698172027,1.3256585327035282,0.003276830509179836,0.0,1.0,0.0,0.30965671050231686,0.8596107731554095,0.011659131843378226,0.09588727835911567,"[0.0,0.0,0.028348701531091994,0.3546187673289668,0.7606848429097111,0.9852835198375588,0.9999999824945662,0.9999999923210768]",0.5576518051193389,6,97,0.4336814880371094
Bcc1,False,1.0,0.0,40107.05611121149,540743.777082539,54690.98290100144,635541.8160947519,11.055440492630035,0.07272088954223647,0.0,1.5570483704904596,0.04284828082612511,2.424399628046996,False,False,False,False,False,False,0.9999999095925322,0.9999999904694473,0.9999999486633051,0.999999981767967,1.0000006400711,0.9999999372829116,0.9999999908839833,0.9999999875718956,0.9999999817679669,False,False,False,0.9999995095394764,False,40107.0597371892,540743.7822361261,54690.985708655884,635541.8276819715,11.055433416366608,0.07272089410307922,0.0,1.0,0.0,1.5570483846845387,6.229738542430743e-07,0.04284828135864802,2.424399672248731,"[0.9999999794232173,1.0000000003224823,1.000000014550599,0.9999999910399417,0.999999994333565,1.0000000064873424,0.9999999870024544,0.9999999755251175]",0.9999999926867533,7,98,0.0
Bcc2,False,0.1577387969851158,0.09317398071289062,2.632298854196353,127.44423225960755,4.988175636280546,135.06470675008447,0.13481904193758965,4.85634354113221e-05,0.0033721923828125,0.02269869968791141,0.0009193965679660755,0.0005152309675219896,False,False,False,False,False,False,0.0038472535740625255,0.032833064660502585,0.005783197678931679,0.024881525027030497,0.13660886812951373,0.016360696729303584,0.15773878732585242,0.15171912369417462,0.024881525027030504,False,False,False,0.01237810182648169,False,684.2020687024184,3881.581983814018,862.5289871125422,5428.313039628981,0.9868981698155408,0.0029682987353674434,0.0149688720703125,0.9999961853027344,3.814697265625e-06,0.14390055909977972,0.9075754375937767,0.0060598594664924,0.020707370909229195,"[0.021718275771358934,0.9549463950041341,0.9999999928634512,0.9999999925790292,0.9999999962491748,0.999999988732788,0.9999999300168254,1.0000002264180328]",0.9999999906559085,7,98,0.09317398071289062
Bcc3,True,0.0016593373325768494,0.564453125,0.10559371105051299,4.305309732961131,0.1512259998649763,4.562129443876621,0.010797557421028614,9.294687877975227e-07,0.0,0.004171707410040096,7.95201599191773e-05,1.7403142714983443e-05,False,False,False,False,False,False,6.232728402974386e-07,3.4003527153634536e-06,6.831882097328946e-07,2.7533998882905223e-06,0.0005824624834663989,1.724141120739445e-06,0.0016593371834231045,0.0009449203478637785,2.7533998882905215e-06,False,False,False,2.6414143019029557e-07,False,169418.1171124375,1266136.2197835848,221353.35140531918,1656907.6883013416,18.53777320861817,0.539090899588831,0.031005859375,1.0,0.0,2.5140805929715473,0.9992902908726803,0.08415541066392729,6.320601227956167,"[5.865552607778702e-07,3.499550468396903e-05,0.0008753371065537901,0.014343451181460383,0.16546054610756353,0.8166067356980038,0.9999999724116791,0.999999889746827]",0.08990199864451195,7,98,0.564453125
rho,False,1.0,0.0,416292.98294467956,2471013.1032874365,1016953.9284049879,3904260.014637104,11.31892103947098,9.187579433401623,0.0,3.859218833148126,0.15125999676167748,14.89357000212518,False,False,False,False,False,False,1.0000002075060632,0.9999999375480196,0.9999999338011785,0.9999999653564253,1.0000004355977627,1.0000000061290237,0.9999999826782126,0.99999998913733,0.9999999653564253,False,False,False,0.9999999740389498,False,416292.8965613794,2471013.257607108,1016953.9957261439,3904260.149894632,11.318916108976447,9.187579377090731,0.0,1.0,0.0,3.859218899996695,8.960905366200996e-07,0.15125999840476492,14.893570518091703,"[0.9999999771373138,0.9999998610575285,1.0000000418386594,0.9999999409230712,1.000000133325427,0.9999998330395309,0.9999998122446236,1.0000002485043153]",0.9999999590301925,7,98,0.0
press,False,1.0,0.0,10240.75146225583,23073.40436417089,16571.5659225562,49885.72174898291,0.30865901986637,0.17500148962701395,0.030670166015625,0.4362326516316434,0.014517970824523838,0.19029892634957474,False,False,False,False,False,False,0.9999999397082938,1.0000000366063742,1.0000000133407088,1.0000000089860916,1.000000676845425,1.000000012259964,1.000000004493046,1.0000000275138303,1.0000000089860919,False,False,False,0.9999999792445637,False,10240.752079688245,23073.403519537245,16571.56570147977,49885.72130070525,0.30865881095206593,0.17500148748150202,0.030670166015625,1.0,0.0,0.43623264967163006,9.466125534117054e-07,0.014517970425078864,0.19029892463953113,"[1.000000007312598,1.0000000684852897,1.000000008107411,1.0000000138664737,1.0000000435573917,1.0000000143976184,1.0000000797982929,1.0000000894871932]",1.000000028977505,7,98,0.0
vel1,False,1.0,0.0,952.3571429563463,32028.51792915226,1449.3618386795733,34430.23691078818,1.3323649865388874,0.008812724632269859,0.0,0.36240989307468496,0.02688244507684161,0.1313409305984046,False,False,False,False,False,False,0.9999999939333414,1.0000000016777932,0.999999996628034,1.0000000012510053,1.0000000461715461,1.0000000013153683,1.0000000006255025,1.0000000055331004,1.000000001251005,False,False,False,1.0000000001331155,False,952.3571487339719,32028.51787541503,1449.3618435667722,34430.23686771577,1.3323649250215388,0.00881272462067788,0.0,1.0,0.0,0.3624098928479967,6.625105207568998e-08,0.026882444928098343,0.13134093043409642,"[1.000000000360709,0.9999999970430871,1.0000000019143616,1.0000000005698464,1.0000000013274402,1.000000005157542,1.0000000020529984,0.9999999963006019]",1.0000000009486434,7,98,0.0
vel2,False,0.7579589402877819,0.03179168701171875,1.0955181001494583,21.51863408391975,1.5011190571747044,24.115271241243917,0.07146307080984116,1.3169946755051547e-05,7.62939453125e-06,0.009591269950521588,0.0006397652759708958,9.199245926377837e-05,False,False,False,False,False,False,0.30429915350808545,0.6366786849736283,0.3279291806654257,0.5745018251550317,0.7447471516768617,0.5752660904775571,0.7579589864597106,0.7699659177624544,0.5745018251550316,False,False,False,0.5191331253908065,False,3.6001352206204857,33.79826369530663,4.577570846634237,41.97596976256135,0.09595615189522506,2.2893660817237667e-05,1.52587890625e-05,1.0,0.0,0.012654075117336726,0.35961028564439346,0.0008309007726342929,0.00016012561707520048,"[0.4968981554196821,0.9999999998084328,0.9999999987182862,0.9999999978367343,1.0000000015670314,1.000000000077239,0.9999999995570921,0.9999999935192913]",0.9999999991376891,7,98,0.03179168701171875
vel3,False,0.14902427403311463,0.43019866943359375,6.746742120126871,524.8138447228048,10.298657596882153,541.8592444398139,0.10325983865186572,3.098152891534736e-05,0.0,0.04546459037666772,0.0011323059884281814,0.0020670289781181865,False,False,False,False,False,False,0.005112735832981151,0.024595079114543703,0.005914474782340213,0.022208235259750908,0.07933857224094401,0.009976904411123555,0.14902427741730848,0.09880466638692452,0.02220823525975091,False,False,False,0.018402428702669945,False,1319.5952892001771,21338.164527898138,1741.263252593872,24399.02306969219,1.3015086575830355,0.003105324822076586,0.0,1.0,0.0,0.3050817703303101,0.8571407777555684,0.011460045662155355,0.09307488658787608,"[0.0,0.0,0.02540938226396303,0.3060180226480719,0.7676077913021562,0.9830318641362981,0.9999999980732934,0.999999994573197]",0.536812906975114,7,98,0.43019866943359375
Bcc1,False,1.0,0.0,44093.1943718476,591137.3541263763,59959.28746986864,695189.8359680924,11.567080917358428,0.07918832834231965,0.0,1.6284774380868083,0.04481926763166877,2.651938766357775,False,False,False,False,False,False,0.9999999783609873,0.9999999980667762,1.0000000637108513,1.0000000024786364,0.9999997295730069,1.0000000099658073,1.0000000012393184,0.9999999961031749,1.000000002478637,False,False,False,0.9999999036701918,False,44093.195325980814,591137.3552691771,59959.28364981164,695189.8342449695,11.567084045410185,0.07918832755314403,0.0,1.0,0.0,1.6284774360686063,6.355529305645764e-07,0.04481926780632162,2.6519387597845814,"[1.000000001675823,1.0000000101179638,1.0000000022546822,1.000000005622971,1.0000000091118908,0.999999997514531,1.0000000356232588,0.9999999964778626]",1.0000000039388266,8,99,0.0
Bcc2,False,0.14902562034086236,0.09614944458007812,2.750782596182772,128.86477037571083,5.129475300357679,136.74502827225132,0.13481904193758965,5.0557491078822345e-05,0.0034942626953125,0.022839458956769757,0.0009254299291169108,0.0005216408854379703,False,False,False,False,False,False,0.0035479215992314976,0.029254524684600137,0.005250137689351719,0.022208633807539475,0.12978001795396765,0.01511731539235973,0.14902561460211955,0.14401908944314298,0.022208633807539464,False,False,False,0.011236696783103923,False,775.3222610044735,4404.951772931949,977.0172905676804,6157.291324504103,1.038827425539495,0.0033443432095340174,0.01556396484375,1.0,0.0,0.15325861274082556,0.913162424311197,0.0064257448973961155,0.02348820237924234,"[0.01911468284699546,0.954860690695225,1.0000000052060976,0.9999999917015743,0.9999999879392067,1.000000017855113,1.0000002178029606,0.9999999394006676]",0.9999999898203905,8,99,0.09614944458007812
Bcc3,True,0.001630862442275105,0.584716796875,0.10730413072857851,4.414668898346943,0.15501000943022014,4.676983038505744,0.010797557421028614,9.562741962918243e-07,0.0,0.004223893276156768,7.862730733562198e-05,1.7841274408362357e-05,False,False,False,False,False,False,6.00783940664061e-07,3.2798061630274057e-06,6.629109774612619e-07,2.6597125025119988e-06,0.0005602322385008544,1.6334616223991467e-06,0.0016308625026384034,0.0008992397252564441,2.659712502511997e-06,False,False,False,6.993426719870126e-07,False,178606.855918906,1346015.1847120165,233832.31640522706,1758454.3570361494,19.27335965156555,0.5854280156807704,0.030517578125,1.0,0.0,2.5899751017166492,0.9993078698374763,0.08743753765237533,6.7079710275121665,"[5.528501428661108e-07,3.229141189756038e-05,0.00079567126146768,0.01188213240672459,0.11327118997548628,0.6863128747479345,0.9999999891273912,0.9999999297331407]",0.06257666119110544,8,99,0.584716796875
rho,False,1.0,0.0,442897.80624250066,2533037.956125274,1101237.257926099,4077173.020293873,11.275297060166846,9.968088015384552,0.0,3.94375211847741,0.15629070811871554,15.55318077199506,False,False,False,False,False,False,0.9999998833546678,0.9999999601943126,0.9999999531930119,0.9999999499562859,1.0000006368940126,0.9999999217189226,0.9999999749781426,0.999999981835039,0.9999999499562858,False,False,False,0.9999999590528403,False,442897.85790446843,2533038.056954595,1101237.3094717006,4077173.224330764,11.275289879002232,9.968088795697282,0.0,1.0,0.0,3.9437522171574155,8.828064009589523e-07,0.1562907109577302,15.553181550334031,"[0.999999933616745,1.0000000697721203,1.000000016155396,1.00000001383202,1.000000144890926,1.0000000412813057,1.0000000854808972,1.000000134832353]",1.000000055526713,8,99,0.0
press,False,1.0,0.0,12228.72611910377,27393.55139230484,19782.341935926022,59404.619447334626,0.3410813895780821,0.20896455917373627,0.03160858154296875,0.4760363845035809,0.015955152873818986,0.2266106393712411,False,False,False,False,False,False,1.0000001069824538,1.0000000304622412,1.0000000200417738,1.0000000427441715,1.0000005600802526,1.0000000679915189,1.0000000213720857,1.000000044052596,1.0000000427441718,False,False,False,1.000000021648264,False,12228.724810844784,27393.550557835893,19782.34153945281,59404.61690813349,0.3410811985452382,0.20896454496591949,0.03160858154296875,1.0,0.0,0.4760363743296907,9.626611711593773e-07,0.015955152170953113,0.22661062968495743,"[1.0000000442150938,0.9999999555431458,0.9999999364052387,0.9999999955267593,0.999999983429244,1.0000001715263067,0.999999889252878,0.9999998696134177]",0.999999969486195,8,99,0.0
vel1,False,1.0,0.0,945.3015114059183,35226.63027760425,1469.046645345443,37640.978434355595,1.4649053812026978,0.010254782882907144,0.0,0.3789313097501787,0.028494679633113074,0.14358893750898588,False,False,False,False,False,False,1.0000000028254772,1.0000000002840825,0.9999999951953413,1.0000000001493037,0.9999999200636068,1.0000000009691639,1.0000000000746516,1.0000000015854862,1.0000000001493035,False,False,False,1.000000001955126,False,945.3015087349905,35226.63026759698,1469.0466524037108,37640.97842873566,1.4649054983019596,0.01025478287296858,0.0,1.0,0.0,0.3789313097218908,6.834734328842012e-08,0.02849467958793515,0.14358893748754756,"[1.0000000003660487,1.0000000014514716,0.9999999987280235,1.00000000200902,0.9999999980645018,0.9999999980612627,0.9999999998412911,1.0000000056165788]",1.00000000010367,8,99,0.0
