channel,model,model_dynamic_span_q99_q01,model_dynamic_span_q99_q01_undefined,model_high_k_energy,model_high_k_energy_undefined,model_retention_dynamic_span_q99_q01,model_retention_high_k_energy,model_retention_std,model_retention_total_variation,model_retention_variance,model_std,model_std_undefined,model_total_variation,model_total_variation_undefined,model_variance,model_variance_undefined,oracle_dynamic_span_q99_q01,oracle_high_k_energy,oracle_std,oracle_total_variation,oracle_variance,preprocessing_dynamic_span_q99_q01_undefined,preprocessing_high_k_energy_undefined,preprocessing_retention_dynamic_span_q99_q01,preprocessing_retention_high_k_energy,preprocessing_retention_std,preprocessing_retention_total_variation,preprocessing_retention_variance,preprocessing_std_undefined,preprocessing_total_variation_undefined,preprocessing_variance_undefined,raw_dynamic_span_q99_q01,raw_high_k_energy,raw_std,raw_total_variation,raw_variance,shell,shell_group,step,total_dynamic_span_q99_q01_undefined,total_high_k_energy_undefined,total_retention_dynamic_span_q99_q01,total_retention_high_k_energy,total_retention_std,total_retention_total_variation,total_retention_variance,total_std_undefined,total_total_variation_undefined,total_variance_undefined,voxel_count
Bcc1,fno_plain,0.657126394212246,False,11.380607462247655,False,0.7978154043064415,0.24136997319685427,0.4433703332056029,0.8544776659523966,0.1965772523668473,0.11702093872631827,False,0.012912673025249573,False,0.013693900100388736,False,0.8236571902036667,47.15005479561439,0.2639349770658933,0.015111773589608303,0.06966167211877364,False,False,0.9999998538210237,0.9999999745312447,0.9999999927611285,0.999999973697618,0.999999985522257,False,False,False,0.8236573106050491,47.15005599646763,0.2639349789764847,0.015111773987083956,0.06966167312731744,3,middle,1,False,False,0.7978152876826026,0.24136996704946148,0.443370329996102,0.8544776434775986,0.19657724952085234,False,False,False,32768
Bcc1,fno_plain,0.7110070137679574,False,19.877686361093005,False,2.2815329603147303,2.5347327427449695,1.503693326863408,2.7640694212479695,2.2610936212535444,0.14930836939866068,False,0.015162784995815094,False,0.022292989172486913,False,0.3116356529295444,7.84212316583981,0.09929442841254525,0.005485674447702236,0.009859383513774073,False,False,0.999999745140942,1.0000000501376518,0.999999996646994,0.9999999878989609,0.999999993293988,False,False,False,0.3116357323527336,7.842122772654189,0.09929442874548007,0.005485674514084597,0.009859383579891218,4,middle,1,False,False,2.281532378845389,2.534732869830517,1.5036933218215154,2.7640693877998577,2.2610936060906233,False,False,False,32768
Bcc1,fno_plain,0.2540110722184181,False,3.803540566002096,False,2.1152792501807407,3.119776902340211,1.3140524739401134,1.7444991459754742,1.7267339042681322,0.047916944559041406,False,0.004037495718263305,False,0.002296033575874248,False,0.12008394267410039,1.2191706923495007,0.03646501605477376,0.0023144154169279646,0.0013296973958749079,False,False,0.9999998951443497,1.0000000163542189,0.9999999959491325,0.9999999724167635,0.9999999918982649,False,False,False,0.1200839552655816,1.2191706724109168,0.03646501620248871,0.002314415480767034,0.001329697406647764,5,middle,1,False,False,2.1152790283817593,3.119776953361725,1.3140524686170607,1.7444990978565416,1.7267338902785916,False,False,False,32768
Bcc1,fno_plain,0.2780587208271026,False,3.522204072957947,False,5.760598848734114,20.964928174429726,2.6408272952577754,2.89226497566984,6.973968803378497,0.037634299090016,False,0.002723166531073511,False,0.0014163404679967788,False,0.04826906509697437,0.16800458573733013,0.01425095050993952,0.0009415342487570088,0.00020308959043674544,False,False,0.9999999614112046,0.9999999476464029,1.0000000001662404,1.0000000123276291,1.0000000003324807,False,False,False,0.04826906695961952,0.16800459453297498,0.014250950507570437,0.0009415342371501238,0.0002030895903692221,6,middle,1,False,False,5.760598626439544,20.964927076840326,2.6408272956967873,2.8922650113246102,6.973968805697207,False,False,False,32768
Bcc1,fno_plain,0.06153113767504692,False,0.1008246011410016,False,2.005464867020841,4.227578267263423,1.6793428013886342,1.6839696381330826,2.8201922445758254,0.012662677962497829,False,0.0010477298357759323,False,0.00016034341318192814,False,0.030681733042001724,0.023849257131853627,0.00754025798188861,0.0006221785785505541,5.68554904334349e-05,False,False,1.0000003035431069,0.9999999326848611,1.0000000230558324,1.00000000433389,1.0000000461116656,False,False,False,0.030681723728775978,0.023849258737269792,0.00754025780804169,0.0006221785758541007,5.6855487811733665e-05,7,outer,1,False,False,2.0054654757658774,4.227577982683405,1.6793428401072805,1.6839696454312216,2.820192374619587,False,False,False,32768
Bcc1,fno_plain,0.15146807208657265,False,0.7697778429539652,False,7.518675103387928,95.0669404354088,4.919710742265366,6.397476801742499,24.203553787561233,0.0210844622920191,False,0.0021682986685630083,False,0.00044455455014357533,False,0.020145580172538757,0.008097219069303848,0.004285711781971636,0.00033893029013757774,1.8367325478130496e-05,False,False,1.0,0.9999999845867522,0.9999999749447062,1.0000000071239636,0.9999999498894127,False,False,False,0.020145580172538757,0.008097219194108295,0.004285711889351407,0.0003389302877230507,1.836732639852801e-05,8,outer,1,False,False,7.518675103387928,95.06693897011849,4.9197106190005675,6.397476847317892,24.20355257470694,False,False,False,32768
Bcc1,fno_full,0.8505311295390129,False,76.7050849299402,False,0.3362172755917773,0.153752251441278,0.26341773570957533,0.6770874599972673,0.06938890348635969,0.18071627452925806,False,0.02353109874540862,False,0.032658371879734166,False,2.529706803560257,498.8875558627893,0.6860444458777912,0.03475341094857021,0.47065698171976555,False,False,1.0000003934835286,1.0000000306536896,1.0000000057843723,1.0000000337754944,1.0000000115687444,False,False,False,2.529705808162689,498.8875405700455,0.6860444419094548,0.03475340977475661,0.47065697627485525,1,inner,1,False,False,0.3362174078877373,0.15375225615435179,0.26341773723328155,0.677087482866231,0.06938890428910217,False,False,False,32768
Bcc1,fno_full,0.2715744450688362,False,5.936447384497269,False,0.21891986574083674,0.05916561913762158,0.1123585829031865,0.38363554690860946,0.012624451152012234,0.04789894174733024,False,0.004859695832155986,False,0.002294308620514136,False,1.2405198776721953,100.33609841365568,0.42630425295237345,0.01266748055886926,0.1817353160852812,False,False,0.999999903423293,0.9999999721922205,0.9999999971829535,0.9999999974701793,0.999999994365907,False,False,False,1.2405199974775316,100.33610120377986,0.4263042541532924,0.012667480590915714,0.18173531710919488,2,inner,1,False,False,0.218919844598277,0.05916561749235709,0.11235858258666714,0.3836355459380803,0.012624451080884903,False,False,False,32768
Bcc1,fno_full,0.1878501932695508,False,3.395530255413497,False,0.22806841912361728,0.07201540422662094,0.11547645212556232,0.13668423069723828,0.013334810995507285,0.030478274743411016,False,0.002065541147566454,False,0.000928925231334846,False,0.8236571902036667,47.15005479561439,0.2639349770658933,0.015111773589608303,0.06966167211877364,False,False,0.9999998538210237,0.9999999745312447,0.9999999927611285,0.999999973697618,0.999999985522257,False,False,False,0.8236573106050491,47.15005599646763,0.2639349789764847,0.015111773987083956,0.06966167312731744,3,middle,1,False,False,0.22806838578480926,0.07201540239247822,0.11547645128964311,0.13668422710211742,0.013334810802449318,False,False,False,32768
Bcc1,fno_full,0.16459368646144862,False,0.8928553086551589,False,0.5281606418077603,0.11385377273139823,0.28822543619247876,0.41925752727035737,0.08307390206834465,0.028619179940688712,False,0.0022999103043538226,False,0.0008190574604775192,False,0.3116356529295444,7.84212316583981,0.09929442841254525,0.005485674447702236,0.009859383513774073,False,False,0.999999745140942,1.0000000501376518,0.999999996646994,0.9999999878989609,0.999999993293988,False,False,False,0.3116357323527336,7.842122772654189,0.09929442874548007,0.005485674514084597,0.009859383579891218,4,middle,1,False,False,0.5281605072012366,0.11385377843975904,0.28822543522605715,0.41925752219690565,0.08307390151125008,False,False,False,32768
Bcc1,fno_full,0.20941301777958846,False,0.8871670692796046,False,1.7438885925649616,0.72768077090987,0.9524290591482423,1.2446832984858784,0.9071211127100062,0.03473034093287372,False,0.0028807142152084686,False,0.001206196581313644,False,0.12008394267410039,1.2191706923495007,0.03646501605477376,0.0023144154169279646,0.0013296973958749079,False,False,0.9999998951443497,1.0000000163542189,0.9999999959491325,0.9999999724167635,0.9999999918982649,False,False,False,0.1200839552655816,1.2191706724109168,0.03646501620248871,0.002314415480767034,0.001329697406647764,5,middle,1,False,False,1.7438884097083893,0.7276807828105205,0.9524290552900784,1.2446832641534846,0.9071211053607513,False,False,False,32768
Bcc1,fno_full,0.08629321478307247,False,0.5425573501916463,False,1.7877540120096826,3.229419886430467,0.9924876947258552,1.2472356802057007,0.9850318241822423,0.014143893019262124,False,0.0011743151091854114,False,0.00020004970974033185,False,0.04826906509697437,0.16800458573733013,0.01425095050993952,0.0009415342487570088,0.00020308959043674544,False,False,0.9999999614112046,0.9999999476464029,1.0000000001662404,1.0000000123276291,1.0000000003324807,False,False,False,0.04826906695961952,0.16800459453297498,0.014250950507570437,0.0009415342371501238,0.0002030895903692221,6,middle,1,False,False,1.7877539430224088,3.2294197173587196,0.9924876948908467,1.2472356955811599,0.9850318245097464,False,False,False,32768
Bcc1,fno_full,0.040121572092175484,False,0.20968361222138787,False,1.3076696820629754,8.792039561740879,0.897675998346532,1.094852367307242,0.8058221980074427,0.006768708611682265,False,0.0006811936896139289,False,4.5815416269861647e-05,False,0.030681733042001724,0.023849257131853627,0.00754025798188861,0.0006221785785505541,5.68554904334349e-05,False,False,1.0000003035431069,0.9999999326848611,1.0000000230558324,1.00000000433389,1.0000000461116656,False,False,False,0.030681723728775978,0.023849258737269792,0.00754025780804169,0.0006221785758541007,5.6855487811733665e-05,7,outer,1,False,False,1.3076700789970936,8.792038969903514,0.8976760190431994,1.0948523720522114,0.8058222351652464,False,False,False,32768
Bcc1,fno_full,0.03258803207427263,False,0.0899279954863937,False,1.617626883672215,11.106034641857008,1.2270772277515567,1.5964811348825574,1.505718522866446,0.005258899332363939,False,0.0005410958142449146,False,2.765602218793789e-05,False,0.020145580172538757,0.008097219069303848,0.004285711781971636,0.00033893029013757774,1.8367325478130496e-05,False,False,1.0,0.9999999845867522,0.9999999749447062,1.0000000071239636,0.9999999498894127,False,False,False,0.020145580172538757,0.008097219194108295,0.004285711889351407,0.0003389302877230507,1.836732639852801e-05,8,outer,1,False,False,1.617626883672215,11.106034470676944,1.2270771970067762,1.5964811462558308,1.5057184474140064,False,False,False,32768
Bcc1,localno_plain,2.544494432806967,False,2478.8627199786256,False,1.005845590179027,4.968780421254675,0.7208052959431209,1.9173112455065902,0.5195602746596503,0.4945044698410757,False,0.06663310563140551,False,0.24453467069280338,False,2.529706803560257,498.8875558627893,0.6860444458777912,0.03475341094857021,0.47065698171976555,False,False,1.0000003934835286,1.0000000306536896,1.0000000057843723,1.0000000337754944,1.0000000115687444,False,False,False,2.529705808162689,498.8875405700455,0.6860444419094548,0.03475340977475661,0.47065697627485525,1,inner,1,False,False,1.0058459859626994,4.968780573566129,0.7208053001125271,1.9173113102647252,0.5195602806703103,False,False,False,32768
Bcc1,localno_plain,0.3244261133670806,False,12.948866820440882,False,0.26152431670491094,0.12905491667671373,0.12682610636204344,0.7383520625265054,0.016084861254956357,0.054066508527529186,False,0.009353060397655528,False,0.002923187344357386,False,1.2405198776721953,100.33609841365568,0.42630425295237345,0.01266748055886926,0.1817353160852812,False,False,0.999999903423293,0.9999999721922205,0.9999999971829535,0.9999999974701793,0.999999994365907,False,False,False,1.2405199974775316,100.33610120377986,0.4263042541532924,0.012667480590915714,0.18173531710919488,2,inner,1,False,False,0.26152429144775363,0.12905491308798306,0.1268261060047684,0.7383520606586071,0.01608486116433275,False,False,False,32768
Bcc1,localno_plain,0.6653664830327033,False,83.45602152270656,False,0.8078196741877253,1.770009003901924,0.4800578525733699,1.6029132548884322,0.2304555418173553,0.12670405830925438,False,0.02422286219165609,False,0.016053918392034933,False,0.8236571902036667,47.15005479561439,0.2639349770658933,0.015111773589608303,0.06966167211877364,False,False,0.9999998538210237,0.9999999745312447,0.9999999927611285,0.999999973697618,0.999999985522257,False,False,False,0.8236573106050491,47.15005599646763,0.2639349789764847,0.015111773987083956,0.06966167312731744,3,middle,1,False,False,0.8078195561014724,1.7700089588219978,0.4800578490982928,1.6029132127279953,0.23045553848087919,False,False,False,32768
Bcc1,localno_plain,0.3322828775644301,False,17.02964100700354,False,1.0662543725045275,2.1715600031869484,0.5713951428351259,1.3645765433639978,0.32649240925557393,0.05673635410551848,False,0.007485622675865725,False,0.0032190138771867834,False,0.3116356529295444,7.84212316583981,0.09929442841254525,0.005485674447702236,0.009859383513774073,False,False,0.999999745140942,1.0000000501376518,0.999999996646994,0.9999999878989609,0.999999993293988,False,False,False,0.3116357323527336,7.842122772654189,0.09929442874548007,0.005485674514084597,0.009859383579891218,4,middle,1,False,False,1.0662541007599424,2.171560112063868,0.5713951409192346,1.364576526851204,0.32649240706611193,False,False,False,32768
Bcc1,localno_plain,0.2898415435105562,False,5.232145343679675,False,2.4136577885118773,4.291560957388707,1.4797625467149966,3.3237750420363037,2.1896971946604524,0.05395956502321526,False,0.007692596199689215,False,0.002911634657494595,False,0.12008394267410039,1.2191706923495007,0.03646501605477376,0.0023144154169279646,0.0013296973958749079,False,False,0.9999998951443497,1.0000000163542189,0.9999999959491325,0.9999999724167635,0.9999999918982649,False,False,False,0.1200839552655816,1.2191706724109168,0.03646501620248871,0.002314415480767034,0.001329697406647764,5,middle,1,False,False,2.4136575354262204,4.291561027573833,1.4797625407206745,3.3237749503558307,2.189697176920106,False,False,False,32768
Bcc1,localno_plain,0.12556268371641635,False,0.8684469098351424,False,2.6013075551423293,5.169185745875602,1.3842626016893504,2.805540195377638,1.9161829504357697,0.019727057829435055,False,0.002641512180212476,False,0.00038915681060587494,False,0.04826906509697437,0.16800458573733013,0.01425095050993952,0.0009415342487570088,0.00020308959043674544,False,False,0.9999999614112046,0.9999999476464029,1.0000000001662404,1.0000000123276291,1.0000000003324807,False,False,False,0.04826906695961952,0.16800459453297498,0.014250950507570437,0.0009415342371501238,0.0002030895903692221,6,middle,1,False,False,2.6013074547610042,5.169185475250134,1.3842626019194706,2.805540229963297,1.9161829510728634,False,False,False,32768
Bcc1,localno_plain,0.05201678680256009,False,0.2182356113442403,False,1.695366644750861,9.150625117490964,1.4239994588681297,2.3323542638694796,2.027774458856726,0.010737323285935477,False,0.0014511408605706367,False,0.00011529011134669222,False,0.030681733042001724,0.023849257131853627,0.00754025798188861,0.0006221785785505541,5.68554904334349e-05,False,False,1.0000003035431069,0.9999999326848611,1.0000000230558324,1.00000000433389,1.0000000461116656,False,False,False,0.030681723728775978,0.023849258737269792,0.00754025780804169,0.0006221785758541007,5.6855487811733665e-05,7,outer,1,False,False,1.6953671593677198,9.150624501515363,1.4239994916996226,2.332354273977646,2.0277745523607837,False,False,False,32768
Bcc1,localno_plain,0.08490892600268125,False,0.7438012393240522,False,4.214766974962775,91.8588509163307,3.288347842351828,6.6035143975095165,10.813231532299925,0.014092911091188239,False,0.0022381310506755722,False,0.00019861014302413648,False,0.020145580172538757,0.008097219069303848,0.004285711781971636,0.00033893029013757774,1.8367325478130496e-05,False,False,1.0,0.9999999845867522,0.9999999749447062,1.0000000071239636,0.9999999498894127,False,False,False,0.020145580172538757,0.008097219194108295,0.004285711889351407,0.0003389302877230507,1.836732639852801e-05,8,outer,1,False,False,4.214766974962775,91.85884950048745,3.2883477599613067,6.6035144445527125,10.813230990442541,False,False,False,32768
Bcc2,persistence,0.13481904193758965,False,3.444033518644556,False,1.0,0.9509407358105378,1.0505288502810126,1.1197125377345276,1.1036108652727459,0.042859209275949973,False,0.0043605975982806645,False,0.0018369118197596765,False,0.13481904193758965,3.6217120467649555,0.04079774607283303,0.0038943902576131714,0.001664456084623363,False,False,0.33156560022215453,0.3596679053232556,0.40125246333317927,0.3949483312860538,0.16100353933094438,False,False,False,0.4066134781390428,10.069600298391654,0.10167600152265406,0.009860505663948575,0.01033800928563475,1,inner,1,False,False,0.33156560022215453,0.34202286253553155,0.42152728897782893,0.44222859829832417,0.17768525535299814,False,False,False,32768
Bcc2,persistence,0.075022772916127,False,0.1703300091161281,False,1.001367243715511,0.49025936745703363,1.011942142115404,0.8504659578109535,1.0240268989891124,0.02675873638115763,False,0.0014020710515780964,False,0.0007160299727162891,False,0.07492033855407498,0.3474283622557316,0.02644295090351718,0.0016485916205122896,0.0006992296524858201,False,False,0.28091474024520574,0.06317793258247004,0.32246074962585847,0.2611911166155414,0.10398093504927058,False,False,False,0.2667013432213571,5.499204359088706,0.08200362659392854,0.00631182117475658,0.0067245947745564645,2,inner,1,False,False,0.2812988191584004,0.030973573265124874,0.32631162172453015,0.2221341531641489,0.10647927447249288,False,False,False,32768
Bcc2,persistence,0.07614955334254774,False,0.8886163332217055,False,0.9994076788618131,0.7038175643602209,1.3743598608652432,1.0891928259840595,1.8888650271575305,0.021778071138634007,False,0.002218236028673499,False,0.0004742843825194035,False,0.0761946850651293,1.2625662930556003,0.015845974375971215,0.0020365870723298017,0.00025109490392393634,False,False,0.9694785845181345,0.9457383678749681,0.9858532522587333,0.9827102745916938,0.9719066349891217,False,False,False,0.0785934689862188,1.335005891632091,0.01607336014733002,0.002072418621221787,0.000258352906425777,3,middle,1,False,False,0.9689043418595049,0.6656272745997707,1.3549171386078602,1.0703609811060981,1.8358004524933114,False,False,False,32768
Bcc2,persistence,0.007504119373297726,False,0.009473027905978995,False,1.0392473105855364,1.166443312845098,1.0771985185246529,1.1024657865781573,1.1603566483117072,0.0018303743405192305,False,0.00022760432227029214,False,3.350270226431208e-06,False,0.007220725323859369,0.008121292995261913,0.0016991987168958776,0.00020645023640754637,2.887276279500597e-06,False,False,0.999999868330505,0.9999998947865189,0.9999999618467238,0.9999999651117392,0.9999999236934489,False,False,False,0.007220726274608751,0.00812129384973151,0.0016991987817258781,0.00020645024361023632,2.8872764998187084e-06,4,middle,1,False,False,1.039247173748368,1.1664431901195365,1.0771984774260004,1.1024657481150435,1.1603565597688932,False,False,False,32768
Bcc2,persistence,0.0013640916466010821,False,0.00014293678401747548,False,1.0265033400132577,0.9222193490904533,1.0035729311770134,0.9644694802151067,1.0071586281912224,0.0003100347653178235,False,3.053324406166872e-05,False,9.612155570567787e-08,False,0.0013288720975651812,0.00015499217638238462,0.0003089309762014083,3.165807180840897e-05,9.54383480567551e-08,False,False,1.0000000722738085,1.000000052515359,1.0000000051781794,1.0000000262796291,1.0000000103563589,False,False,False,0.0013288720015225408,0.00015499216824291527,0.00030893097460170827,3.1658070976446604e-05,9.543834706836133e-08,5,middle,1,False,False,1.0265034142025633,0.9222193975211335,1.003572936373694,0.9644695055610071,1.0071586386217184,False,False,False,32768
Bcc2,persistence,0.0004404283936310094,False,1.4773301094108424e-05,False,1.0074307189265237,1.050301266132879,1.0057818397283758,1.0259999141065332,1.0115971091273965,0.0001076798205518494,False,9.118671697614213e-06,False,1.159494375407849e-08,False,0.0004371798331703758,1.4065774811928464e-05,0.00010706081209512562,8.887594991228614e-06,1.1462017486467796e-08,False,False,1.0000001331435355,0.9999999555670869,0.9999999970306502,1.0000000329464205,0.9999999940613005,False,False,False,0.0004371797749627149,1.4065775436911842e-05,0.00010706081241302662,8.88759469841418e-06,1.1462017554537274e-08,6,middle,1,False,False,1.0074308530594114,1.0503012194649342,1.0057818367418578,1.025999947909558,1.0115971031198252,False,False,False,32768
Bcc2,persistence,0.0002030903269769624,False,6.781269766776067e-07,False,1.003827036988673,1.0125152448306185,1.0042403947301861,1.0010471820083593,1.00849877040784,4.287639981846965e-05,False,4.036332872209e-06,False,1.8383856613932637e-09,False,0.00020231605594744906,6.697449545967569e-07,4.269535466155934e-05,4.032110518618187e-06,1.822893309676337e-09,False,False,0.9999996763302001,0.9999994279176614,1.0000000143024617,0.999999756560859,1.0000000286049235,False,False,False,0.00020231612143106759,6.69745337746236e-07,4.269535405091068e-05,4.032111500191947e-06,1.8228932575326149e-09,7,outer,1,False,False,1.003826712080177,1.0125146655885293,1.004240409093296,1.0010469383142933,1.00849879925587,False,False,False,32768
Bcc2,persistence,5.656230860040523e-05,False,2.809038228452023e-07,False,0.9974186179179549,0.989313123494826,0.9982889399832439,0.996080613903772,0.9965808076928688,1.2868283447193274e-05,False,1.0536439095332662e-06,False,1.6559271887730843e-10,False,5.670869541063439e-05,2.8393823570528166e-07,1.2890339591871334e-05,1.0577897961530403e-06,1.661608547937656e-10,False,False,1.0000001443421231,1.000001282911719,1.0000000471531643,0.9999995088509096,1.0000000943063307,False,False,False,5.6708687225182075e-05,2.839378714380589e-07,1.2890338984051062e-05,1.0577903156857917e-06,1.6616083912374655e-10,8,outer,1,False,False,0.997418761887476,0.9893143926962259,0.9982889870557263,0.9960801246796844,0.9965809016767482,False,False,False,32768
