channel,model,model_dynamic_span_q99_q01,model_dynamic_span_q99_q01_undefined,model_high_k_energy,model_high_k_energy_undefined,model_retention_dynamic_span_q99_q01,model_retention_high_k_energy,model_retention_std,model_retention_total_variation,model_retention_variance,model_std,model_std_undefined,model_total_variation,model_total_variation_undefined,model_variance,model_variance_undefined,oracle_dynamic_span_q99_q01,oracle_high_k_energy,oracle_std,oracle_total_variation,oracle_variance,preprocessing_dynamic_span_q99_q01_undefined,preprocessing_high_k_energy_undefined,preprocessing_retention_dynamic_span_q99_q01,preprocessing_retention_high_k_energy,preprocessing_retention_std,preprocessing_retention_total_variation,preprocessing_retention_variance,preprocessing_std_undefined,preprocessing_total_variation_undefined,preprocessing_variance_undefined,raw_dynamic_span_q99_q01,raw_high_k_energy,raw_std,raw_total_variation,raw_variance,shell,shell_group,step,total_dynamic_span_q99_q01_undefined,total_high_k_energy_undefined,total_retention_dynamic_span_q99_q01,total_retention_high_k_energy,total_retention_std,total_retention_total_variation,total_retention_variance,total_std_undefined,total_total_variation_undefined,total_variance_undefined,voxel_count
Bcc3,fno_plain,0.010797557421028614,False,0.027097755707438356,False,1.0,0.6703837439003806,0.7906012787275262,0.873310812486812,0.6250503819255996,0.003914190853951306,False,0.0004104812951650384,False,1.5320890041156054e-05,False,0.010797557421028614,0.040421260142407475,0.004950903773203101,0.00047002887093103193,2.4511448171516703e-05,False,False,0.034869907654103596,0.006114311526178428,0.08810010633006081,0.10178005841857332,0.00776162873536802,False,False,False,0.3096525958180427,6.61092585311426,0.05619634276779293,0.004618084114257679,0.003158028940475273,3,middle,1,False,False,0.034869907654103596,0.0040989350522927445,0.0696520567205771,0.08888562551247946,0.00485140900540649,False,False,False,32768
Bcc3,fno_plain,0.010797557421028614,False,0.014162303932541906,False,1.0,1.129593194851257,0.9450578650064843,0.9889580140037824,0.8931343682106143,0.0038649595114831083,False,0.0002569114866993568,False,1.4937912025403749e-05,False,0.010797557421028614,0.012537525896131815,0.004089653823955626,0.0002597799735291636,1.6725268399794875e-05,False,False,0.1233155352386473,0.030702838304035546,0.27308170605219845,0.23123465971719334,0.07457361818037933,False,False,False,0.0875603986158967,0.4083507124643879,0.014975934796503379,0.0011234473839124377,0.00022427862302912068,4,middle,1,False,False,0.1233155352386473,0.03468171721085706,0.258078014094019,0.22868136984275594,0.06660426135871267,False,False,False,32768
Bcc3,fno_plain,0.010797557421028614,False,0.012228243171361347,False,1.0,1.0564380356608538,0.9787470434320943,1.0764323087040468,0.9579457750270657,0.0026758262450133382,False,0.00020311497941335102,False,7.160046093502181e-06,False,0.010797557421028614,0.011574974355890149,0.0027339303479581726,0.0001886927564055449,7.4743751474866955e-06,False,False,0.38459183666990643,0.187411588749566,0.6223092938978394,0.5694449218539904,0.3872688572716275,False,False,False,0.028075368199497464,0.061762319145362635,0.004393201860820971,0.0003313626114905052,1.930022258992084e-05,5,middle,1,False,False,0.38459183666990643,0.1979887306786713,0.6090833815028246,0.6129689119110864,0.37098256562291526,False,False,False,32768
Bcc3,fno_plain,0.00778375991620121,False,0.0032221786827495357,False,0.8902178215140976,0.5439204115614903,0.8823192728490854,0.8773102948394295,0.7784872992409387,0.0010726916380349532,False,7.942461493928901e-05,False,1.150667350310111e-06,False,0.008743657707236707,0.0059239892717011374,0.00121576358019602,9.053195363884995e-05,1.4780810829310447e-06,False,False,0.9999998769762636,0.8967704394173747,0.9863711255969028,0.9748255634150528,0.9729279974113012,False,False,False,0.00874365878291428,0.006605914971450119,0.001232562013066127,9.286990107408996e-05,1.5192091160536231e-06,6,middle,1,False,False,0.8902177119961749,0.4877717464840769,0.8702942542959932,0.8552245024566729,0.757412089060619,False,False,False,32768
Bcc3,fno_plain,0.002137517847586423,False,0.0004699262204606947,False,0.9111748414682368,0.7186758470417869,0.878108521075698,0.9086617464427169,0.7710745747857495,0.00029973460163487014,False,2.6948467586265453e-05,False,8.98408314172143e-08,False,0.0023458920838311317,0.0006538778538265961,0.0003413411832830071,2.9657314937890715e-05,1.1651380340504346e-07,False,False,0.999999849635721,1.000000093656628,0.9999999913406069,0.9999999859312574,0.999999982681214,False,False,False,0.0023458924365695566,0.0006538777925866069,0.0003413411862388146,2.965731535513185e-05,1.1651380542292112e-07,7,outer,1,False,False,0.9111747044600887,0.7186759143505435,0.8781085134718111,0.9086617336589887,0.771074561431674,False,False,False,32768
Bcc3,fno_plain,0.0006152967794332653,False,7.262212119687397e-05,False,1.2586481180559324,1.3631111503015922,1.4780222335358273,1.9636887267732135,2.184549722826236,0.00011151223390789641,False,1.5569029403047457e-05,False,1.2434978311129404e-08,False,0.000488855281000724,5.32767420916527e-05,7.544692588360401e-05,7.928460957572898e-06,5.692238625286037e-09,False,False,0.999999487109211,1.0000001268389482,0.9999998879042279,1.0000008632592932,0.9999997758084684,False,False,False,0.0004888555317302234,5.327673533408762e-05,7.544693434088637e-05,7.928454113261203e-06,5.692239901438018e-09,8,outer,1,False,False,1.2586474725069061,1.363111323197177,1.4780220678557838,1.963690421945756,2.1845492330686875,False,False,False,32768
Bcc3,fno_full,0.010797557421028614,False,0.023290424406946317,False,1.0,0.4134230933730885,0.8909750930052905,0.9099300294551758,0.7938366163557861,0.004794305622638932,False,0.0002648280290999902,False,2.2985366403267276e-05,False,0.010797557421028614,0.05633556707469209,0.005380964810663303,0.0002910421906380615,2.8954782293596758e-05,False,False,0.0020249628730702614,3.0632144701949364e-05,0.005403614559665162,0.0033187888068927146,2.9199050309425313e-05,False,False,False,5.332224884033202,1839.0996654931255,0.9958084077330523,0.08769530318820011,0.9916343849118371,1,inner,1,False,False,0.0020249628730702614,1.266403601933197e-05,0.004814485984862409,0.0030198655968113955,2.317927529843656e-05,False,False,False,32768
Bcc3,fno_full,0.010797557421028614,False,0.029945543502295283,False,1.0,0.6572638288957295,0.8124984105504379,1.4112855594159024,0.6601536671469878,0.004348808536801038,False,0.0004097902250022093,False,1.891213568975358e-05,False,0.010797557421028614,0.04556091813633934,0.005352390208191151,0.00029036662514410745,2.8648080940740517e-05,False,False,0.011752267915398594,0.0007168642326483073,0.027432967600277403,0.019791476511430164,0.00075256771135787,False,False,False,0.9187637227773666,63.55585348152175,0.1951079550043659,0.014671296756278498,0.038067114105985664,2,inner,1,False,False,0.011752267915398594,0.00047116893034882554,0.02228924257190705,0.02793142500010041,0.0004968103344293137,False,False,False,32768
Bcc3,fno_full,0.010797557421028614,False,0.020199061047837145,False,1.0,0.4997137886516691,0.742481173575847,0.6883404372169235,0.5512782931145669,0.0036759528437889273,False,0.0003235398785212434,False,1.35126293097599e-05,False,0.010797557421028614,0.040421260142407475,0.004950903773203101,0.00047002887093103193,2.4511448171516703e-05,False,False,0.034869907654103596,0.006114311526178428,0.08810010633006081,0.10178005841857332,0.00776162873536802,False,False,False,0.3096525958180427,6.61092585311426,0.05619634276779293,0.004618084114257679,0.003158028940475273,3,middle,1,False,False,0.034869907654103596,0.003055405777743191,0.06541267034010045,0.07005932991180476,0.0042788174410226575,False,False,False,32768
Bcc3,fno_full,0.010797557421028614,False,0.013074318957120537,False,1.0,1.0428149114455139,0.8502138372810552,0.9044065717060004,0.7228635691041766,0.003477080270816454,False,0.0002349467152573864,False,1.2090087209701023e-05,False,0.010797557421028614,0.012537525896131815,0.004089653823955626,0.0002597799735291636,1.6725268399794875e-05,False,False,0.1233155352386473,0.030702838304035546,0.27308170605219845,0.23123465971719334,0.07457361818037933,False,False,False,0.0875603986158967,0.4083507124643879,0.014975934796503379,0.0011234473839124377,0.00022427862302912068,4,middle,1,False,False,0.1233155352386473,0.03201737760714876,0.2321778451938968,0.20913014585443043,0.053906551798881104,False,False,False,32768
Bcc3,fno_full,0.010797557421028614,False,0.00904717506795941,False,1.0,0.7816151284478294,0.9200343825770504,0.9245052672209699,0.8464632651239343,0.0025153099196923577,False,0.00017444744718336967,False,6.326783992102776e-06,False,0.010797557421028614,0.011574974355890149,0.0027339303479581726,0.0001886927564055449,7.4743751474866955e-06,False,False,0.38459183666990643,0.187411588749566,0.6223092938978394,0.5694449218539904,0.3872688572716275,False,False,False,0.028075368199497464,0.061762319145362635,0.004393201860820971,0.0003313626114905052,1.930022258992084e-05,5,middle,1,False,False,0.38459183666990643,0.1464837330131038,0.5725459469832588,0.5264548296462477,0.3278088614069567,False,False,False,32768
Bcc3,fno_full,0.0080211840569973,False,0.004819978595935698,False,0.9173716910668346,0.813637293193745,1.0145296211881416,0.9201500594575575,1.0292703522681537,0.001233428164470607,False,8.330298252359662e-05,False,1.5213450369093306e-06,False,0.008743657707236707,0.0059239892717011374,0.00121576358019602,9.053195363884995e-05,1.4780810829310447e-06,False,False,0.9999998769762636,0.8967704394173747,0.9863711255969028,0.9748255634150528,0.9729279974113012,False,False,False,0.00874365878291428,0.006605914971450119,0.001232562013066127,9.286990107408996e-05,1.5192091160536231e-06,6,middle,1,False,False,0.9173715782083416,0.729645872943718,1.0007027244027467,0.8969858001371077,1.0014059426270794,False,False,False,32768
Bcc3,fno_full,0.002686829539015889,False,0.0008587730961260883,False,1.145333818863468,1.3133540019751595,1.047824166500288,1.0960535002803298,1.0979354839020232,0.000357665540865739,False,3.250600384659123e-05,False,1.279246391227816e-07,False,0.0023458920838311317,0.0006538778538265961,0.0003413411832830071,2.9657314937890715e-05,1.1651380340504346e-07,False,False,0.999999849635721,1.000000093656628,0.9999999913406069,0.9999999859312574,0.999999982681214,False,False,False,0.0023458924365695566,0.0006538777925866069,0.0003413411862388146,2.965731535513185e-05,1.1651380542292112e-07,7,outer,1,False,False,1.1453336466461743,1.3133541249794667,1.0478241574267666,1.0960534848602352,1.0979354648871136,False,False,False,32768
Bcc3,fno_full,0.0007534876657882705,False,6.733718362087077e-05,False,1.5413307272569987,1.2639133133371727,1.712547643658686,1.6947726523609092,2.9328194318009166,0.00012920645514325756,False,1.3436938806205735e-05,False,1.6694308050686626e-08,False,0.000488855281000724,5.32767420916527e-05,7.544692588360401e-05,7.928460957572898e-06,5.692238625286037e-09,False,False,0.999999487109211,1.0000001268389482,0.9999998879042279,1.0000008632592932,0.9999997758084684,False,False,False,0.0004888555317302234,5.327673533408762e-05,7.544693434088637e-05,7.928454113261203e-06,5.692239901438018e-09,8,outer,1,False,False,1.541329936722666,1.263913473650608,1.7125474516893355,1.6947741153891513,2.932818774287637,False,False,False,32768
Bcc3,localno_plain,0.010797557421028614,False,0.03404100371049631,False,1.0,0.6042542123586561,0.7109571691914217,2.202971904107574,0.5054600964246797,0.0038256355093078363,False,0.00064115776888557,False,1.4635487050077027e-05,False,0.010797557421028614,0.05633556707469209,0.005380964810663303,0.0002910421906380615,2.8954782293596758e-05,False,False,0.0020249628730702614,3.0632144701949364e-05,0.005403614559665162,0.0033187888068927146,2.9199050309425313e-05,False,False,False,5.332224884033202,1839.0996654931255,0.9958084077330523,0.08769530318820011,0.9916343849118371,1,inner,1,False,False,0.0020249628730702614,1.8509602469732792e-05,0.003841738510741094,0.007311198497251347,1.4758954784911195e-05,False,False,False,32768
Bcc3,localno_plain,0.010797557421028614,False,0.03098121263296245,False,1.0,0.6799953534793204,0.7413204038602672,2.147664717191581,0.5495559411795498,0.003967836070754004,False,0.0006236101558719933,False,1.5743723084376576e-05,False,0.010797557421028614,0.04556091813633934,0.005352390208191151,0.00029036662514410745,2.8648080940740517e-05,False,False,0.011752267915398594,0.0007168642326483073,0.027432967600277403,0.019791476511430164,0.00075256771135787,False,False,False,0.9187637227773666,63.55585348152175,0.1951079550043659,0.014671296756278498,0.038067114105985664,2,inner,1,False,False,0.011752267915398594,0.0004874643472763675,0.020336618620523272,0.04250545580472448,0.00041357805691661395,False,False,False,32768
Bcc3,localno_plain,0.010797557421028614,False,0.024935753607467644,False,1.0,0.6168969873679568,0.7058202911561908,0.9363130210858119,0.49818228340780996,0.0034944483426884963,False,0.0004400941521389877,False,1.2211169219718379e-05,False,0.010797557421028614,0.040421260142407475,0.004950903773203101,0.00047002887093103193,2.4511448171516703e-05,False,False,0.034869907654103596,0.006114311526178428,0.08810010633006081,0.10178005841857332,0.00776162873536802,False,False,False,0.3096525958180427,6.61092585311426,0.05619634276779293,0.004618084114257679,0.003158028940475273,3,middle,1,False,False,0.034869907654103596,0.0037719003603286466,0.06218284270077489,0.09529799398418481,0.0038667059263493126,False,False,False,32768
Bcc3,localno_plain,0.010797557421028614,False,0.014541508008488647,False,1.0,1.1598387216871167,0.8158627459336166,1.1318681262801644,0.6656320202023411,0.0033365961987303528,False,0.00029403667188356513,False,1.113287419338184e-05,False,0.010797557421028614,0.012537525896131815,0.004089653823955626,0.0002597799735291636,1.6725268399794875e-05,False,False,0.1233155352386473,0.030702838304035546,0.27308170605219845,0.23123465971719334,0.07457361818037933,False,False,False,0.0875603986158967,0.4083507124643879,0.014975934796503379,0.0011234473839124377,0.00022427862302912068,4,middle,1,False,False,0.1233155352386473,0.03561034073071883,0.22279719056398337,0.26172714102513106,0.049638588123203924,False,False,False,32768
Bcc3,localno_plain,0.010797557421028614,False,0.01412558977401401,False,1.0,1.220356031875434,0.8597296206737703,1.2119805170603943,0.739135020663865,0.0023504409009985888,False,0.00022869194447394336,False,5.524572429087058e-06,False,0.010797557421028614,0.011574974355890149,0.0027339303479581726,0.0001886927564055449,7.4743751474866955e-06,False,False,0.38459183666990643,0.187411588749566,0.6223092938978394,0.5694449218539904,0.3872688572716275,False,False,False,0.028075368199497464,0.061762319145362635,0.004393201860820971,0.0003313626114905052,1.930022258992084e-05,5,middle,1,False,False,0.38459183666990643,0.2287088627738911,0.5350177331845514,0.6901561508260151,0.2862439748219358,False,False,False,32768
Bcc3,localno_plain,0.005303890684153884,False,0.002563314015988637,False,0.6065986183063992,0.4327006512711921,0.7069997761908535,0.9102118924328116,0.4998486835339169,0.000859544579099577,False,8.240326084725718e-05,False,7.38816883459469e-07,False,0.008743657707236707,0.0059239892717011374,0.00121576358019602,9.053195363884995e-05,1.4780810829310447e-06,False,False,0.9999998769762636,0.8967704394173747,0.9863711255969028,0.9748255634150528,0.9729279974113012,False,False,False,0.00874365878291428,0.006605914971450119,0.001232562013066127,9.286990107408996e-05,1.5192091160536231e-06,6,middle,1,False,False,0.6065985436803706,0.38803315317665116,0.6973641650381305,0.887297820867897,0.48631677867932904,False,False,False,32768
Bcc3,localno_plain,0.002533336647320539,False,0.00031247031311011896,False,1.0799033189895448,0.4778726046179627,1.045011889773347,1.2186593583249596,1.0920498497676614,0.0003567055950000456,False,3.614216439185114e-05,False,1.2723888150433656e-07,False,0.0023458920838311317,0.0006538778538265961,0.0003413411832830071,2.9657314937890715e-05,1.1651380340504346e-07,False,False,0.999999849635721,1.000000093656628,0.9999999913406069,0.9999999859312574,0.999999982681214,False,False,False,0.0023458924365695566,0.0006538777925866069,0.0003413411862388146,2.965731535513185e-05,1.1651380542292112e-07,7,outer,1,False,False,1.079903156610661,0.4778726493738995,1.0450118807241782,1.218659341179955,1.092049830854684,False,False,False,32768
Bcc3,localno_plain,0.0007648427470121533,False,0.00013716320296581997,False,1.5645586265253426,2.5745418653763825,1.7786919270081076,4.730835662755765,3.1637449712038146,0.00013419683798674548,False,3.750824584885259e-05,False,1.8008791325640813e-08,False,0.000488855281000724,5.32767420916527e-05,7.544692588360401e-05,7.928460957572898e-06,5.692238625286037e-09,False,False,0.999999487109211,1.0000001268389482,0.9999998879042279,1.0000008632592932,0.9999997758084684,False,False,False,0.0004888555317302234,5.327673533408762e-05,7.544693434088637e-05,7.928454113261203e-06,5.692239901438018e-09,8,outer,1,False,False,1.5645578240776343,2.574542191928565,1.7786917276242626,4.730839746693616,3.163744261918984,False,False,False,32768
vel3,persistence,0.07675067499279976,False,0.9391260768439798,False,0.6574952446942736,0.3485360248787636,0.4944858191111947,0.4426893529808807,0.24451622530206918,0.010883834425966993,False,0.0008119383955470758,False,0.00011845785181186427,False,0.11673190888017416,2.6944878285412526,0.02201040758970593,0.0018341041863325378,0.0004844580422649844,False,False,0.07667398618810956,0.006996170526561741,0.0642071137726351,0.03729344773355421,0.004122553459012109,False,False,False,1.5224447649531063,385.1375289254785,0.34280325491108904,0.049180333216613026,0.1175140715776371,1,inner,1,False,False,0.050412781310436444,0.0024384174647017957,0.03174950724662714,0.016509412247593405,0.0010080312104036294,False,False,False,32768
vel3,persistence,0.14099662087857723,False,2.4966776017925842,False,0.9715618703335192,1.253160375360939,1.0074827456990945,1.062250256439856,1.0150214828813862,0.05381198983004947,False,0.004234392765672282,False,0.002895730249469348,False,0.1451236665248871,1.9923049362883691,0.05341231902955243,0.003986247816841107,0.0028528758241146888,False,False,0.22649451574862087,0.06457217362073281,0.26478924325151143,0.2535877926676986,0.07011334334170809,False,False,False,0.6407381037250159,30.853923982646922,0.2017163475890086,0.015719399482547986,0.04068948488464974,2,inner,1,False,False,0.2200534353410148,0.08091928933242926,0.26677059382261814,0.26937369779127984,0.0711665497284723,False,False,False,32768
vel3,persistence,0.1044483856484294,False,0.7242584104645692,False,1.04828602695862,1.323290862160443,1.084065567848008,0.936936255960622,1.1751981553936237,0.04185191275574793,False,0.002880464390266502,False,0.001751582601314736,False,0.09963729646522551,0.5473161125605628,0.038606440419308476,0.003074344035617684,0.0014904572418496154,False,False,0.30785174855243935,0.12608269644103645,0.4157378100853643,0.43246350727557026,0.17283792673457446,False,False,False,0.32365350183565167,4.340929628012194,0.09286247120843143,0.007108909732026661,0.008623438558936755,3,middle,1,False,False,0.3227166863823007,0.16684408007697255,0.4506870451660777,0.405190739346372,0.2031188126805302,False,False,False,32768
vel3,persistence,0.09812243954278528,False,0.3084231538222768,False,1.0135349599954853,1.00344313458159,1.012695507960112,0.9895200463446635,1.0255521918425894,0.034440868631636014,False,0.0023492251080426438,False,0.0011861734321016097,False,0.0968120917538181,0.3073648552599658,0.03400910575875939,0.002374105624965152,0.0011566192745104814,False,False,0.5520519527037034,0.4857724288617314,0.6567424348995329,0.6719797399307395,0.4313106257977672,False,False,False,0.17536771907005452,0.632734253733147,0.05178454132320845,0.003533001791407952,0.0026816387200550833,4,middle,1,False,False,0.5595239537989777,0.48744500871032814,0.6650801137095432,0.6649374233989402,0.44233155765189897,False,False,False,32768
vel3,persistence,0.10011007013497875,False,0.15536209062022638,False,1.0089682629604197,0.934137773649973,0.9825720023974676,0.9797696741258914,0.9654477398953693,0.030760500335744043,False,0.001818125513883236,False,0.0009462083809053095,False,0.09922023695893585,0.16631603496042918,0.031306103024194336,0.001855666246768956,0.0009800720865614696,False,False,0.7689750777211983,0.6077392884915194,0.8867232724664778,0.8337197662909732,0.7862781619336591,False,False,False,0.12902919721789657,0.27366345752180216,0.035305381054355774,0.0022257673642840287,0.0012464699313932638,5,middle,1,False,False,0.7758714484282113,0.5677122259110865,0.8712694613998222,0.8168533437312212,0.7591104743679363,False,False,False,32768
vel3,persistence,0.08464301754953339,False,0.13180563899775732,False,0.9635642663053948,0.8710605851673419,0.9535548593999302,0.9560148870602174,0.9092668698852207,0.02123361499021177,False,0.0013294382043612385,False,0.00045086640555254604,False,0.08784366596955806,0.15131627035154596,0.022267848337088895,0.0013906040819608072,0.0004958570695635927,False,False,0.9999999728587633,1.0000000667764926,0.9999999953608859,0.9999999930191543,0.999999990721772,False,False,False,0.08784366835374385,0.15131626024717684,0.022267848440391983,0.0013906040916683998,0.0004958570741642677,6,middle,1,False,False,0.9635642401530691,0.8710606433337125,0.9535548549762806,0.956014880386425,0.9092668614488354,False,False,False,32768
vel3,persistence,0.056612339904531836,False,0.04526299113739143,False,0.9510201560483116,0.8229752374737018,0.9534725666773323,0.9499893775537437,0.90910993540626,0.012084979593226797,False,0.0007770889493425659,False,0.00014604673176870812,False,0.059528012676164505,0.054999213920865764,0.012674700893955048,0.0008179975141865244,0.00016064804275122487,False,False,0.9999998238360416,1.0000001325731045,1.0000000013896615,1.0000000052338813,1.000000002779323,False,False,False,0.0595280231628567,0.0549992066294502,0.012674700876341503,0.0008179975099052225,0.00016064804230473206,7,outer,1,False,False,0.9510199885128364,0.8229753465780838,0.9534725680023364,0.9499893825258753,0.9091099379329701,False,False,False,32768
