absolute_residual_error,finite,ground_truth_available,model,normalized_global_norm,physical_l2,physical_range_explosion,physical_range_ratio,press_q001,press_q999,radial_absolute_error,radial_skill,residual_cosine,residual_l2,rho_press_positive,rho_q001,rho_q999,selected_step,shell_absolute_error,shell_skill,state_l2,step
2.030276830491594,True,True,Persistence,46996.05477310497,0.5180005025718402,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,0.19441281771542188,0.0,0.0,1.0,True,8.047397800510225e-06,49.01733377075177,False,0.08129117214890441,0.0,0.32099495194664446,39
2.43142427838098,True,True,Persistence,46996.054773255266,0.6455991491473452,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,0.23455192226643265,0.0,0.0,1.0,True,8.047397800510225e-06,49.01733377075177,False,0.09599760450108767,0.0,0.4114700772255206,40
2.0892396269560534,True,True,Persistence,46996.05477340371,0.5714447592683549,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,0.26762425112046456,0.0,0.0,1.0,True,8.047397800510225e-06,49.01733377075177,False,0.11392999276752562,0.0,0.3429402244825275,41
2.3821957448940143,True,True,Persistence,46996.05477354819,0.6424457269488263,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,0.31264824416636683,0.0,0.0,1.0,True,8.047397800510225e-06,49.01733377075177,True,0.1139797209906983,0.0,0.4024493016061127,42
,True,False,Persistence,46996.05477368936,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,43
,True,False,Persistence,46996.05477382856,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,44
,True,False,Persistence,46996.05477396509,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,45
,True,False,Persistence,46996.0547741004,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,46
,True,False,Persistence,46996.054774232995,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,47
,True,False,Persistence,46996.05477436338,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,48
,True,False,Persistence,46996.05477449313,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,49
,True,False,Persistence,46996.05477461912,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,True,,,,50
,True,False,Persistence,46996.05477474457,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,51
,True,False,Persistence,46996.054774866316,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,52
,True,False,Persistence,46996.0547749865,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,53
,True,False,Persistence,46996.05477510596,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,54
,True,False,Persistence,46996.054775223616,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,55
,True,False,Persistence,46996.054775340184,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,56
,True,False,Persistence,46996.05477545387,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,57
,True,False,Persistence,46996.05477556812,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,58
,True,False,Persistence,46996.054775681994,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,59
,True,False,Persistence,46996.05477579307,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,60
,True,False,Persistence,46996.05477590349,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,61
,True,False,Persistence,46996.054776012126,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,62
,True,False,Persistence,46996.05477611929,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,63
,True,False,Persistence,46996.054776225705,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,64
,True,False,Persistence,46996.054776330966,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,65
,True,False,Persistence,46996.054776435274,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,66
,True,False,Persistence,46996.0547765393,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,67
,True,False,Persistence,46996.0547766405,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,68
,True,False,Persistence,46996.054776742436,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,69
,True,False,Persistence,46996.05477684329,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,70
,True,False,Persistence,46996.054776943136,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,71
,True,False,Persistence,46996.054777041434,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,72
,True,False,Persistence,46996.054777138714,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,73
,True,False,Persistence,46996.05477723505,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,74
,True,False,Persistence,46996.05477733003,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,True,,,,75
,True,False,Persistence,46996.05477742444,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,76
,True,False,Persistence,46996.05477751833,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,77
,True,False,Persistence,46996.054777611855,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,78
,True,False,Persistence,46996.05477770414,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,79
,True,False,Persistence,46996.054777794845,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,80
,True,False,Persistence,46996.05477788569,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,81
,True,False,Persistence,46996.05477797477,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,82
,True,False,Persistence,46996.05477806381,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,83
,True,False,Persistence,46996.0547781523,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,84
,True,False,Persistence,46996.054778239064,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,85
,True,False,Persistence,46996.054778325204,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,86
,True,False,Persistence,46996.05477841133,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,87
,True,False,Persistence,46996.05477849609,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,88
,True,False,Persistence,46996.05477857988,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,89
,True,False,Persistence,46996.05477866359,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,90
,True,False,Persistence,46996.054778746795,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,91
,True,False,Persistence,46996.05477882987,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,92
,True,False,Persistence,46996.05477891242,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,93
,True,False,Persistence,46996.05477899451,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,94
,True,False,Persistence,46996.05477907558,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,95
,True,False,Persistence,46996.05477915539,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,96
,True,False,Persistence,46996.05477923514,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,97
,True,False,Persistence,46996.054779315346,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,98
,True,False,Persistence,46996.05477939405,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,False,,,,99
,True,False,Persistence,46996.054779472324,,False,1.0411531057643004,2.973203131944047e-07,33.518205265045076,,,,,True,8.047397800510225e-06,49.01733377075177,True,,,,100
1.2611602721368944,True,True,FNO,46479.69140768958,20760.062965461064,True,2697625.787294053,2.9717792972405734e-07,25.640299852369186,0.19888732704576878,-0.7911932833666169,0.8769984300693576,0.4812460962890419,True,8.16450135789637e-06,2680.7515046382473,True,0.025781160823607267,0.4067758099451,0.19704997374265634,1
1.509823048677626,True,True,FNO,46407.58768365295,183371.19460076268,True,21648664.573775724,3.00092583387368e-07,34.94959728240844,0.17127818445681095,-0.15632848468178762,0.7524441731415562,0.6628741478321395,True,8.127228886223748e-06,15415.438885741054,True,0.8640892980784962,0.10964662089988375,0.25316557881386487,2
1.7908986975378018,True,True,FNO,46414.26616460501,29877699239.77174,True,4212373145132.9146,3.035861832927367e-07,45.52730206679653,0.1072473447872127,-0.1027410292676536,0.6145421776681992,0.80728751158205,True,8.074404238868739e-06,16756.45986327965,True,0.2094674270961582,0.0867699523464559,0.2883696648388279,3
1.8613692818355494,True,True,FNO,46483.96835059366,1.1182626279755558e+21,True,1.7374528548413628e+23,3.058282805739054e-07,56.24930337142818,0.14856411856101734,-0.1862190636878609,0.4419544175303101,0.9572294259882701,True,8.12675472934643e-06,368317.547249979,False,0.11627633015740543,0.23807320078545602,0.31123020232618176,4
1.9930858289040791,True,True,FNO,46548.22053443401,2.1367553557610368e+21,True,1.7374528548413628e+23,3.0878115347832135e-07,100.69281782531573,0.1921112387049457,-0.13858451144912665,0.2558774087126914,1.1021530796888896,True,8.10978876415902e-06,612290.6158124405,True,0.018906133765513283,0.3217116488477427,0.3297596744788333,5
2.0499595418826972,True,True,FNO,46564.14310408728,1.825862403216535e+21,True,1.7374528548413628e+23,3.1103104410590276e-07,108.6087287826534,0.19720513962649858,-0.14290616396206568,0.156348360464409,1.1757518901109052,True,7.933954992040525e-06,9300369.190999554,False,0.031571133703884195,-0.21647106662998983,0.33163276024895694,6
2.157083769209387,True,True,FNO,46640.51053987355,5.684077814916851e+21,True,1.7374528548413628e+23,3.134832739988269e-07,138.09594421386544,0.24410881742433416,-0.11611202908736873,0.19404763683343776,1.1477944797679862,True,7.706431930273539e-06,51381719.167999804,False,0.03625994051160591,0.08624144889099061,0.3259539313865032,7
2.13471539342709,True,True,FNO,46692.002196743575,4.808847991058593e+21,True,1.7374528548413628e+23,3.1476200146585145e-07,157.3638882598801,0.2906890835838068,-0.1343452341575484,0.3552818488647574,1.0287432719526035,True,7.276416899912874e-06,192396084.78380933,False,0.03373207711952085,0.05601216778840179,0.30349096182641594,8
2.231092618193787,True,True,FNO,46709.35981796927,7.434403264598919e+21,True,1.7374528548413628e+23,3.147300243426798e-07,164.37860867308444,0.28759258450121833,-0.15458227275371983,0.4021050610982669,1.0020952613432725,True,1.7332542475969612e-06,960945839.9983236,False,0.033112541128021075,0.002454388357854498,0.30439193975348083,9
2.371208739159183,True,True,FNO,46673.8353268894,8.493596286219292e+21,True,1.7374528548413628e+23,3.165599720489354e-07,208.7473544311494,0.2979167232945318,-0.06956581927147276,0.37485059517510344,1.0401767665489372,True,1.1672539010021412e-07,4304252742.39967,True,0.015135344490293932,-0.05980011934854268,0.32014685949475136,10
2.528997334026461,True,True,FNO,46538.181542478764,5.877085535207085e+21,True,1.7374528548413628e+23,3.16847256328856e-07,259.1244414672701,0.29506741386484997,-0.05219697216156982,0.34296760380171015,1.06099612885831,True,2.6251606607630165e-08,3460041093.1190886,True,0.018134477038085087,-0.05478140611093507,0.331481576440908,11
2.7222325029528585,True,True,FNO,46351.12662834685,6.69701753997301e+21,True,1.7374528548413628e+23,3.167985854588551e-07,312.9542802123746,0.26903768137762896,-0.04301339441564167,0.30712547085224234,1.0524831926243798,True,2.398172426199005e-09,4591912639.998821,False,0.026860285096614193,-0.10738324888476947,0.3460522108483663,12
2.8684269448321484,True,True,FNO,46095.888228393116,8.047058272044244e+21,True,1.7374528548413628e+23,3.1584998069433826e-07,530.3507406005731,0.3561049982941504,-0.034862344567592185,0.2571845058633542,1.050488142301975,True,1.1754943508222875e-38,9885905789.94715,False,0.02451181347721233,-0.105132470224226,0.350648342868401,13
3.04574267844591,True,True,FNO,45816.27225274441,8.302230864882118e+21,True,1.7374528548413628e+23,3.17638951059962e-07,686.1276893310315,0.3899102363747319,-0.031594309372418916,0.16684621663721652,1.06080617017391,True,1.1754943508222875e-38,16519094744.063957,False,0.039862859616376464,-0.0768482187844739,0.36516655390529706,14
3.175931843496792,True,True,FNO,45535.830900043235,8.589483156044181e+21,True,1.7374528548413628e+23,3.1897195034957805e-07,1055.191807006745,0.3520307067614891,-0.03847007046354056,0.15419428251531372,1.0299413543589577,True,1.1754943508222875e-38,13135469212.666862,False,0.07758594800916553,-0.07816384835698842,0.3650410689738512,15
3.328469568601995,True,True,FNO,45286.95865717455,9.293693861895821e+21,True,1.7374528548413628e+23,3.222511026024222e-07,1314.5215222167797,0.31414407979341,-0.018863770668500424,0.21860168403160246,0.9823275906908442,True,1.1754943508222875e-38,76143136079.8424,False,0.09051316063759683,-0.06668219485368354,0.36980167168711564,16
3.4885023104667505,True,True,FNO,45076.17750243928,1.0333575434229198e+22,True,1.7374528548413628e+23,3.230512750462822e-07,1600.916788818261,0.33823929417407345,0.0031227589757162333,0.19060903906872603,0.9832834681504002,True,1.1754943508222875e-38,688433881415.2251,False,0.11128050058829386,-0.05861235320931013,0.3771839854684196,17
3.772582339078072,True,True,FNO,44916.54730312753,1.2193645871954571e+22,True,1.7374528548413628e+23,3.2396968273928905e-07,1718.327898803194,0.39214295474143096,0.022891128589590082,0.05098587227018622,1.0049707218316528,True,1.1754943508222875e-38,4447489471806.761,False,0.05309595234514288,-0.025668947307793566,0.39980033708049495,18
4.049897033200452,True,True,FNO,44816.05652451317,1.601139391224808e+22,True,1.7374528548413628e+23,3.250976008644102e-07,1656.9848233642388,0.5233751882633046,0.010748164503115887,-0.06821396196852628,1.010593307657757,True,1.1754943508222875e-38,11266988898777.686,True,0.05827010385118528,-0.046372213264446405,0.41816388260952003,19
4.083194349600511,True,True,FNO,44746.47447732434,1.6616801684078035e+22,True,1.7374528548413628e+23,3.252259997452711e-07,1700.4578331296611,0.564633352751436,-0.02050403679728796,-0.15292719846683314,1.0103608695759763,True,1.1754943508222875e-38,72185562185853.39,False,0.02708818879540812,-0.036987095697656125,0.41148176357387006,20
