accumulation_count,base_gradient_norm,clipping_triggered,epoch,h1_gradient_norm,h1_to_base_gradient_ratio_at_optimizer_step,h1_to_base_value_ratio,learning_rate,loss.components.base_fidelity_raw,loss.components.base_fidelity_weighted,loss.components.bounds_press_raw,loss.components.bounds_rho_raw,loss.components.bounds_weighted,loss.components.dissipation_raw,loss.components.dissipation_weighted,loss.components.envelope_press_raw,loss.components.envelope_rho_raw,loss.components.envelope_weighted,loss.components.h1_raw,loss.components.h1_weighted,loss.components.roi_ramp,loss.components.roi_raw,loss.components.roi_weighted,loss.components.total,loss.diagnostics.base_channel_raw.Bcc1,loss.diagnostics.base_channel_raw.Bcc2,loss.diagnostics.base_channel_raw.Bcc3,loss.diagnostics.base_channel_raw.press,loss.diagnostics.base_channel_raw.rho,loss.diagnostics.base_channel_raw.vel1,loss.diagnostics.base_channel_raw.vel2,loss.diagnostics.base_channel_raw.vel3,loss.diagnostics.bounds_violation_fraction.press_above,loss.diagnostics.bounds_violation_fraction.press_below,loss.diagnostics.bounds_violation_fraction.rho_above,loss.diagnostics.bounds_violation_fraction.rho_below,loss.diagnostics.canonical_raw_roi_jaccard,loss.diagnostics.dissipation_gate_max,loss.diagnostics.dissipation_gate_mean,loss.diagnostics.dissipation_gate_min,loss.diagnostics.envelope_violation_fraction.press,loss.diagnostics.envelope_violation_fraction.rho,loss.diagnostics.fraction_above_Rin,loss.diagnostics.fraction_above_Rout,loss.diagnostics.input_norm_mean,loss.diagnostics.model_bound_clamp_fraction.combined,loss.diagnostics.model_bound_clamp_fraction.press,loss.diagnostics.model_bound_clamp_fraction.rho,loss.diagnostics.model_clamp_fraction_by_channel.Bcc1,loss.diagnostics.model_clamp_fraction_by_channel.Bcc2,loss.diagnostics.model_clamp_fraction_by_channel.Bcc3,loss.diagnostics.model_clamp_fraction_by_channel.press,loss.diagnostics.model_clamp_fraction_by_channel.rho,loss.diagnostics.model_clamp_fraction_by_channel.vel1,loss.diagnostics.model_clamp_fraction_by_channel.vel2,loss.diagnostics.model_clamp_fraction_by_channel.vel3,loss.diagnostics.prediction_norm_mean,loss.diagnostics.roi_clamp_overlap,loss.diagnostics.roi_voxel_fraction,loss.diagnostics.target_bound_clamp_fraction.combined,loss.diagnostics.target_bound_clamp_fraction.press,loss.diagnostics.target_bound_clamp_fraction.rho,loss.diagnostics.target_clamp_fraction_by_channel.Bcc1,loss.diagnostics.target_clamp_fraction_by_channel.Bcc2,loss.diagnostics.target_clamp_fraction_by_channel.Bcc3,loss.diagnostics.target_clamp_fraction_by_channel.press,loss.diagnostics.target_clamp_fraction_by_channel.rho,loss.diagnostics.target_clamp_fraction_by_channel.vel1,loss.diagnostics.target_clamp_fraction_by_channel.vel2,loss.diagnostics.target_clamp_fraction_by_channel.vel3,loss.metadata.bounds_weights.press_high,loss.metadata.bounds_weights.press_low,loss.metadata.bounds_weights.rho_high,loss.metadata.bounds_weights.rho_low,loss.metadata.component_weights.Bcc1,loss.metadata.component_weights.Bcc2,loss.metadata.component_weights.Bcc3,loss.metadata.component_weights.press,loss.metadata.component_weights.rho,loss.metadata.component_weights.vel1,loss.metadata.component_weights.vel2,loss.metadata.component_weights.vel3,loss.metadata.dissipation_alpha,loss.metadata.envelope_delta.press,loss.metadata.envelope_delta.rho,loss.metadata.envelope_weights.press,loss.metadata.envelope_weights.rho,loss.metadata.forbidden_extensions,loss.metadata.gamma,loss.metadata.h1.computational_grid_H1_adaptation,loss.metadata.h1.spherical_metric_H1,loss.metadata.h1.upstream_absolute_squared_minus_l2,loss.metadata.h1_weight,loss.metadata.inverse_clamp_fraction,loss.metadata.protocol_name,loss.metadata.radial_mode,loss.metadata.roi_kappa,loss.metadata.roi_ramp_epochs,loss.metadata.schema_version,loss.metadata.space,loss_finite,microbatch,mode,optimizer_seconds,optimizer_update,pair_index,parameter_update_norm,roi_ramp,source_snapshot,target_snapshot,total_gradient_norm_clipped,total_gradient_norm_unclipped,total_loss
4,36.361454010009766,False,2,529.5772705078125,,18.766971588134766,0.0009968592488416748,29.29923439025879,32.378501892089844,0.0,0.0,0.0,0.0,0.0,0.09701494872570038,0.3525073230266571,0.022476114332675934,12152.9287109375,607.6464233398438,0.005333333276212215,0.6895752549171448,0.02942187711596489,640.0767822265625,0.4330546259880066,7.157155990600586,7.806121826171875,1.0959036350250244,1.2459367513656616,1.1282997131347656,3.092514753341675,7.340247631072998,0.041748046875,0.0,0.0,0.0,0.6138703769257999,1.0,1.0,1.0,0.2861328125,0.692138671875,0.0,0.0,3445.718994140625,0.0208740234375,0.041748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015380859375,0.0,1450.3543701171875,0.6506322622299194,0.20000076293945312,0.00048828125,0.0009765625,0.0,0.0,0.0,0.3046875,0.0,0.0,0.0,0.035400390625,0.28466796875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,48,full,0.0,False,65,,0.005333333333333333,76,77,139.4051971435547,139.4051971435547,640.0767822265625
4,29.784507751464844,False,2,369.9219665527344,,17.53286361694336,0.0009968592488416748,21.819255828857422,23.596755981445312,0.0,0.0,0.0,0.0,0.0,0.09429961442947388,0.36060744524002075,0.02274535410106182,8274.3740234375,413.7187194824219,0.005333333276212215,0.6948367357254028,0.029646366834640503,437.36785888671875,0.32222846150398254,2.832770347595215,5.732501983642578,1.025528907775879,1.1035939455032349,1.022267460823059,3.3714354038238525,6.408928871154785,0.0478515625,0.0,0.0,0.0,0.7746974697469747,1.0,1.0,1.0,0.29150390625,0.692138671875,0.0,0.0,3082.73876953125,0.02392578125,0.0478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01513671875,0.0,1447.7691650390625,0.5312517881393433,0.20000076293945312,0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.197998046875,0.0,0.0,0.0,0.032958984375,0.187255859375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,49,full,0.0,False,34,,0.005333333333333333,45,46,235.66958618164062,235.66958618164062,437.36785888671875
4,41.12666320800781,False,2,608.1109619140625,,21.338258743286133,0.0009968592488416748,36.05154037475586,40.40989685058594,0.0,0.0,0.0,0.0,0.0,0.08800208568572998,0.336076021194458,0.0212039053440094,17245.537109375,862.27685546875,0.005333333276212215,0.7100536227226257,0.03029562160372734,902.7382202148438,0.6115078330039978,10.96487045288086,10.215391159057617,1.0674858093261719,1.3626556396484375,1.3214151859283447,3.279151439666748,7.229063034057617,0.036376953125,0.0,0.0,0.0,0.6110189282202556,1.0,1.0,1.0,0.2724609375,0.6993026733398438,0.0,0.0,3637.572265625,0.0181884765625,0.036376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010986328125,0.0,1370.9375,0.5935074090957642,0.20000076293945312,0.0018310546875,0.002197265625,0.00146484375,0.0,0.0048828125,0.31884765625,0.0,0.0,0.0,0.05516815185546875,0.279296875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,50,full,0.0,False,74,,0.005333333333333333,85,86,390.5573425292969,390.5573425292969,902.7382202148438
4,30.77776527404785,True,2,355.7824401855469,13.564194687221601,17.06812858581543,0.0009968592488416748,22.433429718017578,24.236164093017578,0.0,0.0,0.0,0.0,0.0,0.08698396384716034,0.35745948553085327,0.02222217246890068,8273.3193359375,413.6659851074219,0.005333333276212215,0.705953061580658,0.030120663344860077,437.9544982910156,0.30134254693984985,2.8962693214416504,5.816058158874512,0.9613462686538696,1.0853841304779053,1.0425502061843872,3.2566752433776855,7.073805332183838,0.039794921875,0.0,0.0,0.0,0.7808763586956522,1.0,1.0,1.0,0.2826995849609375,0.698974609375,0.0,0.0,3153.239501953125,0.0198974609375,0.039794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318359375,0.0,1398.583251953125,0.5251482725143433,0.20000076293945312,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.203857421875,0.0,0.0,0.0,0.038330078125,0.197998046875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,51,full,0.01007899399883172,True,28,0.6478790640830994,0.005333333333333333,39,40,1.0,483.7865905761719,437.9544982910156
4,30.391422271728516,False,2,353.2943420410156,,17.33028793334961,0.0009968592488416748,21.10979461669922,22.778430938720703,0.0,0.0,0.0,0.0,0.0,0.10697831213474274,0.38057559728622437,0.024377696216106415,7895.13525390625,394.75677490234375,0.005333333276212215,0.6810885071754456,0.029059775173664093,417.5886535644531,0.3128177523612976,2.694176197052002,5.3361897468566895,1.0493271350860596,1.0982928276062012,1.091191053390503,3.155041217803955,6.372758865356445,0.043212890625,0.0,0.0,0.0,0.7632379895407692,1.0,1.0,1.0,0.28912353515625,0.69580078125,0.0,0.0,3146.40869140625,0.0216064453125,0.043212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197265625,0.0,1540.2457275390625,0.5139140486717224,0.20000076293945312,0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.199951171875,0.0,0.0,0.0,0.038330078125,0.193115234375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,52,full,0.0,False,29,,0.005333333333333333,40,41,94.79020690917969,94.79020690917969,417.5886535644531
4,32.02556228637695,False,2,377.57659912109375,,17.49805450439453,0.0009968592488416748,20.942466735839844,22.716100692749023,0.0,0.0,0.0,0.0,0.0,0.10093314945697784,0.3816726803779602,0.024130292236804962,7949.7509765625,397.487548828125,0.005333333276212215,0.6735415458679199,0.02873777225613594,420.25653076171875,0.3338693380355835,3.1961100101470947,5.338193893432617,1.0203630924224854,1.1081581115722656,1.0381855964660645,2.9824342727661133,5.9251508712768555,0.042236328125,0.0,0.0,0.0,0.7863068772252603,1.0,1.0,1.0,0.294189453125,0.697998046875,0.0,0.0,3098.29931640625,0.0211181640625,0.042236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018310546875,0.0,1500.287841796875,0.5053691864013672,0.20000076293945312,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.1943359375,0.0,0.0,0.0,0.033203125,0.1826171875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,53,full,0.0,False,36,,0.005333333333333333,47,48,194.89901733398438,194.89901733398438,420.25653076171875
4,49.19984817504883,False,2,635.2244262695312,,23.535184860229492,0.0009968592488416748,40.18858337402344,45.29778289794922,0.0,0.0,0.0,0.0,0.0,0.0724412351846695,0.3263014554977417,0.01993713527917862,21321.83203125,1066.0916748046875,0.005333333276212215,0.7166512608528137,0.030577119439840317,1111.4398193359375,0.7608147859573364,12.900652885437012,11.884525299072266,1.0963289737701416,1.54033625125885,1.4760653972625732,3.3120174407958984,7.217841148376465,0.035888671875,0.0,0.0,0.0,0.6059608227528219,1.0,1.0,1.0,0.234344482421875,0.708984375,0.0,0.0,3780.799560546875,0.0179443359375,0.035888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107421875,0.0,1400.2911376953125,0.5200175642967224,0.20000076293945312,0.01025390625,0.011962890625,0.008544921875,0.0,0.053955078125,0.3876953125,0.0,0.0,0.0,0.081298828125,0.2607421875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,54,full,0.0,False,78,,0.005333333333333333,89,90,348.5693664550781,348.5693664550781,1111.4398193359375
4,47.58147430419922,True,2,639.1549072265625,12.745369815627493,22.694849014282227,0.0009968592488416748,38.830482482910156,43.73295593261719,0.0,0.0,0.0,0.0,0.0,0.08011502772569656,0.33504095673561096,0.020757798105478287,19850.255859375,992.5128173828125,0.005333333276212215,0.7087215781211853,0.030238786712288857,1036.2967529296875,0.7190982103347778,12.405952453613281,11.387304306030273,1.0972572565078735,1.4877415895462036,1.4335384368896484,3.267014265060425,7.03257417678833,0.03662109375,0.0,0.0,0.0,0.6075365251651873,1.0,1.0,1.0,0.24551773071289062,0.706787109375,0.0,0.0,3745.599853515625,0.018310546875,0.03662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011962890625,0.0,1418.4268798828125,0.5346659421920776,0.20000076293945312,0.0069580078125,0.008544921875,0.00537109375,0.0,0.0078125,0.3603515625,0.0,0.0,0.0,0.074462890625,0.26522064208984375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,55,full,0.014298501000666874,True,77,0.6437544822692871,0.005333333333333333,88,89,0.9999999403953552,511.48541259765625,1036.2967529296875
4,28.628679275512695,False,2,320.109375,,17.664167404174805,0.0009968592488416748,20.284515380859375,21.861984252929688,0.0,0.0,0.0,0.0,0.0,0.09937945753335953,0.37047725915908813,0.023492835462093353,7723.47509765625,386.17376708984375,0.005333333276212215,0.6846951246261597,0.02921365760266781,408.0884704589844,0.271562784910202,1.9270137548446655,5.68876838684082,1.0644910335540771,1.0459606647491455,1.1857004165649414,3.1480653285980225,5.952951908111572,0.059326171875,0.0,0.0,0.0,0.706312140985794,1.0,1.0,1.0,0.2498321533203125,0.693603515625,0.0,0.0,3049.96240234375,0.0296630859375,0.059326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024169921875,0.0,1673.72119140625,0.5568864345550537,0.20000076293945312,0.0025634765625,0.004638671875,0.00048828125,0.0,0.0,0.254150390625,0.0,0.0,0.0,0.03515625,0.240478515625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,56,full,0.0,False,11,,0.005333333333333333,22,23,86.10234069824219,86.10234069824219,408.0884704589844
4,32.48127746582031,False,2,318.3511657714844,,20.23919105529785,0.0009968592488416748,23.152576446533203,24.90557098388672,0.0,0.0,0.0,0.0,0.0,0.05755653977394104,0.3477208912372589,0.020263873040676117,10081.3720703125,504.068603515625,0.005333333276212215,0.717606246471405,0.030617866665124893,529.0250854492188,0.25424814224243164,3.8206026554107666,4.6901092529296875,0.8001582622528076,1.0033888816833496,1.2281526327133179,6.227127552032471,5.128790855407715,0.02685546875,0.0,0.0,0.0,0.7770132863340564,1.0,1.0,1.0,0.25830078125,0.72216796875,0.0,0.0,2841.615478515625,0.013427734375,0.02685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006591796875,0.0,1323.22705078125,0.40185776352882385,0.20000076293945312,0.0020751953125,0.004150390625,0.0,0.0,0.0,0.17919921875,0.0,0.0,0.0,0.00634765625,0.157470703125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,57,full,0.0,False,5,,0.005333333333333333,16,17,167.90805053710938,167.90805053710938,529.0250854492188
4,29.721599578857422,False,2,356.0258483886719,,16.268909454345703,0.0009968592488416748,20.53052520751953,22.023101806640625,0.0,0.0,0.0,0.0,0.0,0.10628273338079453,0.38426411151885986,0.02452734112739563,7165.83642578125,358.2918395996094,0.005333333276212215,0.6751538515090942,0.028806563466787338,380.3682861328125,0.3063275218009949,1.9125139713287354,5.2440361976623535,1.0943244695663452,1.0900887250900269,1.1276708841323853,3.0233497619628906,6.73221492767334,0.055908203125,0.0,0.0,0.0,0.737066180733869,1.0,1.0,1.0,0.243408203125,0.69140625,0.0,0.0,3116.392822265625,0.0279541015625,0.055908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244140625,0.0,1688.3382568359375,0.5312517881393433,0.20000076293945312,0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.222900390625,0.0,0.0,0.0,0.03369140625,0.21484375,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,58,full,0.0,False,23,,0.005333333333333333,34,35,261.4751892089844,261.4751892089844,380.3682861328125
4,30.39592933654785,True,2,348.0550231933594,11.474374107388508,16.80183219909668,0.0009968592488416748,20.348209381103516,21.844593048095703,0.0,0.0,0.0,0.0,0.0,0.11306727677583694,0.39094382524490356,0.025200556963682175,7340.583984375,367.0292053222656,0.005333333276212215,0.6768117547035217,0.028877301141619682,388.9278869628906,0.2997185289859772,1.9697576761245728,5.21243953704834,1.112874150276184,1.0861473083496094,1.1951961517333984,2.826859474182129,6.6452178955078125,0.052978515625,0.0,0.0,0.0,0.7098736241337138,1.0,1.0,1.0,0.2666015625,0.692626953125,0.0,0.0,3155.7734375,0.0264892578125,0.052978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025146484375,0.0,1704.44775390625,0.5065898895263672,0.20000076293945312,0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.22265625,0.0,0.0,0.0,0.034423828125,0.217041015625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,59,full,0.009636324999519275,True,21,0.6391354203224182,0.005333333333333333,32,33,0.9999999403953552,354.018310546875,388.9278869628906
4,25.6396427154541,False,2,335.94268798828125,,19.591394424438477,0.0009968592488416748,20.113759994506836,21.59771728515625,0.0,0.0,0.0,0.0,0.0,0.13270987570285797,0.4069021940231323,0.026980604976415634,8462.587890625,423.12939453125,0.005333333276212215,0.6881328225135803,0.02936033345758915,444.783447265625,0.2811030447483063,2.2248570919036865,4.913820266723633,1.2069915533065796,1.056873083114624,1.2729629278182983,4.25303316116333,4.904119968414307,0.062255859375,0.0,0.0,0.0,0.7152438126707343,1.0,1.0,1.0,0.266357421875,0.6865234375,0.0,0.0,3057.221435546875,0.0311279296875,0.062255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341796875,0.0,1797.7103271484375,0.4970722198486328,0.20000076293945312,0.00244140625,0.00439453125,0.00048828125,0.0,0.0,0.226318359375,0.0,0.0,0.0,0.030517578125,0.214111328125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,60,full,0.0,False,9,,0.005333333333333333,20,21,89.20397186279297,89.20397186279297,444.783447265625
4,44.945068359375,False,2,633.7520751953125,,20.52142333984375,0.0009968592488416748,29.862958908081055,33.27036666870117,0.0,0.0,0.0,0.0,0.0,0.11612210422754288,0.405332088470459,0.026072710752487183,13655.1044921875,682.7552490234375,0.005333333276212215,0.6465736031532288,0.02758713997900486,716.0792846679688,0.5156406760215759,9.04343032836914,7.477968215942383,1.1825308799743652,1.3286187648773193,1.2679380178451538,2.870522975921631,6.176307678222656,0.040283203125,0.0,0.0,0.0,0.6130014767413241,1.0,1.0,1.0,0.26670074462890625,0.70068359375,0.0,0.0,3553.146728515625,0.0201416015625,0.040283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02001953125,0.0,1715.192626953125,0.6353163123130798,0.20000076293945312,0.000732421875,0.00146484375,0.0,0.0,0.002685546875,0.309326171875,0.0,0.0,0.0,0.044189453125,0.287353515625,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,61,full,0.0,False,71,,0.005333333333333333,82,83,241.878662109375,241.878662109375,716.0792846679688
4,32.60248947143555,False,2,398.392578125,,17.078453063964844,0.0009968592488416748,19.950542449951172,21.651641845703125,0.0,0.0,0.0,0.0,0.0,0.1212523803114891,0.4225428104400635,0.02718975953757763,7395.53076171875,369.77655029296875,0.005333333276212215,0.6400331258773804,0.027308080345392227,391.4826965332031,0.37940025329589844,3.195889472961426,4.930197238922119,1.1418207883834839,1.14613676071167,1.0718642473220825,2.6801917552948,5.405043601989746,0.0498046875,0.0,0.0,0.0,0.722824658254469,1.0,1.0,1.0,0.2850608825683594,0.695556640625,0.0,0.0,3128.644287109375,0.02490234375,0.0498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025146484375,0.0,1754.9752197265625,0.5581071376800537,0.20000076293945312,0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.216552734375,0.0,0.0,0.0,0.033447265625,0.20361328125,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,62,full,0.0,False,43,,0.005333333333333333,54,55,343.64404296875,343.64404296875,391.4826965332031
4,20.766122817993164,True,2,259.2731628417969,13.576457720965205,17.794668197631836,0.0009968592488416748,17.591228485107422,18.71819496154785,0.0,0.0,0.0,0.0,0.0,0.07884109020233154,0.34338873624801636,0.021111492067575455,6661.68115234375,333.0840759277344,0.005333333276212215,0.7106305360794067,0.030320236459374428,351.8537292480469,0.17797349393367767,1.4236124753952026,4.033247947692871,1.2972700595855713,1.0765575170516968,1.3850913047790527,4.282443046569824,3.9150314331054688,0.087646484375,0.0,0.0,0.0,0.6988756035125239,1.0,1.0,1.0,0.288330078125,0.68408203125,0.0,0.0,2843.257080078125,0.0438232421875,0.087646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904296875,0.0,1690.5225830078125,0.3308092951774597,0.20000076293945312,0.001953125,0.00390625,0.0,0.0,0.0,0.163818359375,0.0,0.0,0.0,0.007568359375,0.151123046875,0.0,0.05,0.0,0.05,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0005,1.5,1.5,0.05,0.05,"[""bounded_residual"", ""hybrid_target"", ""rollout_aware_loss"", ""range_loss"", ""fold_b"", ""recency_weighting"", ""physical_evaluation_error""]",6.0,True,False,True,0.05,0.99,paper_reduced100_press_spherical_ks,appendix_literal_press_proxy,8.0,375,paper-composite-loss-v1,canonical_normalized_state,True,63,full,0.011990056000286131,True,1,0.636155366897583,0.005333333333333333,12,13,0.9999999403953552,407.3544921875,351.8537292480469
