channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
vel2,Stage AD,0.0014988796165469386,5.694000676210781e-05,183
vel3,Stage AD,0.02196665630616765,0.001316532521912791,183
Bcc1,Stage AG,1.7445755542037051,2.1666212532495264,183
Bcc2,Stage AG,0.12165286996965038,0.0018381379456839763,183
Bcc3,Stage AG,1.0241117018135089,5.777905118458036,183
rho,Stage AG,3.6894083446018895,42.123691663766124,183
press,Stage AG,0.956919723069054,221.6050359623152,183
vel1,Stage AG,0.0719498626352026,0.05125603132264906,183
vel2,Stage AG,0.002299508090106911,9.705878553747844e-05,183
vel3,Stage AG,0.016513990974465417,0.00022659452861936735,183
Bcc1,Stage AD,0.6577434149015223,2.5027574771406713,184
Bcc2,Stage AD,0.09516434572317445,0.019190948085285632,184
Bcc3,Stage AD,0.6288652388051296,7.573135784986493,184
rho,Stage AD,3.0038078417878933,140.5266467837171,184
press,Stage AD,1.4123317559551387,374.5707604903645,184
vel1,Stage AD,0.08354307820371694,0.04652162279113636,184
vel2,Stage AD,0.0014459370662952785,6.859079940640067e-05,184
vel3,Stage AD,0.04269957336281606,0.001145619699754996,184
Bcc1,Stage AG,1.8930699820653825,2.3120423428258334,184
Bcc2,Stage AG,0.09464569215125465,0.022181189819118364,184
Bcc3,Stage AG,0.6065650621790412,7.3887887759472095,184
rho,Stage AG,4.489342444388618,71.43255082793125,184
press,Stage AG,1.5202577264098698,239.18716824895193,184
vel1,Stage AG,0.06282474520699458,0.05079514700652207,184
vel2,Stage AG,0.005890664741310283,0.00010313043567551522,184
vel3,Stage AG,0.05391752422531413,0.001573594952575108,184
Bcc1,Stage AD,0.9711676618649103,3.2693399751591663,185
Bcc2,Stage AD,0.11736713268066228,0.8687642346724643,185
Bcc3,Stage AD,0.6581393346870957,34.43468093974633,185
rho,Stage AD,2.6195350472111616,122.17135930475641,185
press,Stage AD,71.55711357582979,2171727.3841180294,185
vel1,Stage AD,0.10445350198694603,0.04754799942681141,185
vel2,Stage AD,0.002610793928211489,6.230353011500685e-05,185
vel3,Stage AD,0.03349453344713481,0.004792256688131013,185
Bcc1,Stage AG,2.0733757180971315,2.866478837740859,185
Bcc2,Stage AG,0.08501369885605704,0.32285785156558244,185
Bcc3,Stage AG,0.5088398505095092,9.076830623818653,185
rho,Stage AG,4.189331791969243,343.12201962340157,185
press,Stage AG,558.9163099610493,158069628.4287581,185
vel1,Stage AG,0.07465505166675195,0.05189125877406878,185
vel2,Stage AG,0.009733164085357899,0.00011274398804670419,185
vel3,Stage AG,0.02219742136500948,0.003750286270654762,185
Bcc1,Stage AD,1.3635220000431414,3.583666554772846,186
Bcc2,Stage AD,0.8781811783308843,148.26520414677637,186
Bcc3,Stage AD,0.5639293592171497,83.26996847703982,186
rho,Stage AD,2.427988722113003,622.8759021541912,186
press,Stage AD,27.220147984353726,181632.19191261096,186
vel1,Stage AD,0.11041739234276167,0.04679281388384865,186
vel2,Stage AD,0.010455979906987774,0.00013043950552899276,186
vel3,Stage AD,0.06689113478008048,0.003215691656975435,186
Bcc1,Stage AG,2.236311716183985,3.016832582082238,186
Bcc2,Stage AG,0.198258631534863,0.4922210515390142,186
Bcc3,Stage AG,1.1363088760311837,85.11163357957574,186
rho,Stage AG,3.84275294295074,20.084947480756664,186
press,Stage AG,56807.166895671326,1623127326700.3372,186
vel1,Stage AG,0.06395051876014614,0.051555408123985944,186
vel2,Stage AG,0.005113421513190354,0.00014281337700388502,186
vel3,Stage AG,0.07229446341696459,0.00448255210927485,186
Bcc1,Stage AD,1.780197698403867,4.335356768500129,187
Bcc2,Stage AD,0.2872927866582098,1.7486172643415645,187
Bcc3,Stage AD,0.6766751657407997,41.87481948963615,187
rho,Stage AD,4.9605668832565035,4747.002814820316,187
press,Stage AD,467.7584681564402,69923682.90165617,187
vel1,Stage AD,0.12892663763258125,0.04729453340154046,187
vel2,Stage AD,0.006791433414131603,0.00011474882890892005,187
vel3,Stage AD,0.08458019266311416,0.005326174044888411,187
Bcc1,Stage AG,2.4087646702733134,3.502411779204898,187
Bcc2,Stage AG,0.24794266476885937,0.5022712883212591,187
Bcc3,Stage AG,0.85027532653701,38.51370849642466,187
rho,Stage AG,4.229984058812449,14.496639608922399,187
press,Stage AG,4.117653812785391,3268.0640953691864,187
vel1,Stage AG,0.0682047847183344,0.050710332573535306,187
vel2,Stage AG,0.010359988467765218,0.00010322618466684009,187
vel3,Stage AG,0.0947143628970967,0.005311451596959487,187
Bcc1,Stage AD,1.9760518976463606,5.0354201727878865,188
Bcc2,Stage AD,0.43315455994089935,7.119205927428469,188
Bcc3,Stage AD,1.1045824755076772,121.04682047171404,188
rho,Stage AD,1.743763875847253,307.6795361813832,188
press,Stage AD,38.86298832279891,460697.0415952199,188
vel1,Stage AD,0.1661830541801007,0.042533168552537894,188
vel2,Stage AD,0.0032583388797971023,4.823592084024785e-05,188
vel3,Stage AD,0.04820496554574818,0.0008233508854848631,188
Bcc1,Stage AG,2.609475082558885,4.38032734139752,188
Bcc2,Stage AG,0.30182081944955874,1.4295831525313725,188
Bcc3,Stage AG,1.1911217927804199,35.91860120009347,188
rho,Stage AG,4.4588978201942115,47.20910636037508,188
press,Stage AG,5.0890047755152485,3138.4933888263095,188
vel1,Stage AG,0.1027499049127156,0.04577218568266279,188
vel2,Stage AG,0.011173433925748287,9.030419889536389e-05,188
vel3,Stage AG,0.027468912748184703,0.002011168996027447,188
Bcc1,Stage AD,1.7573915615913471,4.569621227176229,189
Bcc2,Stage AD,0.2607777918641153,2.2632752224030686,189
Bcc3,Stage AD,1.1351982890700543,41.84628229776952,189
rho,Stage AD,2.341003433404072,194.3231251593497,189
press,Stage AD,481.97572524021416,85158595.66498281,189
vel1,Stage AD,0.14374408281174395,0.04260488303078625,189
vel2,Stage AD,0.0036258028604608276,8.598512826746614e-05,189
vel3,Stage AD,0.05164566877469251,0.0056223002528092425,189
Bcc1,Stage AG,2.602286613349098,4.302818184664701,189
Bcc2,Stage AG,0.18805297897433215,0.5332437980006495,189
Bcc3,Stage AG,0.9254940178533817,31.38320945204598,189
rho,Stage AG,4.569764440970184,52.407878013962424,189
press,Stage AG,60.74195880066584,1692509.0128021208,189
vel1,Stage AG,0.06160645539318464,0.04509546199471124,189
vel2,Stage AG,0.0057060123062217735,0.0001885537244416159,189
vel3,Stage AG,0.05418612910294061,0.004322827062171725,189
Bcc1,Stage AD,1.7120366026598577,4.648913042400998,190
Bcc2,Stage AD,0.1799116261778592,1.2193631421903466,190
Bcc3,Stage AD,1.0555172020038748,173.42765103467352,190
rho,Stage AD,2.8609032893838187,149.9892689617346,190
press,Stage AD,15992.330806617902,100651495234.2374,190
vel1,Stage AD,0.13097464943511783,0.04312934496433856,190
vel2,Stage AD,0.003418676934783557,0.00010877695494295912,190
vel3,Stage AD,0.03302360670032692,0.0038405152144692883,190
Bcc1,Stage AG,2.5284372332828253,4.408335027176314,190
Bcc2,Stage AG,0.23804183023456504,3.652301671403835,190
Bcc3,Stage AG,1.8001990040071478,32.411382268520086,190
rho,Stage AG,5.040088676422284,16.660067307027436,190
press,Stage AG,6.49324558836116,5824.560983551446,190
vel1,Stage AG,0.07303451266427907,0.046697530349360486,190
vel2,Stage AG,0.010771691052062389,0.0002237841667925968,190
vel3,Stage AG,0.03382743444813655,0.0033946092574126847,190
Bcc1,Stage AD,1.5761587814232703,4.2171253885344315,191
Bcc2,Stage AD,0.23556303151654656,1.4458327232356547,191
Bcc3,Stage AD,0.4563162656954766,54.369016524577,191
rho,Stage AD,3.3243302530051646,6790.226578051797,191
press,Stage AD,16164442891188.363,1.3377599444135368e+29,191
vel1,Stage AD,0.12719251564759057,0.04235230530117541,191
vel2,Stage AD,0.0033165042473320525,7.51798372086997e-05,191
vel3,Stage AD,0.035416160302023526,0.003707042051787342,191
Bcc1,Stage AG,2.5537012754669517,4.466937766805021,191
Bcc2,Stage AG,0.1945236023923017,16.400342728315508,191
Bcc3,Stage AG,0.9221858478657665,275.0878648827859,191
rho,Stage AG,4.981912332906759,28.011715373397738,191
press,Stage AG,10.703534570582695,28561.65137030245,191
vel1,Stage AG,0.09823255856086016,0.04595512569104159,191
vel2,Stage AG,0.008584443279424682,0.0001449082842052254,191
vel3,Stage AG,0.047307181223940224,0.0022918633530409596,191
Bcc1,Stage AD,1.173654827139611,3.717097450662301,192
Bcc2,Stage AD,0.6512718980900994,102.61625017201429,192
Bcc3,Stage AD,0.3193814505691606,21.40923682444375,192
rho,Stage AD,2.3838739965273827,652.2132088043402,192
press,Stage AD,169980.93800402302,14790323148376.312,192
vel1,Stage AD,0.10683661779441668,0.042097879936657576,192
vel2,Stage AD,0.006773183204907881,0.00012996810643585172,192
vel3,Stage AD,0.02856047885691196,0.005400845569549693,192
Bcc1,Stage AG,2.361744081329604,4.163006689971193,192
Bcc2,Stage AG,0.13638430727082032,2.4378793704752564,192
Bcc3,Stage AG,0.6915127116023739,44.253618863809436,192
rho,Stage AG,4.118289387732175,22.563122044009503,192
press,Stage AG,3.180175665139466,2904.9099257874805,192
vel1,Stage AG,0.08651641469788116,0.04579278329371303,192
vel2,Stage AG,0.005822117823771816,0.00016603999719964498,192
vel3,Stage AG,0.0231391672906411,0.0019455991498812154,192
Bcc1,Stage AD,0.7100183187916942,3.4510649251374073,193
Bcc2,Stage AD,0.13247485386428093,0.8570592421898523,193
