channel,model,shell_absolute_error,shell_persistence_absolute_error,shell_skill,source_snapshot,target_snapshot
rho,Stage AD,487.7525105199167,6.001025486583989,-80.27819347049031,171,172
press,Stage AD,153984708595.6693,1.197471253414296,-128591570073.53802,171,172
vel1,Stage AD,0.0436801037298115,0.04358902795702614,-0.002089419678620752,171,172
vel2,Stage AD,6.025377919117642e-05,0.0008471060060384134,0.9288710282282615,171,172
vel3,Stage AD,0.0065163472321292755,0.004018463796015079,-0.6216015778445558,171,172
Bcc1,Stage AG,4.023396926285297,51.5634639390001,0.9219719425551975,171,172
Bcc2,Stage AG,0.6149202301628414,0.048728701455781315,-11.61926158079235,171,172
Bcc3,Stage AG,12.527158564205195,1.1439036532797342,-9.95123573413552,171,172
rho,Stage AG,68.3984492119205,6.001025486583989,-10.397793487935255,171,172
press,Stage AG,12435.101908457107,1.197471253414296,-10383.467997040814,171,172
vel1,Stage AG,0.04815351025395337,0.04358902795702614,-0.10471631304619344,171,172
vel2,Stage AG,0.00010349795094014161,0.0008471060060384134,0.8778217245511439,171,172
vel3,Stage AG,0.0061610996217460155,0.004018463796015079,-0.5331977428428463,171,172
Bcc1,Stage AD,3.72826354072024,53.17510967014391,0.9298870549802827,172,173
Bcc2,Stage AD,0.30358511091878115,0.051548690448419435,-4.889288520773461,172,173
Bcc3,Stage AD,33.12865196949004,5.057906066058701,-5.549874896214722,172,173
rho,Stage AD,365.9776466291191,10.99550330793128,-32.284301443948635,172,173
press,Stage AD,17077867.995071538,0.8001013554074546,-21344629.751655918,172,173
vel1,Stage AD,0.04253119264239863,0.04901941403774765,0.13236023976852784,172,173
vel2,Stage AD,6.396643634988529e-05,0.0006616542517989127,0.9033234711694625,172,173
vel3,Stage AD,0.001847603033980865,0.0006837581817200054,-1.702129324921843,172,173
Bcc1,Stage AG,3.712741156959024,53.17510967014391,0.930178965685451,172,173
Bcc2,Stage AG,0.18730593919103014,0.051548690448419435,-2.6335731822024053,172,173
