maximum,median,minimum,negative_count,nonfinite_count,quantity,zero_count
14.993989545217545,1.2081553272922725,0.0970272155312577,0,0,h_r,0
9.422628426863318,0.7283925998930169,0.0562136256465834,0,0,h_theta,0
18.81688793290195,0.7452781173952485,0.002755769668530849,0,0,h_phi,0
35.20875370654068,1.8967688315494209,1.5912746280507677,0,0,h_max_over_h_min,0
1.9969892773502778,1.4120846291091123,0.049023161855035725,0,0,h_phi_over_h_theta,0
1.7260444316698382,1.6586595298603004,1.591274628050766,0,0,h_r_over_h_theta,0
