aux_gradient_norm,aux_over_plain_norm_ratio,channel,cosine_with_plain,module,objective,pair_source,plain_gradient_norm,scope,subset_position
0.31619584560394287,0.7657882571220398,all,0.6353633403778076,layer_2,direction,21,0.41290244460105896,aggregate,3
0.2921738028526306,0.7356714606285095,all,0.7151625752449036,layer_3,direction,21,0.39715254306793213,aggregate,3
115.43807220458984,68.7536392211914,all,0.15977025032043457,global,shell,21,1.679010272026062,aggregate,3
45.67681121826172,96.72783660888672,all,0.02462112531065941,spectral_branch,shell,21,0.47221991419792175,aggregate,3
45.21088409423828,95.51954650878906,all,0.19615694880485535,differential_branch,shell,21,0.4733155369758606,aggregate,3
66.98722076416016,84.013916015625,all,0.38759592175483704,lifting,shell,21,0.7973347902297974,aggregate,3
56.91997146606445,45.398216247558594,all,0.04062186926603317,projection,shell,21,1.2537931203842163,aggregate,3
40.89049530029297,97.40556335449219,all,0.1494722217321396,layer_0,shell,21,0.41979631781578064,aggregate,3
37.051029205322266,113.32788848876953,all,0.15054698288440704,layer_1,shell,21,0.3269365429878235,aggregate,3
38.00969314575195,92.05490112304688,all,0.07346327602863312,layer_2,shell,21,0.41290244460105896,aggregate,3
33.30508804321289,83.85968780517578,all,0.13786545395851135,layer_3,shell,21,0.39715254306793213,aggregate,3
108498.8671875,64620.73046875,all,0.12805667519569397,global,radial,21,1.679010272026062,aggregate,3
27093.3203125,57374.37109375,all,0.026232700794935226,spectral_branch,radial,21,0.47221991419792175,aggregate,3
55389.80078125,117025.109375,all,0.17914824187755585,differential_branch,radial,21,0.4733155369758606,aggregate,3
44060.1171875,55259.2421875,all,0.2715829610824585,lifting,radial,21,0.7973347902297974,aggregate,3
73001.25,58224.3203125,all,0.09021122753620148,projection,radial,21,1.2537931203842163,aggregate,3
38834.73828125,92508.5234375,all,0.294886976480484,layer_0,radial,21,0.41979631781578064,aggregate,3
32103.107421875,98193.6953125,all,0.12311259657144547,layer_1,radial,21,0.3269365429878235,aggregate,3
32958.97265625,79822.6640625,all,0.013662140816450119,layer_2,radial,21,0.41290244460105896,aggregate,3
29605.54296875,74544.515625,all,-0.0642232894897461,layer_3,radial,21,0.39715254306793213,aggregate,3
54257.4609375,32315.14453125,all,0.1282104253768921,global,transport,21,1.679010272026062,aggregate,3
