clipping_fraction,cumulative_runtime_seconds,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_max,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,train_loss_max,train_loss_mean,train_loss_min
0.9761904761904762,19.840449309998803,1,19.840449309998803,1149.54833984375,1316.0,0.9999998807907104,0.9938059378237951,26.22952651977539,4.505537152290344,1.3333333333333335e-05,3.174603174603175e-07,168,168,0,42,42,659.0056173428893,107.62640953312318,3.917335394769907
0.9523809523809523,38.46223125599863,2,18.621781945999828,1149.54833984375,1316.0,0.9999998807907104,0.9850585446471259,28.31075668334961,4.097711296308608,2.666666666666667e-05,1.3650793650793652e-05,336,168,0,84,42,881.7620761394501,107.55144493264102,1.3303283601999283
0.9523809523809523,57.06007473599675,3,18.59784347999812,1149.54833984375,1316.0,0.9999998807907104,0.9828783812977019,23.564584732055664,3.42221789984476,4e-05,2.6984126984126987e-05,504,168,0,126,42,650.134620282799,107.42570860896792,1.4376503564417362
0.9285714285714286,75.80608088599911,4,18.74600615000236,1149.54833984375,1316.0,0.9999998807907104,0.9799835767064776,23.210987091064453,3.508464337814422,5.333333333333334e-05,4.031746031746032e-05,672,168,0,168,42,1034.0563864447176,107.2120255106794,0.5452925525605679
0.9523809523809523,94.67352050599948,5,18.86743962000037,1149.54833984375,1316.0,0.9999999403953552,0.9916632246403467,22.109535217285156,4.806104569208054,6.666666666666667e-05,5.3650793650793654e-05,840,168,0,210,42,740.039002597332,106.87116207980684,1.5873220711946487
0.9761904761904762,113.70219332399938,6,19.028672817999905,1149.54833984375,1316.0,0.9999999403953552,0.9966305125327337,42.97760772705078,7.540077696243922,8e-05,6.698412698412698e-05,1008,168,0,252,42,1234.2734624035656,106.30552476768692,1.7607818320393562
0.9047619047619048,132.43704187899857,7,18.73484855499919,1149.54833984375,1316.0,1.0000001192092896,0.9608094280674344,73.8243179321289,12.853598395983378,9.333333333333333e-05,8.031746031746032e-05,1176,168,0,294,42,693.9845666885376,105.24765413485113,0.2983354516327381
0.9523809523809523,151.40777470699686,8,18.97073282799829,1149.54833984375,1316.0,1.0,0.9731460433630716,55.30561065673828,16.968167308540572,0.00010666666666666668,9.365079365079364e-05,1344,168,0,336,42,932.3580322340131,103.72332907534603,1.5041800513863564
0.9285714285714286,170.19055876799757,9,18.78278406100071,1149.54833984375,1316.0,1.0,0.9627210412706647,93.429443359375,23.10646660271145,0.00012,0.000106984126984127,1512,168,0,378,42,653.5288908779621,101.39898548412714,1.5186432152986526
1.0,189.06684579899593,10,18.876287030998355,1149.54833984375,1316.0,1.0,0.9999998325393313,168.33657836914062,26.77827005443119,0.00013333333333333334,0.00012031746031746032,1680,168,0,420,42,672.9524608831853,99.18638373441284,2.1526933759450912
