E_model_oracle,E_model_raw,E_norm,E_norm_Bcc1,E_norm_Bcc2,E_norm_Bcc3,E_norm_press,E_norm_rho,E_norm_vel1,E_norm_vel2,E_norm_vel3,E_oracle_raw,above_rin,above_rout,artifact_flag_count,evaluation_bound_clamp_fraction,finite,model_only_saturation_mean,prediction_global_norm,rho_press_positive,step
0.6798140905662797,0.8586644905369603,0.42038963715883004,0.4991831037835629,0.2944660872050195,0.3676385473726119,0.48283468563761506,0.49728595111275903,0.5109417926431861,0.4278157913301805,0.2829511381857054,0.4003378552452749,False,False,4,0.0050945281982421875,True,0.010091781616210938,3544.386474609375,True,1
0.7834217303589253,0.9037542884839218,0.5800729882366302,0.5517342574958669,0.42563902049497754,0.6805199342797096,0.5712275220328444,0.5905094429293457,0.6573227446198403,0.6638541058659897,0.49977687817446753,0.43902090694493034,False,False,6,0.0034236907958984375,True,0.007066249847412109,3281.40576171875,True,2
0.9064912522403656,0.9310677153055686,0.7748313218306278,0.6030828633125388,0.7899512106619034,0.9265830646775651,0.6199396907010712,0.6824462964256574,0.7198158099163056,1.2756206806161328,0.5812109583338472,0.38306088363676666,False,False,8,0.00146484375,True,0.006989479064941406,3122.720458984375,True,3
0.9254637501772794,0.9410495674979801,0.8180769834871864,0.6390489410317882,0.9752198084552361,0.9377896082377051,0.6666932932934423,0.720593664150203,0.6753707040993345,1.3103617483473717,0.6195381002824096,0.39051390875552233,False,False,9,0.0008544921875,True,0.006466388702392578,3006.4248046875,True,4
0.9439561099696,0.9517658762844735,0.8446160500444373,0.6791499318844846,0.94246998464534,0.9523441872577453,0.7174830591958343,0.7609345461946304,0.7528124000106258,1.3044863324588958,0.6472479587079415,0.3924685541174242,False,False,9,0.00048828125,True,0.006031036376953125,2915.439697265625,True,5
0.9518712578242106,0.9593439591661195,0.8689871546299228,0.7212082215272363,0.9626188033539773,0.9729641830558456,0.7602818136825105,0.7935059413267991,0.8271549322937761,1.2449717711221773,0.6691915706770608,0.39137890651244966,False,False,9,0.000244140625,True,0.005054473876953125,2850.703125,True,6
0.958944728362422,0.96732551644646,0.8955726153094741,0.7598075790373341,0.966025477408389,0.9956573634618856,0.8055744413999799,0.825416657210475,0.8842131687124163,1.240919212294773,0.6869670229505405,0.39045259877193783,False,False,8,0.000370025634765625,True,0.004679679870605469,2803.86474609375,True,7
0.97083105054264,0.9747059096981873,0.9217378293779481,0.8030092907861701,0.9746511639598597,1.0212050321605517,0.8478021700046515,0.8596253412122148,0.9285495873749774,1.241944794174998,0.6971152553501623,0.39044701132793636,False,False,9,0.0006103515625,True,0.004645824432373047,2778.3134765625,True,8
0.9804508748412941,0.980496405079059,0.9472527903016645,0.8398568226573323,0.9897059973064123,1.0446763858029213,0.888020540474779,0.8960530174016493,0.9667168445505171,1.248182068193296,0.7048106460264087,0.3903270852215107,False,False,8,0.0009250640869140625,True,0.0045490264892578125,2766.17236328125,True,9
0.9873585863493318,0.9839597572309396,0.968689193942575,0.8718970872469426,1.0007067437721686,1.0612884551726536,0.9297414929323419,0.9328657532460537,0.9967485691496145,1.243961846373715,0.7123036036471101,0.39024927493140305,False,False,11,0.001220703125,True,0.0046215057373046875,2755.102294921875,True,10
0.9892932042114181,0.9864880684124032,0.98645500331213,0.9029542170729004,1.0022994241825365,1.0756893359885955,0.9655193361659474,0.9684619169627989,1.0204981297664053,1.2359090922763158,0.7203085740815396,0.39033456944648365,False,False,11,0.0010986328125,True,0.004519939422607422,2741.083251953125,True,11
0.9908339485416576,0.9882495229784911,1.001637954154242,0.9368371526115384,0.9980484583221046,1.0885744220095896,0.9955350319801667,1.0042273155553652,1.0378875466002226,1.2253609824270162,0.7266327237279322,0.3896964528687618,False,False,12,0.0008544921875,True,0.004539966583251953,2723.794677734375,True,12
0.9890632059121169,0.9890090639423222,1.013546600788248,0.9704777196384884,0.9907963623252404,1.098900018075999,1.0209978183739628,1.038397160606689,1.0504795553655486,1.2115225348852332,0.7268016370348237,0.38993489208850984,False,False,11,0.0006103515625,True,0.0043888092041015625,2713.308837890625,True,13
0.9898612724568366,0.9893444109260017,1.022276580255687,0.9988932669929386,0.9853323969870718,1.1059054623069773,1.0388419650212068,1.0660494777558407,1.0581702421877837,1.1966541081438127,0.7283657226498633,0.38971765900616495,False,False,11,0.000244140625,True,0.004646778106689453,2707.282958984375,True,14
0.9901493763641375,0.9892213984830254,1.0283889305196037,1.0260071841616236,0.9760311699203065,1.1115649000495076,1.0513308523509917,1.087476422628482,1.062896829716388,1.1786110880948977,0.733192997234632,0.38976629954676945,False,False,12,0.0001220703125,True,0.004717350006103516,2705.827880859375,True,15
0.9893803137555619,0.9888119565590894,1.032093340653018,1.0462066540860837,0.9683881062625809,1.1162036378417386,1.0638562708282475,1.0991846085593315,1.061916609390954,1.1629770251915867,0.7380138130636211,0.38926343457779855,False,False,11,0.0001220703125,True,0.004529476165771484,2705.251953125,True,16
0.9892962328649253,0.9881099629231943,1.0341019501246076,1.0561532544248176,0.964523327949884,1.1168887626089186,1.0718398237073754,1.104484425525316,1.0582619713483508,1.148673203799246,0.7519908316329524,0.38851751834700365,False,False,11,0.0,True,0.00452423095703125,2702.4287109375,True,17
0.9915541286297814,0.9874895923142842,1.0358250642081495,1.0627752336161922,0.9626278092801406,1.1183683631520405,1.0810790529286245,1.1058750697376203,1.053942292889091,1.1355902568003255,0.766342435261163,0.39002320765702747,False,False,10,0.00048828125,True,0.004847049713134766,2706.55712890625,True,18
0.9933220480980881,0.9868748436465321,1.0366210856023867,1.0585667735979658,0.9634248852122721,1.1176870087285349,1.090017859129097,1.105580861898396,1.047167619103085,1.1273707536022812,0.7831529235474625,0.3906404871867953,False,False,9,0.0001239776611328125,True,0.005075931549072266,2712.5625,True,19
