E_model_oracle,E_model_raw,E_norm,E_norm_Bcc1,E_norm_Bcc2,E_norm_Bcc3,E_norm_press,E_norm_rho,E_norm_vel1,E_norm_vel2,E_norm_vel3,E_oracle_raw,above_rin,above_rout,artifact_flag_count,evaluation_bound_clamp_fraction,finite,model_only_saturation_mean,prediction_global_norm,rho_press_positive,step
0.6152099239546589,0.8262777347867928,0.3894676121380083,0.4482447052612442,0.26089190391054223,0.3968634850820462,0.44385508161152193,0.4904049543596877,0.511776246517859,0.3155116386761972,0.24819288168496828,0.4003378552452749,False,False,3,0.0068359375,True,0.00900411605834961,3686.466552734375,True,1
0.7345341176402166,0.8878378862845179,0.5561535015055168,0.5059079360868185,0.38348547964609353,0.7015024040927205,0.5286354562471248,0.5770786528799664,0.6910168161286104,0.6034982611379869,0.4581030058248128,0.43902090694493034,False,False,5,0.00048828125,True,0.012912750244140625,3600.541259765625,True,2
0.9473148202401083,0.937758319620043,0.7654968866082881,0.549295997170815,0.8396421551876313,0.9279471826406182,0.5612767919282062,0.6519400670303015,0.7263937051283501,1.3733480033029166,0.49413119047746606,0.38306088363676666,False,False,7,0.0,True,0.02307415008544922,3568.451416015625,True,3
0.9799716418142969,0.9461213992938227,0.801704722426809,0.5770526432578318,1.0606660087028474,0.9424839827132124,0.5920317948776583,0.6720518683480003,0.606281777725098,1.4455869953037688,0.5174827084860549,0.39051390875552233,False,False,7,0.0,True,0.023978710174560547,3554.214599609375,True,4
1.0017480009965198,0.9530542968679196,0.817368410228215,0.6037486623544348,1.0334934529245323,0.9571659039954591,0.621703275116597,0.693355594122631,0.6295032200018378,1.4732522553111613,0.5267249179990664,0.3924685541174242,False,False,6,0.0,True,0.024114131927490234,3547.686279296875,True,5
1.0171760132498404,0.9621072621812101,0.833425516253741,0.6257984036133439,1.085715780701973,0.9721168304337601,0.641660777614812,0.7062970778812544,0.6780460872556696,1.4257666486523286,0.5320025238767865,0.39137890651244966,False,False,7,0.0,True,0.023543357849121094,3545.957763671875,True,6
1.0316212530731095,0.9729818191180973,0.8530438668595401,0.6432983328167762,1.1076662219117976,0.9865799452148242,0.6652177938934466,0.7176541933525652,0.7220166743736453,1.4467581703608265,0.5351596029524399,0.39045259877193783,False,False,7,0.0,True,0.022853851318359375,3547.9873046875,True,7
1.0450913268054052,0.9813595067470293,0.8706670176742302,0.65901007413325,1.1226694550148286,0.9996509842968794,0.6944541625227871,0.7280705919886142,0.7541727256420571,1.4700707014587162,0.5372374463367078,0.39044701132793636,False,False,7,0.0001220703125,True,0.02213573455810547,3552.248779296875,True,8
1.057814825615544,0.9890823867918092,0.8871502445449274,0.6738009723979579,1.1437899449489315,1.010927177430744,0.722557569642453,0.7369738477428845,0.7785332451142971,1.492219937606339,0.5383992614758121,0.3903270852215107,False,False,8,0.0001220703125,True,0.021661758422851562,3556.128173828125,True,9
1.0694990907926776,0.995828930111176,0.9000647300771455,0.688503597792575,1.1643503552472951,1.020653049363278,0.7466534491998068,0.7440138924301705,0.797651494856338,1.5017402465354752,0.5369517551922257,0.39024927493140305,False,False,10,0.0001220703125,True,0.02179431915283203,3558.45166015625,True,10
1.0768171600993994,1.0006487898333614,0.9104889701997553,0.7025878345899421,1.1851697232976934,1.0290011579445473,0.7630062218931353,0.7502160875444717,0.8136241082584039,1.5061087481099966,0.5341978799598517,0.39033456944648365,False,False,9,0.000244140625,True,0.021907806396484375,3558.47265625,True,11
1.0835876443960981,1.00591317197137,0.9206710159816898,0.7161915560179427,1.204734461831932,1.0363345789776488,0.7803506956027781,0.7570734060438017,0.8275809523659057,1.511511386500201,0.5315910905133079,0.3896964528687618,False,False,10,0.000244140625,True,0.02171611785888672,3556.290283203125,True,12
1.0883097138906521,1.0098660229620684,0.9294801870034137,0.7296880353269564,1.2234229644891066,1.043261937895727,0.7910587882579208,0.7652334404116504,0.8405492704098868,1.512966842347727,0.5296602168883344,0.38993489208850984,False,False,8,0.000244140625,True,0.021408557891845703,3552.318603515625,True,13
1.0917158131548288,1.0130283351155187,0.9384326113641277,0.7435202996618715,1.2416523798041852,1.0502723157100198,0.8031798903834396,0.7746728500828073,0.8529110862651335,1.5131166680138946,0.5281354009916702,0.38971765900616495,False,False,10,0.000244140625,True,0.02126598358154297,3546.77392578125,True,14
1.0953872322627274,1.0160400689049331,0.9467700386543374,0.7573651536044081,1.255970069568225,1.057022455476659,0.8137218542175201,0.785649725696918,0.8654122206506591,1.5119450323525416,0.527073797667768,0.38976629954676945,False,False,7,0.0002460479736328125,True,0.020682811737060547,3539.927490234375,True,15
1.099343217207077,1.0198644655044207,0.9552368855633092,0.7710226983855585,1.2689440907812795,1.0633781428124864,0.8242330755515334,0.7973497245521632,0.8781702705882425,1.5119575387156956,0.5268395431195146,0.38926343457779855,False,False,9,0.0003662109375,True,0.020568370819091797,3531.90576171875,True,16
1.1023798797856075,1.0233764604585744,0.9635629002222171,0.7846639467195805,1.2785290310208155,1.069830012415034,0.834247596252963,0.8094768999707782,0.8908112627654092,1.5129472681036347,0.5279971845295222,0.38851751834700365,False,False,9,0.0003662109375,True,0.020173072814941406,3522.16015625,True,17
1.104561575710092,1.0247513003333315,0.9711391448371679,0.7979953291120303,1.2842922699676518,1.0764733462296538,0.8444859754259297,0.8217913565709137,0.9018868354399167,1.5117669730280112,0.5304210729232359,0.39002320765702747,False,False,9,0.0003662109375,True,0.019344806671142578,3510.53369140625,True,18
