absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,stage_ag_minus_stage_ad_absolute_residual_error_mean,stage_ag_minus_stage_ad_residual_cosine_mean,stage_ag_minus_stage_ad_residual_l2_mean,stage_ag_minus_stage_ad_state_l2_mean,state_l2_mean,state_l2_median
0.12610951345300553,0.11936230625429545,vel1,Stage AD,42,middle,0.028823771534962146,0.00849224299735054,1.0062163809402176,1.008958422920022,,,,,0.09368894012590896,0.09029561493058282
0.39286211724236914,0.3362902945641187,vel2,Stage AD,42,middle,0.2813408119168676,0.2841929456604806,1.0672168253539458,1.0170442010344978,,,,,0.24561463382319054,0.21743518051110228
0.26366096829149877,0.22691244910170755,vel3,Stage AD,42,middle,0.021548795959781448,0.013994100984070551,1.2604685766250237,1.2930383825326746,,,,,0.16092478321779646,0.1492342532308529
0.04561699706260924,0.04213972456827086,ALL,Stage AD,42,outer,0.005323283348321674,0.003650389204145488,3.7211344425176858,3.54350757125371,,,,,0.1736419037328129,0.16641052641647203
0.009228097586992789,0.009323615538098542,Bcc1,Stage AD,42,outer,-0.0073771064261579575,-0.0036761575132274,1.6976387530580304,1.5103891262750646,,,,,0.032296177667851214,0.033792218740278254
0.09076340972738858,0.08577049051800566,Bcc2,Stage AD,42,outer,0.012197796329390564,0.0013677492165589044,9.935956658323093,8.257747602727513,,,,,1.693067539850881,1.5431383629095996
0.06353058223583938,0.06566171155004233,Bcc3,Stage AD,42,outer,0.005498057626735918,0.001818017851473157,5.118473926830788,4.663047285955098,,,,,0.20936244959665665,0.2034968119058167
0.024260393743491388,0.020275715495865203,press,Stage AD,42,outer,0.011100462564031379,0.00821831144147165,1.0351915021596971,1.0193863943158554,,,,,0.059509410872358226,0.047563296962483535
0.011165830340249275,0.011033649795079209,rho,Stage AD,42,outer,0.03213491708146205,0.04284640589413122,1.0508605900542418,1.038085461241361,,,,,0.02084411847937457,0.020376388536780636
0.04211360262683157,0.033147618439976156,vel1,Stage AD,42,outer,0.011140149685002756,-0.020242986504655752,1.011045730977962,1.007166274406773,,,,,0.03888768365514778,0.02724369797404432
0.0709101517554797,0.05794616332147222,vel2,Stage AD,42,outer,0.014869985244584513,0.010553305601883193,4.490482761755202,3.7584982503504656,,,,,0.19546453844813017,0.15751847218373555
0.05296390848460127,0.04425458867278956,vel3,Stage AD,42,outer,0.0023787094594985856,0.00404374868314889,1.238643985901741,1.160748116002933,,,,,0.14147540059854,0.12393815369942536
3.5107153015204595,3.477847268327169,ALL,Stage AG,42,inner,0.7476616743074119,0.7590683673276373,0.6891334790214977,0.6746951310320549,-0.053678420744711186,-0.007040101131118859,-0.014956376697326634,-0.0046978199660513975,0.24424762523861898,0.24275135837877354
0.4781215644619318,0.5017436020056248,Bcc1,Stage AG,42,inner,0.6715352774652084,0.674114373909092,0.7407883933541982,0.750440101646357,0.0074993330703748695,-0.029994162125645207,0.01225198086738799,0.006526461426593355,0.27340138661019014,0.2779370678536521
15.476850544537214,15.948717007019695,Bcc2,Stage AG,42,inner,0.6752277258892608,0.6816936980367693,0.782894781643023,0.7720768074741984,-0.33755869144628825,-0.00603672207637973,-0.01537525482755342,-0.008123973389611905,0.4317932502983188,0.4445700852202414
7.986846018388056,7.9009168015663125,Bcc3,Stage AG,42,inner,0.79718133462493,0.8003574794147583,0.6185551891601218,0.6193615812910824,-0.2305231500669338,-0.00649069482685205,-0.014868354291434627,-0.0037582895536944494,0.18604579831761775,0.18053703562916995
0.16102083715367832,0.16621072585846958,press,Stage AG,42,inner,0.32176533838151966,0.2978682276939907,0.9851546370577373,0.9970939325613944,0.0004734707591111109,0.001663841968780555,0.016319163576254292,0.0025578411682651014,0.14665055100558919,0.15282826363292795
0.13088700839067208,0.13911856280442525,rho,Stage AG,42,inner,0.2497853262565174,0.24835690612343453,1.114569941801881,1.1095388834023767,0.010006020086468642,-0.019979036076007373,0.10338686705236055,0.02035270220980198,0.22468004509314832,0.23950295746094308
0.20001164961505236,0.20151355287360062,vel1,Stage AG,42,inner,0.15221939954388355,0.1594670835848659,1.125806296766078,1.129020922432319,0.0121771158156245,-0.08602684330903007,0.06400821137198043,0.011726832344802485,0.20230984143407887,0.20396550489362925
2.0379862749753435,2.1048674936378386,vel2,Stage AG,42,inner,0.5006753615089758,0.4952329538408575,0.9520254950600389,0.9638646913989837,0.11824476698229014,-0.03468507062401538,0.05381685343270448,0.053447288238929636,0.9206872305675342,0.9309191930447853
1.613998514641732,1.6305950724281746,vel3,Stage AG,42,inner,0.4209626031138269,0.393355843011829,1.0154789546046912,1.0062828390637812,-0.009746231158324514,0.0005438294088137008,0.009567814421399978,0.0013500300741783045,0.14229061343847552,0.14272027155738493
