channel_in,channel_out,epsilon,matrix_kind,maximum_gain,maximum_input_norm,maximum_mean_response,maximum_output_norm,maximum_std_response,maximum_texture_fraction,mean_gain,mean_input_norm,mean_mean_response,mean_output_norm,mean_std_response,mean_texture_fraction,median_gain,median_input_norm,median_mean_response,median_output_norm,median_std_response,median_texture_fraction,minimum_gain,minimum_input_norm,minimum_mean_response,minimum_output_norm,minimum_std_response,minimum_texture_fraction,state_count
vel2,Bcc1,0.001,constant_field_finite_difference,0.7051166892051697,512.0,0.002677366603165865,361.0197448730469,0.7051154375076294,1.0,0.622229665517807,512.0,-0.0010778521310486314,318.5815887451172,0.6222216950522529,0.9999875791193479,0.6409003138542175,512.0,-0.00025707800523377955,328.1409606933594,0.6408463716506958,0.9999984036714805,0.42811474204063416,512.0,-0.008315371349453926,219.1947479248047,0.428114652633667,0.9999158337071216,9
vel2,Bcc2,0.001,constant_field_finite_difference,1.4342447519302368,512.0,0.15598192811012268,734.3333129882812,1.426162838935852,0.9977100081580447,1.3062803943951924,512.0,0.1182198350628217,668.8155619303385,1.3007693423165216,0.9958622637017177,1.3598127365112305,512.0,0.11264480650424957,696.22412109375,1.3535698652267456,0.9954090213182576,0.9450623393058777,512.0,0.06392106413841248,483.8719177246094,0.942898154258728,0.9940372284879343,9
vel2,Bcc3,0.001,constant_field_finite_difference,1.8604719638824463,512.0,0.012700499035418034,952.5616455078125,1.8604556322097778,0.9999989064019679,1.6618863609102037,512.0,-0.0028396412833697265,850.8858167860243,1.6618512868881226,0.9999745958191851,1.7287590503692627,512.0,-0.0045121172443032265,885.1246337890625,1.7287530899047852,0.9999912217582498,1.1713862419128418,512.0,-0.018339361995458603,599.749755859375,1.1712427139282227,0.9998773699154311,9
vel2,press,0.001,constant_field_finite_difference,0.7776697278022766,512.0,0.003830175381153822,398.1669006347656,0.7776442766189575,0.9999992054099662,0.6867177883783976,512.0,-0.005557689996850159,351.59950764973956,0.6866824560695224,0.9999503445467681,0.7125656008720398,512.0,-0.006464736070483923,364.8335876464844,0.7125132083892822,0.999955223571848,0.4922522306442261,512.0,-0.010534918867051601,252.03314208984375,0.4922373294830322,0.999898366245462,9
vel2,rho,0.001,constant_field_finite_difference,1.000071406364441,512.0,-0.01029160525649786,512.0365600585938,0.9998281002044678,0.9998729370743022,0.8894444637828403,512.0,-0.02007521606153912,455.3955654568142,0.8892131712701585,0.9997462028688925,0.9285688400268555,512.0,-0.02120303548872471,475.42724609375,0.928332507610321,0.9997454874573137,0.6454753875732422,512.0,-0.026441480964422226,330.4833984375,0.6453933715820312,0.9995973966046368,9
vel2,vel1,0.001,constant_field_finite_difference,0.9431624412536621,512.0,0.003480731276795268,482.899169921875,0.9431517124176025,0.9999999174577925,0.8287891878022088,512.0,-0.004676054037796955,424.3400641547309,0.828756935066647,0.9999636919749213,0.8560845255851746,512.0,-0.004491882398724556,438.3152770996094,0.8560411930084229,0.9999886246148169,0.572402834892273,512.0,-0.014226807281374931,293.07025146484375,0.5724027752876282,0.9998770004509984,9
vel2,vel2,0.001,constant_field_finite_difference,1.696973443031311,512.0,0.017640652135014534,868.8504028320312,1.6968817710876465,1.0,1.5060783227284749,512.0,-0.004241723360286819,771.1121012369791,1.5060156848695543,0.9999553720399513,1.5420031547546387,512.0,-0.005860624834895134,789.505615234375,1.5419557094573975,0.9999692313876953,1.1026262044906616,512.0,-0.02050674520432949,564.5446166992188,1.1024755239486694,0.999863452063728,9
vel2,vel3,0.001,constant_field_finite_difference,1.487939476966858,512.0,0.02620622329413891,761.8250122070312,1.4878829717636108,0.9999999084114972,1.3220347298516169,512.0,0.007906861900765862,676.8817816840278,1.3219418194558885,0.9999240676186572,1.3404350280761719,512.0,0.010965738445520401,686.302734375,1.340433955192566,0.9999551151348265,0.9813873767852783,512.0,-0.02195623703300953,502.4703369140625,0.9811417460441589,0.9997497107187948,9
vel3,Bcc1,0.001,constant_field_finite_difference,0.6627192497253418,512.0,-0.0030562819447368383,339.312255859375,0.6626407504081726,0.9999774980996871,0.5907720228036245,512.0,-0.008116944201497568,302.47527567545575,0.5907070769204034,0.9998883970188808,0.6109216809272766,512.0,-0.009169142693281174,312.7919006347656,0.6108676791191101,0.9998858223488112,0.41570743918418884,512.0,-0.013222643174231052,212.8422088623047,0.4156962037086487,0.9996754918119097,9
vel3,Bcc2,0.001,constant_field_finite_difference,1.3201121091842651,512.0,-0.014621035195887089,675.8973999023438,1.3194234371185303,0.9999334402488508,1.2182828585306804,512.0,-0.038174367509782314,623.7608235677084,1.2175022694799635,0.9993460017761294,1.2680362462997437,512.0,-0.030501075088977814,649.2345581054688,1.2679519653320312,0.9996610460239816,0.869687557220459,512.0,-0.07840722799301147,445.280029296875,0.8693135380744934,0.9976121426640802,9
