all_cross_channel,axis,band,channel_in,channel_out,cross_channel,epsilon,maximum_gain,maximum_phase_correlation,mean_gain,mean_phase_correlation,median_gain,median_phase_correlation,minimum_gain,minimum_phase_correlation,mode,state_count
True,r,high_k,rho,vel1,True,0.001,0.9261826872825623,-0.015395913931750469,0.8278504146469964,-0.04155348010318785,0.8506064414978027,-0.0442253373986099,0.5884148478507996,-0.06518405991812336,r_high_k,9
True,r,high_k,rho,vel2,True,0.001,1.6693854331970215,0.02979852546609904,1.4961891306771173,-0.003680745947935736,1.5356801748275757,0.0003426821076598363,1.0879285335540771,-0.03764702814833052,r_high_k,9
True,r,high_k,rho,vel3,True,0.001,1.4573233127593994,0.03636820689804672,1.3186195956336126,-0.013888441310957319,1.3507797718048096,-0.0051974590959018374,0.9843645095825195,-0.06260738460297686,r_high_k,9
True,r,high_k,vel1,Bcc1,True,0.001,0.6937013864517212,0.009677439013101124,0.6122745705975426,-0.003545942939710755,0.6272643208503723,0.0007024708719448558,0.43912824988365173,-0.030859075362201994,r_high_k,9
True,r,high_k,vel1,Bcc2,True,0.001,1.4137979745864868,-0.019420345500140743,1.2860029339790344,-0.042497562149343485,1.3220380544662476,-0.0431632630610512,0.9308808445930481,-0.07127706212194491,r_high_k,9
True,r,high_k,vel1,Bcc3,True,0.001,1.7902432680130005,-0.017104290941388427,1.6105369064542983,-0.029286033898035097,1.6636632680892944,-0.030019005871314324,1.1658891439437866,-0.043400547605255906,r_high_k,9
True,r,high_k,vel1,press,True,0.001,0.7641870975494385,0.05147056214046952,0.67831418911616,0.03144266952857349,0.7026097774505615,0.030913722909076843,0.5048006176948547,0.015674599519693178,r_high_k,9
True,r,high_k,vel1,rho,True,0.001,0.9819426536560059,-0.002627871950871897,0.8732015954123603,-0.027293247122515588,0.9045741558074951,-0.027237248114823674,0.646980881690979,-0.046833555896375126,r_high_k,9
False,r,high_k,vel1,vel1,False,0.001,0.9239989519119263,0.022461859018937515,0.8175372083981832,0.0012673765858255688,0.8434595465660095,-0.0008907418150296296,0.5729856491088867,-0.01302155053912655,r_high_k,9
True,r,high_k,vel1,vel2,True,0.001,1.657728672027588,0.022476317920996226,1.4763327307171292,0.005802156959443645,1.5176076889038086,0.008961571496480632,1.0406664609909058,-0.037434410930369914,r_high_k,9
True,r,high_k,vel1,vel3,True,0.001,1.4661297798156738,0.11941648884253156,1.3076904084947374,0.08193667009084077,1.3234903812408447,0.06977051497855546,0.9993753433227539,0.042991909975644275,r_high_k,9
True,r,high_k,vel2,Bcc1,True,0.001,0.715634286403656,0.018142217267542022,0.6298544539345635,0.0005159879492170646,0.645728588104248,-0.002906609002656029,0.44154274463653564,-0.01276082192172138,r_high_k,9
True,r,high_k,vel2,Bcc2,True,0.001,1.4921674728393555,0.08146047351361951,1.3510427342520819,0.03777876109238923,1.3984888792037964,0.03369286721360667,1.002634048461914,0.00714066576466736,r_high_k,9
True,r,high_k,vel2,Bcc3,True,0.001,1.890639066696167,0.0625350571593812,1.6716292831632826,0.04010262188341528,1.7369592189788818,0.0432174020061072,1.1766384840011597,0.021287523366469982,r_high_k,9
True,r,high_k,vel2,press,True,0.001,0.7984606623649597,0.004639601197305843,0.7033489147822062,-0.045783424529807173,0.7234821319580078,-0.055266154143106476,0.5104138255119324,-0.06661879421502062,r_high_k,9
True,r,high_k,vel2,rho,True,0.001,1.0279514789581299,0.09376502756182781,0.9131778743531969,0.028428931786453296,0.9472256302833557,0.02661855711037708,0.6638688445091248,-0.01905717712277716,r_high_k,9
True,r,high_k,vel2,vel1,True,0.001,0.9691421985626221,0.014058659091820599,0.8560616970062256,-0.018297907988374575,0.8757279515266418,-0.019738878264324404,0.610658586025238,-0.0406164593066146,r_high_k,9
False,r,high_k,vel2,vel2,False,0.001,1.7370823621749878,0.07532757139268412,1.5303464730580647,0.028249459061228974,1.5475623607635498,0.021847809840431553,1.1346205472946167,0.00744961337927031,r_high_k,9
True,r,high_k,vel2,vel3,True,0.001,1.5616577863693237,-0.059348796346987955,1.3758784665001764,-0.10337279683837544,1.3810166120529175,-0.10067045560467865,1.0650880336761475,-0.1488609545168146,r_high_k,9
True,r,high_k,vel3,Bcc1,True,0.001,0.6559110879898071,-0.003582842004991854,0.594583315981759,-0.04662591227704599,0.61627596616745,-0.03597537487235632,0.4269160330295563,-0.09584433525580453,r_high_k,9
True,r,high_k,vel3,Bcc2,True,0.001,1.3736026287078857,-0.03927900935832603,1.2617486185497708,-0.06440495702275521,1.3098615407943726,-0.06622944786205616,0.9491057395935059,-0.09409147949681594,r_high_k,9
True,r,high_k,vel3,Bcc3,True,0.001,1.6602157354354858,0.09800638654465116,1.5279091596603394,0.05079483082019044,1.5954862833023071,0.046504716330135275,1.1155333518981934,0.020660283443705157,r_high_k,9
True,r,high_k,vel3,press,True,0.001,0.73383629322052,-0.0005475284372455866,0.6706084079212613,-0.021726936054007235,0.7001285552978516,-0.01964130168538296,0.510999858379364,-0.037392527277630275,r_high_k,9
True,r,high_k,vel3,rho,True,0.001,0.972878098487854,-0.04273591237116934,0.893740369213952,-0.10201675683451944,0.9343852400779724,-0.10145688657534507,0.678482711315155,-0.12677076925736486,r_high_k,9
True,r,high_k,vel3,vel1,True,0.001,0.8695308566093445,0.06472405615876194,0.7892433007558187,0.0019137498894117738,0.8061817288398743,-0.016446861184692217,0.5825656056404114,-0.05145687552321306,r_high_k,9
True,r,high_k,vel3,vel2,True,0.001,1.5582672357559204,0.11406630020572399,1.410531997680664,0.07876765525462466,1.4617327451705933,0.08736782480883189,1.0548750162124634,0.018128017103090577,r_high_k,9
False,r,high_k,vel3,vel3,False,0.001,1.4359537363052368,0.1838879822227821,1.3164575099945068,0.15286005181171491,1.3503355979919434,0.15476940623004143,1.0304327011108398,0.09291697681397709,r_high_k,9
False,r,low_k,Bcc1,Bcc1,False,0.001,0.6861855983734131,0.02736434192910074,0.6078179942237006,0.01730143006715386,0.6283758878707886,0.016485669748495243,0.4271073341369629,0.008132503196624724,r_low_k,9
True,r,low_k,Bcc1,Bcc2,True,0.001,1.3722326755523682,0.041825070307901675,1.2593029340108235,0.03679162767568559,1.3170291185379028,0.03855499997654441,0.9008936882019043,0.025779977424930798,r_low_k,9
True,r,low_k,Bcc1,Bcc3,True,0.001,1.7823460102081299,-0.007524751489125957,1.60703534550137,-0.013646157399209978,1.673948049545288,-0.014086912316911183,1.1319005489349365,-0.025705934050144628,r_low_k,9
True,r,low_k,Bcc1,press,True,0.001,0.7563658356666565,0.03138106839613371,0.6707018481360542,0.018102399615521833,0.699813187122345,0.019325886129677946,0.48132097721099854,0.006758950604917157,r_low_k,9
True,r,low_k,Bcc1,rho,True,0.001,0.9714828729629517,0.029938534733922884,0.8668210970030891,0.016549610133341244,0.9096625447273254,0.01699018617824992,0.6241400241851807,0.003968452705507019,r_low_k,9
True,r,low_k,Bcc1,vel1,True,0.001,0.9057633876800537,0.012381343949938688,0.8037873241636488,-0.000629562799287724,0.8376449346542358,-0.004391375438951918,0.5516411066055298,-0.01918150675105359,r_low_k,9
True,r,low_k,Bcc1,vel2,True,0.001,1.6311441659927368,0.023443194688852767,1.4588198794258966,0.009473936728206648,1.5308318138122559,0.010705707505349769,1.0223547220230103,-0.0038795616679762265,r_low_k,9
True,r,low_k,Bcc1,vel3,True,0.001,1.435760498046875,0.03867452034489014,1.2830859687593248,0.015779651211370243,1.3201264142990112,0.017890507277391558,0.9468854665756226,-0.004506993127130329,r_low_k,9
True,r,low_k,Bcc2,Bcc1,True,0.001,0.6982810497283936,0.023137270153163157,0.6210338605774773,0.015974312470698068,0.6376047730445862,0.016140672451643225,0.43564873933792114,0.009318504823238469,r_low_k,9
False,r,low_k,Bcc2,Bcc2,False,0.001,1.4170103073120117,0.14236363832982304,1.3098279303974576,0.09374669121515651,1.3529462814331055,0.09044877259999956,0.9755945801734924,0.06926824223869178,r_low_k,9
True,r,low_k,Bcc2,Bcc3,True,0.001,1.8138524293899536,0.0010951665366204428,1.6408532460530598,-0.004358898287554866,1.7123008966445923,-0.003522629882176729,1.157524585723877,-0.008897584775550775,r_low_k,9
True,r,low_k,Bcc2,press,True,0.001,0.7698642611503601,0.03235844716903,0.685755044221878,-6.241362180368192e-05,0.7120756506919861,-0.0032536734341583546,0.49899622797966003,-0.016023305016659082,r_low_k,9
True,r,low_k,Bcc2,rho,True,0.001,0.9914897680282593,0.03342957115513861,0.8893881241480509,0.024266434856472764,0.926319420337677,0.022602700604910063,0.6383328437805176,0.01902584073953459,r_low_k,9
True,r,low_k,Bcc2,vel1,True,0.001,0.9220908880233765,-0.02250431789870257,0.8221277462111579,-0.03692004287041484,0.8602259755134583,-0.04100767482749401,0.5805118680000305,-0.04655269922326906,r_low_k,9
True,r,low_k,Bcc2,vel2,True,0.001,1.6611301898956299,0.01488434918116984,1.4976100259357028,-0.002325656911150887,1.5581579208374023,-0.0031949273684781405,1.0875661373138428,-0.016818261191407,r_low_k,9
True,r,low_k,Bcc2,vel3,True,0.001,1.4618093967437744,-0.03687591413013938,1.313026785850525,-0.08595458130421062,1.3486689329147339,-0.08750277360081586,0.9811220169067383,-0.10709840407920689,r_low_k,9
True,r,low_k,Bcc3,Bcc1,True,0.001,0.6266979575157166,0.0007076259789557441,0.5734456777572632,-0.005376098355960862,0.6025713086128235,-0.005246465026307804,0.4192102551460266,-0.011918220239715081,r_low_k,9
True,r,low_k,Bcc3,Bcc2,True,0.001,1.2647862434387207,0.02371726255469418,1.1715637577904596,-0.016073970308277872,1.2075177431106567,-0.021770081148578046,0.8955414295196533,-0.038729432211286496,r_low_k,9
False,r,low_k,Bcc3,Bcc3,False,0.001,1.5831584930419922,0.022706351043616093,1.4511166546079848,0.015787284138027217,1.480704665184021,0.01672241729257962,1.0932695865631104,0.010019598608241767,r_low_k,9
True,r,low_k,Bcc3,press,True,0.001,0.7012583613395691,-0.0194509390229028,0.6439438197347853,-0.029420183828294907,0.6693708300590515,-0.028049481608834907,0.4791482090950012,-0.05873740543384894,r_low_k,9
True,r,low_k,Bcc3,rho,True,0.001,0.913045346736908,0.018659657103935863,0.8413639333513048,0.006284777963096786,0.8728682994842529,0.004159033263365505,0.6341261267662048,-0.0011050800916699208,r_low_k,9
True,r,low_k,Bcc3,vel1,True,0.001,0.8085519671440125,0.0008750494703837383,0.7428212695651584,-0.013457253166359328,0.779188334941864,-0.014497492286732557,0.5409782528877258,-0.023033351426285677,r_low_k,9
True,r,low_k,Bcc3,vel2,True,0.001,1.4212254285812378,-0.014599090883167373,1.3350045018725925,-0.029017583409466214,1.3731297254562378,-0.0240329797593107,1.0366486310958862,-0.06237353234247493,r_low_k,9
True,r,low_k,Bcc3,vel3,True,0.001,1.2660595178604126,-0.009568769089272037,1.1895494527286954,-0.027173339664551252,1.2327150106430054,-0.029964939677462492,0.932554304599762,-0.039721793744564235,r_low_k,9
True,r,low_k,press,Bcc1,True,0.001,0.6870093941688538,0.01847651598038555,0.6067932513025072,0.011483760721286438,0.6228841543197632,0.012367456877759898,0.4310798645019531,0.0026708392344803383,r_low_k,9
True,r,low_k,press,Bcc2,True,0.001,1.37299644947052,0.01640714392112846,1.2585647967126634,0.010385474948433093,1.310542106628418,0.012416352683080173,0.9424459338188171,0.0004062987878069255,r_low_k,9
True,r,low_k,press,Bcc3,True,0.001,1.7858951091766357,0.0019254711900288657,1.5965856843524509,-0.004661767489507262,1.6524866819381714,-0.0016864644275790017,1.1373255252838135,-0.021217677231193027,r_low_k,9
False,r,low_k,press,press,False,0.001,0.7572927474975586,0.04073334264016419,0.6726408865716722,0.03241530088934961,0.7003941535949707,0.03173018290585479,0.4946421980857849,0.02825418102118063,r_low_k,9
True,r,low_k,press,rho,True,0.001,0.9683539867401123,0.0049832520437211566,0.8648695018556383,-0.0025262102786636643,0.9013091325759888,-0.002706882764315318,0.6300417184829712,-0.007822348133517102,r_low_k,9
True,r,low_k,press,vel1,True,0.001,0.9094334840774536,0.07093337856443994,0.8036958641476102,0.055773278084292235,0.8284029364585876,0.05526051575592203,0.5654594898223877,0.04556299479970134,r_low_k,9
True,r,low_k,press,vel2,True,0.001,1.6260498762130737,0.03176699734830903,1.452324006292555,0.016523901929606427,1.5102626085281372,0.01582614781524626,1.034740924835205,0.00525457944554324,r_low_k,9
True,r,low_k,press,vel3,True,0.001,1.4404948949813843,0.09080921388558552,1.2833001414934795,0.08112415865080441,1.3146916627883911,0.08047041660647636,0.961067259311676,0.05645784719216013,r_low_k,9
True,r,low_k,rho,Bcc1,True,0.001,0.6824362277984619,0.0012467647216037902,0.608895030286577,-0.00368747013070305,0.6305834054946899,-0.003142918845171202,0.42600828409194946,-0.011600306230504249,r_low_k,9
True,r,low_k,rho,Bcc2,True,0.001,1.3753232955932617,-0.007266848425339151,1.2656463185946147,-0.016338993503477194,1.3193986415863037,-0.01812725122234093,0.922273576259613,-0.02562139256476347,r_low_k,9
True,r,low_k,rho,Bcc3,True,0.001,1.7786896228790283,0.00778130881337739,1.6086741818322077,0.002426124890584365,1.6719646453857422,0.002327571060038089,1.1485265493392944,-0.003980355847339711,r_low_k,9
True,r,low_k,rho,press,True,0.001,0.754019558429718,0.0023621704685947435,0.6730319327778287,-0.008080721916710866,0.7001891136169434,-0.006958539348210103,0.4849961996078491,-0.019059268195718775,r_low_k,9
False,r,low_k,rho,rho,False,0.001,0.9707783460617065,0.018960010561989992,0.8725079033109877,0.011865642806469899,0.9113780856132507,0.01106277222451787,0.6378363370895386,0.006819406341346128,r_low_k,9
True,r,low_k,rho,vel1,True,0.001,0.904901921749115,-0.001248147958318307,0.8061882919735379,-0.01573699709845295,0.8379088044166565,-0.016476016066806962,0.5592957139015198,-0.03335720212152007,r_low_k,9
True,r,low_k,rho,vel2,True,0.001,1.6205192804336548,0.0010063081404020238,1.4604751136567857,-0.004827788137354028,1.5177230834960938,-0.005354871778570398,1.0574846267700195,-0.012540788473564832,r_low_k,9
True,r,low_k,rho,vel3,True,0.001,1.4310319423675537,0.0011119564295505437,1.2873755759663053,-0.020601924904857356,1.3242803812026978,-0.015737100650746558,0.9548442959785461,-0.057488582672705325,r_low_k,9
True,r,low_k,vel1,Bcc1,True,0.001,0.6788082122802734,0.020441350088950157,0.6033309201399485,0.001651931487497039,0.6214582920074463,0.0023046930051881715,0.4279414713382721,-0.010597347051121113,r_low_k,9
True,r,low_k,vel1,Bcc2,True,0.001,1.3536256551742554,-0.017875705646610254,1.24791286389033,-0.021892651692371434,1.299190878868103,-0.020694674503250292,0.896157443523407,-0.028217282563058933,r_low_k,9
True,r,low_k,vel1,Bcc3,True,0.001,1.747798204421997,0.009677288220470691,1.5828327735265095,0.004254357856916675,1.6467411518096924,0.005112116199079992,1.1401314735412598,-0.007502832522629598,r_low_k,9
True,r,low_k,vel1,press,True,0.001,0.749938428401947,0.02575659696330674,0.6694785621431139,0.01216264621811219,0.6973913908004761,0.01187930310793441,0.49273204803466797,0.003935617335070305,r_low_k,9
True,r,low_k,vel1,rho,True,0.001,0.9597864151000977,0.009336127140131097,0.8605568011601766,-0.00029879800221886417,0.898311972618103,0.00024044100429579298,0.630230724811554,-0.007685464776464112,r_low_k,9
False,r,low_k,vel1,vel1,False,0.001,0.8971182107925415,0.046555498264840074,0.7975689967473348,0.03670664199914183,0.8235659003257751,0.03817231524246131,0.5661838054656982,0.026955819402809725,r_low_k,9
True,r,low_k,vel1,vel2,True,0.001,1.6066666841506958,0.01271270109238021,1.4456462860107422,-0.0021583294298843647,1.5074745416641235,-0.004300661935555264,1.0426199436187744,-0.009288038835802205,r_low_k,9
True,r,low_k,vel1,vel3,True,0.001,1.411738395690918,0.07509262647883176,1.2734808259540134,0.06520049865691417,1.3132145404815674,0.06654481453109605,0.9459066390991211,0.04747207969007768,r_low_k,9
True,r,low_k,vel2,Bcc1,True,0.001,0.6973304748535156,0.02952689562640152,0.6147978868749406,0.013817270003748673,0.6357249021530151,0.013298265960119562,0.4304806888103485,0.004090179281894544,r_low_k,9
True,r,low_k,vel2,Bcc2,True,0.001,1.4005273580551147,0.04469890347315765,1.2796457807223003,0.03713419066615225,1.325176477432251,0.03959855595929211,0.9218046069145203,0.023790374111971643,r_low_k,9
True,r,low_k,vel2,Bcc3,True,0.001,1.8334156274795532,-0.0034654711361260058,1.629762954182095,-0.011428353424380967,1.7008566856384277,-0.010210534569950901,1.1503922939300537,-0.028607463181929485,r_low_k,9
True,r,low_k,vel2,press,True,0.001,0.7671135067939758,0.01477439680965168,0.6806376576423645,0.004304370872547947,0.7122235894203186,0.0036867259740254437,0.49130958318710327,-0.003213375678606874,r_low_k,9
True,r,low_k,vel2,rho,True,0.001,0.9844464063644409,0.02170368382985428,0.8788954549365573,0.016191345441836563,0.9162180423736572,0.0171269017590452,0.6377931833267212,0.010200323746827084,r_low_k,9
True,r,low_k,vel2,vel1,True,0.001,0.9278019070625305,-0.014098242283236988,0.8174990018208822,-0.023203277594859288,0.8509015440940857,-0.023659459881361224,0.571273684501648,-0.02801970663730331,r_low_k,9
False,r,low_k,vel2,vel2,False,0.001,1.6626935005187988,0.012688581789700998,1.4794683986239963,-0.0015100064568848556,1.5397335290908813,-0.002454965047499552,1.0734370946884155,-0.006908333999462841,r_low_k,9
True,r,low_k,vel2,vel3,True,0.001,1.4658743143081665,-0.011494892259482786,1.3063730200131733,-0.03774041346301062,1.3436089754104614,-0.039132509952149126,0.979457676410675,-0.05357139579367502,r_low_k,9
True,r,low_k,vel3,Bcc1,True,0.001,0.6670647263526917,0.032068228288165426,0.5950535403357612,0.02589223475603703,0.6135428547859192,0.026331681024557057,0.4211084842681885,0.019517464814808146,r_low_k,9
True,r,low_k,vel3,Bcc2,True,0.001,1.3452913761138916,0.08335193314622717,1.2367879350980122,0.05184124844906754,1.2835652828216553,0.04872226639769424,0.9053732752799988,0.030446150561759085,r_low_k,9
True,r,low_k,vel3,Bcc3,True,0.001,1.6844578981399536,0.004038837176502785,1.5362101793289185,-0.0077953640772073125,1.595247745513916,-0.005734823009513467,1.1072382926940918,-0.02094524348162378,r_low_k,9
True,r,low_k,vel3,press,True,0.001,0.7398881912231445,0.07811777378330692,0.6630392140812345,0.06312962487073943,0.6870788931846619,0.06365934690207406,0.4773063063621521,0.052695192024632104,r_low_k,9
True,r,low_k,vel3,rho,True,0.001,0.9510309100151062,-0.022043722342328754,0.8595696952607896,-0.029450290263260157,0.8900237083435059,-0.02742513368607641,0.6277180910110474,-0.05104866733738582,r_low_k,9
True,r,low_k,vel3,vel1,True,0.001,0.8798065781593323,0.15692139106212163,0.7817624078856574,0.10953871580953839,0.8007800579071045,0.10063732573686138,0.5444402694702148,0.09321389807678666,r_low_k,9
True,r,low_k,vel3,vel2,True,0.001,1.5573763847351074,0.0736840310831903,1.4056990808910794,0.04946340316445216,1.4432249069213867,0.04608713421474104,1.0236166715621948,0.03506154320235855,r_low_k,9
False,r,low_k,vel3,vel3,False,0.001,1.4007128477096558,0.17362633289229523,1.2782428065935771,0.14682003770568053,1.3087327480316162,0.13612022193727685,0.9573418498039246,0.12706249222337113,r_low_k,9
False,r,mid_k,Bcc1,Bcc1,False,0.001,0.6923539638519287,0.032163559615811195,0.6142862174246047,0.004044622094146812,0.6316896080970764,0.001433722830483384,0.44404149055480957,-0.00854683540484805,r_mid_k,9
True,r,mid_k,Bcc1,Bcc2,True,0.001,1.3909646272659302,0.0652353261495933,1.2781752149264018,0.02755775129820743,1.3333752155303955,0.030527132717925634,0.9190203547477722,-0.00027183919079584235,r_mid_k,9
True,r,mid_k,Bcc1,Bcc3,True,0.001,1.7975332736968994,0.010901588197407856,1.6280947791205511,-0.005572281500606852,1.6925090551376343,-0.005409769583308215,1.195550560951233,-0.02065295326100732,r_mid_k,9
True,r,mid_k,Bcc1,press,True,0.001,0.7624625563621521,0.06939929501630403,0.6800660789012909,0.047887503817025806,0.707024097442627,0.04865373789363073,0.49243178963661194,0.029872043954225262,r_mid_k,9
True,r,mid_k,Bcc1,rho,True,0.001,0.9836377501487732,0.0456959383389266,0.8794872760772705,0.03142452587443415,0.9137693047523499,0.034327107503898946,0.6470131278038025,0.014431292266848441,r_mid_k,9
True,r,mid_k,Bcc1,vel1,True,0.001,0.9177247881889343,0.0039664195512866575,0.8128992981380887,-0.012701202999673504,0.8360999822616577,-0.013077360384837405,0.561089038848877,-0.020104768800640854,r_mid_k,9
True,r,mid_k,Bcc1,vel2,True,0.001,1.6554367542266846,0.09684165112133425,1.4830049276351929,0.07574686074741241,1.5419715642929077,0.08369320423960584,1.0556062459945679,0.03187480489708984,r_mid_k,9
True,r,mid_k,Bcc1,vel3,True,0.001,1.4464049339294434,0.016386804056288968,1.2956121166547139,0.00019450120503909285,1.3170440196990967,0.0038962908472129757,0.96486896276474,-0.018205245148362487,r_mid_k,9
True,r,mid_k,Bcc2,Bcc1,True,0.001,0.7065446972846985,0.021441681208759406,0.6282481948534647,-0.012210737331995887,0.6460937857627869,-0.018586347429128118,0.45219212770462036,-0.028591367454755424,r_mid_k,9
False,r,mid_k,Bcc2,Bcc2,False,0.001,1.4731131792068481,0.1675666697616171,1.362402425871955,0.104404803936655,1.4069395065307617,0.10597889227193484,1.0528531074523926,0.07137862190375323,r_mid_k,9
True,r,mid_k,Bcc2,Bcc3,True,0.001,1.8399924039840698,0.08794752663998484,1.6680773629082575,0.06689743775830578,1.7326886653900146,0.07437814612484048,1.209474802017212,0.017072168643154383,r_mid_k,9
True,r,mid_k,Bcc2,press,True,0.001,0.7833709120750427,0.11774111072091241,0.6982717845175002,0.040855714912676616,0.7269220948219299,0.034596400490139324,0.5171616673469543,0.015091353808899869,r_mid_k,9
True,r,mid_k,Bcc2,rho,True,0.001,1.006486177444458,0.02752448495436284,0.9041891429159377,0.003734485406808503,0.9384982585906982,0.0031022313718269937,0.6687930822372437,-0.015103131673981087,r_mid_k,9
True,r,mid_k,Bcc2,vel1,True,0.001,0.9389234781265259,-0.026353264778197768,0.8343464864624871,-0.03544595610189711,0.8619004487991333,-0.02930767958768862,0.5905945301055908,-0.07630040960190679,r_mid_k,9
True,r,mid_k,Bcc2,vel2,True,0.001,1.7048522233963013,0.1055285600220455,1.5358267890082464,0.07858968274295632,1.5728360414505005,0.08872476929600458,1.1259812116622925,0.03353494844375276,r_mid_k,9
True,r,mid_k,Bcc2,vel3,True,0.001,1.4940505027770996,-0.037007860800915705,1.3411110374662611,-0.08550733900492895,1.3731361627578735,-0.08938887651037147,1.0010191202163696,-0.10117464003724055,r_mid_k,9
True,r,mid_k,Bcc3,Bcc1,True,0.001,0.5916988253593445,0.04391224334886419,0.5558006763458252,0.01867356687614333,0.574342668056488,0.01576664556899543,0.43319255113601685,0.004026769452260685,r_mid_k,9
True,r,mid_k,Bcc3,Bcc2,True,0.001,1.2261993885040283,0.054531685999019766,1.1302700373861525,0.007689205472323544,1.1363482475280762,0.0018546906986775895,0.9121810793876648,-0.011208776309833803,r_mid_k,9
False,r,mid_k,Bcc3,Bcc3,False,0.001,1.5258619785308838,0.055411655622602383,1.3880263434516058,0.0422463759893457,1.389935851097107,0.040111092930049864,1.1232178211212158,0.03631539624980294,r_mid_k,9
True,r,mid_k,Bcc3,press,True,0.001,0.6698930263519287,-0.009625072045736238,0.6266675194104513,-0.017673982177230478,0.6428571343421936,-0.01596642095062704,0.48359203338623047,-0.027120810986943335,r_mid_k,9
True,r,mid_k,Bcc3,rho,True,0.001,0.8884851336479187,0.004223554158831984,0.8310978611310323,-0.020874431567508994,0.8526991605758667,-0.028415606882967712,0.6599312424659729,-0.05695009849189841,r_mid_k,9
True,r,mid_k,Bcc3,vel1,True,0.001,0.7620510458946228,0.025446643887130714,0.7191931406656901,0.016907040521677248,0.7445688843727112,0.017463183749090054,0.557603657245636,0.010332624593107438,r_mid_k,9
True,r,mid_k,Bcc3,vel2,True,0.001,1.3451752662658691,0.0035608790310604323,1.2628447744581435,-0.016975432701222985,1.280489206314087,-0.011336137790301147,1.0295968055725098,-0.059462927908536856,r_mid_k,9
True,r,mid_k,Bcc3,vel3,True,0.001,1.2074509859085083,-0.006571206955263297,1.1457552644941542,-0.04510942485893796,1.158018708229065,-0.05239960962658394,0.9439609050750732,-0.07535101283148936,r_mid_k,9
True,r,mid_k,press,Bcc1,True,0.001,0.6856784820556641,-0.014799264760148484,0.6090375880400339,-0.02433317341422039,0.6290966272354126,-0.019792881238374548,0.4312851130962372,-0.04765051175056569,r_mid_k,9
True,r,mid_k,press,Bcc2,True,0.001,1.382256269454956,-0.023046913401693243,1.2682304514778986,-0.03638925276233767,1.3211784362792969,-0.03380278777525315,0.9332482814788818,-0.061915877251739686,r_mid_k,9
True,r,mid_k,press,Bcc3,True,0.001,1.7917579412460327,0.015459164896299667,1.6024013890160456,0.010934764920082643,1.6607223749160767,0.011867015982110266,1.1240333318710327,0.003040898563799307,r_mid_k,9
False,r,mid_k,press,press,False,0.001,0.7586254477500916,0.04227886497005518,0.6741670568784078,0.025061293164596224,0.7024075388908386,0.02599630333331805,0.49375200271606445,0.01288683623048995,r_mid_k,9
True,r,mid_k,press,rho,True,0.001,0.9734877943992615,0.016146238376789825,0.871151778433058,0.0022570498360262037,0.9101575016975403,0.0011118689771649544,0.6362211108207703,-0.015491159263519372,r_mid_k,9
True,r,mid_k,press,vel1,True,0.001,0.909875214099884,0.040071344423017165,0.8088968727323744,0.02796408654576617,0.836966872215271,0.028785644948420216,0.5678027868270874,0.020469378468593907,r_mid_k,9
True,r,mid_k,press,vel2,True,0.001,1.6388508081436157,0.06838267141208226,1.4662143919203017,0.04113355595431718,1.5207854509353638,0.039547850593191415,1.0654665231704712,0.03005502538459047,r_mid_k,9
True,r,mid_k,press,vel3,True,0.001,1.4394232034683228,0.05710015474429123,1.2913392782211304,0.04397190090143738,1.3192179203033447,0.042288335604251895,0.9683666229248047,0.02970701607932814,r_mid_k,9
True,r,mid_k,rho,Bcc1,True,0.001,0.6892281174659729,0.0007947860919373821,0.61433255010181,-0.009045556529669298,0.6345126032829285,-0.007168081058690061,0.4377424716949463,-0.020060214188177317,r_mid_k,9
True,r,mid_k,rho,Bcc2,True,0.001,1.3896334171295166,0.028956189382743813,1.2756544020440843,0.014236688683718381,1.3305925130844116,0.01484689886729212,0.9158267378807068,4.2685168558917673e-05,r_mid_k,9
True,r,mid_k,rho,Bcc3,True,0.001,1.7916557788848877,0.04573488990881847,1.6228994263543024,0.03363328346370146,1.6889723539352417,0.03044443507273116,1.1553337574005127,0.01965578726424367,r_mid_k,9
True,r,mid_k,rho,press,True,0.001,0.7625764608383179,0.064764346551541,0.6791593829790751,0.030613737043588052,0.7085533142089844,0.02884475883805747,0.48827093839645386,0.021282168291116045,r_mid_k,9
False,r,mid_k,rho,rho,False,0.001,0.9822660684585571,0.04217506169015826,0.8806757397121854,0.02474276224777561,0.9230011701583862,0.02013391569356904,0.6378966569900513,0.010987870034850225,r_mid_k,9
True,r,mid_k,rho,vel1,True,0.001,0.9167956113815308,0.017431473105229682,0.8131978776719835,0.0025651601569726163,0.8469103574752808,0.007557279267336927,0.562532901763916,-0.017588475563923962,r_mid_k,9
True,r,mid_k,rho,vel2,True,0.001,1.6486462354660034,0.06642960528810116,1.476715260081821,0.0449025390294443,1.5381423234939575,0.04737686333252859,1.044018268585205,0.02600043829460636,r_mid_k,9
True,r,mid_k,rho,vel3,True,0.001,1.4509806632995605,0.024673744961289542,1.296449104944865,0.005893106011814648,1.3331443071365356,0.014761055754585495,0.960405707359314,-0.01281776801296732,r_mid_k,9
True,r,mid_k,vel1,Bcc1,True,0.001,0.6815274357795715,0.024399716272698088,0.6096507708231608,0.018317001660671305,0.6296065449714661,0.019246388934725803,0.43633389472961426,0.010832842816474262,r_mid_k,9
