all_cross_channel,channel_in,channel_out,cross_channel,epsilon,maximum_gain,maximum_phase_correlation,mean_gain,mean_phase_correlation,median_gain,median_phase_correlation,minimum_gain,minimum_phase_correlation,mode,state_count
True,vel3,press,True,0.001,0.7353729605674744,,0.6584762202368842,,0.6845651268959045,,0.4762350916862488,,constant,9
True,vel3,rho,True,0.001,0.9452121257781982,,0.8520055810610453,,0.8900336027145386,,0.6247094869613647,,constant,9
True,vel3,vel1,True,0.001,0.8673908710479736,,0.770597861872779,,0.7923845648765564,,0.5360409021377563,,constant,9
True,vel3,vel2,True,0.001,1.5380058288574219,,1.3834654291470845,,1.4324537515640259,,0.9982019066810608,,constant,9
False,vel3,vel3,False,0.001,1.3940986394882202,,1.2609820432133145,,1.2810821533203125,,0.9355277419090271,,constant,9
False,Bcc1,Bcc1,False,0.001,0.6891559177133988,0.03600060623269136,0.6107973158172492,0.01009132546471037,0.6246065273646431,0.006449405897625835,0.441831317057092,-0.0011143967427953176,inner_localized,9
True,Bcc1,Bcc2,True,0.001,1.3993428587521826,0.17704220391957834,1.2919066457427861,0.16811253868011602,1.3414326513667494,0.17313263894197495,0.9766629324354489,0.1352573319907657,inner_localized,9
True,Bcc1,Bcc3,True,0.001,1.746389612340308,-0.007765845916261948,1.5972408875834145,-0.020653088533731264,1.6456558493170648,-0.017278816538905187,1.205654096940404,-0.042697155111329224,inner_localized,9
True,Bcc1,press,True,0.001,0.7620560981068669,0.06430837585785598,0.678548303623562,0.04889906234285776,0.7027624072290901,0.05216339197160563,0.5079106395191335,0.025682760485008924,inner_localized,9
True,Bcc1,rho,True,0.001,0.9786334025045277,0.026981620791469277,0.8752181521850386,0.020163598475036213,0.9051041546526047,0.020502724418743328,0.650019982458352,0.007632456156136468,inner_localized,9
True,Bcc1,vel1,True,0.001,0.9036405029082598,0.016371618227309388,0.8123510566761727,0.001856732926483761,0.8421383406006301,0.008104229421547088,0.6038308503526956,-0.015445530661508316,inner_localized,9
True,Bcc1,vel2,True,0.001,1.6190169822583784,0.05007579073352267,1.464419597915652,0.03756543507921531,1.5239336206873428,0.03672571546889058,1.1030269326583704,0.02292825700448445,inner_localized,9
True,Bcc1,vel3,True,0.001,1.4475440649714508,0.19121181350996336,1.3008792116106411,0.13054822770717767,1.322823841740122,0.14141777288256352,1.0248462572602186,0.0809728304493094,inner_localized,9
True,Bcc2,Bcc1,True,0.001,0.6939385350905976,0.0636265489248321,0.6251220843930958,0.0027185608738216137,0.6450060990456402,-0.006444503428749321,0.45436644282140987,-0.02131066998676238,inner_localized,9
False,Bcc2,Bcc2,False,0.001,1.5184585761105165,0.4406347298695628,1.4313529523357853,0.34623400412653194,1.4876228265537517,0.3427880481810691,1.1625772215471997,0.29388157231643885,inner_localized,9
True,Bcc2,Bcc3,True,0.001,1.7675094465917018,0.003003006040793526,1.631326772649692,-0.019219530373023135,1.7007137358614048,-0.01333495496828397,1.232814981509148,-0.059058473626117436,inner_localized,9
True,Bcc2,press,True,0.001,0.7691393953048823,0.0072842651402551025,0.693306964236913,-0.008945080531877701,0.7214683724324925,-0.0074591361854183845,0.5231600715613408,-0.03543499682050044,inner_localized,9
True,Bcc2,rho,True,0.001,0.9926702971857964,0.039153192513082205,0.8964682689522002,0.022801004477003006,0.9370300732272907,0.02584778372481965,0.6698833507229894,-0.0023576828486246925,inner_localized,9
True,Bcc2,vel1,True,0.001,0.9219555212232782,-0.026139160719191482,0.8351734314796718,-0.060460029132958754,0.8713160676548521,-0.06611938524419653,0.6153130302019734,-0.07383681195335018,inner_localized,9
True,Bcc2,vel2,True,0.001,1.6450708892983728,0.06402057287163351,1.5073517797136704,0.04377102993955088,1.5653253534630152,0.04398457169607129,1.1467765061126056,0.009091947073210146,inner_localized,9
True,Bcc2,vel3,True,0.001,1.4475677876214854,0.150503800748153,1.3215019033585464,0.04860986873767659,1.356492481022625,0.03738351984171649,1.039066019002558,0.017128895776279764,inner_localized,9
