Bcc1_physical_relative_l2,Bcc1_plain_loss,Bcc1_radial_error,Bcc1_residual_cosine,Bcc1_residual_relative_l2,Bcc1_shell_error,Bcc1_state_relative_l2,Bcc2_physical_relative_l2,Bcc2_plain_loss,Bcc2_radial_error,Bcc2_residual_cosine,Bcc2_residual_relative_l2,Bcc2_shell_error,Bcc2_state_relative_l2,Bcc3_physical_relative_l2,Bcc3_plain_loss,Bcc3_radial_error,Bcc3_residual_cosine,Bcc3_residual_relative_l2,Bcc3_shell_error,Bcc3_state_relative_l2,decoder_extreme_tail_fraction,display_name,formal_best_epoch,physical_relative_l2,plain_residual_loss,press_physical_relative_l2,press_plain_loss,press_radial_error,press_residual_cosine,press_residual_relative_l2,press_shell_error,press_state_relative_l2,radial_error,residual_cosine,residual_cosine_error,residual_global_relative_l2,residual_relative_l2,rho_physical_relative_l2,rho_plain_loss,rho_press_physical_tail_contribution,rho_radial_error,rho_residual_cosine,rho_residual_relative_l2,rho_shell_error,rho_state_relative_l2,shell_error,source_snapshot,split,state_relative_l2,target_snapshot,variant,vel1_physical_relative_l2,vel1_plain_loss,vel1_radial_error,vel1_residual_cosine,vel1_residual_relative_l2,vel1_shell_error,vel1_state_relative_l2,vel2_physical_relative_l2,vel2_plain_loss,vel2_radial_error,vel2_residual_cosine,vel2_residual_relative_l2,vel2_shell_error,vel2_state_relative_l2,vel3_physical_relative_l2,vel3_plain_loss,vel3_radial_error,vel3_residual_cosine,vel3_residual_relative_l2,vel3_shell_error,vel3_state_relative_l2
0.663365422154232,0.6697515825564072,199.72205008046896,0.8304933492561175,0.5589469340753452,52.763100308491026,0.21071279894699713,1.8693713570838222,196.78522738995156,2.0934836952558085,0.785412994757133,0.6709837206323185,61.97207679035933,0.3911454211057794,0.3619661602770324,138.2810189752984,0.8369297543268738,0.928315237366979,0.37593249194299305,5.257527089324299,0.1400725531277002,0.17624711990356445,Transport,80,51.22832246200268,342.1034669760387,22.489046625427914,0.02885902719097031,24.088949121127786,0.542047297696531,0.8484476833634579,22469.294676383888,0.13496519702203366,0.8675305977863632,0.8802719583256569,0.11972804167434314,0.4896802788287335,0.7793983448773829,383.45597971126966,0.02877334190823482,0.999996976646362,410.9581673911224,0.3923297579279133,0.9456817954517479,4195971.37616811,0.17193390450079546,5.257527089324299,169,validation,0.24356330565147538,170,transport,0.07119505201416264,0.04977986966570093,3.7000026723995756,0.11801701375458633,1.0984054770910825,3.325309871378773,0.09579808867898922,0.7752199683235752,3.2183786418397853,9.63964920135037,0.6713598391474159,0.744637582974815,1.8373580573680606,0.6591184593704003,0.14043539947103328,3.041678147627592,0.8675305977863632,0.37552440875449167,0.9921510734873037,1.4939090683288567,0.1447600224591079
0.6614860465287912,0.5665975929234247,59.798700511362085,0.8500781047601997,0.5300581426990442,30.801314628434138,0.19359444141765603,1.0816396226702418,165.4394322953105,2.890354998430468,0.8228243320045904,0.5827790851808387,17.012293071822334,0.35406730444483203,0.28834941538334036,89.50653207012276,1.7076070354500468,0.9530131071086385,0.3074340309331807,3.1306088569650585,0.11210565500548073,0.17615795135498047,Transport,80,3.2059853763883517,261.1717305705923,6.382510627651141,0.026810811104241827,15.398878201191684,0.5836630129079039,0.8284236006778903,1181.2438014942447,0.1296652835303368,2.890354998430468,0.9084407747394005,0.09155922526059945,0.4251684404708242,0.7380109086675773,16.28948377148456,0.026061038889917443,0.9989213933965285,25.157258503022337,0.44179683245569246,0.9093980601372382,1437.227390850591,0.16324824643077646,3.1306088569650585,170,validation,0.2255618087838943,171,transport,0.06671463281249985,0.04362698778099347,3.6985284740502826,0.1430937692297621,1.0801407067207216,3.0324404655605037,0.08978017241245956,0.7463192321032395,2.907438319710231,2.5706806484402773,0.6920291127364859,0.7232175533201617,4.633391597279592,0.6265863146120415,0.1313796624730028,2.6552314547502167,3.7838773552971894,0.42835982626248875,0.9426360896715432,0.7933291118223649,0.13544705241757163
0.6752289767586561,0.6241516455361459,126.91430953197757,0.82561683536069,0.5735299966112806,63.709163356267396,0.20302499848417108,1.486789678440067,180.0027088917067,1.338919215657667,0.8202751410835846,0.5892963739065942,38.36961922140726,0.370960218267093,0.5971771019455802,147.3034546765989,5.342474749384859,0.9201989990408792,0.39956255917722805,62.288326573951885,0.14294854248028452,0.1770482063293457,Transport,80,4.555326068960389,333.9405773774412,6.549223110237229,0.026715612517143328,26.153326274105517,0.5436816948545207,0.8460927737949697,1117.6585891841767,0.1292552053996843,2.411685988535255,0.883356463621171,0.11664353637882896,0.4796811036188032,0.7715123610107055,26.168753338733797,0.02616540619744135,0.9991206097514111,113.7293712546748,0.41430603800277427,0.9330129249290331,18190.650163562306,0.1635063511324873,38.36961922140726,171,validation,0.23634977041495864,172,transport,0.06589140604175338,0.0413663742275765,2.0059373935712386,0.14252082800074775,1.0990668795141059,3.224863884364445,0.08732793009891246,0.7637578715247617,3.082931773803726,5.043401609082128,0.6545173967974284,0.761943748667283,1.4234867577489538,0.6537624582294955,0.13578706800127543,2.8330829968535154,2.411685988535255,0.40189550113240935,0.9695936314851495,0.8768200992128837,0.14001245922754094
0.6636766395889845,0.5827705770198343,74.06472004866876,0.8230892716966126,0.584869271118548,37.43995625657956,0.19601321079196227,0.9040578871727033,138.2953828326187,3.6133136903594676,0.8235422421896668,0.5923003007697483,13.576341195153592,0.32386483217084994,0.35731179469318003,140.7619714591279,2.1617785459530636,0.9196651602733614,0.40918951477440113,5.0133543142111305,0.1393054582894531,0.17621231079101562,Transport,80,3.6786614571524314,284.71189308909777,2.974647884730408,0.025249249347530464,11.083109024514346,0.5471629340003634,0.8464287037942677,303.9866241185035,0.12531376846465908,2.437676993239735,0.8880517390889241,0.1119482609110759,0.4783557149702547,0.7649102955117655,23.627215338416207,0.0237571866727942,0.9994095339402688,69.51062062397581,0.414563993388203,0.9313727145411665,8950.17459113847,0.15555020666137706,5.0133543142111305,172,validation,0.2170094514502443,173,transport,0.06147759904783042,0.0359824075768964,2.6904982226795187,0.1512511130740338,1.0860447435136462,3.2496424854224704,0.08137625505502107,0.7115016136442388,2.403149692364506,8.709302888248523,0.7014102923679179,0.714261997028284,3.7262218753847822,0.5812246795948273,0.129402899925898,2.5836296843696265,2.437676993239735,0.4077017651284512,0.9548151185540613,3.4717526992078014,0.1334272005738047
0.6589805146124924,0.6122526209648316,336.9637917169411,0.7889217607044122,0.6337100232370725,47.14139630872369,0.20073603489108624,1.8467504036213391,156.169476801448,3.2434222088682323,0.767369678053218,0.690965902444796,122.01295442377332,0.3459848848292223,0.3555078840869582,185.1931821459345,2.169462438832839,0.8794695593646957,0.4939212299773814,55.96924913474921,0.15913047212885567,0.17648077011108398,Transport,80,23.34141199365162,346.9197976288551,5.932180197896942,0.02427349089957699,9.117005329671748,0.514623039764058,0.8629753813285975,3123.5326299021467,0.12296909825937079,2.1878481703719372,0.8437931374815486,0.1562068625184514,0.5629360803552252,0.8042980231243764,177.06905342080822,0.021915347323682093,0.9999899734245223,253.74044778202756,0.3909312643877881,0.9464561057947615,352381.3980847706,0.14944160781701785,55.96924913474921,173,validation,0.21940429539512268,174,transport,0.060076060412128186,0.03244300287203817,2.3489077066238764,0.14679046551223027,1.0976002134371308,4.343710388852205,0.0771186681810204,0.6786566174386279,2.2483585584372214,3.014901554592872,0.6780537265242786,0.7371300328166221,0.8766769285592348,0.5657152425251516,0.13009085033624537,2.617895660975258,2.1878481703719372,0.37627724533104384,0.9716252959586494,1.0803138904793241,0.13413835452925674
0.6469372765905282,0.5707563740531628,262.7120418745238,0.7875902160821311,0.6379069386763379,37.36640807979683,0.1936799375546322,1.3471020767219783,152.74257521005796,1.80610997346285,0.7368503454660491,0.7391082932579944,66.92371437683617,0.3402850303797715,0.2284935287134655,181.17530824764998,0.6834836195846478,0.8744082701023801,0.5031246476149847,0.09429261122192284,0.1562682073193912,0.17678070068359375,Transport,80,6.655053978082412,338.84478380096976,5.6488199244246635,0.021565305023183042,18.180985514216687,0.5330314419706886,0.8534980553545859,1326.3529045734053,0.11569157801093609,0.7583526342412709,0.8334849966605151,0.16651500333948488,0.5812011592259659,0.8050898568567322,44.55501745118238,0.019679255541541922,0.9998806331457591,155.94766912143956,0.3951435974378549,0.946518650712926,64071.21006511579,0.14158480813937785,1.242384563097596,174,validation,0.20914249277291758,175,transport,0.05567978858940225,0.026922733790398924,1.368726214898282,0.1818502287023954,1.078270697601573,4.87926844731888,0.07002778499161155,0.6377628489697711,1.9683230732534098,4.169901676909974,0.6945001245287195,0.7205531864055152,7.772365010451965,0.5313046757003749,0.12061892946710774,2.3196536016000984,0.7583526342412709,0.3903576178456997,0.9617383852299404,1.242384563097596,0.12429792008724543
0.6522704801479776,0.5335869084988512,111.87846660974952,0.7793848699468858,0.6663418661888175,39.77055033262172,0.187142179836417,1.4476355029481869,142.11285030253063,5.2549418227910705,0.759020106119063,0.676707726638364,245.8114596175658,0.3268683285993445,0.21373713808517042,164.95589005085162,0.7184528064665439,0.8745916017476016,0.5140790966369008,2.501265343479878,0.14874090886691754,0.17714881896972656,Transport,80,33.15813845714332,311.9978647048496,3.2404491971602347,0.017501676120661662,7.759563332196112,0.5532157386019355,0.8399184803034693,10369.721540493114,0.1037773455851689,1.9661286421392703,0.83623210170476,0.16376789829523997,0.5755189090569477,0.8010405236953768,258.905447399347,0.015963559952637575,0.9999968235073278,251.29641796654306,0.42049050939910515,0.9368151668159556,607767.4276625514,0.12740842093281954,2.501265343479878,175,validation,0.20231160997024172,176,transport,0.053872393175097504,0.024155632838681298,1.5168212537482775,0.18087984008152233,1.0849371967418486,7.193414604656249,0.0661168085052748,0.6286021579714497,1.9573344780932747,2.167348001245732,0.6657712185691111,0.7484458552489491,1.0041668003305002,0.5315444110887763,0.12309338831149978,2.38058209596324,1.9661286421392703,0.4048183698274516,0.9410788009887099,0.5979102112714229,0.1268944763472152
0.6487868938619465,0.5824530828972501,139.99714354616123,0.7030516639118463,0.7623662248390063,35.83101512326018,0.19539479694290243,1.3662683507521245,144.66576974753775,1.8382727781569468,0.708733425164305,0.7507970281005224,404.5206154000382,0.3306335071782712,0.2593921575589124,214.892544644672,0.627370427350853,0.7921599995181563,0.6582487470596514,8.317538640529147,0.16933159067947173,0.17755889892578125,Transport,80,165.66756731247668,363.85565480972514,5.544369704683943,0.015264017322221563,4.944925335687819,0.49896255672665485,0.8681384031226501,1258.0344545691103,0.09682833930819325,1.8382727781569468,0.7632229267381175,0.23677707326188246,0.6925905191577779,0.8544641037470618,1316.7688906928151,0.01386820433325592,0.999999863687264,1661.9211262354634,0.3845945617312601,0.9648027173101691,31412991.474576347,0.11871752679455368,8.317538640529147,176,validation,0.19900297833361236,177,transport,0.051628883758222756,0.02109326314613219,1.5964928070677402,0.18510814797268574,1.0824667395399403,6.523666260156513,0.06154794558220559,0.5905340833603473,1.7419179805822929,1.9197699545634477,0.6242829220848072,0.7876319450347521,0.6102146615434301,0.5054807909124954,0.11066773302263101,1.922743869234199,1.9479929670587444,0.3841076865393678,0.9612610249698026,0.5870676171825358,0.11408932927080574
0.6396584197677613,0.4777989390715637,216.14021270411592,0.7105850542757233,0.7473703627998773,32.11728073792296,0.17686286536162507,0.9260887721727212,106.23853414602964,2.3045038593984457,0.6933280347271585,0.7699917034795677,49.686195637715564,0.2829925204152847,0.19563615945129667,151.94152339360818,1.2042158732773864,0.8194933617791307,0.6241674071237561,0.3790930719606136,0.1418396509270184,0.17703819274902344,Transport,80,3.462073016572454,261.75431844752114,5.156347708636594,0.013211342777389872,21.87040529748801,0.5289702081260703,0.8550365243080084,893.8722810061824,0.08990405819135022,1.2042158732773864,0.7799634169260441,0.2200365830739559,0.6752662486934565,0.8442260668952589,20.112100392574384,0.011563411055524143,0.9995803945249571,29.43639729959129,0.39477959507687443,0.9510810086703756,2204.5721223186138,0.10826879567195175,1.8294182702589008,177,validation,0.17727392118962973,178,transport,0.0472168356336211,0.017326368305790252,1.5658269710864328,0.22440161030336883,1.0412524041689664,6.034230889424364,0.05558937161735192,0.518171315869165,1.4213254294620696,4.370897432111721,0.5911692388521008,0.8200550919350773,2.3575087552927187,0.4582619982345368,0.10136452847408711,1.6330354172109678,0.8923661958831793,0.3995552920142813,0.9448540326764429,1.8294182702589008,0.10447210909791894
0.635107470815762,0.4335394260263023,63.504775389666264,0.5782271212861102,0.9135186077733408,39.41992856692793,0.16840016413881143,0.6178964742877442,84.90637755605746,0.9877119480638598,0.6441074111117976,0.8385730545339081,47.06018930399793,0.2529540917284388,0.24183120525470456,152.65356379961509,1.1453971715385889,0.6819072569248074,0.9136266770811653,1.871219704627743,0.14146121317178997,0.1769423484802246,Transport,80,50.689081145533265,240.43860861830308,2.3354599452408693,0.007909145106312177,10.286594906440582,0.43094214801506153,0.9038045958868766,82.51155015898816,0.06933416218322508,1.1411895372645282,0.6631992221915738,0.3368007778084262,0.8853170958014615,0.9495304527074615,401.09157313438703,0.006704419014271624,0.9999987544468959,461.93169688555935,0.3334589822764535,1.0612714007999393,2462557.810628626,0.08234938270867433,1.871219704627743,178,validation,0.15736244124042842,179,transport,0.04345836513930277,0.013766021777131394,0.8319924712288522,0.20108657791453932,1.0387796883299534,4.792739018978606,0.04931316420287233,0.4554399241388558,1.0686041476208263,6.412981871518515,0.46318062992129905,0.9400583683368834,0.4878514615751009,0.40039266366469306,0.09188264500185028,1.348144103085672,1.1411895372645282,0.32142527348276617,0.9866112289176249,0.409285971523936,0.09469468812492239
