clipping_fraction,cumulative_runtime_seconds,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,train_direction_mean,train_direction_weighted_mean,train_plain_mean,train_radial_mean,train_shell_mean,train_total_mean,train_transport_mean,train_transport_weighted_mean
1.0,359.15090840000175,26,13.755925862000367,562.81884765625,714.0,0.9999999233654567,3646.248291015625,142.64004715851374,0.00034666666666666667,0.00033365079365079364,4368,168,0,1092,42,,,51.76816297468862,65864.53657363994,1257.656446468073,52.68381288757682,33561.096510054005,0.9156499128882005
1.0,372.89221346900104,27,13.741305068999282,562.81884765625,714.0,0.9999999262037731,918.366455078125,86.3308288398243,0.00036,0.000346984126984127,4536,168,0,1134,42,,,50.03460595366501,13561.472693129665,1220.8052175163448,50.23625895205731,7391.138955323004,0.2016529983923104
1.0,386.79922002900184,28,13.90700656000081,562.81884765625,714.0,0.9999999233654567,2592.689208984375,142.71764406703767,0.0003733333333333333,0.00036031746031746034,4704,168,0,1176,42,,,48.9422158068046,31285.631599683136,982.4700845688383,49.38240232585057,16134.05084212599,0.440186519045968
1.0,399.6216881820019,29,12.822468153000045,562.81884765625,714.0,0.9999999162696657,2656.7890625,152.56709540457953,0.00038666666666666667,0.0003736507936507937,4872,168,0,1218,42,,,48.03551008011259,33356.66647272451,792.0936586124808,48.50135167188137,17074.38006566849,0.46584159176878515
1.0,412.4674527540019,30,12.845764572000007,562.81884765625,714.0,0.9999999446528298,6404.00146484375,248.0984114067895,0.0004,0.00038698412698412704,5040,168,0,1260,42,,,46.74608453549445,141222.36012996236,730.381142247898,48.68253817819951,70976.37063610513,1.9364536427050636
1.0,425.1265258600015,31,12.659073105999596,562.81884765625,714.0,0.9999999332995642,953.5451049804688,81.25243097259884,0.00041333333333333337,0.00040031746031746033,5208,168,0,1302,42,,,45.6074932758652,10956.416843884048,665.083368494,45.76602840677051,5810.750106189024,0.15853513090530783
1.0,437.92009248400154,32,12.79356662400005,562.81884765625,714.0,0.9999999006589254,3843.61669921875,187.75543157543456,0.0004266666666666667,0.00041365079365079363,5376,168,0,1344,42,,,45.48618218355945,74201.82967523167,634.1221681923444,46.50705962666994,37417.975921712,1.0208774431104919
1.0,450.67209778800134,33,12.752005303999795,562.81884765625,714.0,0.9999999290420896,481.06060791015625,82.70573590766816,0.00044,0.000426984126984127,5544,168,0,1386,42,,,45.349467360680656,7166.9025671680765,641.411079340624,45.45598476406895,3904.1568232543514,0.10651740338828895
1.0,463.35453699900154,34,12.6824392110002,562.81884765625,714.0,0.9999999233654567,1654.946044921875,145.89998910256796,0.0004533333333333333,0.00044031746031746033,5712,168,0,1428,42,,,44.30198803960922,30811.365372206485,516.0980421794408,44.72934280642677,15663.731707192963,0.42735476681754875
1.0,476.1577442830012,35,12.803207283999654,562.81884765625,714.0,0.9999999105930328,662.2742309570312,85.52557148819878,0.00046666666666666666,0.0004536507936507937,5880,168,0,1470,42,,,44.34302551121939,6024.252312579325,451.4572065045812,44.43136414543627,3237.8547595419523,0.08833863421688493
1.0,488.8741704360009,36,12.716426152999702,562.81884765625,714.0,0.9999999205271403,4640.873046875,288.66548226844697,0.00048,0.00046698412698412703,6048,168,0,1512,42,,,42.52165025907258,129447.09200682669,465.34166530471487,44.29385559418948,64956.216836065694,1.7722053351168918
0.9761904761904762,501.70349644700127,37,12.829326011000376,562.81884765625,714.0,0.9991137456326258,2269.802490234375,155.52055090381987,0.0004933333333333334,0.0004803174603174604,6216,168,0,1554,42,,,41.292369059597455,50552.27694381987,392.6897055365068,41.98733673237002,25472.48332467819,0.6949676727725661
1.0,514.3844635970008,38,12.68096714999956,562.81884765625,714.0,0.9999999219462985,3583.06591796875,219.0734697523571,0.0005066666666666667,0.0004936507936507936,6384,168,0,1596,42,,,40.86701812071814,78048.0045000258,338.7225136445815,41.93633359645292,39193.36350683518,1.0693154757347785
1.0,527.1038599320009,39,12.719396335000056,562.81884765625,714.0,0.999999938976197,1363.4451904296875,118.46035234133403,0.0005200000000000001,0.000506984126984127,6552,168,0,1638,42,,,39.79878353482733,13133.658620016915,305.97464433799877,39.982120795933646,6719.816632177456,0.18333726110631382
1.0,539.891360081001,40,12.787500149000152,562.81884765625,714.0,0.9999999332995642,2630.041748046875,233.78742240724108,0.0005333333333333334,0.0005203174603174603,6720,168,0,1680,42,,,38.837302498430724,85975.88885492513,255.95573279052982,40.013637439711275,43115.922293857824,1.1763349412805524
1.0,552.7686331960012,41,12.877273115000207,562.81884765625,714.0,0.9999999304612478,1192.7061767578125,126.49738698913937,0.0005466666666666667,0.0005336507936507936,6888,168,0,1722,42,,,37.29984047166293,24798.218361241477,222.80969736540192,37.64116576410941,12510.51402930344,0.34132529244646753
1.0,565.5077483930017,42,12.739115197000501,562.81884765625,714.0,0.9999999077547164,3886.83544921875,219.91819829032534,0.00056,0.000546984126984127,7056,168,0,1764,42,,,37.2991620923082,90880.80463513875,184.53032798283635,38.54143327378074,45532.66748156078,1.242271181472534
1.0,578.2846646880025,43,12.776916295000774,562.81884765625,714.0,0.9999999162696657,5128.171875,244.4045708207857,0.0005733333333333334,0.0005603174603174603,7224,168,0,1806,42,,,36.35511651324729,121491.34543762889,157.00654436536215,38.014587068119326,60824.17599099713,1.6594705548720305
1.0,591.0683283290027,44,12.783663641000203,562.81884765625,714.0,0.9999999262037731,2178.784912109375,176.04951259635743,0.0005866666666666667,0.0005736507936507936,7392,168,0,1848,42,,,36.10765276760573,57043.646070968534,162.57813742085523,36.88803362014108,28603.112104194697,0.7803808525353559
1.0,603.8734957420029,45,12.805167413000163,562.81884765625,714.0,0.9999999290420896,1785.982666015625,129.48599754912513,0.0006000000000000001,0.000586984126984127,7560,168,0,1890,42,,,34.245016127070855,25454.409981026536,163.14391640336,34.59447894911487,12808.776948714945,0.3494628220440214
1.0,616.6188154030033,46,12.745319661000394,562.81884765625,714.0,0.9999998978206089,1644.5140380859375,136.7828811208407,0.0006133333333333334,0.0006003174603174603,7728,168,0,1932,42,,,32.97805950356027,19369.84088250569,128.8037621314267,33.24405099559855,9749.322322318558,0.26599149203827993
1.0,629.491843286004,47,12.87302788300076,562.81884765625,714.0,0.999999924784615,2328.027587890625,196.69063565276917,0.0006266666666666666,0.0006136507936507937,7896,168,0,1974,42,,,33.676497015082056,47413.09162783623,127.19065685507584,34.32501955843247,23770.14114234565,0.6485225433504167
1.0,642.2898100420043,48,12.797966756000278,562.81884765625,714.0,0.9999999276229313,4318.77001953125,293.9377807038171,0.00064,0.000626984126984127,8064,168,0,2016,42,,,31.89023665560498,129480.58897353637,112.60544678407686,33.65808707649815,64796.597210160224,1.7678504208931627
1.0,655.0141621990042,49,12.724352156999885,562.81884765625,714.0,0.9999999176888239,2103.785400390625,148.95551895527612,0.0006533333333333332,0.0006403174603174603,8232,168,0,2058,42,,,32.07773507719061,34234.86435744734,96.19187773463793,32.54606346809535,17165.528117590984,0.46832839090473605
1.0,667.842067696004,50,12.827905496999847,562.81884765625,714.0,0.9999999233654567,10851.78515625,401.9351100751332,0.0006666666666666666,0.0006536507936507937,8400,168,0,2100,42,,,31.267996538652195,314567.673757187,85.28504199560868,35.56034667429475,157326.4793995913,4.2923501356425495
1.0,680.5492541210042,51,12.707186425000145,562.81884765625,714.0,0.9999999276229313,5111.10498046875,227.04961117676325,0.0006799999999999999,0.000666984126984127,8568,168,0,2142,42,,,30.782261416227335,101161.21697019537,77.55877077208704,32.16331397153277,50619.38787048373,1.3810525553054365
1.0,693.2595986740043,52,12.71034455300014,562.81884765625,714.0,0.9999999318804059,2536.618896484375,210.14674585773832,0.0006933333333333333,0.0006803174603174604,8736,168,0,2184,42,,,31.575679389538156,52022.70542722657,72.18284144352232,32.28633376119789,26047.444134335045,0.7106543716597349
1.0,705.9934289130042,53,12.733830238999872,562.81884765625,714.0,0.9999999332995642,8577.876953125,333.11402052924745,0.0007066666666666666,0.0006936507936507937,8904,168,0,2226,42,,,32.875303261070734,151630.85585138912,66.10352830041928,34.944683020456814,75848.47968984478,2.0693797593860865
1.0,718.6845871680043,54,12.691158255000119,562.81884765625,714.0,0.9999999403953552,3333.986572265625,230.44901096253167,0.00072,0.0007069841269841269,9072,168,0,2268,42,,,30.36590333611128,93287.15860500932,57.14747573559159,31.639263187536855,46672.153040372454,1.2733598514255764
1.0,731.4957948030042,55,12.811207634999846,562.81884765625,714.0,0.9999999219462985,1845.98681640625,180.83869061299734,0.0007333333333333333,0.0007203174603174603,9240,168,0,2310,42,,,29.50776523631066,39485.399054277514,51.11604287660456,30.04710408946415,19768.257548577058,0.5393388531534891
1.0,744.1933761230048,56,12.697581320000609,562.81884765625,714.0,0.9999999120121911,3417.47412109375,181.85673656917754,0.0007466666666666666,0.0007336507936507936,9408,168,0,2352,42,,,29.40370665641413,45280.20276174659,47.76218481312083,30.022049789843685,22663.982473279855,0.6183431334295522
1.0,756.9067132830041,57,12.713337159999355,562.81884765625,714.0,0.999999965940203,2378.351806640625,206.54469596771966,0.00076,0.000746984126984127,9576,168,0,2394,42,,,28.438195254254556,68024.89319292846,47.004686367579765,29.366800601589375,34035.94893964802,0.9286053473348148
1.0,769.6508820730041,58,12.744168790000003,562.81884765625,714.0,0.9999999233654567,7943.81298828125,369.38218606086,0.0007733333333333333,0.0007603174603174603,9744,168,0,2436,42,,,31.54110155467476,253428.43861781983,38.09030327147256,34.99877471289748,126733.26446054562,3.4576731582227183
1.0,782.4211158700036,59,12.770233796999491,562.81884765625,714.0,0.9999999347187224,4021.810302734375,283.8557069755736,0.0007866666666666667,0.0007736507936507936,9912,168,0,2478,42,,,27.846442817532946,116833.01397845006,54.173578532805244,29.440963769377227,58443.59377849144,1.5945209518442798
1.0,795.2587852390043,60,12.83766936900065,562.81884765625,714.0,0.9999999347187224,2380.711669921875,212.39816437448775,0.0008,0.000786984126984127,10080,168,0,2520,42,,,27.73099754493506,112755.3324626528,43.68091667889121,29.269749515445305,56399.50668966585,1.5387519705102424
1.0,808.0929738440045,61,12.834188605000236,562.81884765625,714.0,0.9999999290420896,2373.26220703125,184.5581910468283,0.0008133333333333333,0.0008003174603174603,10248,168,0,2562,42,,,25.83885458014196,69203.63537269263,39.7490692558998,26.783440805347098,34621.69222097427,0.9445862252051361
1.0,820.8310270460042,62,12.738053201999719,562.81884765625,714.0,0.9999999105930328,2971.2314453125,217.12886372634344,0.0008266666666666667,0.0008136507936507937,10416,168,0,2604,42,,,26.77378758814718,69643.5153202528,40.86863603297581,27.724389724762805,34842.19197814289,0.9506021366156235
1.0,833.6357826480044,63,12.804755602000114,562.81884765625,714.0,0.999999938976197,3644.55322265625,306.7820846466791,0.0008399999999999999,0.000826984126984127,10584,168,0,2646,42,,,28.255088252902386,160831.95835253454,35.50827575528579,30.449567830776314,80433.73331414492,2.19447957787393
1.0,846.3774447890046,64,12.741662141000234,562.81884765625,714.0,0.9999999290420896,4383.38720703125,285.42281516393024,0.0008533333333333334,0.0008403174603174604,10752,168,0,2688,42,,,27.207211112692242,142138.63922805586,53.94850741675958,29.146936629919146,71096.29386773633,1.9397255172269072
1.0,859.2740111260046,65,12.896566336999967,562.81884765625,714.0,0.9999999148505074,2992.39697265625,220.97996090707323,0.0008666666666666666,0.0008536507936507937,10920,168,0,2730,42,,,26.518972554465844,133278.86288437247,46.680320675698134,28.337737951253498,66662.77160252408,1.8187653967876556
1.0,872.0043938160052,66,12.730382690000624,562.81884765625,714.0,0.9999999262037731,7172.85693359375,374.59577095508575,0.00088,0.000866984126984127,11088,168,0,2772,42,,,25.245103526372638,358490.8342561424,55.24771150002977,30.136223347528162,179273.0409838212,4.891119821155525
1.0,884.738178135005,67,12.733784318999824,562.81884765625,714.0,0.9999999474911463,4880.2109375,264.746631645021,0.0008933333333333333,0.0008803174603174604,11256,168,0,2814,42,,,25.657444977822404,126674.34931874843,36.381611650035865,27.385974164937345,63355.36546519923,1.7285291871149422
1.0,897.5721197380053,68,12.833941603000312,562.81884765625,714.0,0.9999999332995642,8274.546875,359.49781778312865,0.0009066666666666666,0.0008936507936507936,11424,168,0,2856,42,,,24.718705310929742,281807.86097446794,40.082443534186304,28.563544599197638,140923.97170900105,3.8448392882678917
1.0,910.268170674005,69,12.696050935999665,562.81884765625,714.0,0.9999999134313493,3173.580078125,249.78806357724326,0.00092,0.0009069841269841271,11592,168,0,2898,42,,,26.218351623886043,98606.6169597322,48.079123293795114,27.564153359645378,49327.34804151301,1.3458017357593373
1.0,923.1158767340048,70,12.847706059999837,562.81884765625,714.0,0.9999999034972418,4435.39404296875,216.21587397087188,0.0009333333333333333,0.0009203174603174603,11760,168,0,2940,42,,,23.43479974678762,124400.6769471502,71.40417111332535,25.132790308550224,62236.040559131754,1.697990561762602
1.0,935.8365817470049,71,12.720705013000043,562.81884765625,714.0,0.9999999276229313,3782.70751953125,258.56119665077756,0.0009466666666666667,0.0009336507936507937,11928,168,0,2982,42,,,25.723439878163237,115865.49654972696,33.533414059389365,27.304480841148102,57949.51498189317,1.58104096298487
1.0,948.6238311440056,72,12.787249397000778,562.81884765625,714.0,0.9999999332995642,1814.9302978515625,204.5113323643094,0.00096,0.000946984126984127,12096,168,0,3024,42,,,25.415896014354768,62095.049018322,81.35316759984744,26.264077736131732,31088.201092960924,0.8481817217769658
1.0,961.4902163460065,73,12.866385202000856,562.81884765625,714.0,0.9999999276229313,7770.3076171875,319.11429381938206,0.0009733333333333334,0.0009603174603174603,12264,168,0,3066,42,,,23.920907703183946,236390.2855395767,52.45783582264429,27.14635025256362,118221.37168769969,3.2254425493796712
1.0,974.2554270710061,74,12.765210724999633,562.81884765625,714.0,0.9999999262037731,11454.029296875,423.49758705638703,0.0009866666666666667,0.0009736507936507937,12432,168,0,3108,42,,,22.585612230446365,519211.0502367502,102.43903934008193,29.66984666651238,259656.7446380451,7.084234436066019
1.0,986.9742432430057,75,12.718816171999606,562.81884765625,714.0,0.9999999290420896,2592.1962890625,221.804204197157,0.001,0.000986984126984127,12600,168,0,3150,42,,,25.215219952343475,132905.85699040123,58.670729167987965,27.02906054284938,66482.26385978461,1.8138405905059078
1.0,999.8470328690055,76,12.872789625999758,562.81884765625,714.0,0.9999999361378806,2572.349609375,195.83849794524056,0.0009999980523993305,0.0009999999988959173,12768,168,0,3192,42,,,26.477087571285665,78173.84830734134,32.33575436217904,27.543940163571577,39103.09203085177,1.066852592285909
1.0,1012.6512766940059,77,12.804243825000412,562.81884765625,714.0,0.9999999262037731,2260.583740234375,201.39146581150237,0.0009999922096125098,0.0009999979585524235,12936,168,0,3234,42,,,25.9204703425279,141470.89336195376,41.497217027600726,27.850916924739945,70756.19528949067,1.9304465822120531
1.0,1025.4170463060054,78,12.76576961199953,562.81884765625,714.0,0.9999999120121911,7869.5498046875,311.4081540930839,0.000999982471685101,0.00099999202302351,13104,168,0,3276,42,,,23.46202092387137,228030.66314152026,26.860767765260604,26.57307618749302,114028.76195464274,3.1110552636216586
1.0,1038.2385377530054,79,12.821491446999971,562.81884765625,714.0,0.9999998978206089,4750.193359375,309.53863786515734,0.0009999688386930427,0.000999982192355464,13272,168,0,3318,42,,,21.53848893834012,179172.05925968927,27.739027008056638,23.98304970591877,89599.89914334867,2.444560767578649
1.0,1051.0037902130052,80,12.765252459999829,562.81884765625,714.0,0.9999999276229313,7320.2412109375,300.380094562258,0.0009999513107426476,0.0009999684666249463,13440,168,0,3360,42,,,22.844644447079016,260965.01305827568,24.420158461984617,26.40494158632857,130494.71660836882,3.56029713924955
0.9761904761904762,1063.825130267005,81,12.821340053999847,562.81884765625,714.0,0.9938670269080571,7524.72412109375,341.2514444617998,0.0009999298879706019,0.0009999508459389934,13608,168,0,3402,42,,,22.91963397015241,240476.8613636508,46.2273590974921,26.200738703584005,120261.54436137414,3.2811047334315915
1.0,1076.5920508480049,82,12.766920580999795,562.81884765625,714.0,0.9999999034972418,10489.9189453125,364.3418434006827,0.000999904570543965,0.0009999293304350147,13776,168,0,3444,42,,,21.240223882320738,416276.97981645237,36.41761182289896,26.919378703367702,208156.69871413766,5.679154821046959
1.0,1089.4132458910044,83,12.821195042999534,562.81884765625,714.0,0.9999999276229313,2441.956298828125,176.34591566948663,0.000999875358660167,0.0009999039202807922,13944,168,0,3486,42,,,20.376250888309663,92640.24944236164,37.46162900997907,21.64051735892032,46338.85553568581,1.2642664706106568
1.0,1102.2584666570046,84,12.845220766000239,562.81884765625,714.0,0.999999946071988,4810.05224609375,252.51175734542664,0.0009998422525470084,0.00099987461567448,14112,168,0,3528,42,,,21.523894160276367,146094.78786191414,36.334314880220234,23.517347342763305,73065.5610883972,1.9934531824869361
1.0,1115.020585443005,85,12.762118786000428,562.81884765625,714.0,0.9999999077547164,1819.682861328125,167.9107334642183,0.000999805252462657,0.0009998414168446007,14280,168,0,3570,42,,,19.87270353038219,52244.54915000995,38.37625774391466,20.585923017725342,26141.46270387693,0.7132194873431604
1.0,1127.7579612140053,86,12.737375771000188,562.81884765625,714.0,0.9999999361378806,1413.71875,197.16258568423135,0.000999764358695647,0.0009998043240500459,14448,168,0,3612,42,,,22.019511190730903,40913.45513435276,63.16603014470521,22.578495304800075,20488.31058224873,0.5589841140691698
1.0,1140.5924955170058,87,12.83453430300051,562.81884765625,714.0,0.9999999034972418,10114.576171875,352.5616991150947,0.0009997195715648764,0.0009997633375800725,14616,168,0,3654,42,,,19.687652233677607,272109.08420576295,45.47759762226673,23.400258893188013,136077.28090169263,3.7126066595104086
1.0,1153.3349585950054,88,12.742463077999673,562.81884765625,714.0,0.9999999332995642,4307.67431640625,198.54322332427614,0.000999670891419604,0.000999718457754301,14784,168,0,3696,42,,,19.85817339098347,84372.44246538126,42.473057009178625,21.009722626292074,42207.45776119522,1.1515492353085994
1.0,1166.0678100050054,89,12.732851409999967,562.81884765625,714.0,0.9999999205271403,2873.70556640625,208.9529268457776,0.0009996183186394474,0.0009996696849227135,14952,168,0,3738,42,,,20.91939729217085,157173.17333337452,34.127534998058316,23.063946581589807,78603.65043418629,2.144549289418953
1.0,1178.8453111210056,90,12.777501116000167,562.81884765625,714.0,0.9999999134313493,2809.1630859375,229.50163904825845,0.0009995618536343797,0.0009996170194656504,15120,168,0,3780,42,,,21.59793919590967,108969.18248289044,20.49599327612413,23.084725981504093,54494.83923808329,1.486786785594424
1.0,1191.7369472940054,91,12.891636172999824,562.81884765625,714.0,0.9999999276229313,5646.38525390625,299.0692487557729,0.0009995014968447265,0.0009995604617938074,15288,168,0,3822,42,,,21.42900447640568,163354.35036304593,24.274173094200346,23.657740109037576,81689.31226807008,2.2287356326318966
1.0,1204.5478140400055,92,12.810866746000102,562.81884765625,714.0,0.9999999347187224,14622.818359375,594.0312249433426,0.000999437248741162,0.0009995000123482329,15456,168,0,3864,42,,,20.15964601264291,1042957.3174130974,50.57882675123773,34.38787733767755,521503.94811992435,14.228231325034645
1.0,1217.3412640520055,93,12.793450011999994,562.81884765625,714.0,0.9999999403953552,3777.6123046875,350.828397665705,0.0009993691098247057,0.0009994356716003232,15624,168,0,3906,42,,,22.63500983733684,208626.2113880969,28.115302101782838,25.481375658554743,104327.16334509934,2.846365821217906
0.9761904761904762,1230.1614797320062,94,12.820215680000729,562.81884765625,714.0,0.9991291662057241,2360.753662109375,167.03882061015992,0.000999297080626719,0.0009993674400518209,15792,168,0,3948,42,,,18.84982459189459,73400.97943783941,35.48858970318232,19.851610924055883,36718.2340137713,1.0017863321612954
1.0,1242.8755846340064,95,12.714104902000145,562.81884765625,714.0,0.9999999134313493,3236.03271484375,183.30178076880318,0.0009992211617088995,0.000999295318234809,15960,168,0,3990,42,,,18.726493335328996,281732.42799445416,38.14849109949851,22.57027721968695,140885.28824277682,3.843783884357956
1.0,1255.617599892007,96,12.74201525800072,562.81884765625,714.0,0.9999999191079821,3713.747314453125,232.04713776849565,0.0009991413536632786,0.0009992193067117083,16128,168,0,4032,42,,,20.72173733117857,134234.79020981066,16.332367080074604,22.553129053672613,67125.56128844536,1.8313917224940408
