clipping_fraction,cumulative_runtime_seconds,differential_gradient_norm_mean,disco_gradient_norm_mean,disco_gradient_norm_min,disco_weight_norm,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,spectral_gradient_norm_mean,train_loss_max,train_loss_mean,train_loss_min
1.0,319.9793177270003,19.675673427326338,29.739842251652764,0.8714738488197327,17.814659118652344,11,29.04261432000021,648.0830078125,906.0,0.9999999148505074,733.3164672851562,93.32657450153714,0.00014666666666666666,0.00013365079365079365,1848,168,0,462,42,8.383410099716414,2606.03271484375,95.39350583989706,0.16566944122314453
1.0,348.9128053560007,22.62936754169918,34.610354964222225,0.6875168681144714,17.805496215820312,12,28.93348762900041,648.0830078125,906.0,0.9999999418145135,401.9035339355469,110.40646933941613,0.00016,0.000146984126984127,2016,168,0,504,42,9.334549563981238,2596.449951171875,89.57836360165051,0.19956135749816895
1.0,377.8651631310004,24.44879251860437,38.33956113315764,1.6357409954071045,17.796323776245117,13,28.952357774999655,648.0830078125,906.0,0.9999999262037731,792.4257202148438,120.48860523814247,0.00017333333333333334,0.00016031746031746033,2184,168,0,546,42,10.088316857814789,2582.30859375,84.21515721650351,0.18931913375854492
1.0,406.8431144639999,28.967138745955058,45.06723908725239,0.6778333783149719,17.787324905395508,14,28.97795133299951,648.0830078125,906.0,0.9999999531677791,626.2132568359375,135.03428339390527,0.00018666666666666666,0.00017365079365079368,2352,168,0,588,42,11.780917425240789,2605.060791015625,77.0167868296128,0.18461516499519348
1.0,435.9835466129998,29.86367199108714,43.85687119336355,1.404674768447876,17.776819229125977,15,29.140432148999935,648.0830078125,906.0,0.999999946071988,688.7095947265625,127.94729983238946,0.0002,0.00018698412698412697,2520,168,0,630,42,11.259092888661794,2610.9140625,70.84728850974213,0.18268048763275146
1.0,465.70778495500053,28.293896159955434,39.98055757795061,1.7760443687438965,17.76769256591797,16,29.724238342000717,648.0830078125,906.0,0.999999946071988,714.65234375,110.09517334756397,0.00021333333333333336,0.00020031746031746032,2688,168,0,672,42,10.56232074470747,2571.8525390625,65.24851250444495,0.19279330968856812
1.0,495.1282919210007,27.698853708448866,37.091074353172665,4.4411516189575195,17.75821304321289,17,29.420506966000175,648.0830078125,906.0,0.9999999602635702,652.1546020507812,101.28896388553437,0.00022666666666666666,0.00021365079365079367,2856,168,0,714,42,9.955814812864576,2572.31103515625,60.36145602530312,0.1871403455734253
1.0,524.5189618600007,30.772344011636008,36.50776553579739,0.7559501528739929,17.747947692871094,18,29.390669938999963,648.0830078125,906.0,0.9999999446528298,734.2518310546875,92.40112597034091,0.00024,0.00022698412698412697,3024,168,0,756,42,10.052997511767206,2568.30078125,56.6527808149833,0.20303471386432648
1.0,553.9540400620008,30.696908435651235,38.11376691716058,1.0138500928878784,17.737462997436523,19,29.435078202000113,648.0830078125,906.0,0.9999999616827283,813.3841552734375,93.50801437241691,0.00025333333333333333,0.00024031746031746032,3192,168,0,798,42,10.614838804517474,2566.94189453125,53.168678089532825,0.1853494942188263
1.0,584.5809660260011,27.584855122225626,38.471628597804475,1.0030356645584106,17.726825714111328,20,30.626925964000293,648.0830078125,906.0,0.999999938976197,975.360595703125,92.81694427558354,0.0002666666666666667,0.00025365079365079364,3360,168,0,840,42,10.875704153662635,2607.77197265625,50.87008913588666,0.17896923422813416
1.0,614.3147311060011,32.69997949827285,45.851583659648895,1.3861172199249268,17.71552848815918,21,29.733765080000012,648.0830078125,906.0,0.9999999574252537,1239.1912841796875,105.29724828402202,0.00028,0.000266984126984127,3528,168,0,882,42,12.452290376027426,2659.01611328125,49.27832983611595,0.1591177135705948
1.0,644.0677981770014,30.82302602415993,46.979061033044545,0.9752326011657715,17.70265769958496,22,29.75306707100026,648.0830078125,906.0,0.9999999347187224,1214.322509765625,107.3752731482188,0.0002933333333333333,0.00028031746031746034,3696,168,0,924,42,12.561860564918746,2660.82373046875,47.55573603581814,0.1361026167869568
1.0,673.8708746350012,32.03358420871553,46.80702519984472,1.287096381187439,17.690467834472656,23,29.80307645799985,648.0830078125,906.0,0.9999999304612478,1209.5003662109375,103.64784178279695,0.0003066666666666667,0.00029365079365079364,3864,168,0,966,42,12.690443637115616,2630.861328125,46.22003559200537,0.14702117443084717
1.0,703.6210703880015,33.96073762008122,52.87323758431843,1.385477900505066,17.678897857666016,24,29.7501957530003,648.0830078125,906.0,0.9999999616827283,1608.5059814453125,117.18358060859498,0.00032,0.000306984126984127,4032,168,0,1008,42,14.109493180399848,2693.078125,45.599708603961126,0.15347212553024292
1.0,733.8759718860019,34.38648655017217,57.809790282022384,1.2747371196746826,17.666210174560547,25,30.254901498000436,648.0830078125,906.0,0.9999999432336717,1582.9365234375,127.24253408114116,0.0003333333333333333,0.00032031746031746034,4200,168,0,1050,42,15.66993905320054,2671.345947265625,44.49162070222554,0.13266372680664062
1.0,763.512248975002,30.242710445608413,47.573159967150005,3.0473008155822754,17.653411865234375,26,29.636277089000032,648.0830078125,906.0,0.9999999432336717,1477.5748291015625,101.43809811274211,0.00034666666666666667,0.00033365079365079364,4368,168,0,1092,42,13.436485954693385,2613.03076171875,43.07030150693442,0.12561240792274475
1.0,793.1221160910018,35.06508296302387,59.3622607588768,1.3390605449676514,17.642324447631836,27,29.609867115999805,648.0830078125,906.0,0.9999999489103045,1786.739990234375,126.28089449519203,0.00036,0.000346984126984127,4536,168,0,1134,42,15.58645857657705,2586.97509765625,41.84952689219443,0.116819366812706
1.0,822.7102742330017,32.00042837290537,51.81821764934631,1.7838853597640991,17.63140869140625,28,29.588158141999884,648.0830078125,906.0,0.9999999517486209,1700.6763916015625,108.54935128915878,0.0003733333333333333,0.00036031746031746034,4704,168,0,1176,42,14.520796355747041,2592.04248046875,40.919738745849045,0.12015840411186218
1.0,852.3823713550009,36.84328201838902,55.35302212692442,1.303032636642456,17.619800567626953,29,29.672097121999286,648.0830078125,906.0,0.9999999517486209,1547.87158203125,114.1144335780825,0.00038666666666666667,0.0003736507936507937,4872,168,0,1218,42,15.322129598685674,2532.6171875,39.728838840056035,0.13410788774490356
1.0,882.1907078340009,41.98428903023402,65.41534237634568,2.152587413787842,17.608924865722656,30,29.80833647899999,648.0830078125,906.0,0.9999999645210448,1458.4727783203125,133.89905920482818,0.0004,0.00038698412698412704,5040,168,0,1260,42,17.516185997497466,2434.03564453125,38.85034426691986,0.11877819895744324
1.0,912.0544665830002,41.76244939508892,68.63495195195789,1.3333643674850464,17.595792770385742,31,29.863758748999317,648.0830078125,906.0,0.9999999602635702,1554.3056640625,141.9557832990374,0.00041333333333333337,0.00040031746031746033,5208,168,0,1302,42,18.625898188778333,2401.42919921875,38.13053156994283,0.10829329490661621
1.0,942.3669786450009,32.92771342467694,58.51281555067925,0.5338126420974731,17.584911346435547,32,30.31251206200068,648.0830078125,906.0,0.9999999162696657,1705.7012939453125,116.72084200949897,0.0004266666666666667,0.00041365079365079363,5376,168,0,1344,42,16.54086465707847,2414.364013671875,37.4244938829825,0.09901021420955658
1.0,972.6914663640009,40.21300160033362,68.42950623092197,1.6936911344528198,17.57372283935547,33,30.32448771899999,648.0830078125,906.0,0.9999999574252537,1755.4793701171875,139.52246796517144,0.00044,0.000426984126984127,5544,168,0,1386,42,18.79299367183731,2447.15234375,37.719122206925285,0.11122843623161316
1.0,1002.4675097560003,39.880731012140004,69.4850545894532,3.744000196456909,17.56185531616211,34,29.776043391999337,648.0830078125,906.0,0.9999999545869374,2173.13720703125,139.1254441965194,0.0004533333333333333,0.00044031746031746033,5712,168,0,1428,42,19.03130008493151,2379.28515625,36.4838406134042,0.08157923817634583
1.0,1032.105472845,41.02030220911617,69.87861841917038,1.9056345224380493,17.54994010925293,35,29.63796308899964,648.0830078125,906.0,0.999999965940203,2327.65478515625,142.54869031338464,0.00046666666666666666,0.0004536507936507937,5880,168,0,1470,42,19.248208237545832,2450.22802734375,36.39688514643127,0.0962476059794426
1.0,1061.8708401119993,40.46631107585771,68.39265722887856,2.5407445430755615,17.53752326965332,36,29.76536726699942,648.0830078125,906.0,0.9999999403953552,1864.3231201171875,140.68983654748826,0.00048,0.00046698412698412703,6048,168,0,1512,42,19.017577177002316,2268.276123046875,35.00655369003791,0.0851144790649414
1.0,1091.4544980809997,42.689381199223654,75.44258770772389,1.9455608129501343,17.526657104492188,37,29.583657969000342,648.0830078125,906.0,0.999999965940203,2172.786865234375,149.34154903321038,0.0004933333333333334,0.0004803174603174604,6216,168,0,1554,42,20.876948914357595,2192.617919921875,34.55644866194399,0.08391772210597992
1.0,1121.185381372,42.43771977084024,67.24084598109836,3.299919366836548,17.514068603515625,38,29.730883291000282,648.0830078125,906.0,0.9999999489103045,1719.7711181640625,137.82268134752908,0.0005066666666666667,0.0004936507936507936,6384,168,0,1596,42,18.51278416883378,2210.44287109375,34.61460449267179,0.0904267281293869
1.0,1150.7015088979997,43.87933772518521,72.31747754414876,5.862238883972168,17.50323486328125,39,29.516127525999764,648.0830078125,906.0,0.9999999787126269,2159.011474609375,146.27572541009812,0.0005200000000000001,0.000506984126984127,6552,168,0,1638,42,20.813800221397763,2020.8289794921875,32.828261010082706,0.10059241205453873
1.0,1180.4599221859999,43.70223679996672,77.96238506407965,3.575603485107422,17.49117660522461,40,29.758413288000156,648.0830078125,906.0,0.9999999503294627,2717.677734375,155.12953447160265,0.0005333333333333334,0.0005203174603174603,6720,168,0,1680,42,21.354568875971296,2242.444580078125,33.66676376156864,0.10034148395061493
1.0,1210.0173729179996,48.113151760328385,82.65960729689826,1.3352172374725342,17.481616973876953,41,29.55745073199978,648.0830078125,906.0,0.9999999517486209,2150.940673828125,166.32296868732996,0.0005466666666666667,0.0005336507936507936,6888,168,0,1722,42,23.217658831959678,1995.8564453125,32.711532819971794,0.0847885012626648
1.0,1239.4973704649992,43.30051463842392,74.6571134470758,1.886633038520813,17.466556549072266,42,29.479997546999584,648.0830078125,906.0,0.9999999375570388,2336.33447265625,144.68987835021247,0.00056,0.000546984126984127,7056,168,0,1764,42,21.293509252014616,2005.037841796875,32.15765956660644,0.08246680349111557
1.0,1268.937971726,44.95440613088154,74.57225947720664,2.225985050201416,17.455541610717773,43,29.440601261000666,648.0830078125,906.0,0.9999999474911463,2368.36083984375,152.60328893434433,0.0005733333333333334,0.0005603174603174603,7224,168,0,1806,42,21.056953728199005,1826.82373046875,30.842895130759903,0.08965254575014114
1.0,1298.469302945,48.717735415413266,68.2931839681807,2.060844898223877,17.44263458251953,44,29.531331219000094,648.0830078125,906.0,0.999999946071988,1637.2945556640625,137.87551859446936,0.0005866666666666667,0.0005736507936507936,7392,168,0,1848,42,18.26043071207546,1767.1298828125,31.127246051361517,0.11536994576454163
1.0,1328.2214100600004,47.8833662157967,83.49501671109881,3.8274455070495605,17.430269241333008,45,29.7521071150004,648.0830078125,906.0,0.9999999489103045,2076.142578125,161.88405118669783,0.0006000000000000001,0.000586984126984127,7560,168,0,1890,42,23.976366738478344,1592.14599609375,29.622824552868092,0.11667376756668091
1.0,1360.5824774000002,49.91701034988676,86.93496215059643,0.8382217884063721,17.418296813964844,46,32.36106733999986,648.0830078125,906.0,0.9999999361378806,1987.697509765625,179.83753459226517,0.0006133333333333334,0.0006003174603174603,7728,168,0,1932,42,24.940329681549752,1461.922607421875,29.41043715768804,0.09302975982427597
1.0,1390.8871441000001,55.823380436216084,95.77921325819833,1.5542380809783936,17.403209686279297,47,30.30466669999987,648.0830078125,906.0,0.999999958844412,2630.744384765625,187.606058098021,0.0006266666666666666,0.0006136507936507937,7896,168,0,1974,42,27.188923841431027,1663.96044921875,30.29581167473502,0.0902409702539444
1.0,1420.389410328,53.03891142209371,93.89718810149601,3.197197437286377,17.38946533203125,48,29.502266227999826,648.0830078125,906.0,0.9999999474911463,2597.394775390625,184.05140154702323,0.00064,0.000626984126984127,8064,168,0,2016,42,27.141938499041967,1533.35595703125,29.123186567221722,0.0969093069434166
1.0,1449.85529942,49.4945585103262,84.6777331630389,1.2355421781539917,17.374126434326172,49,29.465889091999998,648.0830078125,906.0,0.9999999446528298,2281.782470703125,165.6937599522727,0.0006533333333333332,0.0006403174603174603,8232,168,0,2058,42,24.140234999713442,1607.0943603515625,29.317320500145712,0.08555930852890015
1.0,1479.41642306,48.936893579505735,88.09619956924801,2.912721872329712,17.361814498901367,50,29.561123640000005,648.0830078125,906.0,0.9999999489103045,3651.13427734375,171.44211025465103,0.0006666666666666666,0.0006536507936507937,8400,168,0,2100,42,25.560422931398666,1880.7611083984375,29.739006302408164,0.08996263146400452
1.0,1508.9404768699997,50.00357366743542,85.6554309300014,2.8542442321777344,17.351802825927734,51,29.524053809999714,648.0830078125,906.0,0.999999946071988,2450.143310546875,171.32653933479673,0.0006799999999999999,0.000666984126984127,8568,168,0,2142,42,24.998293101787567,1496.6409912109375,28.07719063523802,0.10682675242424011
1.0,1538.5863181489995,53.178341178666976,89.17099004132407,3.282480001449585,17.33624267578125,52,29.645841278999796,648.0830078125,906.0,0.9999999503294627,2690.102783203125,178.96318659328278,0.0006933333333333333,0.0006803174603174604,8736,168,0,2184,42,25.630566350051335,1554.584716796875,28.27970753441609,0.08317482471466064
1.0,1568.1071258509992,59.020271917184196,94.86431661957786,1.932883620262146,17.323257446289062,53,29.52080770199973,648.0830078125,906.0,0.9999999602635702,2443.18798828125,186.16078129836492,0.0007066666666666666,0.0006936507936507937,8904,168,0,2226,42,26.834637004704703,1532.919677734375,28.935682257504336,0.10472725331783295
1.0,1597.6873682669993,53.301837749424436,90.08866487230573,2.5562193393707275,17.311742782592773,54,29.580242416000146,648.0830078125,906.0,0.9999999474911463,2648.804443359375,175.78945604960123,0.00072,0.0007069841269841269,9072,168,0,2268,42,25.567181533291226,1583.541259765625,28.45607492740133,0.0987914502620697
1.0,1627.2533195979995,48.60756449046589,81.40642103694734,2.2373507022857666,17.298112869262695,55,29.56595133100018,648.0830078125,906.0,0.9999999432336717,2518.672607421875,158.46056501070657,0.0007333333333333333,0.0007203174603174603,9240,168,0,2310,42,24.069449325402577,1503.0079345703125,28.22236513408522,0.09203848242759705
1.0,1656.9390855389993,56.96624700228373,94.89837742135639,0.7702996134757996,17.286020278930664,56,29.685765940999772,648.0830078125,906.0,0.9999999233654567,2939.184814453125,182.34417512587137,0.0007466666666666666,0.0007336507936507936,9408,168,0,2352,42,27.05355428868816,1644.6092529296875,28.36817492096729,0.08645263314247131
1.0,1686.577138358999,50.83100005558559,87.66918568951743,3.1007273197174072,17.27141761779785,57,29.638052819999757,648.0830078125,906.0,0.9999999474911463,2595.781982421875,165.75148203259423,0.00076,0.000746984126984127,9576,168,0,2394,42,26.300243678547087,1315.1578369140625,26.148643014863843,0.07981166243553162
1.0,1716.3634116269986,55.09481788391159,103.19571788254238,1.78545343875885,17.260684967041016,58,29.786273267999604,648.0830078125,906.0,0.9999999418145135,3450.44921875,196.09702989600953,0.0007733333333333333,0.0007603174603174603,9744,168,0,2436,42,29.37067972620328,1681.024169921875,28.791499772774323,0.08718115091323853
1.0,1745.8233330089988,59.1261961715562,103.66782242911202,3.9646944999694824,17.248126983642578,59,29.459921382000175,648.0830078125,906.0,0.9999999446528298,2504.275146484375,206.88759003366744,0.0007866666666666667,0.0007736507936507936,9912,168,0,2478,42,29.362349950131915,1337.030029296875,26.833849509557087,0.10561482608318329
1.0,1775.0709962139981,57.85721353405998,102.84226549239386,2.570810317993164,17.236635208129883,60,29.2476632049993,648.0830078125,906.0,0.9999999474911463,3529.724365234375,194.85273741540453,0.0008,0.000786984126984127,10080,168,0,2520,42,29.39071220727194,1535.802978515625,27.15913333153973,0.08812296390533447
1.0,1804.939528781998,54.29916253544035,92.08075092803864,1.851176381111145,17.220869064331055,61,29.868532567999864,648.0830078125,906.0,0.9999999503294627,2752.0205078125,175.76951284635635,0.0008133333333333333,0.0008003174603174603,10248,168,0,2562,42,26.695139436494735,1373.0301513671875,26.001163360795804,0.10018818080425262
1.0,1835.0229079209976,48.89926573492232,92.8841673589888,2.5544042587280273,17.209152221679688,62,30.08337913899959,648.0830078125,906.0,0.9999999375570388,2758.42919921875,175.77648050444466,0.0008266666666666667,0.0008136507936507937,10416,168,0,2604,42,28.182439156941005,1354.821533203125,25.795574949389056,0.07246427983045578
1.0,1864.9283552279976,57.130479611101606,104.86378740129017,2.1370322704315186,17.197906494140625,63,29.90544730700003,648.0830078125,906.0,0.9999999574252537,3509.85009765625,197.11916568165734,0.0008399999999999999,0.000826984126984127,10584,168,0,2646,42,30.6437476561183,1684.075927734375,27.395325681372057,0.09383457899093628
1.0,1894.7864570779984,53.73225625072207,101.52735172566913,2.895648717880249,17.183242797851562,64,29.85810185000082,648.0830078125,906.0,0.999999946071988,3553.518310546875,186.9507287683941,0.0008533333333333334,0.0008403174603174604,10752,168,0,2688,42,30.464882793880644,1707.0673828125,27.93359661372822,0.09588415920734406
1.0,1924.3459683599986,53.221197238990236,92.22143866902306,3.2995975017547607,17.167448043823242,65,29.55951128200013,648.0830078125,906.0,0.9999999446528298,3405.41162109375,175.52884862536476,0.0008666666666666666,0.0008536507936507937,10920,168,0,2730,42,26.91697260595503,1601.34228515625,26.009016459497314,0.0922420397400856
1.0,1954.0764514969987,58.36323530049551,98.46226277237847,2.2473559379577637,17.155628204345703,66,29.730483137000192,648.0830078125,906.0,0.9999999432336717,2555.283447265625,180.5764525617872,0.00088,0.000866984126984127,11088,168,0,2772,42,29.254954707054864,1216.6798095703125,25.089490583255177,0.10302960872650146
1.0,1983.7953767069985,59.444220804032824,95.26854695592608,3.5566539764404297,17.139541625976562,67,29.718925209999725,648.0830078125,906.0,0.9999999517486209,2951.044189453125,179.78577634266443,0.0008933333333333333,0.0008803174603174604,11256,168,0,2814,42,27.23470731292452,1404.010009765625,25.78812649052235,0.0831817239522934
1.0,2013.4799952659987,53.806702662081946,86.73568862960452,1.7167637348175049,17.124723434448242,68,29.684618559000228,648.0830078125,906.0,0.9999999332995642,1892.9439697265625,171.1296318939754,0.0009066666666666666,0.0008936507936507936,11424,168,0,2856,42,25.41529116744087,988.0718383789062,23.810603677162103,0.07324253767728806
1.0,2043.1074099949983,55.082718311321166,92.48190947373708,2.477219820022583,17.111862182617188,69,29.62741472899961,648.0830078125,906.0,0.9999999474911463,2263.724365234375,173.52235958689735,0.00092,0.0009069841269841271,11592,168,0,2898,42,26.92283932084129,1258.8800048828125,25.550349901563354,0.08356544375419617
1.0,2072.855082517998,59.393326147681194,98.64855829590843,1.2899049520492554,17.094715118408203,70,29.747672522999892,648.0830078125,906.0,0.9999999418145135,2444.01708984375,187.52494978904724,0.0009333333333333333,0.0009203174603174603,11760,168,0,2940,42,27.623418501445226,1067.904541015625,24.843650071571272,0.0833212286233902
1.0,2102.5859469649977,54.78568620199249,98.18044603722436,0.9178718328475952,17.08478355407715,71,29.730864446999476,648.0830078125,906.0,0.9999999418145135,3031.327880859375,190.90341027293886,0.0009466666666666667,0.0009336507936507937,11928,168,0,2982,42,29.46383811462493,1207.404052734375,25.969215621329134,0.08778469264507294
1.0,2132.332942152997,52.94825499966031,92.022240792002,3.365607976913452,17.069843292236328,72,29.746995187999346,648.0830078125,906.0,0.9999999560060955,2451.12841796875,172.83808939797538,0.00096,0.000946984126984127,12096,168,0,3024,42,27.524029447918846,1125.407958984375,24.227293049694882,0.09710007905960083
1.0,2161.961984231997,54.424386762437365,92.04251453990028,4.680420875549316,17.05554962158203,73,29.6290420790001,648.0830078125,906.0,0.999999958844412,2982.412109375,180.7424519175575,0.0009733333333333334,0.0009603174603174603,12264,168,0,3066,42,25.849059769085475,1051.22216796875,23.24735308451844,0.07833701372146606
1.0,2191.6713581729973,52.46390709706715,87.54682890006474,2.3433005809783936,17.041908264160156,74,29.709373941000194,648.0830078125,906.0,0.9999999432336717,2130.688720703125,164.60392905416944,0.0009866666666666667,0.0009736507936507937,12432,168,0,3108,42,25.04552098115285,951.370361328125,22.883793569258636,0.07428035140037537
1.0,2221.3722008869972,52.82636744067783,85.22068406286694,2.5045697689056396,17.029090881347656,75,29.70084271399992,648.0830078125,906.0,0.9999999474911463,3032.001220703125,159.99656177702406,0.001,0.000986984126984127,12600,168,0,3150,42,26.047355248814537,1391.1400146484375,24.391333450075415,0.07080378383398056
1.0,2251.0519748049974,57.30722455893244,112.08440404278892,2.9501349925994873,17.016342163085938,76,29.679773918000137,648.0830078125,906.0,0.9999999474911463,3984.12255859375,201.21434992835634,0.0009999980523993305,0.0009999999988959173,12768,168,0,3192,42,34.75321083409445,1703.3489990234375,26.29630480152333,0.0721227377653122
1.0,2280.6588764789976,54.35863256880215,100.9098548009282,1.4152661561965942,16.998310089111328,77,29.606901674000255,648.0830078125,906.0,0.9999999418145135,3893.15869140625,192.57374800386884,0.0009999922096125098,0.0009999979585524235,12936,168,0,3234,42,29.454129047337034,1333.10986328125,23.721254296733864,0.06649744510650635
1.0,2310.386732769998,53.759752863929386,97.00156683865048,1.53490149974823,16.985328674316406,78,29.727856291000535,648.0830078125,906.0,0.9999999517486209,3079.749755859375,177.14762226740518,0.000999982471685101,0.00099999202302351,13104,168,0,3276,42,29.067473499547866,1192.3748779296875,23.376196060418373,0.08037179708480835
1.0,2339.756267470998,43.11593597417786,79.1371166848001,1.869890570640564,16.96565818786621,79,29.369534700999793,648.0830078125,906.0,0.9999999403953552,1452.477294921875,144.58401128223963,0.0009999688386930427,0.000999982192355464,13272,168,0,3318,42,23.88093537659872,710.4629516601562,20.63312484230846,0.07292721420526505
1.0,2369.0876543649983,50.47422197603044,91.21541315033322,2.517651081085205,16.950153350830078,80,29.33138689400039,648.0830078125,906.0,0.9999999432336717,2517.591796875,168.1976232982817,0.0009999513107426476,0.0009999684666249463,13440,168,0,3360,42,28.05764141536894,1021.6085205078125,22.22897545554276,0.06217870116233826
1.0,2398.2806146699986,50.741978351558956,88.71702495075408,1.8910210132598877,16.93462371826172,81,29.19296030500027,648.0830078125,906.0,0.9999999205271403,3418.84814453125,161.14160023984454,0.0009999298879706019,0.0009999508459389934,13608,168,0,3402,42,26.254776958908355,1132.300048828125,22.332011688367597,0.07655613124370575
1.0,2427.555774575999,49.8346369947706,88.13121766987301,1.8042144775390625,16.924461364746094,82,29.275159906000226,648.0830078125,906.0,0.9999999361378806,3404.77197265625,165.99991432258062,0.000999904570543965,0.0009999293304350147,13776,168,0,3444,42,26.759255627791088,1128.4801025390625,22.42759454857913,0.07762780040502548
1.0,2456.700594538999,46.29030180261249,75.03807084900993,2.257394552230835,16.911788940429688,83,29.144819963000373,648.0830078125,906.0,0.9999999332995642,1934.8797607421875,136.1699553273973,0.000999875358660167,0.0009999039202807922,13944,168,0,3486,42,22.20086064508983,804.53173828125,20.734599931165576,0.0647420734167099
1.0,2486.009967748999,52.159375434830075,89.12465074516479,3.009042978286743,16.902841567993164,84,29.30937320999965,648.0830078125,906.0,0.9999999446528298,3606.552490234375,167.1087074393318,0.0009998422525470084,0.00099987461567448,14112,168,0,3528,42,26.403566127731686,1191.33984375,22.50147773804409,0.07155001163482666
1.0,2515.639103903999,45.97161076182411,79.74341528472446,1.2336539030075073,16.88739013671875,85,29.629136155000197,648.0830078125,906.0,0.9999999418145135,2722.658203125,150.33161632787613,0.000999805252462657,0.0009998414168446007,14280,168,0,3570,42,24.69357024346079,855.6465454101562,20.416598449372465,0.0838315337896347
1.0,2546.9256996979993,57.73698669813928,96.79985303538186,2.4415745735168457,16.87598419189453,86,31.286595794000277,648.0830078125,906.0,0.9999999375570388,3323.155517578125,180.36677100544884,0.000999764358695647,0.0009998043240500459,14448,168,0,3612,42,28.01619258948735,1009.723876953125,21.76166733212414,0.07911747694015503
1.0,2576.475520112999,46.231779705910455,90.18202830212456,0.8187147378921509,16.864591598510742,87,29.549820414999886,648.0830078125,906.0,0.9999999148505074,2135.0146484375,167.4791045217287,0.0009997195715648764,0.0009997633375800725,14616,168,0,3654,42,27.86782823857807,762.1815795898438,20.152749144427833,0.08269685506820679
1.0,2606.1950675239987,49.923323353131615,96.84534832977113,3.211552858352661,16.849672317504883,88,29.71954741099944,648.0830078125,906.0,0.9999999332995642,3315.041748046875,176.86650655383156,0.000999670891419604,0.000999718457754301,14784,168,0,3696,42,29.957330493699935,987.7528076171875,20.844227083603897,0.07194134593009949
1.0,2635.7510928699985,53.318849064054945,99.76314343724933,2.13718843460083,16.839326858520508,89,29.556025345999842,648.0830078125,906.0,0.9999999361378806,3374.5009765625,186.93498022215707,0.0009996183186394474,0.0009996696849227135,14952,168,0,3738,42,30.491290850298746,1014.870849609375,21.740578765138274,0.06773366779088974
1.0,2665.254692295999,49.03103616549855,93.9167234408004,0.4845350682735443,16.82007598876953,90,29.50359942600062,648.0830078125,906.0,0.9999999176888239,2466.173095703125,169.63555534680685,0.0009995618536343797,0.0009996170194656504,15120,168,0,3780,42,30.00895321511087,930.025146484375,21.39916534770635,0.07086433470249176
1.0,2694.8469925029995,47.331732608023145,71.28665947772208,0.9933416247367859,16.808868408203125,91,29.592300207000335,648.0830078125,906.0,0.9999999191079821,2212.697021484375,132.03679712897255,0.0009995014968447265,0.0009995604617938074,15288,168,0,3822,42,21.98817311014448,746.2930297851562,19.636614734484326,0.06272999942302704
1.0,2724.404554641,53.68675658674467,100.46416531290326,3.2544984817504883,16.794939041137695,92,29.55756213800032,648.0830078125,906.0,0.999999938976197,3239.21240234375,187.16325604347955,0.000999437248741162,0.0009995000123482329,15456,168,0,3864,42,31.55379010949816,1099.24462890625,22.321074120212522,0.07239443808794022
1.0,2753.854164083,50.24258797438372,87.66820997141656,0.7750515341758728,16.77834129333496,93,29.44960944200011,648.0830078125,906.0,0.9999999332995642,3329.706298828125,165.22721139022283,0.0009993691098247057,0.0009994356716003232,15624,168,0,3906,42,25.76692595297382,1162.243896484375,21.672825467329297,0.07047130167484283
1.0,2783.095524761,48.296485284254665,97.8369566940126,0.7562053203582764,16.763885498046875,94,29.241360678000092,648.0830078125,906.0,0.9999999474911463,3750.0771484375,183.46476903699693,0.000999297080626719,0.0009993674400518209,15792,168,0,3948,42,30.519697080055874,1086.1982421875,20.721807648072996,0.08644220232963562
1.0,2813.230866948,47.654960527306514,85.34849945704143,1.6717978715896606,16.753173828125,95,30.13534218699988,648.0830078125,906.0,0.9999999276229313,2899.109130859375,155.89523287046524,0.0009992211617088995,0.000999295318234809,15960,168,0,3990,42,25.289154867331188,895.7237548828125,19.451468368326978,0.0717456042766571
