first_10x_step,first_negative_residual_cosine_step,label,one_step_finite,one_step_rho_press_positive,operator,persistence_ratio,physical_l2,radial_skill,residual_cosine,residual_l2,rollout_completed_steps,rollout_finite,rollout_rho_press_positive,rout_fraction,shell_skill,state_l2,variant
1,12,Stage-T baseline,True,True,spectral + index FD,0.8595758366324685,297.77736896854765,-0.3480888795195025,0.7406020960063326,0.8918514314288021,100,True,True,0.0,-1.6794721761992293,0.26671131913718105,stage_t_baseline
1,17,spectral-only,True,True,spectral,1.0413369139825677,1.5768840992432902,-0.8373032179524585,0.690183450991437,1.019132424548791,100,True,True,0.0,-2.527825422231662,0.3231085963079305,spectral_only
1,8,coordinate-aware,True,True,spectral + coordinate FD,0.980491170763653,9.054878048069254e+20,-2.2410430353515025,0.6901774975348206,1.0297290635840919,100,True,True,0.0,-38.81360890058831,0.304229228431123,coordinate_fd
1,,spherical-proxy,True,True,spectral + spherical-proxy FD,774.4091041415925,2.940817423376725e+36,-1733.794242336431,0.0001359648523865376,716.1636336655281,0,False,False,0.6428571428571429,-29206797.144011937,240.2855744835918,spherical_proxy_fd
