channel,dynamic_span_ratio,global_std_ratio,global_variance_ratio,high_k_ratio,model,radial_profile_variance_ratio,reference_domain,severe_categories,shell_radial_variance_ratio,shell_std_ratio,step,total_variation_ratio
vel1,1.4018054332105767,1.123216050418958,1.261614295918763,1.7710887448836008,persistence,2.823279903941248,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.7517181162396002,"[1.4161112595820562,1.4156651429714884,0.8211505311465157,0.854539508377016,0.8388598141083591,0.8515944721470187,0.8793170424266596,0.9264357118256767]",3,0.918709634424387
vel1,0.862973729318979,0.805983440190986,0.6496093058620965,0.6654477381113961,persistence,0.8072816024395627,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.5842707974168543,"[0.783721377707302,0.7425553781882965,0.6280720250259599,0.8004222264790326,0.7445283050081287,0.7273382413895881,0.7837740006915789,0.868375016102324]",5,0.7201143372830341
vel1,0.6596057204316992,0.6350717278676536,0.40331609953680697,0.6811795079616881,persistence,0.9463798531744747,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.41540119932593694,"[0.7967613690971947,0.6230399020462619,0.4422716778236426,0.6994496791152632,0.6652996911994309,0.3659821280139804,0.4625315257563821,0.6957950782629502]",10,0.5385230175256867
vel1,0.4166669981245047,0.47712919050656016,0.22765226443344538,0.5487677964267962,persistence,1.0080710520123466,target_canonical_oracle,"{""dynamic_span"":true,""global_variance"":true,""high_k_energy"":false,""shell_radial_variance"":true}",0.15208118431970705,"[0.79269893844623,0.5486137284148913,0.3201629974125348,0.38097840936087934,0.3987703853601322,0.5999979310214121,0.2451107578685611,0.25072453844486975]",19,0.3636021641676409
vel2,1.0,1.0331157742549986,1.0673282030145055,0.885219507742304,persistence,0.8550059052669652,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.8550059052669652,"[0.9794074225766501,1.1234811540897944,1.108928911331249,1.0414715090656435,0.9854073965846725,0.9820795578449518,0.9783893926097417,1.0327720860180258]",1,1.0385731983672126
vel2,1.0,1.3263627791925718,1.759238222027443,1.175414997014166,persistence,0.6002062224964309,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.6002062224964309,"[1.0690541973458692,2.841395450895816,1.2947647317287998,1.0337140444851105,0.8761125712131956,0.908074540251702,0.909386723987413,1.1125130802816778]",3,1.5191309008169338
vel2,1.0,1.31394880522403,1.726461462749656,1.154672049816981,persistence,0.6605661107796621,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.6084710979337182,"[1.092051751463222,3.943547255950094,0.6246080141131979,0.4781565552162598,0.6052258364934171,0.7588802189732073,0.8006516153225532,1.2043966904894194]",5,1.415234935270812
vel2,1.0,1.2850393598816927,1.6513261564451505,0.9575421796716389,persistence,0.5600180216231588,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.21467545947264632,"[1.1787448149233353,5.591679886387105,0.5425469988782453,0.25480038307333136,0.20426919474119062,0.2161877965351041,0.3674148512968711,1.352948545083743]",10,1.2139847552458976
vel2,1.0,1.148073294819543,1.3180722902778008,0.9664980858037584,persistence,0.5718836855764983,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":true}",0.13504349009982444,"[1.1677261014510194,5.301795451655957,0.513264223030759,0.20719352527296303,0.11055239967207214,0.0781785247169175,0.3372107615341828,0.3954439056366723]",19,1.0651432987004366
vel3,0.9851648701230451,1.0085817835906843,1.017237214190966,1.0231484061743068,persistence,1.0562317682883997,target_canonical_oracle,"{""dynamic_span"":false,""global_variance"":false,""high_k_energy"":false,""shell_radial_variance"":false}",0.937357304890295,"[0.4944858191111947,1.0074827456990945,1.084065567848008,1.012695507960112,0.9825720023974676,0.9535548593999302,0.9534725666773323,0.9476172482183076]",1,0.9199982343658378
