J_A_cross_Bcc1,J_A_cross_Bcc2,J_A_cross_Bcc3,J_A_cross_press,J_A_cross_rho,J_A_cross_vel1,J_A_cross_vel2,J_A_cross_vel3,J_A_gain,J_A_inner_shell_gain,J_A_outer_shell_gain,J_A_radial_profile_gain,alpha,analytic_numeric_relative_difference,basis,epsilon,epsilon_consistent_20pct,epsilon_relative_difference,gain_reduction_vs_alpha1,state,used_backward
0.07035000131345807,0.08897347513334113,0.30212634561188617,0.0585871784399894,0.0796043324137678,0.06921093963593629,0.09290490959018388,0.2771257688348943,0.45181324242996823,0.43710376355832065,0.06939947786006961,0.0772915684998296,1.0,0.0,radial_mid,0.01,False,0.8565690197595585,0.0,train_early,False
0.3535525157868012,0.35355269101264286,0.3535455815873831,0.3535520322310295,0.35355206663271704,0.35355245425283943,0.3535515998053493,0.35355084825004324,0.9999938711051322,0.4999922546784088,0.49999841017855823,7.63165897600773e+23,0.0,0.00020533427087119317,low_k,0.001,True,7.1995418431944675e-06,0.7015551074050052,train_early,False
0.6075000470125931,0.7493310714781785,2.216759656559986,0.4857114158488456,0.7119474758368105,0.6053214414399701,0.8005504388065178,1.905888762312356,3.3506818039676602,3.259224348152324,0.5024338699889036,7.237178357311112e+30,1.0,0.0,low_k,0.001,False,0.8679508761263911,0.0,train_early,False
0.35355338820446075,0.35355351330346896,0.353555218147277,0.35355324593275206,0.3535532233864731,0.35355328262437263,0.35355399859411046,0.3535542828171657,1.0000010706546836,0.5000024171462569,0.4999997282960041,1.5435788208616923e+24,0.0,3.0318163797425754e-05,low_k,0.01,True,7.1995418431944675e-06,-1.2601213285035935,train_early,False
0.07172924647784634,0.08944322181183338,0.29488669451861643,0.05804259609123798,0.08302749141489892,0.07066894102547906,0.09428256054675632,0.2674264851755974,0.44245459659317293,0.4306367682691863,0.06660356096611508,1.288963477866859e+30,1.0,0.0,low_k,0.01,False,0.8679508761263911,0.0,train_early,False
0.35355359824650334,0.35355696651407403,0.35352875550003277,0.35355384937207135,0.3535538639087556,0.353553837153523,0.353553193396866,0.3535345913004536,0.9999863994239053,0.4999724210071745,0.5000007608211883,24921144619.87145,0.0,0.00018158027411944693,high_k,0.001,True,1.4553037859408704e-05,0.687764915070615,train_early,False
0.6002074469660446,0.7390218926674911,2.0966515645372557,0.4758286326298635,0.6950536808123018,0.5984522598702908,0.78038711228114,1.8105504095438558,3.202671473162799,3.090253770817399,0.5267217982654099,1.0489260513041115e+17,1.0,0.0,high_k,0.001,False,0.8497887020136932,0.0,train_early,False
0.3535533744292867,0.3535535803751644,0.3535550469669025,0.3535532961679461,0.35355328384633705,0.35355334438782704,0.3535538108719303,0.3535540817050874,1.0000009524756261,0.5000021807415829,0.49999983960865146,17826965845.672062,0.0,2.656177466752849e-05,high_k,0.01,True,1.4553037859408704e-05,-1.078669402037855,train_early,False
0.08129743854603781,0.10644319499316877,0.3195260802421076,0.07019674004515548,0.09733660790976766,0.08426506058538778,0.1092290627398707,0.27922315978047646,0.48107743900750166,0.42873253335659184,0.10972956625877703,1.9022225605947796e+16,1.0,0.0,high_k,0.01,False,0.8497887020136932,0.0,train_early,False
0.0,0.9999922335955232,0.0,0.0,0.0,0.0,0.0,0.0,0.9999922335955232,0.5000079379783108,0.49999426107918077,0.99999223167183,0.0,9.154658993591186e-05,channel_Bcc2,0.001,True,1.0409891426932207e-05,0.8959901452152838,train_middle,False
1.9053957521778155,2.427779621784632,6.159419831824592,1.4586507050503028,2.278345323676033,1.8580051818398235,2.499715533608504,5.287181329561528,9.614398901578587,9.094168783721432,1.613138300038002,0.7139082848564878,1.0,0.0,channel_Bcc2,0.001,False,0.8529484346825229,0.0,train_middle,False
0.0,1.0000026435144689,0.0,0.0,0.0,0.0,0.0,0.0,1.0000026435144689,0.5000063720017394,0.49999959685380363,1.0000026434999907,0.0,8.765340564664262e-06,channel_Bcc2,0.01,True,1.0409891426932207e-05,0.2926907149697557,train_middle,False
0.2451053887817549,0.3098534245416291,0.9646078557397103,0.1961585487153317,0.28722776488264984,0.2350462959915451,0.31801731875114003,0.7968385483218478,1.413812408063764,1.3419916710663073,0.23667042783189562,0.2708547376155395,1.0,0.0,channel_Bcc2,0.01,False,0.8529484346825229,0.0,train_middle,False
0.0,0.0,0.9999022346332029,0.0,0.0,0.0,0.0,0.0,0.9999022346332029,0.49981733486203783,0.4999998261657648,0.9999022297231767,0.0,0.0002609776970395339,channel_Bcc3,0.001,True,0.00010581190298187973,0.8971957064443491,train_middle,False
1.8608320682284498,2.35023028551953,6.472365356440069,1.4070657188720166,2.255203897256681,1.8381159660973294,2.482826542460459,5.207076384586198,9.72626920578883,9.164772420295098,1.6924219518974895,0.8221946225559428,1.0,0.0,channel_Bcc3,0.001,False,0.8485554899916228,0.0,train_middle,False
0.0,0.0,1.0000080473876942,0.0,0.0,0.0,0.0,0.0,1.0000080473876942,0.500014221795702,0.49999989726353267,1.0000080466712091,0.0,7.367954156929825e-05,channel_Bcc3,0.01,True,0.00010581190298187973,0.3211033360071321,train_middle,False
0.2531050351494888,0.3291435434583805,1.00591069897416,0.20693533301064462,0.31070562356312365,0.24827426952663806,0.3385732327698102,0.8184214254225968,1.4729900740802575,1.411455623747074,0.23672051460824825,0.18771847546156933,1.0,0.0,channel_Bcc3,0.01,False,0.8485554899916228,0.0,train_middle,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999484119229839,0.9999484119229839,0.49991455792096656,0.4999943174303552,0.9999483109533251,0.0,0.0005464421476053544,channel_vel3,0.001,True,5.4989078685223625e-05,0.8892564122845077,train_middle,False
1.8028188805212968,2.2653491355860944,5.773313604465611,1.41223518752793,2.214901829161142,1.7952936213416335,2.366907893805099,4.908305595804172,9.0294023568382,8.457355785961127,1.5781948049428585,0.7953146381225362,1.0,0.0,channel_vel3,0.001,False,0.8412211333961892,0.0,train_middle,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000034011886976,1.0000034011886973,0.5000041028956996,0.4999995711459968,1.000003399368095,0.0,7.56881119262117e-05,channel_vel3,0.01,True,5.4989078685223625e-05,0.30249106756391375,train_middle,False
0.2434611738063205,0.3131890644394373,0.9232975991360323,0.19577233487096124,0.3098955602038886,0.24210184848331376,0.32021675741316363,0.866071623273074,1.433678272328547,1.37231768296875,0.22276603371771753,0.2237866483789096,1.0,0.0,channel_vel3,0.01,False,0.8412211333961892,0.0,train_middle,False
0.018258265681937315,0.07845704371420921,0.7194532388365904,0.02368480846715442,0.026544861117132723,0.022698231799831166,0.07089346555657565,0.6849099073602661,1.0000050545052799,0.9960298003992487,0.032030202727584216,0.9999981966394899,0.0,0.0003417794509856877,all_channel,0.001,True,5.410753125877099e-06,0.8035064433466942,train_middle,False
0.8805153616377536,1.1004738315076223,3.3276778675831786,0.6981791146329308,1.0941397014114034,0.8496664701601929,1.1774129739935557,3.007965574255187,5.089251126283462,4.9129231356054,0.7732406723110961,1.1779203820148332,1.0,0.0,all_channel,0.001,False,0.7719332224961342,0.0,train_middle,False
0.018258131541057196,0.07845839894743757,0.7194449701008647,0.02368490591830708,0.026544884973966988,0.022698135170020593,0.07089121699112813,0.6849107730501964,0.9999996437248053,0.9960244152569696,0.032030041697167694,0.9999998192149,0.0,3.38721308417059e-05,all_channel,0.01,True,5.410753125877099e-06,0.1384431541246759,train_middle,False
0.09614647944454686,0.1433176646465026,0.8071719670310054,0.0852021076167879,0.12235656372491212,0.09724495914169909,0.139484226930846,0.7840571117291152,1.1606891042793888,1.1469387974408953,0.09639113013258435,1.007877177516793,1.0,0.0,all_channel,0.01,False,0.7719332224961342,0.0,train_middle,False
0.3535612123196741,0.3535590035915662,0.3534242268355343,0.35356079558651204,0.35354984199246486,0.353551958991303,0.35353133407779297,0.3534929739197905,0.9999307903213343,0.9999307903213343,0.0,0.9999307372859716,0.0,0.0004311427981134765,inner_shell,0.001,True,7.709001342011404e-05,0.890609923893628,train_middle,False
1.6634990248006303,2.0258170609892767,6.204622420043504,1.2791069943405744,2.0470678711592707,1.594667919408415,2.114444727243972,5.034707835241551,9.140964390124312,8.894972133357395,1.3444411974807202,0.9494891117605064,1.0,0.0,inner_shell,0.001,False,0.8542997236673705,0.0,train_middle,False
0.3535530592502222,0.3535578962789134,0.35356344692145525,0.35355305341848564,0.3535531691744873,0.3535531494747161,0.35355934897375196,0.35355629177864545,1.0000078809422963,1.0000078809422963,0.0,1.0000078796691387,0.0,7.503893026368436e-05,inner_shell,0.01,True,7.709001342011404e-05,0.2491537257678599,train_middle,False
0.20032885207501921,0.25863290379728304,0.9078109698551712,0.1635339342754214,0.2576318532034563,0.20246802161308627,0.26497580884394606,0.798958175388605,1.3318410375878387,1.2993386162964013,0.17114367298664251,0.247375918873468,1.0,0.0,inner_shell,0.01,False,0.8542997236673705,0.0,train_middle,False
0.35355092727530957,0.3535493325634458,0.35355326767390727,0.353559133662578,0.35355419370060653,0.35356082862186144,0.353553379328313,0.3535493724097433,1.000001170497953,0.0,1.000001170497953,1.0000011702106195,0.0,2.722110883105413e-05,outer_shell,0.001,True,1.7865449149635288e-06,0.7992389042914967,train_middle,False
1.088005619648599,1.359050497993524,3.088480693292177,0.8144205395218248,1.2650260342283524,1.0653754386263181,1.399630798009025,2.623702429639789,4.98105057142103,4.663162212559008,1.1413610347580323,0.2913175662471528,1.0,0.0,outer_shell,0.001,False,0.8556915644515035,0.0,train_middle,False
0.35355322040074244,0.3535531055258645,0.353553317947621,0.35355309737635604,0.35355306428447647,0.3535530934418102,0.35355339597161406,0.3535530873476999,0.9999993839509469,0.0,0.9999993839509469,0.9999993839508714,0.0,8.110787559471487e-07,outer_shell,0.01,True,1.7865449149635288e-06,-0.3911919720889828,train_middle,False
0.1415605431835365,0.17835698252272994,0.46723942326474244,0.11458023598698285,0.1689258440691339,0.144432899733455,0.1915279220086864,0.38381340508541295,0.7188076153497135,0.668764276522512,0.15872877820541342,0.07510766598610587,1.0,0.0,outer_shell,0.01,False,0.8556915644515035,0.0,train_middle,False
0.35355416385424737,0.3535534307454147,0.3535196752134973,0.3535541054187135,0.35355374724235356,0.3535536940527209,0.3535528666358133,0.3535268216288578,0.9999792754236713,0.6614392896914116,0.6614731232761045,0.9999792680791709,0.0,0.0003856891142820332,radial_low,0.001,True,2.04580068202224e-05,0.7929734072937447,train_middle,False
0.8260185020898565,1.0627784543117589,3.273862078394762,0.6989353861915786,1.0150189885883987,0.8531391102499847,1.1009199591551275,2.709646191230761,4.830197233852542,4.6586788462804725,0.7044338653952645,0.584130064917221,1.0,0.0,radial_low,0.001,False,0.8567865264232237,0.0,train_middle,False
0.3535533412921426,0.3535533542197104,0.3535520362724103,0.35355332966416125,0.3535533550475055,0.3535534164938335,0.3535536441298503,0.35355389363576706,0.9999997334250379,0.6614722308427362,0.6614723831438406,0.9999997332508319,0.0,2.9188755639959983e-05,radial_low,0.01,True,2.04580068202224e-05,-0.44560999027344195,train_middle,False
0.09968201038591157,0.13544549949176393,0.4669792021530841,0.08887026939647429,0.13355068419747068,0.09642730399764073,0.13623761858617495,0.4225789176803816,0.6917493239209592,0.6719754445629075,0.09521228356332902,0.16967995720295287,1.0,0.0,radial_low,0.01,False,0.8567865264232237,0.0,train_middle,False
0.3535539127590173,0.3535537665417666,0.3535783650361994,0.3535536877627355,0.3535529904206732,0.3535534444283888,0.35355256419923586,0.35356793289111343,1.0000139795716412,0.5000467224963013,0.5000199692236359,1.0000139679466427,0.0,0.0002905442571628512,radial_mid,0.001,True,1.5179454652218561e-05,0.7574279512188083,train_middle,False
0.7495833208221442,0.957387576831578,2.6979699453231407,0.6066233563837692,0.9380456134464289,0.7495957174228695,1.0319069619827894,2.3158616305061566,4.12254414552803,3.939103369614112,0.6341657028404935,0.3647384651119417,1.0,0.0,radial_mid,0.001,False,0.8540044480180132,0.0,train_middle,False
0.353553327601526,0.3535533846831834,0.3535509478368732,0.3535532429436431,0.3535532354420295,0.35355327442818346,0.35355310333137746,0.35355321409086804,0.9999987999047867,0.5000176617347565,0.5000196953593206,0.9999987997374716,0.0,3.309536527611431e-05,radial_mid,0.01,True,1.5179454652218561e-05,-0.6614777873486574,train_middle,False
0.09197562074542327,0.12166944883127055,0.4047902206908366,0.08121287918666178,0.1272476282132319,0.09817351789192187,0.12488703794417162,0.3565260767446558,0.6018731080964727,0.5799048464342307,0.08777181279731283,0.08830709944667975,1.0,0.0,radial_mid,0.01,False,0.8540044480180132,0.0,train_middle,False
