channel,fraction_outside_train_min_max,fraction_outside_train_q001_q999,maximum,maximum_minmax_excess,maximum_normalized_excess,maximum_normalized_excess_over_robust_span,minimum,radial_profile_variance,relative_l2_to_physical_loop_output,shell_variance,state_norm,std,step
rho,0.7501296997070312,0.7750167846679688,45.49982452392578,53.83689522743225,53.84535849094391,11.987749321388634,-55.824989318847656,8.899244356626511,,85.40224748992622;85.42875112764335;85.70643757604678;85.43517471127842;85.39534942047946;85.35019072570384;85.20760424966176;85.21934152763949,108976.328125,9.240842456689807,11
press,0.6651725769042969,0.6978073120117188,46.4566535949707,43.90302491188049,44.57350981235504,9.661162470465941,-41.39883041381836,7.874080247874691,,60.143428574820874;60.09809302133206;60.12249918578651;60.33116185919481;60.423238724586135;60.07019333539136;60.1081676413736;60.20793462507616,108976.328125,7.758099786538112,11
vel1,0.6894264221191406,0.7376480102539062,31.63743019104004,31.74899423122406,32.03599190711975,5.522000120219602,-33.51122283935547,4.957584450033615,,52.80649172821591;52.97315318806325;53.049911688175314;52.970750229029605;53.09427933374671;52.89598919397921;52.65853615695464;52.760819977292975,108976.328125,7.27332533450601,11
vel2,0.5059814453125,0.5059814453125,47.56448745727539,65.923828125,65.92383766174316,5.493661870418978,-71.923828125,15.626672041330792,,120.37394497048544;120.01944947975666;120.1073685850701;120.57829983156729;120.48779870760498;120.1944999768807;120.2040097055029;120.35615569447806,108976.328125,10.967689428009603,11
vel3,0.20232772827148438,0.30791473388671875,752.3648071289062,517.4737701416016,560.4485373229984,2.89848927600848,-37.61603927612305,5017.93658627014,,14106.058711522399;14114.197427534158;14101.218947982492;14107.651547575606;14111.550658999211;14105.045733887748;14107.165017056388;14100.508730933438,108976.328125,118.77152623234386,11
Bcc1,0.8424453735351562,0.8631324768066406,38.71567916870117,71.66414189338684,71.88693308830261,22.599367735095495,-73.47787475585938,23.927920252122313,,170.40595893124845;170.2709604793372;170.2519501914426;170.39840606143235;170.95836367188554;170.19910997786337;169.6272846107605;170.21504701794177,136713.96875,13.049558235146185,12
Bcc2,0.23278045654296875,0.28314208984375,79.81659698486328,62.13102722167969,64.716587597847,2.1185682054900616,-62.29063415527344,13.821817676821613,,210.76996581870955;211.03917340902382;210.90751021278373;209.77359735247876;210.08296981751033;210.7978862465079;210.37279605729395;210.48369985997658,136713.96875,14.509600145641766,12
Bcc3,0.23617172241210938,0.2987213134765625,581.4967041015625,712.4701995849609,751.7266225738525,2.3912971486451484,-908.8387451171875,1589.799673031455,,34347.72118845413;34387.4427099624;34367.560533006836;34346.34472605887;34386.725580980186;34343.0621790974;34328.42307043729;34354.35256349105,136713.96875,185.35832931660752,12
rho,0.8266677856445312,0.8378982543945312,49.140541076660156,69.62648415565491,69.63494741916656,15.503031590168428,-71.61457824707031,11.88859915922734,,136.9584507924223;137.5952897916213;137.67451174068168;136.3311469585763;136.64273744041174;136.80462040719485;135.5294569290802;136.02779950308906,136713.96875,11.691686294191689,12
press,0.7417373657226562,0.7768478393554688,66.68199157714844,64.12836289405823,64.79884779453278,14.04493832945704,-48.81865310668945,11.693293837203417,,94.5332858968014;94.65083787933919;94.82336575093396;94.69414306191038;94.98966643098046;94.66389554137993;94.4560414832768;94.4917776101438,136713.96875,9.72949311223385,12
vel1,0.7376632690429688,0.7819290161132812,40.2578125,40.37081277370453,40.65781044960022,7.008131193236506,-42.13304138183594,8.314574039892483,,85.1313389271036;85.43060866835631;85.70320779963743;85.40195484863773;85.58584161504848;85.365200504255;84.89727993333653;85.17129354631993,136713.96875,9.237741760287907,12
vel2,0.5777816772460938,0.5777816772460938,51.92558288574219,75.81289672851562,75.81290626525879,6.317752230568298,-81.81289672851562,21.02795962436212,,185.3995316493378;185.69541139546692;185.69223731451336;185.42933749488122;185.5146076087505;185.9257424600888;185.66245212419608;185.04469307669996,136713.96875,13.621510403005859,12
vel3,0.2672309875488281,0.37160491943359375,972.0055541992188,737.1145172119141,780.0892843933109,4.034412215514504,-44.60560989379883,7076.210845937925,,21633.08719748418;21658.032050808833;21625.04068307593;21620.146661532453;21636.80389419784;21628.094643912737;21629.099870349495;21612.457704257657,136713.96875,147.07259907684255,12
Bcc1,0.8650703430175781,0.8814468383789062,50.033329010009766,97.25127720832825,97.47406840324402,30.643292485087397,-99.06501007080078,39.88596210612601,,288.0815718463191;288.2130914226419;288.9111541058701;288.69815748498905;288.883099162064;288.3877301140739;288.2756824609627;288.43405231103156,172959.421875,16.98486398181564,13
Bcc2,0.3326988220214844,0.3825950622558594,72.61277770996094,68.48787879943848,70.36259986782073,2.303396586079323,-85.8099136352539,20.647810215845375,,340.7810524983495;341.1589019460288;340.72233264572117;339.4850351142117;339.82407811330125;340.9328984838819;340.76038587506685;340.4577171403829,172959.421875,18.453057221342682,13
Bcc3,0.3080253601074219,0.369842529296875,727.9307250976562,986.6226654052734,1025.8790883941651,3.2633961140449586,-1182.9912109375,2439.789843464517,,55768.06428362479;55839.710480548674;55811.734569909604;55781.46831059489;55839.599041998845;55768.83440015795;55746.885060383145;55762.448807790606,172959.421875,236.198747781162,13
rho,0.8604393005371094,0.8703956604003906,55.38470458984375,73.4899332523346,73.49839651584625,16.363162538961923,-75.47802734375,15.290187120562452,,216.21071460533176;217.12438888828257;217.2602280119879;216.22993724964115;216.61471672381856;216.52165568850992;215.84127025702918;215.5468074059189,172959.421875,14.71118185107047,13
press,0.8029747009277344,0.8207511901855469,81.35359191894531,78.7999632358551,79.47044813632965,17.224959718855324,-59.403621673583984,18.289821450885043,,151.30081069365707;151.5988761063051;151.87568067992157;151.76279471207107;151.82403902254723;151.43037891805724;151.57856794127923;151.25295375367298,172959.421875,12.311722503191106,13
vel1,0.78753662109375,0.8269081115722656,50.27519226074219,48.02381646633148,48.31081414222717,8.327268975305152,-49.78604507446289,14.38724158045783,,142.8113803693732;143.40754966179702;143.43592939213028;142.96751951090357;142.96166261478854;142.79245594864983;142.9883251376544;142.8375898555564,172959.421875,11.959319827712035,13
vel2,0.6436653137207031,0.6436653137207031,67.2633285522461,93.98833465576172,93.98834419250488,7.832374465266014,-99.98833465576172,29.913120590316712,,297.47301051538295;297.4813734932575;297.15529305264477;296.6701847951677;296.1849389775342;297.39775780613047;297.7251098743654;297.1513522531392,172959.421875,17.23818342053367,13
vel3,0.3387794494628906,0.43450927734375,1260.425048828125,1025.5340118408203,1068.5087790222171,5.526040360654753,-58.04299545288086,10196.584770563548,,33488.62621569362;33515.73220719918;33503.714609080314;33509.40200353392;33526.58796853799;33497.31235752189;33495.36665211302;33459.36459577585,172959.421875,183.0287356225805,13
Bcc1,0.8957443237304688,0.909454345703125,65.89701843261719,126.62146306037903,126.8442542552948,39.87650917696209,-128.43519592285156,66.09929593362575,,482.50966895526267;481.34964735262156;483.9337148497018;485.581255549028;484.1660150793029;483.6224929164627;484.6721442861925;483.9697602648701,220413.609375,21.993767072773675,14
Bcc2,0.4192085266113281,0.4720268249511719,120.65829467773438,102.97272491455078,105.55828529071809,3.45556580381881,-100.92887878417969,35.7566278971201,,563.7588566929044;563.959591052993;563.7984014861227;564.3122100412347;563.0283945069832;563.5375292232495;565.9829221315084;564.8971067747586,220413.609375,23.752042590137517,14
Bcc3,0.38648223876953125,0.4362945556640625,970.3809814453125,1278.8121185302734,1318.0685415191651,4.192872050030388,-1475.1806640625,3727.6995478630665,,90961.58446923748;91120.80089256435;91083.55582773124;91003.57052222882;91063.5290002076;90981.7143976864;90947.43747441706;90920.33502247857,220413.609375,301.67919084251434,14
rho,0.8903656005859375,0.9005050659179688,83.62083435058594,83.18236947059631,83.19083273410797,18.521017903925486,-85.17046356201172,22.8556254233208,,356.7105072090123;356.6594567109296;357.4327772498294;357.57097079985016;356.9614483865135;356.43978391917017;356.4344687311292;356.72488441953345,220413.609375,18.890925751086108,14
press,0.8386573791503906,0.8561058044433594,111.37417602539062,108.82054734230042,109.49103224277496,23.731823139116276,-60.123023986816406,31.293205420275534,,247.35196874783682;247.34713869946256;247.70232584403323;247.50598552638917;247.5429218542503;247.75287898570238;247.58310063560964;247.58322084811624,220413.609375,15.73360293514597,14
vel1,0.8377113342285156,0.867889404296875,60.94275665283203,55.24831676483154,56.6164679889679,9.758903172029113,-56.04469680786133,24.796795761606077,,236.71152769422858;237.56673231921536;237.82286594724246;236.76550854918364;237.16094627586918;237.01713833804388;236.13384509359946;236.29118190973202,220413.609375,15.392655345838621,14
vel2,0.7223052978515625,0.7223091125488281,87.3851089477539,123.10060119628906,123.10061073303223,10.258400533041211,-129.10060119628906,40.05172925481528,,485.56484963221754;487.2370053387147;486.6826823669203;484.5200088645512;483.4301203540482;485.14516322521746;485.26525564598205;485.06247430490225,220413.609375,22.030971065374363,14
vel3,0.4140510559082031,0.4960365295410156,1609.64453125,1374.7534942626953,1417.7282614440921,7.332109709337305,-77.55567932128906,14975.869541108412,,53119.671889726225;53108.41835197032;53108.74212970648;53172.37175919993;53174.8135584183;53148.42090817394;53217.23532087698;53135.48872179113,220413.609375,230.53882346995763,14
Bcc1,0.9264602661132812,0.9358978271484375,78.87413787841797,171.1931335926056,171.41592478752136,53.88867424857526,-173.00686645507812,106.68775705335926,,802.0823686600747;800.8430766979554;804.0783135145541;805.9330035303389;804.5954562381442;803.92547573874;805.7119147436347;803.4830963851955,282499.125,28.351926892005263,15
Bcc2,0.5287322998046875,0.5765953063964844,121.9593276977539,117.53274726867676,119.40746833705902,3.908933942700193,-134.8547821044922,62.51406451573963,,943.4216361319823;943.3278840655147;944.6118867723878;944.3362476842756;942.7067927180658;942.8637779459932;945.363407804645;945.6071266258191,282499.125,30.725069897296034,15
Bcc3,0.4510383605957031,0.5038528442382812,1298.6617431640625,1590.7361907958984,1629.9926137847901,5.185125247141672,-1787.104736328125,5810.318573918579,,149020.63894272508;149147.37514707478;149195.4823838935;149116.57410912286;149117.42341675912;149079.25812307576;149154.52781929332;149031.3437063916,282499.125,386.1448428510061,15
rho,0.91241455078125,0.9210739135742188,91.44541931152344,113.21094155311584,113.2194048166275,25.206366552222374,-115.19903564453125,35.12264036319471,,578.5646838600047;580.2327471714631;579.3358114390295;578.3306712655187;578.3159027417778;578.3226038816892;579.2557291049127;577.7948678637115,282499.125,24.057635178997877,15
press,0.8649444580078125,0.8802413940429688,130.52772521972656,127.97409653663635,128.6445814371109,27.88329228371682,-79.57728576660156,51.23191250581165,,411.09912026758013;411.0686130020989;411.46987149586994;410.9969999921211;410.93322132744106;411.2680324738083;411.1110002373416;411.0682346697419,282499.125,20.276265040354506,15
vel1,0.8818397521972656,0.9108238220214844,80.92193603515625,76.62111032009125,76.90810799598694,13.2565454140135,-78.38333892822266,40.82272451414657,,390.99381402047175;391.1201318617668;392.9474377749483;393.84062030064;393.6712969793377;391.80974439380236;391.0308758711461;392.040211047585,282499.125,19.803581806266585,15
vel2,0.7903671264648438,0.7903709411621094,103.81010437011719,145.44093322753906,145.44094276428223,12.12009782806687,-151.44093322753906,52.7522528418607,,801.0400101491913;802.1066614080316;802.3957068732109;801.3287880938979;800.0139457391533;800.6412428905201;802.3230380279234;801.0150544041892,282499.125,28.308271710463668,15
vel3,0.4729156494140625,0.5451889038085938,1985.0074462890625,1750.1164093017578,1793.0911764831546,9.273385868338101,-93.01323699951172,21605.400681952047,,86356.65557691857;86237.73114260419;86217.92747330191;86339.70515696093;86298.49289178418;86348.72319733234;86497.39789771086;86338.32065727982,282499.125,293.8186185207864,15
Bcc1,0.9431114196777344,0.95111083984375,101.09639739990234,206.5411560535431,206.76394724845886,65.0011661018844,-208.35488891601562,166.21879510938055,,1319.5312075613379;1317.0615276325261;1322.264285548406;1324.8053471187252;1323.530795576959;1322.3255014440622;1323.430904380002;1321.0259083750689,363762.125,36.35584234900236,16
Bcc2,0.6450729370117188,0.6876106262207031,159.09246826171875,144.63238716125488,146.50710822963714,4.796070264123855,-161.9544219970703,104.0322617571316,,1590.1111624761077;1587.4605106881163;1592.5154390195503;1593.6138991095288;1592.1464383209336;1591.6951962613018;1591.8789074415738;1591.3841955678495,363762.125,39.89174090938608,16
Bcc3,0.5275382995605469,0.5772819519042969,1611.7789306640625,1954.7913665771484,1994.0477895660401,6.343211282214461,-2151.159912109375,9157.723950843048,,246682.6277123519;246431.8042910012;246725.83402109882;246863.50010888564;246712.12182535938;246765.05145923368;246944.8875457214;246771.21791007946,363762.125,496.72643011520023,16
rho,0.9270973205566406,0.9331626892089844,122.56709289550781,137.38858437538147,137.39704763889313,30.5891057419733,-139.37667846679688,61.133026738709496,,971.9920249581245;970.2745700074008;970.9285466856355;972.1169756650124;971.3915083466334;971.0567529604959;973.3000900003586;971.7929214103282,363762.125,31.17061543754606,16
press,0.8862762451171875,0.8988990783691406,161.9302520751953,159.3766233921051,160.04710829257965,34.68968727507019,-106.30623626708984,78.11323754227408,,665.111336278072;665.1079337744488;665.5745067833398;665.016962722169;665.5620616353121;665.7413936301638;665.9713609342796;664.7677047867207,363762.125,25.794513399548926,16
vel1,0.9047775268554688,0.9273681640625,108.26228332519531,102.79049813747406,103.93599466133118,17.915305281603036,-104.55272674560547,69.56553380887905,,642.3591692674203;641.2870552689602;644.3025759176205;646.3661492412375;645.6612560653591;644.2023305968423;644.389914881554;644.3365630950685,363762.125,25.37938466823736,16
vel2,0.8468208312988281,0.8468208312988281,134.88131713867188,182.92750549316406,182.92751502990723,15.243983815485343,-188.92750549316406,76.92961165534729,,1346.8230496445574;1349.3221331255986;1349.3086384287067;1348.0131382670365;1347.6114373613868;1348.9459969572613;1351.329595525758;1347.757586216002,363762.125,36.72382549054761,16
vel3,0.5354576110839844,0.5954551696777344,2389.328857421875,2154.4378204345703,2197.412587615967,11.364427589718613,-106.8464126586914,31177.439452040784,,141470.29776376294;141159.49870354315;141067.22199500515;141244.75763137895;141080.65404085326;141379.87528234394;141702.251950391;141399.52983709736,363762.125,375.916251816087,16
Bcc1,0.9674301147460938,0.9717864990234375,136.6244659423828,248.2416718006134,248.46446299552917,78.11071535687313,-250.05540466308594,241.21333787747216,,2218.636895958186;2217.0970113776257;2223.326211532347;2224.8937209355126;2222.125053902981;2223.749756344562;2225.863693158083;2221.481539111232,469617.09375,47.139655367708166,17
Bcc2,0.7438392639160156,0.7729682922363281,198.3479461669922,185.05296516418457,186.92768623256683,6.119282049279638,-202.375,168.18966119716939,,2735.3201021756076;2727.282749223635;2734.4257846302307;2735.4701426100673;2736.369251915443;2738.096384120457;2732.236325600278;2732.350782452989,469617.09375,52.28713943026435,17
Bcc3,0.613311767578125,0.6654205322265625,2191.34375,2649.3572845458984,2688.61370753479,8.55267606543304,-2845.725830078125,14344.818126899165,,410259.7764600031;409443.5912029443;409907.7171252615;410304.2363189608;409964.67001528206;410488.968304054;410955.77037609584;410441.4727457214,469617.09375,640.4848258624424,17
rho,0.947479248046875,0.9513740539550781,165.44142150878906,186.4474527835846,186.45591604709625,41.511224805725895,-188.435546875,110.34670858259634,,1631.0077312254848;1622.2098979816465;1623.2823948130851;1625.6595823246762;1623.2533404762353;1626.0319096752798;1626.8404020455882;1625.7815324029102,469617.09375,40.317608033069284,17
press,0.89727783203125,0.9093551635742188,199.249267578125,196.6956388950348,197.36612379550934,42.77846183039372,-126.5442886352539,112.35046716990931,,1071.875067034308;1069.4978966312624;1068.779477721978;1069.7154382109115;1069.9521170501407;1069.9330241137855;1070.3860972175366;1070.0174507188185,469617.09375,32.711155760821256,17
vel1,0.9254837036132812,0.942291259765625,128.06312561035156,126.29819619655609,126.58519387245178,21.81931677996061,-128.0604248046875,113.75470045980472,,1055.5603354786524;1051.0561896088711;1053.3302823165518;1056.8128890228993;1056.37604252531;1055.9663441372509;1057.434579240371;1055.5676320806506,469617.09375,32.484817235375,17
vel2,0.8756065368652344,0.8756065368652344,171.65682983398438,234.20567321777344,234.2056827545166,19.517171251251302,-240.20567321777344,118.71422624038311,,2282.2173074306365;2282.7749393275144;2282.8350103392077;2279.6235593956844;2279.158728584989;2281.87572773787;2286.2489583986035;2281.4662177429436,469617.09375,47.77056670384567,17
vel3,0.6114654541015625,0.6764678955078125,2916.495849609375,2681.6048126220703,2724.579579803467,14.09079365504836,-115.58707427978516,45845.542817001246,,232949.0725862612;232252.0230504545;232026.41020124877;232280.96814100904;231887.96488473914;232734.66824077533;233221.12031589157;232772.5104710286,469617.09375,482.19872953073093,17
Bcc1,0.9674797058105469,0.9716758728027344,163.79281616210938,316.44981694221497,316.67260813713074,99.55356857597431,-318.2635498046875,367.1241084862447,,3710.87861478773;3718.591262833683;3721.415412044151;3719.461361223799;3722.01163907153;3720.116762093402;3725.487320450793;3714.4775392859065,607759.5625,60.98406240936382,18
Bcc2,0.8177413940429688,0.8407020568847656,302.5265808105469,284.8410110473633,287.42657142353056,9.409222862844027,-280.5570373535156,278.1013026067177,,4681.073480894246;4670.16570443761;4673.601623193796;4674.463039929375;4677.473243767992;4682.549706173409;4665.427464060009;4669.55811991245,607759.5625,68.36878124985053,18
Bcc3,0.670654296875,0.7011070251464844,2851.9482421875,3469.1375579833984,3508.39398097229,11.160456835089157,-3665.506103515625,23534.803923618358,,686243.4753602379;684694.7918527471;685278.2142607252;686310.5708255479;685871.8165341357;687036.3447333211;687488.2308452987;686665.0127268627,607759.5625,828.3710735210008,18
rho,0.9603500366210938,0.9636802673339844,204.94882202148438,214.10083413124084,214.1092973947525,47.667777808158256,-216.08892822265625,196.81827568059407,,2743.8555802932033;2717.6475979130782;2711.5270933355955;2713.852246713878;2705.795755111534;2728.1696794976897;2728.5670433196465;2727.470072138384,607759.5625,52.173906027098745,18
press,0.9245491027832031,0.9337387084960938,230.22352600097656,227.66989731788635,228.3403822183609,49.492031039664745,-146.98638916015625,164.27489779858348,,1753.9879508330055;1743.4253054226924;1741.06130899639;1745.4671845937355;1746.3385260122645;1749.1808895134052;1751.9757877394954;1750.0664096273958,607759.5625,41.80536468213876,18
vel1,0.9296989440917969,0.9434890747070312,156.88136291503906,165.76587808132172,166.0528757572174,28.62230713981362,-167.52810668945312,180.44638284022756,,1813.6891179009842;1795.8925919938038;1797.034874802359;1805.8469061081105;1800.0842457485137;1810.3713062684023;1814.883284019667;1810.9353502260847,607759.5625,42.49817658377631,18
vel2,0.906707763671875,0.906707763671875,248.40530395507812,336.2008056640625,336.20081520080566,28.016779131538282,-342.2008056640625,193.4553686244625,,3876.709054731821;3872.57774796946;3867.8217193707223;3867.532140027955;3866.1002307895274;3871.1449280441752;3875.074188548887;3870.4481216434615,607759.5625,62.21684062488643,18
vel3,0.7036514282226562,0.756103515625,3785.26708984375,3550.3760528564453,3593.350820037842,18.5838451226315,-216.3136749267578,70079.73537274639,,387750.9197946094;386630.2346124023;386325.62638201716;386962.36710735864;386014.2811210287;387675.7811043007;388433.12108990975;387690.45526568365,607759.5625,622.2422659687235,18
Bcc1,0.9779853820800781,0.9811248779296875,197.81680297851562,405.75853276252747,405.98132395744324,127.62988820826646,-407.572265625,582.5664528046534,0.3459278865783116,6231.180749916513;6234.620709696772;6237.334431623815;6233.711629160369;6239.62734651992;6242.451594442425;6253.098431777265;6237.845233766953,789368.375,78.98567302751884,19
Bcc2,0.8577613830566406,0.8755569458007812,446.9320068359375,429.2464370727539,431.8319974489212,14.136492263677168,-367.8370666503906,495.17436241011603,0.409632934726989,7845.2484585371585;7829.838999338101;7832.659264793767;7831.983603716047;7836.608145650103;7842.682212806013;7816.836699641939;7823.482798807269,789368.375,88.50098606627186,19
Bcc3,0.712890625,0.74639892578125,3612.665771484375,4619.900497436523,4659.156920425415,14.821117576967321,-4816.26904296875,39481.184308587544,0.280499596942246,1161206.6054617797;1157686.4301647074;1159237.506995242;1159669.0328091253;1160015.1203423697;1162112.1040345212;1162217.8576753032;1161016.3934845622,789368.375,1077.216447666901,19
rho,0.9659156799316406,0.9685554504394531,274.16461181640625,300.1635477542877,300.1720110177994,66.82817093665906,-302.1516418457031,328.20669647773553,0.43733330709182455,4688.270263402997;4622.379586773899;4600.597176431642;4627.376085880043;4601.408357332627;4657.335210451675;4662.122857737461;4661.167598626267,789368.375,68.11823271848878,19
press,0.9426422119140625,0.9498252868652344,297.3111572265625,294.7575285434723,295.42801344394684,64.03305569214645,-205.5850372314453,253.48496874092672,0.4205823535434416,2933.604580234429;2919.154431589386;2909.2797763763483;2924.0997588325727;2918.806310661792;2931.159779997437;2937.1073581284436;2933.2323534439715,789368.375,54.09074552933864,19
vel1,0.9478988647460938,0.9584541320800781,230.98077392578125,225.28633403778076,226.6544852619171,39.06812370577678,-214.72848510742188,293.66304459377767,0.40703424876257827,3158.852506395811;3128.489109022204;3120.7019218002324;3148.1134044960904;3125.8295401309983;3156.0938950552636;3165.029336290858;3154.917663315656,789368.375,56.07819719048494,19
vel2,0.9328536987304688,0.9328536987304688,307.1950988769531,395.4368896484375,395.43689918518066,32.95312730968366,-401.4368896484375,319.6453594957885,0.39803453491241586,6431.968189867586;6419.9292151097015;6407.173298393459;6417.1985462556395;6416.6240199865215;6423.886142814412;6428.754075971001;6415.81066060734,789368.375,80.12617837641787,19
vel3,0.7543373107910156,0.7979011535644531,4847.259765625,4612.368728637695,4655.343495819092,24.07618594781147,-229.30068969726562,111660.45762205223,0.23768353880278592,652251.7913794667;650554.7371204649;650321.1665824555;651538.7996538548;650396.2845761244;652476.2464268607;653110.0229258199;652259.1657973407,789368.375,807.2260031534773,19
