J_F_cross_Bcc1,J_F_cross_Bcc2,J_F_cross_Bcc3,J_F_cross_press,J_F_cross_rho,J_F_cross_vel1,J_F_cross_vel2,J_F_cross_vel3,J_F_epsilon_relative_difference,J_F_gain,J_F_inner_shell_gain,J_F_outer_shell_gain,J_F_radial_profile_gain,J_G_cross_Bcc1,J_G_cross_Bcc2,J_G_cross_Bcc3,J_G_cross_press,J_G_cross_rho,J_G_cross_vel1,J_G_cross_vel2,J_G_cross_vel3,J_G_epsilon_relative_difference,J_G_gain,J_G_inner_shell_gain,J_G_outer_shell_gain,J_G_radial_profile_gain,basis,decoder_feedback_contribution,epsilon,epsilon_consistent_20pct,state,used_backward
1.8910573660220609,2.3192840719915475,5.422526319420568,1.4477043394396405,2.2782300222339,1.8717552362680758,2.42322663384096,4.591741057717584,0.8542555081137507,8.72380244309851,7.740839496480345,2.097590487607684,0.16319472266311727,1.8835634555663017,2.3192840037762714,5.422530816977083,1.0860553179122967,1.9626224591564874,1.814548945107981,2.0231899100493673,4.591740784042981,0.854020019890205,8.47538210509097,7.488953394081928,2.0487826943464804,0.15704601622210038,outer_shell_mode,0.9715238464387662,0.001,False,validation_initial_state,False
0.25749686551411605,0.32271503555260855,0.810310706087243,0.2049311980066009,0.3107644886550418,0.2580381684736281,0.3392842335133378,0.6850207313323611,0.8542555081137507,1.2714461543854123,1.1343780294648154,0.2827172170263031,0.04827874869338704,0.2562028071190728,0.3227149844529051,0.8103121879166376,0.15101912870966444,0.26876724985474765,0.24978798144962097,0.2787015695649592,0.685019197418386,0.854020019890205,1.2372361111240926,1.0991792044973778,0.27715346637216387,0.048026382245470484,outer_shell_mode,0.9730935964977172,0.01,False,validation_initial_state,False
1.5499714168408334,1.9926424057259806,5.5956765852829315,1.2818873132448139,1.8903377654995055,1.541331836751147,2.0492475433819863,4.875352129469452,0.8595352425150488,8.558353887290384,7.906782086725952,1.2529293427131665,0.32289636276986317,1.5415453150576093,1.9926434359795713,5.595673631460783,0.9281618401278309,1.6483775553309346,1.4966728035244463,1.673171753649507,4.875350654619772,0.8590019068807252,8.369334703610797,7.71520629641273,1.2254767853560817,0.3215457189865243,radial_low_mode,0.9779140724759827,0.001,False,validation_initial_state,False
0.19172828978058376,0.24955324383678631,0.7990248883420024,0.16412834876466542,0.23807444713474288,0.19211800341683333,0.2590564826013377,0.7211401953754248,0.8595352425150488,1.202147103248634,1.1160283068663823,0.168753416622866,0.13701183643552664,0.19074288199955838,0.24955326624129923,0.7990248312043549,0.11949070008445262,0.20746709499113897,0.18689042743014703,0.20772380813376118,0.7211407350521857,0.8590019068807252,1.1800602338860937,1.0936844660177485,0.1655940460274882,0.13501203495926437,radial_low_mode,0.9816271492042417,0.01,False,validation_initial_state,False
1.4457287963232928,1.8463838556113696,5.022664951860837,1.1842950206522473,1.777515836052571,1.4467645334496577,1.9078544638909272,4.350869713081289,0.8623040882358305,7.742845025417704,6.992099044430413,1.138289538943334,0.30982859672499863,1.4393198541807393,1.8463844250246597,5.022667314300305,0.8875382731083665,1.5400440816803511,1.408703132319361,1.6015022486639867,4.350866262088804,0.8616671034124804,7.5727613982990905,6.817560549083002,1.1135066089585735,0.30605170266213766,radial_mid_mode,0.9780334455151466,0.001,False,validation_initial_state,False
0.17689272746055543,0.23377413028921354,0.7016478825169742,0.15356717509670026,0.2219790469667114,0.17900879758891686,0.2339286457494317,0.6315201012026896,0.8623040882358305,1.0661581054235552,0.9627043846043006,0.1566640758497057,0.09961038965982941,0.17603645604240292,0.23377426046138305,0.7016484637295387,0.11657814973077502,0.1940061197434047,0.1744531311190544,0.19737482019819635,0.631519457350405,0.8616671034124804,1.0475620193928676,0.9437105273121238,0.15361099812527304,0.09866166299894029,radial_mid_mode,0.9825578533464323,0.01,False,validation_initial_state,False
1.4847708128501877,1.884172237751098,5.124662413034978,1.2012860068734543,1.8019128711631167,1.470793639132723,1.9697514185975964,4.4200053050897266,0.8654668520670682,7.892172944021969,7.210516221593927,1.1346254749257976,5.734387876847306e+30,1.47640765853296,1.884173052636732,5.124661963317051,0.8756844133915532,1.5630815586019093,1.4249216537973939,1.6058579878360657,4.420006121852799,0.8647777652602205,7.703747839149322,7.017550371138748,1.1091214563951268,5.686955577472728e+30,low_k,0.9761250664159139,0.001,False,validation_initial_state,False
0.17704019607909313,0.23195121028716498,0.698723413089619,0.15179767686791204,0.2198290109147687,0.17895971072677852,0.23678697438995905,0.6281010407574065,0.8654668520670682,1.0617588701903893,0.9761283707542959,0.14753601335000266,1.3890134888690007e+30,0.17608116577187555,0.23195130966019742,0.6987237094277112,0.11221049024072986,0.1925695769288754,0.17378518052542224,0.19434240828857455,0.6281011725507731,0.8647777652602205,1.0417179986815184,0.9557483831482659,0.14463731614477066,1.3779375813188036e+30,low_k,0.981124837219135,0.01,False,validation_initial_state,False
1.464922304806636,1.8687836516164555,5.034558400504239,1.1858262838229636,1.7955701458576199,1.4664076059688755,1.9398533524546457,4.333916051988793,0.8678933860052008,7.766054001191099,7.10848905368965,1.187838474992805,8.2462729903858e+16,1.4570370622198359,1.8687844677631442,5.034568359685496,0.8689636871003017,1.5589388398146178,1.421663002888545,1.5877075922306587,4.333906359995,0.8673608553943585,7.581046404103911,6.919885014337567,1.1614665233131185,8.226197690484394e+16,high_k,0.9761774001238193,0.001,False,validation_initial_state,False
0.17710216238021423,0.2317456774725578,0.6690389649761445,0.1538020543089364,0.22341829744979655,0.17931611151921925,0.23944722042552802,0.597346658091369,0.8678933860052008,1.0259470981981182,0.9238813509091865,0.18004813360567987,2.4438761579797908e+16,0.17614159282756978,0.23174580621034926,0.669039476905494,0.11711167524544759,0.19422114039166583,0.1742395812259944,0.20037995019079433,0.5973469661611984,0.8673608553943585,1.005543510256017,0.9033900708586304,0.17694599124757374,2.429370797589608e+16,high_k,0.9801124366178956,0.01,False,validation_initial_state,False
