absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,state_l2_mean,state_l2_median
0.05347305899117553,0.04494351619887604,vel3,Differential LocalNO,42,outer,0.0026288225082524166,0.0021756913193275574,1.4354246592895064,1.3402349640861955,0.1592251354532475,0.14871390971389323
4.160591013854632,4.2991853046669615,ALL,FNO,42,inner,0.6609890531521474,0.6481652236461151,0.7744938784491647,0.8042327694998698,0.27556066006622815,0.2840886242133799
0.6276831856699483,0.6764474175754915,Bcc1,FNO,42,inner,0.5746761104425511,0.5710213616942219,0.8404295617659985,0.8545228987111678,0.3108694317884334,0.3158692166949534
16.094661224609077,16.34043224904338,Bcc2,FNO,42,inner,0.6285881933876355,0.6277612650323666,0.7941033903545118,0.8019959719496191,0.4345911440983581,0.4569327584803022
12.1574235752671,12.641917615337206,Bcc3,FNO,42,inner,0.6808461268443012,0.6904036236210417,0.7647907058502519,0.7738816744313801,0.23248529447709476,0.2390025636811684
0.18892981406499104,0.19892888556129168,press,FNO,42,inner,0.03878583676470342,0.03862623981365085,1.1213483631287875,1.1122309520825537,0.16675138889427496,0.17644790104279198
0.18277016425424716,0.1846865875605803,rho,FNO,42,inner,-0.07962582869270199,-0.08373384848888668,1.4393819034824458,1.4125505439274377,0.29439619269692735,0.3203181678057231
0.20949014032199867,0.21307167606550914,vel1,FNO,42,inner,0.03705283245878762,0.04316060809212002,1.1733429595588338,1.1659367302362929,0.209783577319786,0.21308764657104712
2.087137997605951,2.1246759577779057,vel2,FNO,42,inner,0.384946921734772,0.3745164635916329,0.9288224745049787,0.9412560918161125,0.8995374608601041,0.9246833934558887
1.7366320090437408,1.7882305464015644,vel3,FNO,42,inner,0.04662808123692798,0.046565421591635875,1.099519440210614,1.0997726282059452,0.15447659683672527,0.15925005966988842
0.5000176087791599,0.4727902775609817,ALL,FNO,42,middle,0.2862923263273661,0.2654922114889283,1.0062734762289307,0.995468601447399,0.17947328972292692,0.17961896735588637
0.08110897674339973,0.07283884807120361,Bcc1,FNO,42,middle,0.07463938182534607,0.04460323316380371,1.0170000819719103,1.0135640340581016,0.08399590743661378,0.09054810299306663
1.8510870350013207,1.762936056635511,Bcc2,FNO,42,middle,0.3745498007595976,0.37260229675385304,0.9461071691994892,0.9397276478446697,0.4369722035502657,0.44212053320503053
1.1237909634149528,1.0459968783816294,Bcc3,FNO,42,middle,0.0811443427316615,0.05399370130753612,1.2325940746024313,1.230641177594645,0.10243440925334772,0.09405823279251926
0.0766464472276381,0.07138572807827208,press,FNO,42,middle,0.10991964023531178,0.10992516473256606,1.0073685643327777,1.0055359756366438,0.1745984042243903,0.17123480137091357
0.05713614827262359,0.05337631298299202,rho,FNO,42,middle,-0.02206296680133786,-0.021120276566800857,1.0884742134207746,1.0931527146294662,0.1484182919531309,0.1441907413261098
0.13268063824260615,0.12466970016951792,vel1,FNO,42,middle,0.02648131039666676,0.02541149639056393,1.0174999356094,1.012331979182872,0.0942067835301312,0.09017688478284938
0.4221001777898272,0.3969622181525269,vel2,FNO,42,middle,0.04964547421379819,0.05311143483169242,1.1336415847288122,1.1048739472704536,0.24772354863578322,0.24700110749817522
0.2555904835409108,0.22505741756831266,vel3,FNO,42,middle,0.009570785723682747,0.009678230563907039,1.1198482929526021,1.1284138622771014,0.14071229131398347,0.12864931540067642
0.30368039138921477,0.27922598406179266,ALL,FNO,42,outer,-0.0001361943704295619,0.0005981907058597406,23.175011337032657,21.411496100451735,1.1970711357705592,1.1762511621750766
0.04250234937608483,0.03889868529852433,Bcc1,FNO,42,outer,0.0027686980302235992,0.001958058555736789,11.691984696789351,12.453017394174912,0.24750490417927642,0.25413414966456843
0.9986651969815328,0.944331584635816,Bcc2,FNO,42,outer,0.005109267494389715,0.0003736996419861431,53.35377197624206,48.79987338442011,10.055310056561211,10.20439380219317
0.9462179689659022,0.7807344766278888,Bcc3,FNO,42,outer,-0.0031320144648966856,-0.0011805056399927893,48.234025985432595,42.1460899855559,2.3251631345522705,2.2096069522636412
0.038134262607774,0.03185320212675177,press,FNO,42,outer,0.009077475433320032,0.006791848363933142,1.3224821570985295,1.2787044593849293,0.07587551395730004,0.062484708596869554
0.0243684562943484,0.02138784281733744,rho,FNO,42,outer,0.01355869145587292,0.00233909897828298,2.7196035860108685,2.641201075945614,0.056458808540971246,0.05223995842955211
0.05875652634949341,0.047672399401909746,vel1,FNO,42,outer,-0.006951220836264583,-0.00936522052812353,1.17667364520778,1.1238135196508579,0.043341150928077304,0.03250047503390554
0.1841584958319134,0.17727294197740828,vel2,FNO,42,outer,0.011777579383451923,0.0068502853095894186,4.8346620174915484,4.578099222073188,0.2111595017787748,0.20505448813596105
0.1366398747066691,0.12467421874950797,vel3,FNO,42,outer,0.006171752352735553,0.004542806796397987,1.924180870493098,1.875673701592196,0.21165430882066752,0.19652870857439592
3.5643937222651707,3.5252501172824706,ALL,Index-space DISCO3D LocalNO,42,inner,0.7547017754385308,0.7628138934454569,0.7040898557188243,0.7082787621395604,0.24894544520467038,0.2500248833043996
