Z,basis,near_zero,near_zero_threshold,positive_support_count,r,r_index,theta,theta_index
0.0352467033999359,0,False,6.534747158743004e-09,1,7.431958331799358,23,0.22089323960244656,4
0.04498202498433236,0,False,6.534747158743004e-09,1,8.061393092604032,24,0.22089323960244656,4
0.0574062926887737,0,False,6.534747158743004e-09,1,8.744136564305812,25,0.22089323960244656,4
0.07326220732430304,0,False,6.534747158743004e-09,1,9.484703620938475,26,0.22089323960244656,4
0.09349760750320626,0,False,6.534747158743004e-09,1,10.287991514709972,27,0.22089323960244656,4
0.11932212975957911,0,False,6.534747158743004e-09,1,11.159312260752715,28,0.22089323960244656,4
0.15227951848793025,0,False,6.534747158743004e-09,1,12.104427764635117,29,0.22089323960244656,4
0.19433990826043168,0,False,6.534747158743004e-09,1,13.12958792492707,30,0.22089323960244656,4
0.24801759499697,0,False,6.534747158743004e-09,1,14.241571962785574,31,0.22089323960244656,4
0.3165213361408437,0,False,6.534747158743004e-09,1,15.447733251866454,32,0.22089323960244656,4
0.4039461645195342,0,False,6.534747158743004e-09,1,16.756047945015283,33,0.22089323960244656,4
0.5155181821848357,0,False,6.534747158743004e-09,1,18.17516771929809,34,0.22089323960244656,4
