cosine,display_name,fd_boundary,finite,first10x,formal_best_epoch,persistence_ratio,physical_l2,radial_skill,residual_l2,rho_press_positive,rollout_completed_steps,rollout_finite,rollout_rho_press_positive,shell_skill,spectral_basis,state_l2,variant
0.7406020960063326,Stage-T,periodic/all,True,1,150,0.8595758366324685,297.77736896854765,-0.3480888795195025,0.8918514314288021,True,100,True,True,-1.6794721761992293,FFT/FFT/FFT,0.26671131913718105,stage_t
0.7487015828363514,W1,Stage-T periodic/all,True,1,75,0.8506387802968627,1.915475430783721e+20,-1.0398841775469807,0.9024522549337729,True,100,True,True,-8.122545918505205,FFT/DCT/DCT,0.26393830716675276,mixed_basis
0.7514577008076695,W2,"phi periodic, theta/r replicate",True,1,75,0.838443194168561,1133439394267.4124,-1.0057182156619215,0.8891436210499966,True,100,True,True,-19.191158297048865,FFT/DCT/DCT,0.2601542305032283,mixed_basis_boundary
