cosine,display_name,formal_best_epoch,late_over_early_residual_l2,late_over_early_state_l2,pair_count,radial_skill,residual_l2,shell_skill,state_l2,stratum,variant
0.821697915631262,Stage-T,,1.1478525009062182,1.545780087634221,14,-0.13667213330684447,0.8137046245669586,-0.21490403481373277,0.20291694869477453,early,stage_t
0.7348475925598831,Stage-T,,1.1478525009062182,1.545780087634221,14,-0.12067468362075773,0.8928788947914273,-1.517526765048075,0.2673893514719955,middle,stage_t
0.6969097026538006,Stage-T,,1.1478525009062182,1.545780087634221,14,-0.8189445543384177,0.9340128883081388,-24.536557180275985,0.3136649787358773,late,stage_t
0.8102760146945156,W1,75,1.076154029097039,1.4040022775056307,14,-0.23994517344687372,0.8590775008928138,-0.8792488988085636,0.21392900795920256,early,mixed_basis
0.731135195158718,W1,75,1.076154029097039,1.4040022775056307,14,-0.7747613503809362,0.9057434667722385,-4.710991294958168,0.2670238559730602,middle,mixed_basis
0.7243252701631063,W1,75,1.076154029097039,1.4040022775056307,14,-2.6543353063174178,0.9244997138924167,-111.71605757403549,0.30035681439924056,late,mixed_basis
0.8117427611422523,W2,75,1.0775274960826544,1.4009068765100339,14,-0.3675311179453844,0.8441699377961718,-0.8901726045495109,0.2109268021342216,early,mixed_basis_boundary
0.7387647159502373,W2,75,1.0775274960826544,1.4009068765100339,14,-0.6135661815004094,0.8981380038137218,-22.061511682509146,0.2639636669588038,middle,mixed_basis_boundary
0.7239652890867299,W2,75,1.0775274960826544,1.4009068765100339,14,-1.7492770947053624,0.9096163193417591,-197.2372582677903,0.2954888075501023,late,mixed_basis_boundary
